改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A45D 97/00,,ヘアードレッシング用具または化粧方法でこのサブクラスの他のグループに分類されないもの［２０１１．０１］
uploaded,新設,,B82Y 5/00,,ナノバイオテクノロジーまたはナノ医療，例．タンパク質工学またはドラッグデリバリー［２０１１．０１］
uploaded,新設,,B82Y 10/00,,情報処理，情報記憶または情報伝送のためのナノテクノロジー，例．量子コンピューティングまたは単電子論理回路［２０１１．０１］
uploaded,新設,,B82Y 15/00,,相互作用，感知または駆動のためのナノテクノロジー，例．タンパク質測定のマーカとしての量子ドットまたは分子モータ［２０１１．０１］
uploaded,新設,,B82Y 20/00,,ナノ光学，例．量子光学またはフォトニック結晶［２０１１．０１］
uploaded,新設,,B82Y 25/00,,ナノ磁性，例．磁気インピーダンス，異方性磁気抵抗，巨大磁気抵抗またはトンネル磁気抵抗［２０１１．０１］
uploaded,新設,,B82Y 30/00,,材料または表面科学のためのナノテクテクノロジー，例．ナノ複合材料［２０１１．０１］
uploaded,新設,,B82Y 35/00,,ナノ構造物の測定または分析のための方法または装置［２０１１．０１］
uploaded,新設,,B82Y 40/00,,ナノ構造物の製造または処理［２０１１．０１］
uploaded,新設,,B82Y 99/00,,このサブクラスの他のグループに分類されない主題事項［２０１１．０１］
uploaded,新設,,C07B 60/00,,有機遊離基の生成［２０１１．０１］
uploaded,新設,,C08H 7/00,,リグニン；変性リグニン；そこから誘導された高分子量生成物（リグニンの低分子量誘導体Ｃ０７Ｇ１／００）［２０１１．０１］
uploaded,新設,,C13B 5/00,,糖を抽出する材料の大きさを小さくすること（でん粉の抽出のためのものＣ０８Ｂ３０／０２）［２０１１．０１］
uploaded,新設,,C13B 5/02,,・サトウキビの切断［２０１１．０１］
uploaded,新設,,C13B 5/04,,・・サトウキビの細断［２０１１．０１］
uploaded,新設,,C13B 5/06,,・甜菜の薄切［２０１１．０１］
uploaded,新設,,C13B 5/08,,・刃；その調整または保持［２０１１．０１］
uploaded,新設,,C13B 10/00,,糖汁の製造（樹液の採取Ａ０１Ｇ２３／１０；採取用管，樹液用容器Ａ０１Ｇ２３／１４）［２０１１．０１］
uploaded,新設,,C13B 10/02,,・サトウキビまたは類似の材料，例．サトウモロコシ，から糖汁を搾出すること［２０１１．０１］
uploaded,新設,,C13B 10/04,,・・注加水との混合［２０１１．０１］
uploaded,新設,,C13B 10/06,,・・サトウキビ圧搾機［２０１１．０１］
uploaded,新設,,C13B 10/08,,・水による甜菜から糖の抽出［２０１１．０１］
uploaded,新設,,C13B 10/01,,・・連続工程［２０１１．０１］
uploaded,新設,,C13B 10/12,,・・抽出装置の細部，例．パイプまたは弁の配列［２０１１．０１］
uploaded,新設,,C13B 10/14,,・水以外の抽出剤，例．アルコールまたは塩溶液，を使用するもの［２０１１．０１］
uploaded,新設,,C13B 15/00,,糖が抽出された材料から水を搾出すること（でん粉抽出後の材料からの搾出Ｃ０８Ｂ３０／１０）［２０１１．０１］
uploaded,新設,,C13B 15/02,,・有孔の移動ベルトの間で［２０１１．０１］
uploaded,新設,,C13B 20/00,,糖汁の清浄［２０１１．０１］
uploaded,新設,,C13B 20/02,,・アルカリ土類金属化合物を使用するもの［２０１１．０１］
uploaded,新設,,C13B 20/04,,・・飽和させて行なうもの［２０１１．０１］
uploaded,新設,,C13B 20/06,,・・・二酸化炭素または二酸化いおうを用いるもの［２０１１．０１］
uploaded,新設,,C13B 20/08,,・酸化または還元によるもの［２０１１．０１］
uploaded,新設,,C13B 20/01,,・・二酸化いおうまたは亜硫酸塩を使用するもの［２０１１．０１］
uploaded,新設,,C13B 20/12,,・吸着剤，例．活性炭，を使用するもの［２０１１．０１］
uploaded,新設,,C13B 20/14,,・イオン交換物質を使用するもの［２０１１．０１］
uploaded,新設,,C13B 20/16,,・物理的手段，例．浸透またはろ過によるもの［２０１１．０１］
uploaded,新設,,C13B 20/18,,・電気的手段によるもの［２０１１．０１］
uploaded,新設,,C13B 25/00,,糖汁に特に適した蒸発器または結晶缶；糖汁の蒸発または煮沸［２０１１．０１］
uploaded,新設,,C13B 25/02,,・細部，例．あわ立ちの防止または糖汁の捕集のためのもの［２０１１．０１］
uploaded,新設,,C13B 25/04,,・・加熱装置［２０１１．０１］
uploaded,新設,,C13B 25/06,,・工程の制御をもたらすための測定機器と結合したもの［２０１１．０１］
uploaded,新設,,C13B 30/00,,結晶化，結晶装置；結晶と母液との分離［２０１１．０１］
uploaded,新設,,C13B 30/02,,・結晶化；結晶装置［２０１１．０１］
uploaded,新設,,C13B 30/04,,・結晶と母液との分離［２０１１．０１］
uploaded,新設,,C13B 30/06,,・・遠心力によるもの［２０１１．０１］
uploaded,新設,,C13B 30/08,,・・結晶に残留する母液の洗浄［２０１１．０１］
uploaded,新設,,C13B 30/01,,・・・遠心分離機中で［２０１１．０１］
uploaded,新設,,C13B 30/12,,・・母液または洗液の再循環［２０１１．０１］
uploaded,新設,,C13B 30/14,,・・粗糖の溶解および精製［２０１１．０１］
uploaded,新設,,C13B 35/00,,糖蜜から蔗糖の抽出［２０１１．０１］
uploaded,新設,,C13B 35/02,,・化学的方法によるもの［２０１１．０１］
uploaded,新設,,C13B 35/04,,・・蔗糖アルカリ土類金属塩としての沈でんによるもの［２０１１．０１］
uploaded,新設,,C13B 35/06,,・・イオン交換を使用するもの［２０１１．０１］
uploaded,新設,,C13B 35/08,,・物理的手段によるもの，例．浸透［２０１１．０１］
uploaded,新設,,C13B 40/00,,糖の乾燥［２０１１．０１］
uploaded,新設,,C13B 45/00,,糖に特に適した切断機［２０１１．０１］
uploaded,新設,,C13B 45/02,,・選別および包装機を兼備したもの［２０１１．０１］
uploaded,新設,,C13B 50/00,,糖製品，例．粉砂糖，角砂糖または液糖；糖の仕上げ処理（Ｃ１３Ｂ４０／００，Ｃ１３Ｂ４５／００が優先；糖菓Ａ２３Ｇ３／００）［２０１１．０１］
uploaded,新設,,C13B 50/02,,・糖の成型により形成されたもの［２０１１．０１］
uploaded,新設,,C13B 99/00,,このサブクラスの他のグループに分類されない主題事項［２０１１．０１］
uploaded,新設,,F16D 3/2233,,・・・・・そのトラックが中間に変曲点をもつ２つのカーブからなる場合，すなわちＳトラック継ぎ手［２０１１．０１］
uploaded,新設,,F16D 3/2237,,・・・・・その溝が半径と隣接の直線からなる場合，すなわちアンダーカットフリー［ＵＦ］型の継ぎ手［２０１１．０１］
uploaded,新設,,F16D 3/2245,,・・・・・・その溝の中心が継ぎ手の中心からオフセットしている場合［２０１１．０１］
uploaded,新設,,F16D 65/14 100,,・・ブレーキ作動源の種類
uploaded,新設,,F16D 65/14 102,,・・・作動源が流体圧によるもの
uploaded,新設,,F16D 65/14 104,,・・・・液体圧によるもの
uploaded,新設,,F16D 65/14 106,,・・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 108,,・・・・気体圧によるもの
uploaded,新設,,F16D 65/14 110,,・・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 112,,・・・・１０４－１１０に含まれないネガティブ作動
uploaded,新設,,F16D 65/14 114,,・・・作動源が機械的なもの
uploaded,新設,,F16D 65/14 116,,・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 118,,・・・作動源が電磁気力であるもの
uploaded,新設,,F16D 65/14 120,,・・・・電磁力
uploaded,新設,,F16D 65/14 122,,・・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 124,,・・・・電動機
uploaded,新設,,F16D 65/14 126,,・・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 128,,・・・・電歪又は磁歪要素，例．圧電素子
uploaded,新設,,F16D 65/14 130,,・・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 132,,・・・形状記憶要素
uploaded,新設,,F16D 65/14 134,,・・・・ネガティブ作動
uploaded,新設,,F16D 65/14 200,,・・複数作動源の組み合わせ（１００－１３４において対応する各操作源にも付与すること）
uploaded,新設,,F16D 65/14 300,,・・ブレーキ作動機構中の構成要素
uploaded,新設,,F16D 65/14 302,,・・・流体圧によるもの
uploaded,新設,,F16D 65/14 304,,・・・・シリンダ（シリンダの付属品を含む、ブリーダ又は流体供給のためのものは３１６）
uploaded,新設,,F16D 65/14 306,,・・・・ピストン
uploaded,新設,,F16D 65/14 307,,・・・・・ピストンの付属品（ピストンシールは３０９）
uploaded,新設,,F16D 65/14 308,,・・・・シール（ピストンブーツは３０７）
uploaded,新設,,F16D 65/14 309,,・・・・・ピストンシール
uploaded,新設,,F16D 65/14 310,,・・・・入力側と出力側で異なる断面積のピストンを使って圧力を変えるもの
uploaded,新設,,F16D 65/14 312,,・・・・ダイヤフラム要素
uploaded,新設,,F16D 65/14 314,,・・・・流体が充填された可とう性部材，例．ゴムチューブ
uploaded,新設,,F16D 65/14 316,,・・・・ブリーダ又は流体供給のためのもの
uploaded,新設,,F16D 65/14 318,,・・・機械的なもの
uploaded,新設,,F16D 65/14 320,,・・・・回転－直線運動間の変換
uploaded,新設,,F16D 65/14 322,,・・・・・直線運動の軸が回転運動の回転軸と交差するもの
uploaded,新設,,F16D 65/14 324,,・・・・・・ラックアンドピニオン
uploaded,新設,,F16D 65/14 326,,・・・・・・クランク
uploaded,新設,,F16D 65/14 328,,・・・・・・カム（カムとともに用いるレバーを含む）
uploaded,新設,,F16D 65/14 330,,・・・・・・・複数のカムフォロアを用いられるカム，例．Ｓカム
uploaded,新設,,F16D 65/14 332,,・・・・・・・１つのカムフォロアを用いるカム
uploaded,新設,,F16D 65/14 334,,・・・・・直線運動の軸が回転運動の回転軸と平行であるもの
uploaded,新設,,F16D 65/14 336,,・・・・・・螺旋カム、ボールランプ
uploaded,新設,,F16D 65/14 338,,・・・・・・・ロータの軸中心に同心的に、複数のカムまたはボールランプを配置したもの
uploaded,新設,,F16D 65/14 340,,・・・・・・ねじ送り機構
uploaded,新設,,F16D 65/14 342,,・・・・・・ラックとウォームギア
uploaded,新設,,F16D 65/14 344,,・・・・回転運動相互の伝達
uploaded,新設,,F16D 65/14 346,,・・・・・相互に係合する部材間の回転運動伝達
uploaded,新設,,F16D 65/14 348,,・・・・・・平行かつ固定された軸間の伝達，例．平歯車
uploaded,新設,,F16D 65/14 350,,・・・・・・平行かつ固定されていない軸間の伝達，例．遊星歯車
uploaded,新設,,F16D 65/14 352,,・・・・・・平行でなく、かつ固定されている軸間の伝達，例．ウォームとベベルギア
uploaded,新設,,F16D 65/14 354,,・・・・・・平行でなく、かつ固定されていない軸間の伝達
uploaded,新設,,F16D 65/14 356,,・・・・・シャフト（すなわち、トルク伝達軸そのもの）
uploaded,新設,,F16D 65/14 358,,・・・・直線運動相互の伝達
uploaded,新設,,F16D 65/14 360,,・・・・・ケーブルまたはチェーン，例．ボーデンワイヤ
uploaded,新設,,F16D 65/14 362,,・・・・・・位置固定するためのもの，例．ケーブル端のアタッチメント
uploaded,新設,,F16D 65/14 364,,・・・・・レバー（カムに作用するものは３２８を優先）
uploaded,新設,,F16D 65/14 366,,・・・・・楔
uploaded,新設,,F16D 65/14 368,,・・・・・レバーを用いたリンク，例．トグル機構
uploaded,新設,,F16D 65/14 370,,・・・・・ロッド
uploaded,新設,,F16D 65/14 400,,・・補助的な機構
uploaded,新設,,F16D 65/14 402,,・・・解除機構
uploaded,新設,,F16D 65/14 404,,・・・・手動によるもの
uploaded,新設,,F16D 65/14 406,,・・・ロック機構
uploaded,新設,,F16D 65/14 408,,・・・自己倍力する機構またはその逆を有するもの
uploaded,新設,,F16D 65/14 410,,・・・・楔を有するもの
uploaded,新設,,F16D 65/14 412,,・・・・追加的な摩擦要素によるもの
uploaded,新設,,F16D 65/14 500,,・・補助的な機構の作動源の種類
uploaded,新設,,F16D 65/14 502,,・・・その作動源が流体圧によるもの
uploaded,新設,,F16D 65/14 504,,・・・その作動源が機械的なもの
uploaded,新設,,F16D 65/14 506,,・・・その作動源が電磁気力であるもの
uploaded,新設,,F16D 65/14 508,,・・・・電磁力であるもの
uploaded,新設,,F16D 65/14 510,,・・・・電動機であるもの
uploaded,新設,,F16D 65/14 512,,・・・・電歪又は磁歪要素，例．圧電素子
uploaded,新設,,F16D 65/14 514,,・・・その作動源が形状記憶要素
uploaded,新設,,F16D 65/14 600,,・・作動要素の配置，例．モジュール構造
uploaded,新設,,F16D 65/14 602,,・・・コントローラの配置
uploaded,新設,,G01C 19/56 100,,・・振動状態の質量体を用いる回転感知装置であって、１９／５６，１０７－２８３のいずれにも包含されないもの
uploaded,新設,,G01C 19/56 107,,・・振動状態の音叉を用いるもの（平面状の複数の振動質量体を両側で支持した両終端音叉を用いるものはＧ０１Ｃ１９／５６，２１９）
uploaded,新設,,G01C 19/56 114,,・・・信号処理
uploaded,新設,,G01C 19/56 121,,・・・マイクロメカニカル構造を含む装置
uploaded,新設,,G01C 19/56 128,,・・・製造；トリミング；据え付け；ハウジング
