改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A23K 10/00,,飼料［２０１６．０１］
uploaded,新設,,A23K 10/01,,・微生物学的または生化学的な工程により得られるもの（緑飼料のエンシレージ用の化学物質または微生物の使用Ａ２３Ｋ３０／１５）［２０１６．０１］
uploaded,新設,,A23K 10/12,,・・天然物質の発酵によるもの，例．植物性原料，動物性廃棄物またはバイオマスの発酵によるもの［２０１６．０１］
uploaded,新設,,A23K 10/14,,・・飼料の酵素による前処理［２０１６．０１］
uploaded,新設,,A23K 10/16,,・・飼料組成物への微生物またはその抽出物の添加，例．シングルセルプロテイン（Ａ２３Ｋ１０／１２が優先）［２０１６．０１］
uploaded,新設,,A23K 10/18,,・・・生きている微生物の添加［２０１６．０１］
uploaded,新設,,A23K 10/02,,・動物起源の物質の利用（微生物学的または生化学的な工程により得られるものＡ２３Ｋ１０／１０）［２０１６．０１］
uploaded,新設,,A23K 10/22,,・・魚の利用［２０１６．０１］
uploaded,新設,,A23K 10/24,,・・血液の利用［２０１６．０１］
uploaded,新設,,A23K 10/26,,・・廃棄物の利用，例．羽根，骨または皮膚の利用（Ａ２３Ｋ１０／２４が優先）［２０１６．０１］
uploaded,新設,,A23K 10/28,,・・・乳業廃棄物の利用［２０１６．０１］
uploaded,新設,,A23K 10/03,,・植物起源の物質の利用，例．根，種または干し草の利用；菌類起源の物質の利用，例．きのこの利用（微生物学的または生化学的な工程により得られるもの，例．酵母または酵素の使用Ａ２３Ｋ１０／１０）［２０１６．０１］
uploaded,新設,,A23K 10/32,,・・木または藁の加水分解物の利用［２０１６．０１］
uploaded,新設,,A23K 10/33,,・・糖蜜の利用［２０１６．０１］
uploaded,新設,,A23K 10/35,,・・ジャガイモの利用［２０１６．０１］
uploaded,新設,,A23K 10/37,,・・廃棄物の利用（木または藁の加水分解物の利用Ａ２３Ｋ１０／３２；糖蜜の利用Ａ２３Ｋ１０／３３）［２０１６．０１］
uploaded,新設,,A23K 10/38,,・・・蒸溜または醸造廃棄物の利用［２０１６．０１］
uploaded,新設,,A23K 10/04,,・ミネラルリック，例．固型塩［２０１６．０１］
uploaded,新設,,A23K 20/00,,飼料要素補足物質［２０１６．０１］
uploaded,新設,,A23K 20/01,,・有機物［２０１６．０１］
uploaded,新設,,A23K 20/105,,・・脂肪族化合物または脂環式化合物［２０１６．０１］
uploaded,新設,,A23K 20/111,,・・芳香族化合物［２０１６．０１］
uploaded,新設,,A23K 20/116,,・・複素環式化合物［２０１６．０１］
uploaded,新設,,A23K 20/121,,・・・ヘテロ原子として酸素または硫黄を含むもの［２０１６．０１］
uploaded,新設,,A23K 20/126,,・・・・ラクトン［２０１６．０１］
uploaded,新設,,A23K 20/132,,・・・ヘテロ原子として１個の窒素のみを含むもの［２０１６．０１］
uploaded,新設,,A23K 20/137,,・・・２個のヘテロ原子を包み，そのうちの少なくとも１個は窒素であるもの［２０１６．０１］
uploaded,新設,,A23K 20/142,,・・アミノ酸；その誘導体［２０１６．０１］
uploaded,新設,,A23K 20/147,,・・・高分子誘導体，例．ペプチドまたは蛋白質［２０１６．０１］
uploaded,新設,,A23K 20/153,,・・核酸；その加水分解生成物またはその誘導体［２０１６．０１］
uploaded,新設,,A23K 20/158,,・・脂肪酸；脂肪；油脂含有物［２０１６．０１］
uploaded,新設,,A23K 20/163,,・・糖；多糖類［２０１６．０１］
uploaded,新設,,A23K 20/168,,・・ステロイド［２０１６．０１］
uploaded,新設,,A23K 20/174,,・・ビタミン［２０１６．０１］
uploaded,新設,,A23K 20/179,,・・着色剤，例．顔料または染料［２０１６．０１］
uploaded,新設,,A23K 20/184,,・・ホルモン［２０１６．０１］
uploaded,新設,,A23K 20/189,,・・酵素［２０１６．０１］
uploaded,新設,,A23K 20/195,,・・抗生物質［２０１６．０１］
uploaded,新設,,A23K 20/02,,・無機物質，例．微量元素［２０１６．０１］
uploaded,新設,,A23K 20/22,,・・アルカリ金属化合物［２０１６．０１］
uploaded,新設,,A23K 20/24,,・・アルカリ土類金属化合物，例．マグネシウム［２０１６．０１］
uploaded,新設,,A23K 20/26,,・・リン含有化合物［２０１６．０１］
uploaded,新設,,A23K 20/28,,・・ケイ酸塩，例．パーライト，ゼオライトまたはベントナイト［２０１６．０１］
uploaded,新設,,A23K 30/00,,飼料製造用原料の保存に特に適した処理［２０１６．０１］
uploaded,新設,,A23K 30/01,,・緑飼料の保存［２０１６．０１］
