改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A43B 1/023,,・・動物繊維［２０２２．０１］
uploaded,新設,,A43B 1/025,,・・植物繊維［２０２２．０１］
uploaded,新設,,A43B 1/028,,・・合成繊維または人工繊維［２０２２．０１］
uploaded,新設,,A43B 1/05,,・・織られたもの［２０２２．０１］
uploaded,新設,,A43B 3/34,,・電気または電子装置を有する履物［２０２２．０１］
uploaded,新設,,A43B 3/35,,・・電気加熱装置を有する履物［２０２２．０１］
uploaded,新設,,A43B 3/36,,・・光源を有する履物［２０２２．０１］
uploaded,新設,,A43B 3/38,,・・電源を有する履物［２０２２．０１］
uploaded,新設,,A43B 3/04,,・・・電池［２０２２．０１］
uploaded,新設,,A43B 3/42,,・・・機械的動作を電気に変換することで電力が発生するもの，例．圧電手段によるもの［２０２２．０１］
uploaded,新設,,A43B 3/44,,・・センサーを有する履物，例．接触の有無または位置を検出するためのもの［２０２２．０１］
uploaded,新設,,A43B 3/46,,・・・ＧＰＳ［２０２２．０１］
uploaded,新設,,A43B 3/48,,・・伝送装置を有する履物，例．移動通信のためのグローバルシステム［ＧＭＳ］またはワイファイ［ＷｉＦｉ］［２０２２．０１］
uploaded,新設,,A43B 3/05,,・・音または音楽発生装置を有する履物［２０２２．０１］
uploaded,新設,,A43B 7/083,,・・・ポンプ手段または弁を有するもの［２０２２．０１］
uploaded,新設,,A43B 7/1405,,・・パッドまたは孔を１つまたはそれ以上の数の位置に有するもの，または解剖学的なまたは曲げられた形状をもつもの［２０２２．０１］
uploaded,新設,,A43B 7/1415,,・・・足の下に位置することに特徴のあるもの［２０２２．０１］
uploaded,新設,,A43B 7/142,,・・・・内側のアーチ部，すなわち，舟状骨または楔状骨の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/1425,,・・・・母指球，すなわち，第一中足骨と第一基節骨との間の関節，の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/143,,・・・・外側のアーチ部，すなわち，立方骨，の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/1435,,・・・・第五基節骨と第五中足骨との間の関節の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/144,,・・・・かかと，すなわち踵骨，の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/1445,,・・・・足の中央，すなわち二番目，三番目または四番目の中足骨，の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/145,,・・・・つま先，すなわち基節骨，の下に位置するもの［２０２２．０１］
uploaded,新設,,A43B 7/1455,,・・・特殊な性質をもつもの［２０２２．０１］
uploaded,新設,,A43B 7/1463,,・・・・足に合うように改造することを可能にする取り外し可能なパッドのあるもの［２０２２．０１］
uploaded,新設,,A43B 7/1464,,・・・・足に合うように改造することを可能にする調節可能なパッドのあるもの［２０２２．０１］
uploaded,新設,,A43B 7/1466,,・・・・・ねじまたはねじ筋により調整可能なもの［２０２２．０１］
uploaded,新設,,A43B 7/1467,,・・・・・弾性部材により調整可能なもの，例．ばね［２０２２．０１］
uploaded,新設,,A43B 7/1468,,・・・・・シムにより調整可能なもの［２０２２．０１］
uploaded,新設,,A43B 7/1469,,・・・・・複数の利用可能な位置の中から選択して締め付けまたは固定することにより調整可能なもの［２０２２．０１］
uploaded,新設,,A43B 7/1475,,・・・支持体の種類に特徴のあるもの［２０２２．０１］
uploaded,新設,,A43B 7/148,,・・・・支持体またはパッドで充填された凹部または孔［２０２２．０１］
uploaded,新設,,A43B 7/1485,,・・・・パッドの厚みを部分的にまたは完全にせん孔する凹部または孔［２０２２．０１］
uploaded,新設,,A43B 7/149,,・・・・パッド，例．足対向面が突出しているもの［２０２２．０１］
uploaded,新設,,A43B 13/06,,・・皮革［２０２２．０１］
uploaded,新設,,B01D 46/121,,・・・Ｖ字形に配置したもの［２０２２．０１］
uploaded,新設,,B01D 46/56,,・相互の配置に特徴のある多数のろ過体を有するもの（Ｂ０１Ｄ４６／１２が優先）［２０２２．０１］
uploaded,新設,,B01D 46/58,,・・並列に接続されたもの［２０２２．０１］
uploaded,新設,,B01D 46/06,,・・・同心または同軸に配列されたもの［２０２２．０１］
uploaded,新設,,B01D 46/62,,・・直列に接続されたもの［２０２２．０１］
uploaded,新設,,B01D 46/64,,・・・同心または同軸に配列されたもの［２０２２．０１］
uploaded,新設,,B01D 46/66,,・ろ過装置内でのろ過材またはろ過体の再生（Ｂ０１Ｄ４６／０４，Ｂ０１Ｄ４６／４８が優先）［２０２２．０１］
uploaded,新設,,B01D 46/68,,・・ろ過体に対する移動を含みケーキ側へ作用する手段によるもの［２０２２．０１］
uploaded,新設,,B01D 46/681,,・・・かき落し機，ブラシまたは類似物によるもの［２０２２．０１］
uploaded,新設,,B01D 46/682,,・・・ノズルによるもの［２０２２．０１］
uploaded,新設,,B01D 46/69,,・・・ろ過体に対して移動せずにケーキ側へ作用する手段によるもの，例．固定されたノズル［２０２２．０１］
uploaded,新設,,B01D 46/07,,・・ろ過体表面上に対向して作動するもの，例．ろ過体の非ケーキ側へのフラッシングによるもの［２０２２．０１］
uploaded,新設,,B01D 46/71,,・・・加圧ガス，例．パルス空気，を有するもの［２０２２．０１］
uploaded,新設,,B01D 46/72,,・・・逆洗用のアーム，シューまたはノズルを有するもの［２０２２．０１］
uploaded,新設,,B01D 46/74,,・・ろ過体の運動によって生ずる力によるもの［２０２２．０１］
uploaded,新設,,B01D 46/76,,・・・振動を含むもの［２０２２．０１］
uploaded,新設,,B01D 46/762,,・・・・音波または超音波を含むもの［２０２２．０１］
uploaded,新設,,B01D 46/78,,・・・遠心力を含むもの［２０２２．０１］
uploaded,新設,,B01D 46/79,,・・液体プロセスによるもの［２０２２．０１］
uploaded,新設,,B01D 46/08,,・・保持された粒子を除去するための化学的方法，例．燃焼によるもの［２０２２．０１］
uploaded,新設,,B01D 46/82,,・・・触媒を用いるもの［２０２２．０１］
uploaded,新設,,B01D 46/84,,・・・加熱のみによるもの［２０２２．０１］
