改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,B60K 6/26,,・・・電動機または発電機に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/28,,・・・電気エネルギー蓄積手段，例．バッテリ、キャパシタ，に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/03,,・・・蓄積可能な機械的蓄勢機，例．はずみ車，に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/32,,・・・燃料電池に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/34,,・・・エネルギー蓄積手段を有さないことに特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/36,,・・・伝動装置に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/365,,・・・・遊星運動をする歯車を持つもの［２００７．１０］
uploaded,新設,,B60K 6/38,,・・・駆動系のクラッチに特徴のあるもの（伝動装置中のシフトクラッチは　Ｂ６０Ｋ　６／３６）［２００７．１０］
uploaded,新設,,B60K 6/383,,・・・・一方向クラッチ、フリーホイール装置［２００７．１０］
uploaded,新設,,B60K 6/387,,・・・・操作されるクラッチ、即ち、電気的、流体的、あるいは機械的な操作手段により係合、解放されるクラッチ［２００７．１０］
uploaded,新設,,B60K 6/04,,・・・組立、または、要素の相対的配置に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/405,,・・・・ハウジングに特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/42,,・・ハイブリッド電気自動車（ＨＥＶ）の型式に特徴のあるもの［２００７．１０］
uploaded,新設,,B60K 6/44,,・・・シリーズパラレル［２００７．１０］
uploaded,新設,,B60K 6/442,,・・・・シリーズパラレル切換式［２００７．１０］
uploaded,新設,,B60K 6/445,,・・・・差動歯車分配式［２００７．１０］
uploaded,新設,,B60K 6/448,,・・・・電気分配式［２００７．１０］
uploaded,新設,,B60K 6/46,,・・・シリーズ［２００７．１０］
uploaded,新設,,B60K 6/48,,・・・パラレル［２００７．１０］
uploaded,新設,,B60K 6/485,,・・・・モータアシスト式［２００７．１０］
uploaded,新設,,B60K 6/05,,・・伝動装置の配置又は種別に特徴のある駆動系の型式［２００７．１０］
uploaded,新設,,B60K 6/52,,・・・複数の駆動軸を有するもの，例．四輪駆動（４ＷＤ）［２００７．１０］
uploaded,新設,,B60K 6/54,,・・・変速機を持つもの［２００７．１０］
uploaded,新設,,B60K 6/543,,・・・・変速機が無段変速機であるもの［２００７．１０］
uploaded,新設,,B60K 6/547,,・・・・変速機が有段変速機であるもの［２００７．１０］
uploaded,新設,,G06F 13/00 358,,・・・・家電ネットワークにおける家電機器間の通信・連携制御
uploaded,新設,,G06F 13/00 358 A,,家電機器の状態認識、家電機器情報の収集・管理
uploaded,新設,,G06F 13/00 358 C,,家電機器間の連携・協調動作
uploaded,新設,,G06F 13/00 358 D,,・家電機器以外からの情報に基づく連携・協調
uploaded,新設,,G06F 13/00 358 E,,・ユーザコンテキストに基づく連携・協調
uploaded,新設,,G06F 13/00 358 F,,家電機器利用に対するアクセス権設定・アクセス制限
uploaded,新設,,G06F 13/00 358 G,,制御画面情報の収集・構築
uploaded,新設,,G06F 13/00 358 Z,,その他
uploaded,廃止,グループ 展開記号 分冊識別記号,グループ 展開記号 分冊識別記号,タイトル,
uploaded,廃止,B60K 6/02,B60K 6/02,・複数の原動力が電動機と内燃機関からなるもの［５］,
uploaded,廃止,B60K 6/04,B60K 6/02,・・エネルギー貯蔵手段を有するもの［５］,
uploaded,廃止,B60K 6/04 100,B60K 6/22,・・・特にハイブリッド電気自動車（ＨＥＶ）に適用される装置、要素、あるいは手段に特徴のあるもの,
uploaded,廃止,B60K 6/04 110,B60K 6/24,・・・・燃焼機関,
uploaded,廃止,B60K 6/04 120,B60K 6/26,・・・・電動機または発電機,
uploaded,廃止,B60K 6/04 130,B60K 6/28,・・・・電気エネルギー貯蔵手段，例．バッテリ、キャパシタ,
uploaded,廃止,B60K 6/04 140,B60K 6/32,・・・・燃料電池,
uploaded,廃止,B60K 6/04 150,B60K 6/36,・・・・伝動装置,
uploaded,廃止,B60K 6/04 151,B60K 6/365,・・・・・遊星運動をする歯車を持つもの，例．遊星歯車装置,
uploaded,廃止,B60K 6/04 160,B60K 6/38,・・・・駆動系のクラッチ,
uploaded,廃止,B60K 6/04 161,B60K 6/383,・・・・・一方向クラッチ、フリーホイール装置,
uploaded,廃止,B60K 6/04 163,B60K 6/387,・・・・・操作されるクラッチ、即ち、電気的、流体的、あるいは機械的な操作手段により係合、解放されるクラッチ,
uploaded,廃止,B60K 6/04 170,B60K 6/04,・・・・組立、または、要素の相対的配置,
uploaded,廃止,B60K 6/04 171,B60K 6/405,・・・・・ハウジング,
uploaded,廃止,B60K 6/04 300,B60K 6/02 300,・・・特にハイブリッド電気自動車（ＨＥＶ）に適用される特定要素の制御に特徴のあるもの,
uploaded,廃止,B60K 6/04 310,B60K 6/02 310,・・・・燃焼機関の制御,
uploaded,廃止,B60K 6/04 320,B60K 6/02 320,・・・・電動機または発電機の制御,
uploaded,廃止,B60K 6/04 330,B60K 6/02 330,・・・・電気エネルギー貯蔵手段の制御，例．バッテリ充電状態（ＳＯＣ）の制御,
uploaded,廃止,B60K 6/04 340,B60K 6/02 340,・・・・燃料電池の制御,
uploaded,廃止,B60K 6/04 350,B60K 6/02 350,・・・・伝動装置の制御，例．変速比の制御,
uploaded,廃止,B60K 6/04 360,B60K 6/02 360,・・・・駆動系のクラッチの制御,
uploaded,廃止,B60K 6/04 370,B60K 6/02 370,・・・・制動装置の制御，例．回生及び摩擦制動の混合,
uploaded,廃止,B60K 6/04 380,B60K 6/02 380,・・・・補機に関する制御，例．燃料ポンプ、エアコン圧縮機、オイルポンプに関する制御,
uploaded,廃止,B60K 6/04 400,B60K 6/02 400,・・・特にハイブリッド電気自動車（ＨＥＶ）に適用される制御方法及び異なる要素の複合制御に特徴のあるもの,
uploaded,廃止,B60K 6/04 500,B60K 6/42,・・・ハイブリッド電気自動車（ＨＥＶ）の型式,
uploaded,廃止,B60K 6/04 510,B60K 6/46,・・・・シリーズ「図」,
uploaded,廃止,B60K 6/04 530,B60K 6/48,・・・・パラレル「図」,
uploaded,廃止,B60K 6/04 531,B60K 6/485,・・・・・モータアシスト式「図」,
uploaded,廃止,B60K 6/04 550,B60K 6/44,・・・・シリーズパラレル,
uploaded,廃止,B60K 6/04 551,B60K 6/442,・・・・・シリーズパラレル切換式「図」,
uploaded,廃止,B60K 6/04 553,B60K 6/445,・・・・・差動歯車分配式「図」,
uploaded,廃止,B60K 6/04 555,B60K 6/448,・・・・・電気分配式「図」,
uploaded,廃止,B60K 6/04 700,B60K 6/05,・・・特にハイブリッド電気自動車に適用される特定の駆動または伝動装置を持つもの,
uploaded,廃止,B60K 6/04 710,B60K 6/52,・・・・複数の駆動軸を有するもの，例．四輪駆動（４ＷＤ）,
uploaded,廃止,B60K 6/04 730,B60K 6/54,・・・・変速機を持つもの,
uploaded,廃止,B60K 6/04 731,B60K 6/543,・・・・・変速機が無段変速機であるもの,
uploaded,廃止,B60K 6/04 733,B60K 6/547,・・・・・変速機が有段変速機であるもの,
uploaded,廃止,B60K 6/06,B60K 6/03,・・・蓄積可能な機械的蓄勢機，例．はずみ車，によるもの［５］,
uploaded,タイトル変更,A01N 65/00,A01N 65/00,殺生物剤，有害生物忌避剤または誘引剤，または植物生長調節剤であって植物質を含むもの，例．きのこ，デリス根，またはその抽出物（構造決定化合物を含むもの２７／００～５９／００）［３］,殺生物剤、有害生物忌避剤または誘引剤、または植物生長調節剤であって、藻類、地衣類、蘚苔類、多細胞菌類または植物に由来する物質、またはその抽出物を含むもの（構造決定化合物を含むもの　Ａ０１Ｎ２７／００－Ａ０１Ｎ５９／００）
uploaded,タイトル変更,A47B 63/04 501 C,A47B 63/04 501 C,卓板が脚によって指示されるもの,卓板が脚によって支持されるもの
uploaded,タイトル変更,A47B 63/04 501 D,A47B 63/04 501 D,卓板がキャビネットによって指示されるもの,卓板がキャビネットによって支持されるもの
uploaded,タイトル変更,A47B 63/04 501 E,A47B 63/04 501 E,卓板が扉板によって指示されるもの,卓板が扉板によって支持されるもの
uploaded,タイトル変更,B60K 6/00,B60K 6/00,相互または共同の推進のための複数の異なった原動力の配置または取付け，例．電動機と内燃機関からなるハイブリッド推進方式　［５］,相互または共通の推進のための複数の異なった原動機の配置または取付け，例．電気モータおよび内燃機関からなる混成型推進方式［５，２００７．１０］
uploaded,タイトル変更,B60K 6/08,B60K 6/08,・複数の原動力が内燃機関とエネルギー蓄積手段からなるもの［５］,複数の動力源が燃焼機関と機械的又は流体的エネルギー蓄積手段からなるもの［５，２００７．１０］
uploaded,ドット変更,A47B 49/00 502 E,A47B 49/00 502 E,垂直面内で枢動するもの,・垂直面内で枢動するもの
uploaded,ドット変更,G01N 13/01 111 K,G01N 13/01 111 K,・ナノチューブプローブ,・・ナノチューブプローブ
