改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A61G 3/06 711,,・・・斜面を用いるもの
uploaded,新設,,A61G 3/06 712,,・・・リフトを用いるもの
uploaded,新設,,A61G 5/02 707,,・・パワーアシスト
uploaded,新設,,A61G 5/01 717,,・・ブレーキ
uploaded,新設,,A61G 5/01 718,,・・・パーキングブレーキ
uploaded,新設,,A61G 5/12 701,,・・・座部
uploaded,新設,,A61G 5/12 702,,・・・背もたれ
uploaded,新設,,A61G 5/12 703,,・・・ヘッドレスト
uploaded,新設,,A61G 5/12 704,,・・・アームレスト
uploaded,新設,,A61G 5/12 705,,・・・フットレスト
uploaded,新設,,A61G 5/12 706,,・・・リクライニングまたはチルト
uploaded,新設,,A61G 5/12 707,,・・・クッション
uploaded,新設,,A61G 5/14 711,,・・・着座部に特徴のあるもの
uploaded,新設,,B41J 29/38 101,,・・スイツチに関するもの
uploaded,新設,,B41J 29/38 102,,・・・電源スイツチＯＮに連動するもの
uploaded,新設,,B41J 29/38 103,,・・・電源スイツチＯＦＦに連動するもの
uploaded,新設,,B41J 29/38 104,,・・電力の制御に関するもの
uploaded,新設,,B41J 29/38 201,,・・ジョブの管理を行うもの
uploaded,新設,,B41J 29/38 202,,・・印刷設定の管理を行うもの
uploaded,新設,,B41J 29/38 203,,・・ユーザの管理のための制御を行うもの
uploaded,新設,,B41J 29/38 204,,・・消耗品の管理を行うもの
uploaded,新設,,B41J 29/38 205,,・・使用時間を管理するもの
uploaded,新設,,B41J 29/38 206,,・・前処理機構の制御・後処理機構の制御
uploaded,新設,,B41J 29/38 301,,・・異常，障害に関するもの
uploaded,新設,,B41J 29/38 302,,・・・用紙の異常に関するもの
uploaded,新設,,B41J 29/38 303,,・・・データの異常に関するもの
uploaded,新設,,B41J 29/38 350,,・・メンテナンスに関するもの
uploaded,新設,,B41J 29/38 401,,・・通信機構に関する制御を行うもの
uploaded,新設,,B41J 29/38 501,,・・制御部，例．ＣＰＵ，におけるタスクやサブルーチンの処理を工夫したもの
uploaded,新設,,B41J 29/38 601,,・・印字媒体上の情報の読取を行うもの
uploaded,新設,,B41J 29/38 701,,・・初期化，イニシャライズに関する制御を行うもの
uploaded,新設,,B41J 29/38 801,,・・履歴，ログを取得または収集するもの
uploaded,新設,,B63B 71/00,,船舶の設計；性能予測［２０２０．０１］
uploaded,新設,,B63B 71/01,,・コンピュータシミュレーション，例．有限要素法［ＦＥＭ］または数値流体力学［ＣＦＤ］，を用いるもの［２０２０．０１］
uploaded,新設,,B63B 71/02,,・設計用の曳船水槽または試験水槽を使用するもの　［２０２０．０１］
uploaded,新設,,B63B 73/00,,船舶または海洋構造物，例．船体または海上基地，の建造または組立［２０２０．０１］
uploaded,新設,,B63B 73/01,,・地上組された船体ブロック，すなわち完全な船体の断面群，からの船舶の建造または組み立て［２０２０．０１］
uploaded,新設,,B63B 73/02,,・船体ブロック以外の，地上組された船舶用モジュールまたはパーツ，例．機関室，舵，プロペラ，上部構造，段ベッド，貯蔵庫またはタンク，の建造または組み立て［２０２０．０１］
uploaded,新設,,B63B 73/03,,・区分モジュールまたは船体ブロックを組立現場に移動または搬送すること，例．転がす，持ち上げるまたは浮かすことによるもの［２０２０．０１］
uploaded,新設,,B63B 73/04,,・接合手段により特徴づけられるもの［２０２０．０１］
uploaded,新設,,B63B 73/43,,・・溶接，例．レーザ溶接［２０２０．０１］
uploaded,新設,,B63B 73/46,,・・接着；テーピング；コールドボンディング［２０２０．０１］
uploaded,新設,,B63B 73/05,,・形成手段，例．曲面ブロックの製造，に特徴があるもの［２０２０．０１］
uploaded,新設,,B63B 73/06,,・特殊工具の使用に特徴があるもの；オートメーション，例．ロボットの使用，に特徴があるもの［２０２０．０１］
uploaded,新設,,B63B 73/07,,・型の使用に特徴があるもの；そのための型またはプラグ［２０２０．０１］
uploaded,新設,,B63B 73/72,,・・プラスティック成形，例．射出成形，押出成形またはブロー成形，に特徴があるもの［２０２０．０１］
uploaded,新設,,B63B 73/74,,・・材料の積層に特徴を有するもの［２０２０．０１］
uploaded,新設,,B63B 75/00,,浮き海洋構造物，例．半潜水プラットフォーム，ＳＰＡＲプラットフォームまたは風力タービンプラットフォーム，の建造または組み立て［２０２０．０１］
uploaded,新設,,B63B 77/00,,浮力を用いて海洋構造物を現場に輸送または設置すること，例．半潜水作業船の使用，構造物のバラスト調整または石油・天然ガス搬送のためのプラットフォームの輸送［２０２０．０１］
uploaded,新設,,B63B 77/01,,・発電所，例．風力タービンまたは潮流タービン発電機，のために特別に適合するもの［２０２０．０１］
uploaded,新設,,B63B 79/00,,作動中の船舶の特性または作動状態の監視［２０２０．０１］
uploaded,新設,,B63B 79/01,,・センサ，例．圧力センサ，ひずみ計または加速度計，を用いるもの［２０２０．０１］
uploaded,新設,,B63B 79/15,,・・環境に関する変数，例．波高または天候データ，を監視するためのもの［２０２０．０１］
uploaded,新設,,B63B 79/02,,・モデルまたはシミュレーション，例．統計モデルまたは確率モデル，を用いるもの［２０２０．０１］
uploaded,新設,,B63B 79/03,,・船舶の健全性または性能を診断，試験または予測するためのもの［２０２０．０１］
uploaded,新設,,B63B 79/04,,・船舶の運行を制御するためのもの，例．速度，航路または保守スケジュールを監視するもの［２０２０．０１］
uploaded,新設,,B63B 81/00,,船舶の修理または保守［２０２０．０１］
uploaded,新設,,B63B 83/00,,船舶を改造または改修すること，例．バラスト水の処理システムの改修［２０２０．０１］
uploaded,新設,,B63B 83/01,,・貨物の積載可能量増加のためのもの［２０２０．０１］
uploaded,新設,,B63B 83/02,,・異なる使用に転換するためのもの，例．タンカーをＦＰＳＯ－ＦＬＮＧ構成体に変換するためのもの［２０２０．０１］
uploaded,新設,,B63B 83/03,,・エネルギー効率を向上するためのもの，例．流体力学の改善またはパワープラントのアップグレードによるもの［２０２０．０１］
uploaded,新設,,B63B 83/04,,・汚染または汚濁の危険性を軽減するためのもの；安全性を向上するためのもの［２０２０．０１］
uploaded,新設,,B63B 85/00,,船舶を解体または廃棄すること［２０２０．０１］
uploaded,新設,,C12N 11/082,,・・・炭素―炭素不飽和結合のみが関与する反応によって得られたもの［２０２０．０１］
uploaded,新設,,C12N 11/084,,・・・・ビニルアルコール単位を含有する重合体［２０２０．０１］
uploaded,新設,,C12N 11/087,,・・・・アクリル重合体［２０２０．０１］
uploaded,新設,,C12N 11/089,,・・・炭素―炭素不飽和結合のみが関与する反応以外の反応によって得られたもの［２０２０．０１］
uploaded,新設,,C12N 11/091,,・・・・フェノール樹脂；アミノ樹脂［２０２０．０１］
uploaded,新設,,C12N 11/093,,・・・・ポリウレタン［２０２０．０１］
uploaded,新設,,C12N 11/096,,・・・・ポリエステル；ポリアミド［２０２０．０１］
uploaded,新設,,C12N 11/098,,・・・酵素または微生物細胞の存在下で形成されたもの［２０２０．０１］
uploaded,新設,,F02D 41/34 100,,・・・・１気筒当たり複数のインジェクターを設けるもの
uploaded,新設,,F02D 45/00 369,,・・・燃料供給状態，例．ブレンド率
uploaded,新設,,F04B 1/03,,・主軸軸線を中心とした円に，実質的に接線的に配置されたシリンダ軸線をもつもの［２０２０．０１］
uploaded,新設,,F04B 1/0404,,・・細部または構成部品［２０２０．０１］
uploaded,新設,,F04B 1/0408,,・・・ピストン［２０２０．０１］
uploaded,新設,,F04B 1/0413,,・・・カム［２０２０．０１］
uploaded,新設,,F04B 1/0417,,・・・・２つ以上の筒状要素，例．ローラ，からなるもの［２０２０．０１］
uploaded,新設,,F04B 1/0421,,・・・シリンダ［２０２０．０１］
uploaded,新設,,F04B 1/0426,,・・・作動カムに対してピストンを押しつけるための装置；作動カムに対してピストンを接続するための装置［２０２０．０１］
uploaded,新設,,F04B 1/043,,・・・・液圧式の装置［２０２０．０１］
uploaded,新設,,F04B 1/0435,,・・・作動カムからピストンを切り離すための装置［２０２０．０１］
uploaded,新設,,F04B 1/0439,,・・・ピストン用の支持または案内手段［２０２０．０１］
uploaded,新設,,F04B 1/0443,,・・・ハウジングの排液；漏洩流体を取り扱う装置［２０２０．０１］
uploaded,新設,,F04B 1/0448,,・・・シール装置，例．軸またはハウジングのためのもの（ピストンのためのものＦ０４Ｂ１／０４０８）［２０２０．０１］
uploaded,新設,,F04B 1/0452,,・・・分配用部材，例．弁（シリンダの外端にカムで作動する分配用部材をもつものＦ０４Ｂ１／０４７２；シリンダの内端にカムで作動する分配用部材をもつものＦ０４Ｂ１／０５３１；ピストン駆動カムが吸入口と吐出口とを備えるものＦ０４Ｂ１／０５３５）
uploaded,新設,,F04B 1/0456,,・・・・円筒状のもの［２０２０．０１］
uploaded,新設,,F04B 1/0461,,・・・・円錐状のもの［２０２０．０１］
uploaded,新設,,F04B 1/0465,,・・・・板状のもの［２０２０．０１］
uploaded,新設,,F04B 1/0472,,・・・カムで作動する分配用部材をもつもの［２０２０．０１］
