改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A01G 2/00,,繁殖（組織培養技術による植物の増殖Ａ０１Ｈ４／００）［２０１８．０１］
uploaded,新設,,A01G 2/01,,・さし木によるもの［２０１８．０１］
uploaded,新設,,A01G 2/02,,・取り木［２０１８．０１］
uploaded,新設,,A01G 2/03,,・接ぎ木（接ぎ木用ワックスＡ０１Ｎ３／０４）［２０１８．０１］
uploaded,新設,,A01G 2/32,,・・そのための自動装置［２０１８．０１］
uploaded,新設,,A01G 2/32 301,,・・・付属装置または周辺装置，例．切断刃の洗浄装置
uploaded,新設,,A01G 2/35,,・・切断；差し込み［２０１８．０１］
uploaded,新設,,A01G 2/38,,・・挟着；巻締［２０１８．０１］
uploaded,新設,,A01G 9/00 999,,・公開後解析のためのダミーＦＩ【新規付与停止】
uploaded,新設,,A01G 9/029,,・・播種用容器（ブロック状の生育基質Ａ０１Ｇ２４／４４）［２０１８．０１］
uploaded,新設,,A01G 9/029 A,,紙筒集合体，例．ペーパーポット
uploaded,新設,,A01G 9/029 C,,育苗移植用鉢
uploaded,新設,,A01G 9/029 Z,,その他のもの
uploaded,新設,,A01G 9/033,,・・芝，芝生または類似のもの用の平らな容器，例．屋根の被覆用［２０１８．０１］
uploaded,新設,,A01G 9/28,,・揚げ床；植栽床；床，芝生等のための縁取り要素，例．タイル［２０１８．０１］
uploaded,新設,,A01G 18/00,,きのこの栽培［２０１８．０１］
uploaded,新設,,A01G 18/00 301,,・観賞用，家庭用の栽培装置
uploaded,新設,,A01G 18/00 501,,・菌かき装置；ほだ木への給水装置
uploaded,新設,,A01G 18/00 999,,・公開後解析のためのダミーＦＩ【新規付与停止】
uploaded,新設,,A01G 18/01,,・菌根；菌根との共生［２０１８．０１］
uploaded,新設,,A01G 18/02,,・培地，例．コンポスト［２０１８．０１］
uploaded,新設,,A01G 18/22,,・・培地を調製するための装置，例．瓶詰め装置［２０１８．０１］
uploaded,新設,,A01G 18/03,,・種菌の移植前に使用する付属品，例．殺菌装置［２０１８．０１］
uploaded,新設,,A01G 18/04,,・種菌の培養［２０１８．０１］
uploaded,新設,,A01G 18/05,,・種菌の移植［２０１８．０１］
uploaded,新設,,A01G 18/55,,・・移植孔の形成［２０１８．０１］
uploaded,新設,,A01G 18/06,,・栽培室；そのための装置［２０１８．０１］
uploaded,新設,,A01G 18/61,,・・子実体用の成長ガイド，例．紙巻［２０１８．０１］
uploaded,新設,,A01G 18/62,,・・棚；トレー［２０１８．０１］
uploaded,新設,,A01G 18/64,,・・栽培容器；その蓋［２０１８．０１］
uploaded,新設,,A01G 18/64 301,,・・・フィルターの材質
uploaded,新設,,A01G 18/65,,・・・蓋によって特徴付けられるもの，例．フィルター付きの蓋［２０１８．０１］
