改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A63C 9/00 101 B,,・靴の上部を跨ぐように設けられた靴締具
uploaded,新設,,A63C 9/00 101 C,,・・ストラップ，例：調節可能なストラップ
uploaded,新設,,A63C 9/00 101 D,,・つま先若しくは踵用留め金
uploaded,新設,,A63C 9/00 101 E,,・靴に設けられる部材，例：ステップインを補助するもの
uploaded,新設,,A63C 9/00 101 F,,事故の場合自動的にはずれるもの，すなわち安全締具
uploaded,新設,,A63C 9/00 101 G,,インターフェース，例：板形状をしたもの
uploaded,新設,,A63C 9/00 101 H,,ビンディングの方向，位置を調整する機構
uploaded,新設,,A63C 9/00 101 J,,・板に対して垂直軸まわりの調整
uploaded,新設,,A63C 9/00 101 K,,・板に対して縦，若しくは，横方向の調整
uploaded,新設,,A63C 9/00 101 L,,・靴のサイズに合わせる調整（１０１＠Ｃを優先）
uploaded,新設,,A63C 9/00 101 M,,ふくらはぎ，若しくは，踵を保護するもの，例：調節可能なハイバック，ヒールループ
uploaded,新設,,A63C 9/00 101 N,,振動，衝撃を吸収するもの
uploaded,新設,,A63C 9/00 101 P,,ビンディングに付加的に取り付けられる装置
uploaded,新設,,A63C 9/00 101 Z,,その他のもの
uploaded,新設,,A63J 25/00,,特に映画館で用いられる設備（映写手段Ｇ０３Ｂ）［２００９．０１］
uploaded,新設,,A63J 99/00,,このサブクラスの他のグループには分類されない主題事項［２００９．０１］
uploaded,新設,,A63J 99/00 A,,紙芝居
uploaded,新設,,A63J 99/00 B,,・自動式
uploaded,新設,,A63J 99/00 C,,・音響用設備
uploaded,新設,,A63J 99/00 Z,,その他のもの
uploaded,新設,,B07C 99/00,,このサブクラスの他のグループに分類されない主題事項［２００９．０１］
uploaded,新設,,B21C 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B21F 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B21L 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B31C 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B41F 17/13,,・・・ロール状材料に印刷するためのもので前記ロール状材料が圧胴として使用されるもの、例．ストリップ印刷機［２００９．０１］
uploaded,新設,,B60D 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B60R 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B62C 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,B67B 1/01,,・円板状閉蓋具の挿入によるもの［６］
uploaded,新設,,B67B 6/00,,密閉部材によるびん、広口びんまたは類似の容器の密閉で、グループ１／００から５／００に分類されないもの［２００９．０１］
uploaded,新設,,B68G 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,C07G 99/00,,このサブクラスの他のグループには分類されない主題事項［２００９．０１］
uploaded,新設,,C07G 99/00 A,,タンニン
uploaded,新設,,C07G 99/00 B,,フミン酸
uploaded,新設,,C07G 99/00 C,,微生物または酵素を利用するもの
uploaded,新設,,C07G 99/00 Z,,その他のもの
uploaded,新設,,F02K 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,F04F 13/00,,圧力交換器　［２００９．０１］
uploaded,新設,,F04F 99/00,,このサブクラスの他のグループには分類されない主題事項　［２００９．０１］
uploaded,新設,,F21H 7/00,,その他の白熱体　［２００９．０１］
uploaded,新設,,F41J 11/00,,射撃場［２００９．０１］
uploaded,新設,,F41J 11/02,,・そのための安全手段［２００９．０１］
uploaded,新設,,F41J 13/00,,弾丸受け［２００９．０１］
uploaded,新設,,F41J 13/02,,・標的と組み合わせたもの［２００９．０１］
uploaded,新設,,F42D 99/00,,このサブクラスの他のグループには分類されない主題事項［２００９．０１］
uploaded,新設,,G01V 99/00,,このサブクラスの他のグループに分類されない主題事項［２００９．０１］
uploaded,新設,,G06F 19/00 610,,・バイオインフォマティクス，すなわち計算分子生物学において遺伝子または蛋白質関連データの処理を行うための方法またはシステム（コンピュータによる仮想ケミカルライブラリのスクリーニングＣ４０Ｂ３０／０２；コンピュータによる仮想ケミカルライブラリの構築Ｃ４０Ｂ５０／０２）
uploaded,新設,,G06F 19/00 612,,・・システムバイオロジーにおけるモデル化またはシミュレーションに関するもの，例．確率または動的モデル，遺伝子制御ネットワーク，蛋白質相互作用ネットワーク，代謝ネットワーク
uploaded,新設,,G06F 19/00 614,,・・進化，系統に関するもの，例．進化的に保存された領域の決定，系統樹の構築
uploaded,新設,,G06F 19/00 616,,・・分子構造に関するもの，例．２次元または３次元構造を含む，構造アラインメント，構造または機能相関，蛋白質の折りたたみ，ドメイントポロジー，構造データを用いた薬物ターゲティング
uploaded,新設,,G06F 19/00 618,,・・機能ゲノミクスまたはプロテオミクスに関するもの，例．遺伝子型－表現型相関，連鎖不平衡，集団遺伝学，結合領域特定，突然変異生成，遺伝子型またはゲノムのアノテーション，蛋白質間または蛋白質－核酸相互作用
uploaded,新設,,G06F 19/00 620,,・・ハイブリダイゼーションまたは遺伝子発現に関するもの，例．マイクロアレイ，ハイブリダイゼーションによる配列決定，正規化，プロファイリング，ノイズ修正モデル，発現比率見積もり，プローブの設計・最適化
uploaded,新設,,G06F 19/00 622,,・・核酸またはアミノ酸の配列比較に関するもの，例．ホモロジー検索，モチーフまたはＳＮＰ発見，配列アラインメント
uploaded,新設,,G06F 19/00 624,,・・機械学習，データマイニングまたは生物統計学に関するもの，例．パターン検出，知識発見，ルール抽出，相関，クラスタリング，分類
uploaded,新設,,G06F 19/00 626,,・・データの可視化に関するもの，例．グラフ生成，マップ表示，ネットワークまたはその他の視覚的表現
uploaded,新設,,G06F 19/00 628,,・・プログラミングツールまたはデータベースシステムに関するもの，例．異種データの統合，データウェアハウス，コンピューティングアーキテクチャ，オントロジー
uploaded,新設,,G06G 99/00,,このサブクラスの他のグループに分類されない主題事項　［２００９．０１］
uploaded,新設,,F23B 10/00,,２以上の燃焼室の組合わせに特徴のある燃焼装置［８］
uploaded,新設,,F23B 10/00 200,,・分離した二次燃焼室を含むもの
uploaded,新設,,F23B 20/00,,特に携帯または移動可能な燃焼装置［８］
uploaded,新設,,F23B 30/00,,燃えている燃料を攪拌するための駆動手段を有する燃焼装置；燃えている燃料を燃焼室を介して進ませるための駆動手段を有する燃焼装置［８］
uploaded,新設,,F23B 30/02,,・燃料を支持している可動式の，例．振動する，面を有するもの；可動する部分を有する燃料を支持している面を有するもの［８］
uploaded,新設,,F23B 30/04,,・・燃料を支持している面を有するものであって，水平または傾斜軸の周囲に回転しその面の内部でその燃料を支持するもの，例．円筒状火格子［８］
uploaded,新設,,F23B 30/06,,・・燃料を燃焼ゾーンを介して進ませることに特に適した燃料を支持する面を有するもの［８］
uploaded,新設,,F23B 30/08,,・・・燃焼ゾーンを通って移動する，燃料を支持する面を有するもの，例．鎖状火格子を有するもの［８］
uploaded,新設,,F23B 30/01,,・・・可動式であるが基本的に同じ場所のままである，燃料を進ませる要素を持った燃料を支持する面を有するもの，例．ローラまたは往復火格子棒［８］
uploaded,新設,,F23B 40/00,,燃料を燃焼室へ供給するための駆動手段を有する燃焼装置［８］
uploaded,新設,,F23B 40/02,,・燃料を支持している面に散らすことにより燃料が供給されるもの［８］
uploaded,新設,,F23B 40/04,,・下の燃料を支持している面の開口部分から燃料が供給されるもの［８］
uploaded,新設,,F23B 40/06,,・燃料を支持している面に沿って燃料が供給されるもの［８］
uploaded,新設,,F23B 40/08,,・・ポット型またはトラフ型の火格子に供給されるもの［８］
uploaded,新設,,F23B 50/00,,燃料が重力により燃焼ゾーンにまたはこれを介して供給される燃焼装置，例．燃焼ゾーンの上部に設置された燃料貯蔵手段から供給するもの［８］
uploaded,新設,,F23B 50/02,,・燃料が，下部に燃焼ゾーンを有する柱状物，山状物，または厚い層を形成するもの［８］
uploaded,新設,,F23B 50/04,,・・燃料の動きに対して燃焼空気および燃焼排ガスの流れがほぼ交差しているもの［８］
uploaded,新設,,F23B 50/06,,・・燃料の支持面の開口部分から燃焼排ガスを下方に排気するもの［８］
uploaded,新設,,F23B 50/08,,・・燃料を偏向させる部材によって燃料層内に燃焼空間を形成しているもの［８］
uploaded,新設,,F23B 50/01,,・・燃料が充填された導管の末端が燃料層の表面にあり、その表面に燃焼ゾーンを形成するもの［８］
uploaded,新設,,F23B 50/12,,・自由落下または傾斜面に沿って滑らせることにより，燃焼ゾーンに供給される燃料，例．燃料層の上部で終わっているコンベアからの供給［８］
uploaded,新設,,F23B 60/00,,本質的に静止したまま燃料が燃える燃焼装置［８］
uploaded,新設,,F23B 60/02,,・火格子を通じて供給される燃焼空気を有するもの［８］
uploaded,新設,,F23B 70/00,,固体燃焼残滓を再循環するための手段に特徴がある燃焼装置［８］
uploaded,新設,,F23B 80/00,,燃焼排ガス又は燃料から放出される未燃ガスを導くための流路に特徴があるもの［８］
uploaded,新設,,F23B 80/02,,・燃焼室へまたは燃焼ゾーンへ燃焼排ガスを再循環するもの［８］
uploaded,新設,,F23B 80/04,,・燃焼排ガスの流れを案内するための手段によるもの，例．バッフル［８］
uploaded,新設,,F23B 90/00,,装置の種類によらない燃焼方法［８］
uploaded,新設,,F23B 90/00 102,,・始動技術
uploaded,新設,,F23B 90/00 104,,・二次燃焼を含むもの（分離した燃焼室内で行われるものＦ２３Ｂ１０／００・２００）
uploaded,新設,,F23B 90/00 106,,・・一次燃焼が還元雰囲気下でのガス化または乾留であるもの
uploaded,新設,,F23B 90/00 108,,・・触媒を用いるもの
uploaded,新設,,F23B 99/00,,このサブクラスの他のグループに分類されない主題事項［８］
uploaded,新設,,G21G 7/00,,このサブクラスの他のグループに分類されない化学元素の変換　［２００９．０１］
uploaded,新設,,H01H 33/65,,・・・開放が大気圧の気中であるもの，例．開放空気中　［２００９．０１］
uploaded,新設,,H01H 33/65 A,,接点
uploaded,新設,,H01H 33/65 B,,ロ－タリ－
uploaded,新設,,H01H 33/65 C,,カム
uploaded,新設,,H01H 33/65 D,,ヒユ－ズ
uploaded,新設,,H01H 33/65 E,,絶縁
uploaded,新設,,H01H 33/65 F,,特殊
uploaded,新設,,H01H 33/65 G,,消弧
uploaded,新設,,H01H 33/65 H,,接触部
uploaded,新設,,H01H 33/65 J,,材料
uploaded,新設,,H01H 33/65 K,,操作
uploaded,新設,,H01H 33/65 L,,柱上
uploaded,新設,,H01H 33/65 Z,,その他のもの
uploaded,新設,,H01H 33/662,,・・・ハウジングまたは保護スクリーン［７］
uploaded,新設,,H01H 33/662 E,,真空バルブ
uploaded,新設,,H01H 33/662 F,,・製造方法
uploaded,新設,,H01H 33/662 G,,・ベロ－ズ
uploaded,新設,,H01H 33/662 H,,・シ－ルド
uploaded,新設,,H01H 33/662 J,,・通電軸
uploaded,新設,,H01H 33/662 R,,・真空バルブ外部を他の絶縁媒体で覆つたもの
uploaded,新設,,H01H 33/662 Z,,その他のもの
uploaded,新設,,H01H 33/664,,・・・接点；消弧手段，例．アーキング・リング［７］
uploaded,新設,,H01H 33/664 A,,接触部
uploaded,新設,,H01H 33/664 B,,・材料を特徴とするもの
uploaded,新設,,H01H 33/664 C,,・構造を特徴とするもの〔Ｄが優先〕
uploaded,新設,,H01H 33/664 D,,・ア－クの磁気駆動
uploaded,新設,,H01H 33/664 Z,,その他のもの
uploaded,新設,,H01H 33/666,,・・・操作系の配置［７］
uploaded,新設,,H01H 33/666 L,,接点駆動機構
uploaded,新設,,H01H 33/666 M,,・複数個の真空バルブを有する接点開閉に適したもの
uploaded,新設,,H01H 33/666 N,,・接触圧力増減に適したもの
uploaded,新設,,H01H 33/666 P,,・電磁石を用いたもの
uploaded,新設,,H01H 33/666 Z,,その他のもの
uploaded,新設,,H01H 33/668,,・・・真空を得るための，または監視するための手段［７］
uploaded,新設,,H01H 33/668 K,,真空度維持に供するもの
uploaded,新設,,H01H 33/668 Z,,その他のもの
uploaded,新設,,H02B 99/00,,このサブクラスの他のグループには分類されない主題事項　［２００９．０１］
uploaded,新設,,H02H 99/00,,このサブクラスの他のグループには分類されない主題事項　［２００９．０１］
uploaded,新設,,H03F 99/00,,このサブクラスの他のグループには分類されない主題事項　［２００９．０１］
uploaded,新設,,H04J 13/00 100,,・ＣＤＭＡシステム
uploaded,新設,,H04J 13/00 101,,・・拡散符号の生成
uploaded,新設,,H04J 13/00 110,,・・・直交符号の生成
uploaded,新設,,H04J 13/00 120,,・・・ＺＣＺ符号の生成
uploaded,新設,,H04J 13/00 200,,・・符号割当て
uploaded,新設,,H04J 13/00 210,,・・・直交符号の割当て
uploaded,新設,,H04J 13/00 220,,・・・・ＯＶＳＦ符号の割当て
uploaded,新設,,H04J 13/00 230,,・・・ＺＣＺ符号の割当て
uploaded,新設,,H04J 13/00 300,,・スペクトラム拡散通信方式
uploaded,新設,,H04J 13/00 310,,・・２以上のスペクトラム拡散技術の組合せ
uploaded,新設,,H04J 13/00 400,,・・直接拡散方式
uploaded,新設,,H04J 13/00 410,,・・・同期に関するもの
uploaded,新設,,H04J 13/00 411,,・・・・符号位相捕捉
uploaded,新設,,H04J 13/00 412,,・・・・・多段処理　例えば　マルチドウェル、粗同期・精同期、同期の検証
uploaded,新設,,H04J 13/00 413,,・・・・・並列処理
uploaded,新設,,H04J 13/00 414,,・・・・セルサーチ　例えば、三段階セルサーチ
uploaded,新設,,H04J 13/00 415,,・・・・符号追従ループ　例えば、ＤＬＬを用いたもの
uploaded,新設,,H04J 13/00 416,,・・・・周波数同期　（通信方式に依存しない周波数同期技術はＨ０４Ｌ７／０６）
uploaded,新設,,H04J 13/00 420,,・・・相関器の構造
uploaded,新設,,H04J 13/00 421,,・・・・マッチドフィルタ
uploaded,新設,,H04J 13/00 422,,・・・・スライディングコリレータ
uploaded,新設,,H04J 13/00 430,,・・・干渉に関するもの
uploaded,新設,,H04J 13/00 431,,・・・・狭帯域干渉に関するもの
uploaded,新設,,H04J 13/00 432,,・・・・マルチアクセス干渉に関するもの
uploaded,新設,,H04J 13/00 433,,・・・・・ジョイントディテクション
uploaded,新設,,H04J 13/00 434,,・・・・・減算による干渉除去
uploaded,新設,,H04J 13/00 435,,・・・・マルチパス干渉に関するもの
uploaded,新設,,H04J 13/00 436,,・・・・・遅延プロファイルの生成
uploaded,新設,,H04J 13/00 437,,・・・・・マルチパスの合成　例えば、　ＲＡＫＥ受信機
uploaded,新設,,H04J 13/00 438,,・・・・・・パスの割当て、選択　例えば、タイミングオフセットの調整
uploaded,新設,,H04J 13/00 439,,・・・・・・フィンガの重み付け合成　例えば、インナーループを用いた電力値及び位相値の制御
uploaded,新設,,H04J 13/00 500,,・・周波数ホッピングに関するもの
uploaded,新設,,H04J 13/00 501,,・・・ホッピング周波数の生成・調整
uploaded,新設,,H04J 13/00 502,,・・・ホッピングパターンの調整
uploaded,新設,,H04J 13/00 503,,・・・干渉に関するもの
uploaded,新設,,H04J 13/00 504,,・・・系列同期に関するもの
uploaded,新設,,H04J 13/00 600,,・・ＩＲ型　ＵＷＢ
uploaded,新設,,H04J 13/00 601,,・・・パルスに関するもの
uploaded,新設,,H04J 13/00 602,,・・・データマッピングに関するもの
uploaded,新設,,H04J 13/00 603,,・・・同期に関するもの
uploaded,新設,,H04J 13/00 604,,・・・干渉に関するもの
uploaded,新設,,H04N 5/335 410,,・・・走査回路の制御による固体撮像素子からの画素データの取得に特徴のあるもの〔例．画素数の変更〕
uploaded,新設,,H04N 5/335 430,,・・・・解像度若しくはアスペクト比が異なる動作モード間での切替え〔例．静止画モードおよび動画モード間、または、インターレースモードおよびノンインターレースモード間〕
uploaded,新設,,H04N 5/335 450,,・・・・固体撮像素子アレイの部分的読出し
uploaded,新設,,H04N 5/335 470,,・・・・固体撮像素子における画素の加算または混合
uploaded,新設,,H04N 5/335 490,,・・・・シーンとセンサとの相対的な位置をシフトさせることによる高解像度化
uploaded,新設,,H04N 5/335 510,,・・・シーン〔例．シーンにおける動きまたは輝度〕に依存した固体撮像素子の制御に特徴のあるもの
uploaded,新設,,H04N 5/335 530,,・・・・蓄積時間の制御
uploaded,新設,,H04N 5/335 550,,・・・・ダイナミックレンジの制御
uploaded,新設,,H04N 5/335 570,,・・・ノイズ処理〔例．ノイズの検出、補正、低減、除去〕に特徴のあるもの
uploaded,新設,,H04N 5/335 590,,・・・・露光により発生した過剰電荷に対して適用されるもの〔例．スメア、ブルーミング、ゴースト画像、画素間の漏洩もしくはクロストーク〕
uploaded,新設,,H04N 5/335 610,,・・・・暗電流に対して適用されるもの
uploaded,新設,,H04N 5/335 630,,・・・・リセットノイズ〔例．ＫＴＣノイズ〕に対して適用されるもの
uploaded,新設,,H04N 5/335 650,,・・・・固定パターンノイズに対して適用されるもの〔例．応答の非均一性〕
uploaded,新設,,H04N 5/335 670,,・・・・・欠陥に対して適用されるもの〔例．非感応画素〕
uploaded,新設,,H04N 5/335 690,,・・・固体撮像素子の構造、固体撮像素子と関連する回路に特徴のあるもの
uploaded,新設,,H04N 5/335 720,,・・・・電荷結合素子〔ＣＣＤ〕センサ、特に固体撮像素子に適応したシフトレジスタもしくは時間遅延積分〔ＴＤＩ〕レジスタ
uploaded,新設,,H04N 5/335 722,,・・・・・フレームインターライン転送型
uploaded,新設,,H04N 5/335 725,,・・・・・フレーム転送型
uploaded,新設,,H04N 5/335 728,,・・・・・インターライン転送型
uploaded,新設,,H04N 5/335 740,,・・・・アドレス型センサ〔例．ＭＯＳ型ないしはＣＭＯＳ型センサ〕
uploaded,新設,,H04N 5/335 745,,・・・・・１つの画素もしくはセンサマトリクス中の画素グループに接続された付加的構成を有しているもの〔例．メモリ、Ａ／Ｄ変換器、画素増幅器、共用回路もしくは共用の構成〕
uploaded,新設,,H04N 5/335 760,,・・・・アドレス回路
uploaded,新設,,H04N 5/335 780,,・・・・読出し回路〔例．相関二重サンプリング（ＣＤＳ）回路、出力増幅器、Ａ／Ｄ変換器〕
uploaded,廃止,A01M 29/00 A,A01M 29/00,虫以外の動物の忌避,
uploaded,廃止,A01M 29/00 B,A01M 29/00,・視覚に訴える忌避〔例．案山子〕,
uploaded,廃止,A01M 29/00 E,A01M 29/00,・通行阻止具による忌避（例．棘、網、紐、シート、テープ、薬剤または熱による通行阻止具）,
uploaded,廃止,A01M 29/00 H,A01M 29/00,・電気〔電流，電圧〕，電磁波，磁力による忌避,
uploaded,廃止,A01M 29/00 M,A01M 29/00,虫の忌避,
uploaded,廃止,A01M 29/00 N,A01M 29/00,・視覚に訴える忌避〔例．光反射テ－プによる忌避〕〔誘引→１／００〕,
uploaded,廃止,A01M 29/00 R,A01M 29/00,・通行阻止具による忌避〔例，棘，網，紐，シ－ト，テ－プ，薬剤または熱による通行阻止具〕,
uploaded,廃止,A01M 29/00 V,A01M 29/00,・電気〔電流，電圧〕，電磁波，磁力による忌避〔殺虫→１／２２，１／００〕,
uploaded,廃止,A01M 29/00 Z,A01M 29/00,その他のもの〔←水棲生物の付着防止〕,
uploaded,廃止,A01M 29/02 A,A01M 29/02,虫以外の動物の忌避,
uploaded,廃止,A01M 29/02 J,A01M 29/02,虫の忌避,
uploaded,廃止,A01M 29/02 Z,A01M 29/02,その他のもの,
uploaded,廃止,A47H 33/00,A47H 99/00,他の窓または戸の設備（戸または窓と一体になったものＥ０６Ｂ７／００）,
uploaded,廃止,A47H 33/02,A47H 99/00,・ドアー昇降機,
uploaded,廃止,A62B 37/00,A62B 99/00,このサブクラスの他のグループに含まれない人命救助のための器具，装置または方法,
uploaded,廃止,A62B 37/00 A,A62B 99/00 A,落下防止受具・ネツト,
uploaded,廃止,A62B 37/00 B,A62B 99/00 B,消煙装置,
uploaded,廃止,A62B 37/00 C,A62B 99/00 C,車両等における避難救助,
uploaded,廃止,A62B 37/00 D,A62B 99/00 D,感電防止,
uploaded,廃止,A62B 37/00 E,A62B 99/00 E,可膨張装置に用いるガス発生装置,
uploaded,廃止,A62B 37/00 Z,A62B 99/00 Z,その他のもの,
uploaded,廃止,A63J 23/00,A63J 99/00,このサブクラスの他のいずれのグループにも包含されない娯楽演芸用の設備,
uploaded,廃止,A63J 23/00 A,A63J 99/00 A,紙芝居,
uploaded,廃止,A63J 23/00 B,A63J 99/00 B,・自動式,
uploaded,廃止,A63J 23/00 C,A63J 99/00 C,・音響用設備,
uploaded,廃止,A63J 23/00 Z,A63J 99/00 Z,その他のもの,
uploaded,廃止,A63J 23/02,A63J 25/00,・特に映画館で用いられるもの（映写手段Ｇ０３Ｂ）,
uploaded,廃止,B07C 9/00,B07C 99/00,他に分類されない，方向を有するまたは有しない選別,
uploaded,廃止,B21F 21/00,B21F 99/00,他に分類されない加工または処理,
uploaded,廃止,B21L 17/00,B21L 99/00,メイングループ１／００から１５／００に含まれないチェーンまたはチェーンリンクの製造（鋳造によるものＢ２２Ｄ２５／０２）,
uploaded,廃止,B31C 13/00,B31C 99/00,他に分類されない巻きつけ製品の製造,
uploaded,廃止,B41F 17/06,B41F 17/13,・ロールが圧胴として使用されるロール状材料の印刷用，例．ストリップ印刷機,
uploaded,廃止,B60D 7/00,B60D 99/00,他の連結器,
uploaded,廃止,B60R 27/00,B60R 99/00,他の車両部品；このサブクラスの他のいずれのグループにも分類されない車両または車両部品,
uploaded,廃止,B67B 5/02,B67B 1/01,・円盤状閉蓋具の押込みによるもの,
uploaded,廃止,C07G 17/00,C07G 99/00,その他の構造不明の化合物（構造不明のスルホン化脂肪，脂肪油またはワックスＣ０７Ｃ３０９／６２）,
uploaded,廃止,C07G 17/00 A,C07G 99/00 A,タンニン,
uploaded,廃止,C07G 17/00 B,C07G 99/00 B,フミン酸,
uploaded,廃止,C07G 17/00 C,C07G 99/00 C,微生物または酵素を利用するもの,
uploaded,廃止,C07G 17/00 Z,C07G 99/00 Z,その他のもの,
uploaded,廃止,F02K 11/00,F02K 99/00,このサブクラスの他のグループに分類されない設備［３］,
uploaded,廃止,F04F 11/00,F04F 99/00,その他のポンプ（吸着によって排気するものＦ０４Ｂ）,
uploaded,廃止,F04F 11/02,F04F 13/00,・圧力交換器［３］,
uploaded,廃止,F41J 1/12,F41J 13/00,・弾丸受け；弾丸トラップ,
uploaded,廃止,F41J 1/14,F41J 13/02,・・標的と組み合わせたもの,
uploaded,廃止,F41J 1/18,F41J 11/00,・射撃場,
uploaded,廃止,F41J 1/02,F41J 11/02,・・そのための安全装置,
uploaded,廃止,F42D 7/00,F42D 99/00,その他の爆破,
uploaded,廃止,F23B 1/00,F23B 99/00,塊状燃料のみを用いる燃焼装置,
uploaded,廃止,F23B 1/00 C,F23B 40/04,下込め式燃焼装置,
uploaded,廃止,F23B 1/00 D,F23B 99/00,組み立て式のもの,
uploaded,廃止,F23B 1/00 Z,F23B 99/00,その他のもの,
uploaded,廃止,F23B 1/00 301,F23B 50/02,・燃焼層の下部のみを燃焼させるもの,
uploaded,廃止,F23B 1/00 302,F23B 99/00,・・空気を下方より排気するもの,
uploaded,廃止,F23B 1/02,F23B 99/00,・容器内媒介物の間接加熱用，例．水沸騰用（蒸気発生Ｆ２２）,
uploaded,廃止,F23B 1/04,F23B 99/00,・・外だき炉，すなわち容器前面に炉を有するもの,
uploaded,廃止,F23B 1/06,F23B 99/00,・・・水管ボイラ加熱用，例．テンブリンクフリュー炉,
uploaded,廃止,F23B 1/08,F23B 99/00,・・内だき炉，すなわち容器内部に炉を有するもの,
uploaded,廃止,F23B 1/01,F23B 99/00,・・・機関車ボイラ加熱用,
uploaded,廃止,F23B 1/12,F23B 10/00,・・複数の燃焼室を有するもの,
uploaded,廃止,F23B 1/14,F23B 80/00,・ガス発生装置とボイラを結合したもの，例．炎へガスを戻すもの（分解蒸留Ｃ１０Ｂ）,
uploaded,廃止,F23B 1/16,F23B 99/00,・火格子または他の燃料支持物の形状にしたがって改造された燃焼装置,
uploaded,廃止,F23B 1/18,F23B 99/00,・・傾斜火格子を用いるもの,
uploaded,廃止,F23B 1/02,F23B 99/00,・・階段状火格子を用いるもの,
uploaded,廃止,F23B 1/22,F23B 30/08,・・移動火格子を用いるもの,
uploaded,廃止,F23B 1/24,F23B 30/01,・・回転火格子を用いるもの,
uploaded,廃止,F23B 1/24 301,F23B 30/01,・・・燃料を回転方向に推進させるもの,
uploaded,廃止,F23B 1/24 302,F23B 30/01,・・・・回転軸が垂直または急傾斜したもの,
uploaded,廃止,F23B 1/24 303,F23B 30/01,・・・回転又は揺動により灰を下方に落下させるもの,
uploaded,廃止,F23B 1/26,F23B 99/00,・・穴のない燃料支持物を用いるもの,
uploaded,廃止,F23B 1/28,F23B 99/00,・・山形火格子を用いるもの，例．泥炭，おがくずまたは粉状燃料の燃焼用,
uploaded,廃止,F23B 1/03,F23B 99/00,・燃焼室の形状を特徴とするもの,
uploaded,廃止,F23B 1/32,F23B 30/04,・・回転するもの,
uploaded,廃止,F23B 1/32 301,F23B 30/04,・・・回転軸が水平またはわずかに傾斜したもの,
uploaded,廃止,F23B 1/34,F23B 99/00,・・環状のもの,
uploaded,廃止,F23B 1/36,F23B 99/00,・・たて形のもの,
uploaded,廃止,F23B 1/38,F23B 99/00,・・火格子または他の燃料支持物上においての泥炭，おがくず，または粉状燃料の燃焼用,
uploaded,廃止,F23B 3/00,F23B 20/00,ボイラまたは他の加熱される装置と関連して携帯または移動可能な燃焼装置,
uploaded,廃止,F23B 5/00,F23B 90/00,１次燃焼での未燃焼物を燃焼させるための装置を有する燃焼装置（１次燃焼が粉状燃料でなし得る場合Ｆ２３Ｃ９／００）,
uploaded,廃止,F23B 5/00 301,F23B 90/00,・１次燃焼において，ガス化を積極的に行なうもの,
uploaded,廃止,F23B 5/00 302,F23B 90/00,・触媒を用いるもの,
