改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,B60W 10/00 116,,・・・流体式のもの
uploaded,新設,,B60W 10/00 118,,・・・電気式のもの，例．電磁式
uploaded,新設,,B60W 10/00 120,,・推進装置と制動方式に関するもの
uploaded,新設,,B60W 10/00 122,,・クラッチと伝動装置に関するもの（トルクコンバータのロックアップクラッチの制御Ｆ１６Ｈ６１／１４）
uploaded,新設,,B60W 10/00 124,,・クラッチと制動方式に関するもの
uploaded,新設,,B60W 10/00 126,,・伝動装置と制動方式に関するもの
uploaded,新設,,B60W 10/00 132,,・操舵装置と制動方式に関するもの
uploaded,新設,,B60W 10/00 134,,・操舵装置と推進装置に関するもの
uploaded,新設,,B60W 10/00 136,,・操舵装置と伝動装置に関するもの
uploaded,新設,,B60W 10/00 148,,・三つ以上の部分に関するもの
uploaded,新設,,B60W 10/00 150,,・その他の組合せに関するもの
uploaded,新設,,B60W 10/00 152,,・全輪駆動（ＡＷＤ）の制御を含むもの，例．前後で駆動力を分配するためのギア又はクラッチを有するもの（Ｂ６０Ｗ１０／１２，１４０優先）
uploaded,新設,,B60W 10/02,,・駆動系のクラッチの制御を含むもの［８］
uploaded,新設,,B60W 10/04,,・推進装置の制御を含むもの［８］
uploaded,新設,,B60W 10/06,,・・燃焼機関の制御を含むもの［８］
uploaded,新設,,B60W 10/08,,・・電気推進装置の制御を含むもの，例．電動機，発電機［８］
uploaded,新設,,B60W 10/01,,・変速伝動装置の制御を含むもの［８］
uploaded,新設,,B60W 10/01 201,,・・無段変速機の制御を含むもの
uploaded,新設,,B60W 10/01 203,,・・・流体式無段変速機，例．ＨＳＴ
uploaded,新設,,B60W 10/01 205,,・・・電気式無段変速機
uploaded,新設,,B60W 10/01 207,,・・・無端可撓部材による無段変速機，例．ベルト、チェーン
uploaded,新設,,B60W 10/01 208,,・・・摩擦による無段変速機
uploaded,新設,,B60W 10/01 209,,・・・・トロイダル式
uploaded,新設,,B60W 10/01 210,,・・有段変速機の制御を含むもの
uploaded,新設,,B60W 10/01 211,,・・・直列に配置された別個の変速歯車列を持つもの
uploaded,新設,,B60W 10/01 213,,・・・二つの入力経路があるもの，例．入力クラッチによって二つのトルク伝達経路の一つを選択するダブルクラッチ
uploaded,新設,,B60W 10/01 215,,・・・遊星歯車によるもの
uploaded,新設,,B60W 10/01 217,,・・・平行な軸を有するもの（１０／１０，１１３優先）
uploaded,新設,,B60W 10/12,,・差動装置の制御を含むもの［８］
uploaded,新設,,B60W 10/12 240,,・・前後の駆動力分配をする差動装置（いわゆるセンターデフ）の制御を含むもの
uploaded,新設,,B60W 10/12 260,,・・左右の駆動力分配をする差動装置の制御を含むもの
uploaded,新設,,B60W 10/18,,・制動装置の制御を含むもの［８］
uploaded,新設,,B60W 10/18 284,,・・車輪に作用させるブレーキ、ホイールブレーキの制御を含むもの
uploaded,新設,,B60W 10/18 288,,・・・液圧式ブレーキ
uploaded,新設,,B60W 10/18 292,,・・・電気式ブレーキ
uploaded,新設,,B60W 10/18 296,,・・ドライブラインに直接作用させるブレーキの制御を含むもの，例．リターダ
uploaded,新設,,B60W 10/18 298,,・・排気ブレーキの制御を含むもの（燃焼機関の他の制御は１０／０６）
uploaded,新設,,B60W 10/02,,・操向装置の制御を含むもの［８］
uploaded,新設,,B60W 10/22,,・懸架装置の制御を含むもの［８］
uploaded,新設,,B60W 10/24,,・エネルギ貯蔵手段の制御を含むもの［８］
uploaded,新設,,B60W 10/26,,・・電気エネルギーを貯蔵するもの，例．バッテリー，キャパシタ［８］
uploaded,新設,,B60W 10/28,,・燃料電池の制御を含むもの［８］
uploaded,新設,,B60W 10/03,,・付属装置の制御を含むもの，例．空気調節用圧縮機，オイルポンプ［８］
uploaded,新設,,B60W 30/00,,特定の単一のサブユニットの制御に関するものではない道路走行用車両の運動制御システムであって目的によって特徴づけられるもの（例．車両用サブユニットの関連制御を用いたシステムにおける目的）［８］
uploaded,新設,,B60W 30/02,,・車両の挙動安定化制御［８］
uploaded,新設,,B60W 30/02 145,,・・旋回性の向上
uploaded,新設,,B60W 30/02 150,,・・加速時の車輪のスピンを防ぐための制御，例．トラクションコントロール
uploaded,新設,,B60W 30/02 155,,・・・異なる摩擦係数を有する表面の走行時の制御，例．左右輪間のμスプリット
uploaded,新設,,B60W 30/04,,・・横転防止［８］
uploaded,新設,,B60W 30/06,,・駐車時の自動運転［８］
uploaded,新設,,B60W 30/08,,・起こり得る又は差し迫った衝突の，予知又は回避［８］
uploaded,新設,,B60W 30/08 185,,・・衝突に備えた姿勢制御を自動的に行うもの，例．ノーズドロップのための制動
uploaded,新設,,B60W 30/08 190,,・・衝突回避行動を自動的に行うもの，例．制動と操向
uploaded,新設,,B60W 30/08 195,,・・走行軌跡または衝突可能性の予測を伴うもの
uploaded,新設,,B60W 30/01,,・走行軌跡維持制御［８］
uploaded,新設,,B60W 30/12,,・・レーンキープ［８］
uploaded,新設,,B60W 30/14,,・クルーズコントロール［８］
uploaded,新設,,B60W 30/16,,・・車間距離制御，例．先行する車両との距離を維持するもの［８］
uploaded,新設,,B60W 30/16 265,,・・・先行車の走行軌跡に自動追従するもの，例．操舵制御によるもの、いわゆる「電子的牽引」
uploaded,新設,,B60W 30/16 270,,・・・先行車の停車に対応するもの，例．ストップ＆ゴー制御
uploaded,新設,,B60W 30/18,,・車両の推進に関するもの［８］
uploaded,新設,,B60W 30/18 282,,・・運転モードを選択するもの
uploaded,新設,,B60W 30/18 284,,・・ドライブライン上の過負荷、摩耗を抑制するもの
uploaded,新設,,B60W 30/18 286,,・・・摩擦要素の摩耗を抑制するもの，例．クラッチ
uploaded,新設,,B60W 30/18 288,,・・ドライブライン上の駆動力パラメータの制御，例．要求駆動力の決定
uploaded,新設,,B60W 30/18 290,,・・変速性の向上，例．同期、なめらかな変速
uploaded,新設,,B60W 30/18 292,,・・ドライブライン上の駆動力に影響を及ぼす問題（例．外部環境による影響）の緩和
uploaded,新設,,B60W 30/18 294,,・・・低温状態に関係するもの，例．冷却したエンジンの始動、オイルの粘性が高くなる状態
uploaded,新設,,B60W 30/02,,・・動力伝達経路上の振動を低減させるもの［８］
uploaded,新設,,B60W 40/00,,特定の単一のサブユニットの制御に関するものではない道路走行用車両の運動制御システムのためのパラメータの推定または演算［８］
uploaded,新設,,B60W 40/02,,・周囲の環境に関するもの［８］
uploaded,新設,,B60W 40/04,,・・交通の状態［８］
uploaded,新設,,B60W 40/06,,・・道路の状態［８］
uploaded,新設,,B60W 40/06 164,,・・・グリップの余裕度，摩擦係数の利用率
uploaded,新設,,B60W 40/06 168,,・・・道路の摩擦係数（道路とタイヤ間の接触状態）
uploaded,新設,,B60W 40/06 172,,・・・タイヤのスリップ角、車輪横滑り角（車体横滑り角はＢ６０Ｗ４０／１０，１０２）
uploaded,新設,,B60W 40/06 176,,・・・勾配、カント、曲率などの道路の形状に関するパラメータ
uploaded,新設,,B60W 40/08,,・運転者又は同乗者の状態に関するもの［８］
uploaded,新設,,B60W 40/08 190,,・・運転スタイルまたは運転傾向
uploaded,新設,,B60W 40/01,,・車両挙動に関するもの［８］
uploaded,新設,,B60W 40/01 202,,・・車体の横滑り角
uploaded,新設,,B60W 40/01 204,,・・車速
uploaded,新設,,B60W 40/01 206,,・・前後方向加速度
uploaded,新設,,B60W 40/01 208,,・・横加速度
uploaded,新設,,B60W 40/01 210,,・・車体のピッチ方向の運動に関するもの
uploaded,新設,,B60W 40/01 212,,・・車体のロール方向の運動に関するもの
uploaded,新設,,B60W 40/01 214,,・・車体のヨー方向の運動に関するもの
uploaded,新設,,B60W 40/12,,・車両自体のパラメータに関するもの［８］
uploaded,新設,,B60W 40/12 230,,・・荷重または車重
uploaded,新設,,B60W 50/00,,特定の単一のサブユニットの制御に関するものではない道路走行用車両の運動制御システムの細部［８］
uploaded,新設,,B60W 50/02,,・制御システムの故障時の安全確保，例．故障の診断，故障の回避，故障からの復帰によるもの［８］
uploaded,新設,,B60W 50/02 123,,・・冗長なパーツを用いることによる機能不全の回避
uploaded,新設,,B60W 50/02 126,,・・・追加的なコントロールレバーや入力装置を用いるもの
uploaded,新設,,B60W 50/02 129,,・・他の構成パーツが故障に対応した動作をするもの，例．故障したパーツを用いずに動作させるもの
uploaded,新設,,B60W 50/02 132,,・・故障したパーツを修理することにより機能を修復するもの，例．弁の固着を解消させるもの
uploaded,新設,,B60W 50/02 135,,・・予め設定した緊急用のセッティングに制御システムをセットするもの，例．特定のアクチュエータを優先させるもの
uploaded,新設,,B60W 50/02 138,,・・入力するパワー、トルク、速度を制限するもの
uploaded,新設,,B60W 50/04,,・制御システムの機能の監視［８］
uploaded,新設,,B60W 50/06,,・制御システムの動特性を改善するもの，例．整定速度を改善するもの又はハンチングもしくはオーバーシュートを回避するもの［８］
uploaded,新設,,B60W 50/08,,・運転者と制御システムとの相互作用［８］
uploaded,新設,,B60W 50/08 200,,・・運転者の要求や要望を入力する手段，例．設定値を入力する手段
uploaded,新設,,B60W 50/08 220,,・・運転者の誤操作による誤った運転を防止するもの
uploaded,新設,,B60W 50/08 240,,・・運転者に情報、警告を伝えたり、運転者の介入を促したりする手段
uploaded,新設,,B60W 50/08 260,,・・・運転者への触覚的なフィードバック，例．ハンドルやアクセルペダルに振動や反力を付与するもの
uploaded,新設,,B62M 6/00,,付加的な動力源を備えた車両の乗手推進，例．燃焼機関又は電気モータを備えるもの［２０１０．０１］
uploaded,新設,,B62M 6/01,,・補助的な燃焼機関を備えた乗手推進自転車［２０１０．０１］
uploaded,新設,,B62M 6/15,,・・制御またはそのための作動装置［２０１０．０１］
uploaded,新設,,B62M 6/02,,・・クランク軸部で動力駆動されるもの［２０１０．０１］
uploaded,新設,,B62M 6/25,,・・車軸部で動力駆動されるもの［２０１０．０１］
uploaded,新設,,B62M 6/03,,・・単一の無端可撓性部材で動力駆動されるもの，例．自転車のクランク軸部と車軸との間のチェーン，無端可撓性部材に連動するエンジン［２０１０．０１］
uploaded,新設,,B62M 6/35,,・・接地輪に圧接する摩擦ローラまたは係合する歯車によって動力駆動されるもの［２０１０．０１］
uploaded,新設,,B62M 6/04,,・補助的な電気モータを備えた乗手推進自転車［２０１０．０１］
uploaded,新設,,B62M 6/45,,・・制御またはそのための作動装置［２０１０．０１］
uploaded,新設,,B62M 6/05,,・・・検出器またはセンサに特徴のあるもの，またはその配置［２０１０．０１］
uploaded,新設,,B62M 6/55,,・・クランク軸部で動力駆動されるもの［２０１０．０１］
uploaded,新設,,B62M 6/06,,・・車軸部で動力駆動されるもの［２０１０．０１］
uploaded,新設,,B62M 6/65,,・・・車軸と駆動軸とが同軸上に配置されるもの［２０１０．０１］
uploaded,新設,,B62M 6/07,,・・単一の無端可撓性部材で動力駆動されるもの，例．自転車のクランク軸部と車軸との間のチェーン，無端可撓性部材に連動するモータ［２０１０．０１］
uploaded,新設,,B62M 6/75,,・・接地輪に圧接する摩擦ローラまたは係合する歯車によって動力駆動されるもの［２０１０．０１］
uploaded,新設,,B62M 6/08,,・付属品，例．動力源；その配置［２０１０．０１］
uploaded,新設,,B62M 6/85,,・・太陽電池［２０１０．０１］
uploaded,新設,,B62M 6/09,,・・バッテリ［２０１０．０１］
uploaded,新設,,B62M 9/121,,・・・・・リヤディレーラ［２０１０．０１］
uploaded,新設,,B62M 9/122,,・・・・・・電動又は流体駆動のもの；その制御［２０１０．０１］
uploaded,新設,,B62M 9/123,,・・・・・・自動変速［２０１０．０１］
uploaded,新設,,B62M 9/124,,・・・・・・横方向への移動機構［２０１０．０１］
uploaded,新設,,B62M 9/1242,,・・・・・・・リンク機構に特徴のあるもの［２０１０．０１］
uploaded,新設,,B62M 9/1244,,・・・・・・・移動の制限又は位置決め［２０１０．０１］
uploaded,新設,,B62M 9/1246,,・・・・・・・・カム又は板を用いるもの［２０１０．０１］
uploaded,新設,,B62M 9/1248,,・・・・・・・付勢手段，例．ばね，の使用に特徴のあるもの；その機構［２０１０．０１］
uploaded,新設,,B62M 9/125,,・・・・・・ディレーラのフレームへの取付け［２０１０．０１］
uploaded,新設,,B62M 9/126,,・・・・・・チェーンガイド；その取付け［２０１０．０１］
uploaded,新設,,B62M 9/127,,・・・・・・ケーブルの取付け又は案内［２０１０．０１］
uploaded,新設,,B62M 9/128,,・・・・・・付属品，例．プロテクター［２０１０．０１］
uploaded,新設,,B62M 9/131,,・・・・・フロントディレーラ［２０１０．０１］
uploaded,新設,,B62M 9/132,,・・・・・・電動又は流体駆動のもの；その制御［２０１０．０１］
uploaded,新設,,B62M 9/133,,・・・・・・自動変速［２０１０．０１］
uploaded,新設,,B62M 9/134,,・・・・・・横方向への移動機構［２０１０．０１］
uploaded,新設,,B62M 9/1342,,・・・・・・・リンク機構に特徴のあるもの［２０１０．０１］
uploaded,新設,,B62M 9/1344,,・・・・・・・移動の制限又は位置決め［２０１０．０１］
uploaded,新設,,B62M 9/1346,,・・・・・・・・カム又は板を用いるもの［２０１０．０１］
uploaded,新設,,B62M 9/1348,,・・・・・・・付勢手段，例．ばね，の使用に特徴のあるもの；その機構［２０１０．０１］
uploaded,新設,,B62M 9/135,,・・・・・・ディレーラのフレームへの取付け［２０１０．０１］
uploaded,新設,,B62M 9/136,,・・・・・・チェーンガイド；その取付け［２０１０．０１］
uploaded,新設,,B62M 9/137,,・・・・・・ケーブルの取付け又は案内［２０１０．０１］
uploaded,新設,,B62M 9/138,,・・・・・・付属品，例．プロテクター［２０１０．０１］
uploaded,新設,,B64C 99/00,,このサブクラスの他のグループに分類されない主題事項［２０１０．０１］
uploaded,新設,,B65B 9/06 A,,ウエブが連続的に送られるもの（９／０８が優先）
uploaded,新設,,B65B 9/06 B,,ウエブが間欠的に送られるもの（９／０８が優先）
uploaded,新設,,B65B 9/06 Z,,その他のもの
uploaded,新設,,B65B 9/08 A,,ウエブが連続的に送られるもの
uploaded,新設,,B65B 9/08 B,,ウエブが間欠的に送られるもの
uploaded,新設,,B65B 9/08 Z,,その他のもの
uploaded,新設,,B65B 9/02 A,,ウエブが連続的に送られるもの（９／２２が優先）
uploaded,新設,,B65B 9/02 B,,ウエブが間欠的に送られるもの（９／２２が優先）
uploaded,新設,,B65B 9/02 Z,,その他のもの
uploaded,新設,,B67D 7/00,,大型貯蔵容器または貯蔵槽から車両または携帯用容器へ液体移送するための装置または器具，例．小売り用のもの（車両の燃料供給所における設備の一般的配置Ｂ６０Ｓ５／０２；機関車の水タンクの充填または排除のためのもの，例．給水柱Ｂ６１Ｋ１１／００；飛行中の航空機に補給するためのものＢ６４Ｄ３９／００；静止している航空機に燃料を供給するのに特に適した液体操作地上設備Ｂ６４Ｆ１／２８）［２０１０．０１］
uploaded,新設,,B67D 7/02,,・燃料または潤滑油以外の液体の移送のためのもの［２０１０．０１］
uploaded,新設,,B67D 7/02 A,,作動油，ク－ラント等の充填〔例．ブレ－キオイル，ク－ラント，冷媒等〕〔エンジンオイルは，７／０４〕
uploaded,新設,,B67D 7/02 B,,・充填前に真空吸引を行うもの
uploaded,新設,,B67D 7/02 Z,,その他のもの
uploaded,新設,,B67D 7/04,,・燃料，潤滑油または燃料と潤滑油の混合油の移送のためのもの［２０１０．０１］
uploaded,新設,,B67D 7/04 A,,燃料の移送，給油所における給油設備のレイアウト〔給油所における給油以外の諸設備，例えば洗車機，サ－ビス用ボックス等は，Ｂ６０Ｓ〕
uploaded,新設,,B67D 7/04 B,,・ロボット給油機〔マニプレ－タによる給油，例えば自動車生産ラインにおける給油設備〕
uploaded,新設,,B67D 7/04 C,,・タンクロ－リ積込用ローディングア－ム〔船舶用は，９／０２〕
uploaded,新設,,B67D 7/04 D,,・・蒸気回収路を設けたもの
uploaded,新設,,B67D 7/04 E,,・・内蔵弁に特徴のあるもの〔溢出防止一般は，７／３４〕
uploaded,新設,,B67D 7/04 F,,潤滑油の移出〔例．オイル交換機〕
uploaded,新設,,B67D 7/04 Z,,その他のもの
uploaded,新設,,B67D 7/06,,・細部または付属品［２０１０．０１］
uploaded,新設,,B67D 7/06 A,,給油機の細部〔例．換気，空調設備，排水設備等〕
uploaded,新設,,B67D 7/06 B,,・ノズルホルダ〔ノズルスイッチ機構は，７／１２Ａ〕
uploaded,新設,,B67D 7/06 C,,・給油機の付属品〔例．マット洗い機，おしぼり提供，商品展示等が付属のもの〕
uploaded,新設,,B67D 7/06 D,,・付加的な情報を報知するもの〔例．油種の表示，顧客情報の表示〕
uploaded,新設,,B67D 7/06 E,,・・給油機の操作手順を教えるもの
uploaded,新設,,B67D 7/06 F,,・・運転状態を知らせるもの〔例．スタンバイ，給油終了の表示，進捗状況の表示〕
uploaded,新設,,B67D 7/06 Z,,その他のもの
uploaded,新設,,B67D 7/08,,・・移送された液体の量または価格の制御，指示，計量または記録装置の配置（流量または圧力制御弁の配置７／３６；計算，計数に関するものＧ０６；流体分配のためのコイン解放装置Ｇ０７Ｆ１３／００；液体計量のための料金先払い装置Ｇ０７Ｆ１５／００）［２０１０．０１］
uploaded,新設,,B67D 7/08 A,,液体の計量に関するもの
uploaded,新設,,B67D 7/08 B,,・さらに金額の演算が可能なもの
uploaded,新設,,B67D 7/08 C,,・・単価を設定するもの
uploaded,新設,,B67D 7/08 Z,,その他のもの〔他に分類されない給油機の制御，例えば停電時のバックアップ〕
uploaded,新設,,B67D 7/01,,・・・かぎ，押しボタンまたは金銭登録機により操作されるもの［２０１０．０１］
uploaded,新設,,B67D 7/12,,・・・供給ホースまたはノズルの動作，またはそれらに係合する装置により操作されるもの［２０１０．０１］
uploaded,新設,,B67D 7/12 A,,ノズルの動作により操作されるもの〔例．ノズルスイッチ〕
uploaded,新設,,B67D 7/12 B,,・給油口にノズルを挿入することにより操作されるもの
uploaded,新設,,B67D 7/12 Z,,その他のもの〔吊下げホ－スの昇降により操作されるものは，７／４０〕
uploaded,新設,,B67D 7/14,,・・・プログラムされた記録情報，例．パンチカードの入力により応答するもの［２０１０．０１］
uploaded,新設,,B67D 7/16,,・・・液体計量装置の配置［２０１０．０１］
uploaded,新設,,B67D 7/18,,・・・・ピストン型のもの［２０１０．０１］
uploaded,新設,,B67D 7/02,,・・・・回転型のもの［２０１０．０１］
uploaded,新設,,B67D 7/22,,・・・表示器または記録器の配置（流体計量装置の表示または記録Ｇ０１Ｆ１５／０６）［２０１０．０１］
uploaded,新設,,B67D 7/22 A,,給油情報〔給油量，金額，単価〕を表示するもの〔給油量，金額の設定は，７／３０，単価の設定は，７／０８〕
uploaded,新設,,B67D 7/22 B,,・表示器の配置に特徴のあるもの
uploaded,新設,,B67D 7/22 C,,・音声によつて報知するもの〔給油情報以外の報知は，７／０６〕
uploaded,新設,,B67D 7/22 Z,,その他のもの
uploaded,新設,,B67D 7/24,,・・・・売上の受領証または記録書を作成または発行する手段を有するもの［２０１０．０１］
uploaded,新設,,B67D 7/24 A,,伝票発行手段を備えた給油機
uploaded,新設,,B67D 7/24 B,,・さらにＰＯＳシステムを備えたもの
uploaded,新設,,B67D 7/24 C,,・・ＰＯＳ端末と給油機の間のデ－タ伝送に関するもの〔例．布線の減少を図るもの〕
uploaded,新設,,B67D 7/24 Z,,その他のもの〔油槽所における出荷伝票の作成〕
uploaded,新設,,B67D 7/26,,・・・・リセットまたはゼロ復帰手段を有するもの［２０１０．０１］
uploaded,新設,,B67D 7/28,,・・・供給終了前の流出を減少または流出を間欠的に中断する，例．小きざみ供給を行なう，自動的な手段をもつもの［２０１０．０１］
uploaded,新設,,B67D 7/28 A,,丁度停止〔整数〕給油に特徴のあるもの
uploaded,新設,,B67D 7/28 B,,満タン給油に特徴のあるもの
uploaded,新設,,B67D 7/28 Z,,その他のもの
uploaded,新設,,B67D 7/03,,・・・移送されるべき液体の量を予め定める手段を有するもの（７／１０，７／１４が優先）［２０１０．０１］
uploaded,新設,,B67D 7/03 A,,流量計により計数するもの
uploaded,新設,,B67D 7/03 B,,・プリセット手段の配置，機能に特徴のあるもの
uploaded,新設,,B67D 7/03 Z,,その他のもの
uploaded,新設,,B67D 7/32,,・・安全または警告装置の配置；液体の無断放出防止のための手段［２０１０．０１］
uploaded,新設,,B67D 7/32 A,,給油前の安全確認〔インタロック解除〕手段〔例．エンジン停止確認，キャップ置忘れ検知〕
uploaded,新設,,B67D 7/32 B,,・ア－スの取付
uploaded,新設,,B67D 7/32 C,,・混油防止手段
uploaded,新設,,B67D 7/32 D,,・弁閉状態の確認
uploaded,新設,,B67D 7/32 E,,誤動作〔故障等〕・誤操作の防止手段
uploaded,新設,,B67D 7/32 G,,給油外の要因により応動する安全手段〔例．停電後の異常吐出防止〕
uploaded,新設,,B67D 7/32 H,,・災害〔地震，火事〕に応動するもの
uploaded,新設,,B67D 7/32 J,,・事故に応動するもの〔例．ホ－ス，ノズルの引掛け，衝突等〕
uploaded,新設,,B67D 7/32 K,,タンクの残量を検知し応動するもの〔例．空吐出防止〕〔タンクの油量管理は，７／７８Ｅ〕
uploaded,新設,,B67D 7/32 Z,,その他のもの〔例．漏洩検知，防爆〕
uploaded,新設,,B67D 7/34,,・・・液体の無断放出防止のための手段［２０１０．０１］
uploaded,新設,,B67D 7/36,,・・流量または圧力制御弁の配置（ノズルの中に組込まれたもの７／４２）［２０１０．０１］
uploaded,新設,,B67D 7/38,,・・ホース，例．ポンプモータと関連して運転されるもの，の配置（ホース一般Ｆ１６Ｌ１１／００）［２０１０．０１］
uploaded,新設,,B67D 7/38 A,,ホ－スの重量を軽減する手段を有するもの〔例．バランス錘，スプリングによる支持〕
uploaded,新設,,B67D 7/38 B,,ホ－ス導出部が水平移動するもの〔吊上げホ－スの横移動は，７／４０〕
uploaded,新設,,B67D 7/38 Z,,その他のもの
uploaded,新設,,B67D 7/04,,・・・吊り下げ，巻取りまたは収納装置（長尺ホース収納のための支持具一般Ｂ６５Ｈ７５／３４）［２０１０．０１］
uploaded,新設,,B67D 7/04 A,,吊下げホ－ス
uploaded,新設,,B67D 7/04 B,,・動力により昇降するもの
uploaded,新設,,B67D 7/04 C,,・・さらにホ－ス繰出し長さを制御するもの
uploaded,新設,,B67D 7/04 D,,・吊下げ点を移動可能とした点を特徴とするもの
uploaded,新設,,B67D 7/04 E,,・・さらに移動軌跡が円を描くもの
uploaded,新設,,B67D 7/04 Z,,その他のもの〔例．ロ－リ－のホ－ス収納装置，地下収納，キャビネット収納〕
uploaded,新設,,B67D 7/42,,・・充填ノズル［２０１０．０１］
uploaded,新設,,B67D 7/42 A,,ノズル本体の構造に特徴のあるもの〔例．ノズルパイプ，弁，レバ－，レバ－ガ－ド，流路等の構造，形状に関するもの〕
