改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A01N 63/01,,・動物；動物によって生産された，または動物から採取された物質［２０２０．０１］
uploaded,新設,,A01N 63/12,,・・線虫［２０２０．０１］
uploaded,新設,,A01N 63/14,,・・昆虫［２０２０．０１］
uploaded,新設,,A01N 63/16,,・・クモ形類［２０２０．０１］
uploaded,新設,,A01N 63/02,,・バクテリア；バクテリアによって生産された，またはバクテリアから採取された物質［２０２０．０１］
uploaded,新設,,A01N 63/22,,・・バチルス［２０２０．０１］
uploaded,新設,,A01N 63/23,,・・・バチルス・チューリンゲンシス［２０２０．０１］
uploaded,新設,,A01N 63/25,,・・パエニバチルス［２０２０．０１］
uploaded,新設,,A01N 63/27,,・・シュードモナス［２０２０．０１］
uploaded,新設,,A01N 63/28,,・・ストレプトミセス［２０２０．０１］
uploaded,新設,,A01N 63/03,,・微生物菌類；微生物菌類によって生産された，または微生物菌類から採取された物質［２０２０．０１］
uploaded,新設,,A01N 63/32,,・・酵母［２０２０．０１］
uploaded,新設,,A01N 63/34,,・・アスペルギルス［２０２０．０１］
uploaded,新設,,A01N 63/36,,・・ペニシリウム［２０２０．０１］
uploaded,新設,,A01N 63/38,,・・トリコデルマ［２０２０．０１］
uploaded,新設,,A01N 63/04,,・ウイルス，例．バクテリオファージ［２０２０．０１］
uploaded,新設,,A01N 63/05,,・分離された酵素；分離された蛋白質（ペプチドＡ０１Ｎ３７／４６）［２０２０．０１］
uploaded,新設,,A01N 63/05 100,,・・分離された酵素
uploaded,新設,,A01N 63/06,,・分離された核酸［２０２０．０１］
uploaded,新設,,A24B 15/167,,・・・液または気化可能なもの，例．電子紙巻たばこのための液状組成物［２０２０．０１］
uploaded,新設,,A24C 5/01,,・擬似喫煙具の紙巻たばこの製造［２０２０．０１］
uploaded,新設,,A24D 1/02,,・擬似喫煙具に特に適合される紙巻たばこ［２０２０．０１］
uploaded,新設,,A24D 1/22,,・発火性の加熱源，例．炭素質加熱源，と一体化された紙巻たばこ［２０２０．０１］
uploaded,新設,,A24D 3/17,,・擬似喫煙具に特に適合されるフィルタ［２０２０．０１］
uploaded,新設,,A24F 15/01,,・擬似喫煙具または疑似喫煙具のための紙巻タバコに特に適合されるもの（ケースと構造的に結合したバッテリー充電手段Ａ２４Ｆ４０／９５）［２０２０．０１］
uploaded,新設,,A24F 15/015,,・・液状の吸入可能な前駆体を補充する手段付きのもの［２０２０．０１］
uploaded,新設,,A24F 40/00,,電気的に作動される疑似喫煙具；その構成部品；その製造；その保全または試験；そのために特に適合される充電手段［２０２０．０１］
uploaded,新設,,A24F 40/05,,・加熱手段がない装置［２０２０．０１］
uploaded,新設,,A24F 40/01,,・液状の吸入可能な前駆体を用いる装置［２０２０．０１］
uploaded,新設,,A24F 40/02,,・固体状の吸入可能な前駆体を用いる装置［２０２０．０１］
uploaded,新設,,A24F 40/03,,・二以上の構造的に分離された吸入可能な前駆体を用いる装置，例．二つのカートリッジに二つの液状の前駆体を用いるもの［２０２０．０１］
uploaded,新設,,A24F 40/04,,・構造的細部，例．カートリッジとバッテリー部品の接続［２０２０．０１］
uploaded,新設,,A24F 40/42,,・・吸入可能な前駆体のためのカートリッジまたは容器［２０２０．０１］
uploaded,新設,,A24F 40/44,,・・ウィック［２０２０．０１］
uploaded,新設,,A24F 40/46,,・・電気的加熱手段の形状または構造［２０２０．０１］
uploaded,新設,,A24F 40/465,,・・・誘導加熱に特に適合されるもの［２０２０．０１］
uploaded,新設,,A24F 40/48,,・・流体輸送手段，例．ポンプ［２０２０．０１］
uploaded,新設,,A24F 40/485,,・・・弁；孔［２０２０．０１］
uploaded,新設,,A24F 40/49,,・・チャイルドプルーフ［２０２０．０１］
uploaded,新設,,A24F 40/05,,・制御または監視［２０２０．０１］
uploaded,新設,,A24F 40/51,,・・センサーの配置［２０２０．０１］
uploaded,新設,,A24F 40/53,,・・監視，例．障害検知［２０２０．０１］
uploaded,新設,,A24F 40/57,,・・温度制御［２０２０．０１］
uploaded,新設,,A24F 40/06,,・ユーザインターフェースと一体化された装置［２０２０．０１］
uploaded,新設,,A24F 40/65,,・通信手段と一体化された装置，例．Ｗｉ－Ｆｉ［２０２０．０１］
uploaded,新設,,A24F 40/07,,・製造［２０２０．０１］
uploaded,新設,,A24F 40/08,,・試験［２０２０．０１］
uploaded,新設,,A24F 40/85,,・保全，例．掃除［２０２０．０１］
uploaded,新設,,A24F 40/09,,・バッテリー充電に特に適合される配置または方法［２０２０．０１］
uploaded,新設,,A24F 40/95,,・・ケースと構造的に結合したもの［２０２０．０１］
uploaded,新設,,A24F 42/00,,電気的に作動されるもの以外の擬似喫煙具；その構成部品；その製造または試験［２０２０．０１］
uploaded,新設,,A24F 42/01,,・化学的加熱手段付きの装置［２０２０．０１］
uploaded,新設,,A24F 42/02,,・加熱手段のない装置［２０２０．０１］
uploaded,新設,,A24F 42/06,,・構造的細部［２０２０．０１］
uploaded,新設,,A24F 42/08,,・製造［２０２０．０１］
uploaded,新設,,A24F 42/09,,・試験［２０２０．０１］
uploaded,新設,,A61K 6/15,,・それらの物理的特性に特徴のある組成物［２０２０．０１］
uploaded,新設,,A61K 6/16,,・・屈折率［２０２０．０１］
uploaded,新設,,A61K 6/17,,・・粒子径［２０２０．０１］
uploaded,新設,,A61K 6/18,,・・歯科退縮を引き起こすもの，例．歯科用押印作製または抜歯のための歯肉溝拡張用の組成物［２０２０．０１］
uploaded,新設,,A61K 6/19,,・・自己膨張，例．歯の充填のための［２０２０．０１］
uploaded,新設,,A61K 6/02,,・自然歯または人工歯のための保護被覆，例．密封，染料被覆またはワニス［２０２０．０１］
uploaded,新設,,A61K 6/25,,・検出または測定のための組成物，例．自然歯または人工歯の異常［２０２０．０１］
uploaded,新設,,A61K 6/03,,・一時的にまたは永久的に歯または口蓋を固定するための組成物，例．歯科用接着剤用プライマー［２０２０．０１］
uploaded,新設,,A61K 6/35,,・・口内の義歯を安定させるための製剤［２０２０．０１］
uploaded,新設,,A61K 6/04,,・プライマー（歯科用接着剤用のものＡ６１Ｋ６／３０）［２０２０．０１］
uploaded,新設,,A61K 6/05,,・歯根処理に特に適合した製剤［２０２０．０１］
uploaded,新設,,A61K 6/52,,・・洗浄；殺菌［２０２０．０１］
uploaded,新設,,A61K 6/54,,・・充填；密封［２０２０．０１］
uploaded,新設,,A61K 6/56,,・・根尖治療［２０２０．０１］
uploaded,新設,,A61K 6/58,,・・歯科インプラントに特に適合したもの［２０２０．０１］
uploaded,新設,,A61K 6/06,,・有機または有機金属添加物を含むもの［２０２０．０１］
uploaded,新設,,A61K 6/61,,・・陽イオン性，陰イオン性または酸化還元開始剤［２０２０．０１］
uploaded,新設,,A61K 6/62,,・・光化学ラジカル開始剤［２０２０．０１］
uploaded,新設,,A61K 6/64,,・・熱ラジカル開始剤［２０２０．０１］
uploaded,新設,,A61K 6/65,,・・染料［２０２０．０１］
uploaded,新設,,A61K 6/66,,・・・フォトクロミック染料［２０２０．０１］
uploaded,新設,,A61K 6/68,,・・・サーモクロミック染料［２０２０．０１］
uploaded,新設,,A61K 6/69,,・・医薬品［２０２０．０１］
uploaded,新設,,A61K 6/07,,・無機添加物を含むもの［２０２０．０１］
uploaded,新設,,A61K 6/71,,・・充填剤［２０２０．０１］
uploaded,新設,,A61K 6/72,,・・・窒素含有化合物を含むもの［２０２０．０１］
uploaded,新設,,A61K 6/73,,・・・硫黄含有化合物を含むもの［２０２０．０１］
uploaded,新設,,A61K 6/74,,・・・リン含有化合物を含むもの［２０２０．０１］
uploaded,新設,,A61K 6/75,,・・・・アパタイト［２０２０．０１］
uploaded,新設,,A61K 6/76,,・・・ケイ素含有化合物を含むもの［２０２０．０１］
uploaded,新設,,A61K 6/77,,・・・ガラス［２０２０．０１］
uploaded,新設,,A61K 6/78,,・・顔料［２０２０．０１］
uploaded,新設,,A61K 6/79,,・・開始剤［２０２０．０１］
uploaded,新設,,A61K 6/08,,・人工歯，充填歯または被覆歯のための製剤［２０２０．０１］
