改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A61B 6/03 523 K,,・・頭部傾動機構
uploaded,新設,,A61B 6/03 523 P,,・被検体の固定
uploaded,新設,,A61B 6/03 523 Q,,・・身体の固定
uploaded,新設,,A61B 6/03 523 R,,・・頭部の固定
uploaded,新設,,A61B 6/03 523 Z,,その他のもの
uploaded,新設,,A61B 6/03 530,,・・・制御技術に特徴を有するもの（曝射量制御Ｈ０５Ｇ）
uploaded,新設,,A61B 6/03 530 A,,制御技術一般
uploaded,新設,,A61B 6/03 530 B,,・曝射量制御
uploaded,新設,,A61B 6/03 530 C,,・曝射タイミングの決定
uploaded,新設,,A61B 6/03 530 Z,,その他のもの
uploaded,新設,,A61B 6/03 531,,・・・・ガントリー駆動制御
uploaded,新設,,A61B 6/03 533,,・・・・モニター
uploaded,新設,,A61B 6/03 533 A,,患者監視
uploaded,新設,,A61B 6/03 533 B,,機器の異常検出
uploaded,新設,,A61B 6/03 533 Z,,その他のもの
uploaded,新設,,A61B 6/03 540,,・・・データ－サンプリング
uploaded,新設,,A61B 6/03 540 A,,データ－サンプリング一般
uploaded,新設,,A61B 6/03 540 B,,スライス幅サンプリング
uploaded,新設,,A61B 6/03 540 Z,,その他のもの
uploaded,新設,,A61B 6/03 541,,・・・・ペンシルビーム型，トランスレイション－ローテイション型用
uploaded,新設,,A61B 6/03 543,,・・・・ナローファンビーム型，トランスレイション－ローテイション型用
uploaded,新設,,A61B 6/03 545,,・・・・ローテイション／ローテイション型用
uploaded,新設,,A61B 6/03 547,,・・・・ローテイション／ステイショナリー型用
uploaded,新設,,A61B 6/03 549,,・・・・ステイショナリー／ステイショナリー型用
uploaded,新設,,A61B 6/03 550,,・・・データ処理に特徴を有するもの（データ処理一般Ｇ０６Ｆ１５）
uploaded,新設,,A61B 6/03 550 A,,前処理一般
uploaded,新設,,A61B 6/03 550 D,,・Ａ／Ｄ変換
uploaded,新設,,A61B 6/03 550 E,,・対数変換
uploaded,新設,,A61B 6/03 550 F,,・投影データに関する補正一般
uploaded,新設,,A61B 6/03 550 G,,・・放射Ｘ線の時間的・空間的変化の補正
uploaded,新設,,A61B 6/03 550 H,,・・放射線検出器特性の時間的・空間的変化の補正
uploaded,新設,,A61B 6/03 550 J,,・・線質硬化補正
uploaded,新設,,A61B 6/03 550 K,,・・散乱Ｘ線補正
uploaded,新設,,A61B 6/03 550 L,,・・体動補正
uploaded,新設,,A61B 6/03 550 M,,・再構成演算
uploaded,新設,,A61B 6/03 550 N,,・・基本手法
uploaded,新設,,A61B 6/03 550 P,,・・具体的再構成演算の細部
uploaded,新設,,A61B 6/03 550 Q,,・・・平行投影データの抽出処理
uploaded,新設,,A61B 6/03 550 R,,・・・投影データの補間処理
uploaded,新設,,A61B 6/03 550 S,,・・・投影データのフィルタ処理
uploaded,新設,,A61B 6/03 550 T,,・・・逆投影演算
uploaded,新設,,A61B 6/03 550 U,,・・・その他の再構成演算
uploaded,新設,,A61B 6/03 550 V,,・・・・部分領域再構成
uploaded,新設,,A61B 6/03 550 W,,・・・・ファンビーム再構成
uploaded,新設,,A61B 6/03 550 X,,・・・・一次再生像の修正による再構成
uploaded,新設,,A61B 6/03 550 Y,,後処理
uploaded,新設,,A61B 6/03 550 Z,,その他のもの
uploaded,新設,,A61B 6/03 560,,・・・断層像処理・記録に特徴を有するもの
uploaded,新設,,A61B 6/03 560 B,,画像処理一般
uploaded,新設,,A61B 6/03 560 C,,・ウインド幅調整
uploaded,新設,,A61B 6/03 560 D,,・関心領域
uploaded,新設,,A61B 6/03 560 E,,特殊画像一般
uploaded,新設,,A61B 6/03 560 F,,・拡大像
uploaded,新設,,A61B 6/03 560 G,,・立体像
uploaded,新設,,A61B 6/03 560 H,,・傾斜像
uploaded,新設,,A61B 6/03 560 J,,・輪郭決定
uploaded,新設,,A61B 6/03 560 T,,データベース
uploaded,新設,,A61B 6/03 560 Z,,その他のもの
uploaded,新設,,A61B 6/03 570,,・・・特殊技術
uploaded,新設,,A61B 6/03 570 A,,特殊技術一般
uploaded,新設,,A61B 6/03 570 B,,・生体信号との同期撮影〔同期撮影のための曝射制御それ自体Ｈ０５Ｇ１／６２〕
uploaded,新設,,A61B 6/03 570 E,,・サブトラクション一般
uploaded,新設,,A61B 6/03 570 F,,・・造影剤サブトラクション
uploaded,新設,,A61B 6/03 570 G,,・・放射線エネルギ別サブトラクション
uploaded,新設,,A61B 6/03 570 Z,,その他のもの
uploaded,新設,,A61B 6/03 571,,・・・・透視像の作成
uploaded,新設,,A61B 6/03 573,,・・・・エネルギー別撮影
uploaded,新設,,A61B 6/03 577,,・・・・治療との組み合せ
uploaded,新設,,A61B 6/04 500,,・・患者の固定
uploaded,新設,,A61B 6/04 501,,・・・頭部の固定
uploaded,新設,,A61B 6/04 503,,・・・身体の固定
uploaded,新設,,A61B 6/04 505,,・・・腕・脚の固定
uploaded,新設,,A61B 6/04 507,,・・・乳幼児の固定
uploaded,新設,,A61B 6/04 509,,・・・撮影部位の圧迫機構
uploaded,新設,,A61B 6/04 509 A,,腹部用
uploaded,新設,,A61B 6/04 509 B,,乳房用
uploaded,新設,,A61B 6/04 509 C,,警報機構・制御機構
uploaded,新設,,A61B 6/04 509 Z,,その他のもの
uploaded,新設,,A61B 6/04 530,,・・傾斜可能の寝台または類似装置
uploaded,新設,,A61B 6/04 531,,・・・寝台型放射線診断台
uploaded,新設,,A61B 6/04 531 A,,天板材質
uploaded,新設,,A61B 6/04 531 B,,天板構造
uploaded,新設,,A61B 6/04 531 C,,ヘッドレスト
uploaded,新設,,A61B 6/04 531 D,,ショルダー・ストッパー
uploaded,新設,,A61B 6/04 531 E,,アームレスト・アームホルダ
uploaded,新設,,A61B 6/04 531 F,,フットレスト
uploaded,新設,,A61B 6/04 531 Z,,その他のもの
uploaded,新設,,A61B 6/04 532,,・・・・寝台型放射線診断台の駆動機構
uploaded,新設,,A61B 6/04 532 A,,摺動機構
uploaded,新設,,A61B 6/04 532 B,,上下動機構
uploaded,新設,,A61B 6/04 532 C,,ロ－リング機構
uploaded,新設,,A61B 6/04 532 D,,水平回動機構
uploaded,新設,,A61B 6/04 532 E,,起倒機構
uploaded,新設,,A61B 6/04 532 M,,寝台駆動量の表示
uploaded,新設,,A61B 6/04 532 P,,寝台の駆動制御，警報・安全装置
uploaded,新設,,A61B 6/04 532 T,,放射線曝射量を寝台駆動量で制御するもの
uploaded,新設,,A61B 6/04 532 U,,スポットショット装置の駆動機構
uploaded,新設,,A61B 6/04 532 Z,,その他のもの
uploaded,新設,,A61B 6/04 533,,・・・座位型放射線診断台
uploaded,新設,,A61B 6/04 535,,・・・立位型放射線診断台
uploaded,新設,,A61B 6/06 500,,・・放射線遮光装置（Ｄｉａｐｈｒａｇｍ；Ｂｌｅｎｄｅ）（放射線用絞り一般Ｇ２１Ｋ）
uploaded,新設,,A61B 6/06 510,,・・遮光円筒（Ｔｕｂｕｓ；Ｃｏｎｅ）
uploaded,新設,,A61B 6/06 530,,・・格子状遮光装置
uploaded,新設,,A61B 6/06 531,,・・・格子構造に特徴を有するもの
uploaded,新設,,A61B 6/06 533,,・・・格子状遮光板の駆動構造
uploaded,新設,,A61B 6/06 535,,・・・格子状遮光板の外観形状に特徴を有するもの
uploaded,新設,,A61B 6/06 550,,・・回転式遮光装置
uploaded,新設,,A61B 6/06 551,,・・・回転式遮光板構造に特徴を有するもの
uploaded,新設,,A61B 6/06 553,,・・・回転式遮光板の駆動構造に特徴を有するもの
uploaded,新設,,A61B 6/06 570,,・・格子状・回転式遮光装置の材料・製造法に特徴を有するもの
uploaded,新設,,A61B 6/06 590,,・・ブッキー寝台
uploaded,新設,,A61B 6/08 500,,・・光線の利用
uploaded,新設,,A61B 6/08 501,,・・・光源に特徴のあるもの
uploaded,新設,,A61B 6/08 503,,・・・光源の取付手段に特徴のあるもの
uploaded,新設,,A61B 6/08 505,,・・・指標に特徴があるもの
uploaded,新設,,A61B 6/08 507,,・・・距離測定手段を有するもの
uploaded,新設,,A61B 6/08 509,,・・・照射野測定手段を有するもの
uploaded,新設,,A61B 6/08 509 A,,照射野測定手段を有するもの一般
uploaded,新設,,A61B 6/08 509 B,,照射野の自動位置決め手段に特徴を有するもの
uploaded,新設,,A61B 6/08 509 Z,,その他のもの
uploaded,新設,,A61B 6/08 510,,・・光線以外の測定装置
uploaded,新設,,A61B 6/08 530,,・・断層診断のためのもの
uploaded,新設,,A61B 6/08 531,,・・・測定装置と診断装置との自動位置決め手段に特徴を有するもの
uploaded,新設,,A61B 6/01 500,,・・放射線に対する安全装置
uploaded,新設,,A61B 6/01 501,,・・・患者に適用するもの
uploaded,新設,,A61B 6/01 502,,・・・術者・介護者に適用するもの
uploaded,新設,,A61B 6/01 503,,・・・放射線診断装置に取付けられたもの
uploaded,新設,,A61B 6/01 550,,・・衝突防止
uploaded,新設,,A61B 6/01 551,,・・・接触検知
uploaded,新設,,A61B 6/01 553,,・・・停止機構
uploaded,新設,,A61B 6/01 555,,・・・警報機構
uploaded,新設,,A61B 6/04,,・放射線診断に特に適した放射線を発生するための装置［２０２４．０１］
uploaded,新設,,A61B 6/04 500,,・・放射線透視診断用機器
uploaded,新設,,A61B 6/04 500 A,,放射線源に特徴を有するもの
uploaded,新設,,A61B 6/04 500 B,,・電子ビーム固定型Ｘ線管に特徴を有するもの
uploaded,新設,,A61B 6/04 500 C,,・電子ビーム走査型Ｘ線管を用いるもの
uploaded,新設,,A61B 6/04 500 D,,・Ｘ線管の支持機構
uploaded,新設,,A61B 6/04 500 G,,放射線シャッタに特徴を有するもの
uploaded,新設,,A61B 6/04 500 J,,放射線フィルタに特徴を有するもの
uploaded,新設,,A61B 6/04 500 Z,,その他のもの
uploaded,新設,,A61B 6/04 520,,・・・異なる平面内を連続的に診断するための装置；立体放射線写真診断
uploaded,新設,,A61B 6/04 521,,・・・・異なる平面内を連続的に診断するための装置
uploaded,新設,,A61B 6/04 523,,・・・・立体放射線写真診断
uploaded,新設,,A61B 6/04 523 A,,Ｘ線管並びにＸ線管の取り付に特徴を有するもの
uploaded,新設,,A61B 6/04 523 Z,,その他のもの
uploaded,新設,,A61B 6/04 530,,・・・・コンピュータ断層撮影
uploaded,新設,,A61B 6/04 530 B,,放射線源に特徴を有するもの
uploaded,新設,,A61B 6/04 530 C,,・電子ビーム固定型Ｘ線管〔Ｘ線管とそれ自体Ｈ０１Ｊ３５〕
uploaded,新設,,A61B 6/04 530 D,,・電子ビーム走査型Ｘ線管〔Ｘ線管とそれ自体Ｈ０１Ｊ３５〕
uploaded,新設,,A61B 6/04 530 E,,・Ｘ線外放射線源〔核医学Ｇ０１Ｔ１／１６１，ラジオアイソトープＧ２１Ｇ４／００〕
uploaded,新設,,A61B 6/04 530 F,,シャッタ〔放射線の防護遮へいそれ自体Ｇ２１Ｆ〕
uploaded,新設,,A61B 6/04 530 G,,絞り〔絞りそれ自体Ｇ２１Ｋ１／０２〕
uploaded,新設,,A61B 6/04 530 H,,コリメ－タ〔コリメ－タそれ自体Ｇ２１Ｋ１／０２，１／０４〕
uploaded,新設,,A61B 6/04 530 J,,・幅固定式コリメ－タ
uploaded,新設,,A61B 6/04 530 K,,・幅可変式コリメ－タ
uploaded,新設,,A61B 6/04 530 L,,・電子ビーム走査型Ｘ線管用コリメータ
uploaded,新設,,A61B 6/04 530 M,,フィルタ〔フィルタそれ自体Ｇ２１Ｋ３／００〕
uploaded,新設,,A61B 6/04 530 Z,,その他のもの
uploaded,新設,,A61B 6/42,,・放射線診断に特に適した放射線を検知するための装置［２０２４．０１］
uploaded,新設,,A61B 6/42 500,,・・放射線透視診断用機器
uploaded,新設,,A61B 6/42 500 M,,放射線検出手段に特徴を有するもの
uploaded,新設,,A61B 6/42 500 N,,・蛍光体
uploaded,新設,,A61B 6/42 500 P,,・イメージ・インテンシファイア
uploaded,新設,,A61B 6/42 500 Q,,・シンチレーター型検出器
uploaded,新設,,A61B 6/42 500 R,,・電離箱型検出器
uploaded,新設,,A61B 6/42 500 S,,・半導体型検出器
uploaded,新設,,A61B 6/42 500 T,,・輝尽性蛍光体フィルム，同カセッテ
uploaded,新設,,A61B 6/42 500 U,,・イオノグラフィー用検出器
uploaded,新設,,A61B 6/42 500 V,,・ゼログラフィー用検出器
uploaded,新設,,A61B 6/42 500 W,,・Ｘ線フィルム・カセッテ，増感紙
uploaded,新設,,A61B 6/42 500 X,,・放射線検出手段の支持機構
uploaded,新設,,A61B 6/42 500 Y,,・放射線検出手段と放射線撮影装置との組合せに特徴を有するもの〔スポット・ショット装置〕
uploaded,新設,,A61B 6/42 500 Z,,その他のもの
uploaded,新設,,A61B 6/42 520,,・・・異なる平面内を連続的に診断するための装置；立体放射線写真診断
uploaded,新設,,A61B 6/42 521,,・・・・異なる平面内を連続的に診断するための装置
uploaded,新設,,A61B 6/42 521 A,,断層診断用検出器，フィルム〔多層同時撮影含〕
uploaded,新設,,A61B 6/42 521 Z,,その他のもの
uploaded,新設,,A61B 6/42 523,,・・・・立体放射線写真診断
uploaded,新設,,A61B 6/42 523 A,,検出素子，並びに検出素子の取り付に特徴を有するもの
uploaded,新設,,A61B 6/42 523 Z,,その他のもの
uploaded,新設,,A61B 6/42 530,,・・・・コンピュータ断層撮影
uploaded,新設,,A61B 6/42 530 P,,検出手段に特徴を有するもの
uploaded,新設,,A61B 6/42 530 Q,,・検出器原理
uploaded,新設,,A61B 6/42 530 R,,・・半導体型検出器〔半導体型検出器それ自体，Ｈ０１Ｌ３１〕
uploaded,新設,,A61B 6/42 530 S,,・・シンチレータ・ホトマル型検出器〔シンチグラフ，Ｇ０１Ｔ１／１６４〕
uploaded,新設,,A61B 6/42 530 T,,・・スクリーン・イメージインテンシファイア〔イメージ・インテンシファイアそれ自体Ｈ０１Ｊ３１／５０〕
uploaded,新設,,A61B 6/42 530 U,,・・フィルム〔フィルムＧ０３Ｃ，フィルム用支持器Ｇ０３Ｂ４２／０４〕
uploaded,新設,,A61B 6/42 530 V,,・・電離箱型検出器〔電離箱型検出器それ自体Ｈ０１Ｊ４７〕
uploaded,新設,,A61B 6/42 530 W,,・検出器構造一般
uploaded,新設,,A61B 6/42 530 X,,・・配列密度に特徴を有するもの
uploaded,新設,,A61B 6/42 530 Y,,・・多列配備に特徴を有するもの
uploaded,新設,,A61B 6/42 530 Z,,その他のもの
uploaded,新設,,A61B 6/46,,・操作者または患者とのインターフェースのための装置［２０２４．０１］
uploaded,新設,,A61B 6/46 500,,・・放射線透視診断用機器
uploaded,新設,,A61B 6/46 502,,・・・駆動制御に関するもの
uploaded,新設,,A61B 6/46 506,,・・・放射線診断のための画像表示に特徴を有するもの（ＴＶ技術Ｈ０４Ｎ）
uploaded,新設,,A61B 6/46 506 A,,カラー表示
uploaded,新設,,A61B 6/46 506 B,,複数画像の重ね合せ表示
uploaded,新設,,A61B 6/46 506 Z,,その他のもの
uploaded,新設,,A61B 6/46 509,,・・・放射線写真の観察装置〔シャウカステンそれ自体Ｇ０２Ｂ２７／０２〕
uploaded,新設,,A61B 6/46 520,,・・・異なる平面内を連続的に診断するための装置；立体放射線写真診断
uploaded,新設,,A61B 6/46 521,,・・・・異なる平面内を連続的に診断するための装置
uploaded,新設,,A61B 6/46 521 A,,断層診断の為の表示技術
uploaded,新設,,A61B 6/46 521 Z,,その他のもの
uploaded,新設,,A61B 6/46 523,,・・・・立体放射線写真診断
uploaded,新設,,A61B 6/46 523 A,,光学的観察装置
uploaded,新設,,A61B 6/46 523 B,,立体テレビジョンシステム
uploaded,新設,,A61B 6/46 523 C,,断層像から立体像を合成するもの
uploaded,新設,,A61B 6/46 523 Z,,その他のもの
uploaded,新設,,A61B 6/46 530,,・・・・コンピュータ断層撮影
uploaded,新設,,A61B 6/46 536,,・・・・・断層像表示に特徴を有するもの（表示の制御一般Ｇ０９Ｇ，閉回路テレビジョンＨ０４Ｎ７／１８）
uploaded,新設,,A61B 6/46 536 A,,表示技術一般
uploaded,新設,,A61B 6/46 536 M,,・表示技術細部
uploaded,新設,,A61B 6/46 536 N,,・・表示回路
uploaded,新設,,A61B 6/46 536 P,,・・画像の複数表示
uploaded,新設,,A61B 6/46 536 Q,,・・複数画像の合成表示
uploaded,新設,,A61B 6/46 536 Z,,その他のもの
uploaded,新設,,A61B 6/05,,・特定の身体部位に特に適したもの；特定の臨床応用に特に適したもの［２０２４．０１］
uploaded,新設,,A61B 6/05 500,,・・特定の身体部位に特に適したもの
uploaded,新設,,A61B 6/05 500 A,,消化管（胃，食道，腸）
uploaded,新設,,A61B 6/05 500 B,,循環器（心臓，血管）
uploaded,新設,,A61B 6/05 500 C,,呼吸器
uploaded,新設,,A61B 6/05 500 D,,頭部
uploaded,新設,,A61B 6/05 500 E,,乳房
uploaded,新設,,A61B 6/05 500 Z,,その他のもの
uploaded,新設,,A61B 6/05 510,,・・特定の臨床応用に特に適したもの
uploaded,新設,,A61B 6/05 511,,・・・造影剤を用いる放射線診断用機器〔投与装置それ自体Ａ６１Ｍ〕
uploaded,新設,,A61B 6/05 511 A,,造影剤を用いる放射線診断用機器一般
uploaded,新設,,A61B 6/05 511 C,,・吸入投与のためのもの
uploaded,新設,,A61B 6/05 511 D,,・経口投与のためのもの
uploaded,新設,,A61B 6/05 511 E,,・血管内投与のためのもの
uploaded,新設,,A61B 6/05 511 F,,・体腔内注入のためのもの
uploaded,新設,,A61B 6/05 511 G,,・コンピュータ断層撮影に特に適したもの
uploaded,新設,,A61B 6/05 511 Z,,その他のもの
uploaded,新設,,A61B 6/05 513,,・・・骨塩量
uploaded,新設,,A61B 6/05 515,,・・・分割撮影装置，例．長尺撮影装置
uploaded,新設,,A61B 6/05 517,,・・・位相コントラスト撮影装置
uploaded,新設,,A61B 6/51,,・・歯科用のもの［２０２４．０１］
uploaded,新設,,A61B 6/51 500,,・・・歯科用放射線診断装置（歯科用に特に適合した測定器Ａ６１Ｃ１９／０４）
uploaded,新設,,A61B 6/51 501,,・・・・歯科用放射線診断装置の取り付けに特徴があるもの
uploaded,新設,,A61B 6/51 510,,・・・全顎（パノラマ）・頭部規格放射線診断装置
uploaded,新設,,A61B 6/51 511,,・・・・全顎放射線診断装置
uploaded,新設,,A61B 6/51 513,,・・・・頭部規格診断装置
uploaded,新設,,A61B 6/58,,・試験，調整または較正［２０２４．０１］
uploaded,新設,,A61B 6/58 500,,・・試験，調整または較正のためのもの
uploaded,新設,,A61B 6/58 500 A,,較正装置・基準物質
uploaded,新設,,A61B 6/58 500 B,,・コンピュータ断層撮影に特に適したもの
uploaded,新設,,A61B 6/58 500 Z,,その他のもの
uploaded,新設,,A61F 13/01,,・非粘着性の包帯または非粘着性被覆用品［２０２４．０１］
uploaded,新設,,A61F 13/0203,,・・体液を保持する部材を有するもの［２０２４．０１］
uploaded,新設,,A61F 13/0206,,・・・吸収繊維層を有するもの，例．織布または不織布の吸収性パッドまたは島状被覆用品［２０２４．０１］
uploaded,新設,,A61F 13/0246,,・・皮膚粘着層に特徴を有するもの［２０２４．０１］
uploaded,新設,,A61F 13/0246 501,,・・・基材上に粘（接）着剤層を実質的に全面にわたり設けたもの（化学的事項はＡ６１Ｌ）
uploaded,新設,,A61F 13/0246 502,,・・・基材上に粘（接）着剤層部分とそれ以外を有するもの，例．傷当てパッドを設けたもの
uploaded,新設,,A61F 13/05,,・陰圧または陽圧での療法，創部の排液または洗浄に関する使用に特に適したもの，例．陰圧閉鎖療法［ＮＰＷＴ］に関する使用に特に適したもの［２０２４．０１］
uploaded,新設,,B01J 35/02,,・非固体であることに特徴のあるもの［２０２４．０１］
uploaded,新設,,B01J 35/23,,・・コロイド状のもの［２０２４．０１］
uploaded,新設,,B01J 35/27,,・・液状または溶融状態にあるもの［２０２４．０１］
uploaded,新設,,B01J 35/03,,・物理的性質に特徴のあるもの［２０２４．０１］
