改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
2016.11,タイトル変更,H03K 5/02 C,H03K 5/02 C,コンデンサによる昇圧回路を用いるもの〔注．Ｈ０３Ｋ１７／０６〕,コンデンサによる昇圧回路を用いるもの（完全導通状態を確保するための変形Ｈ０３Ｋ１７／０６）
2016.11,タイトル変更,H03K 5/02 L,H03K 5/02 L,レベル変換回路を用いるもの〔パルスの整形が目的ではないレベル変換→１９／００・１０１〕,レベル変換回路を用いるもの（パルスの整形が目的ではないレベル変換Ｈ０３Ｋ１９／００　１０１）
2016.11,タイトル変更,H03K 5/05,H03K 5/05,・・・時間参照信号，例．クロック信号，を用いるもの,・・・クロック信号または時間参照信号の使用によるもの［３］
2016.11,タイトル変更,H03K 5/06,H03K 5/06,・・・遅延線を用いるもの,・・・遅廷線または他のアナログ素子の使用によるもの［３］
2016.11,タイトル変更,H03K 5/07,H03K 5/07,・・・共振回路を用いるもの,・・・共振回路の使用によるもの［３］
2016.11,タイトル変更,H03K 5/08,H03K 5/08,・・振幅制限によるもの，しきい値によるもの，スライスによるもの，すなわち振幅制限としきい値の結合によるもの（５／０７が優先；１つのパルスと他のパルスとの比較５／２２；スイッチ動作のために所定のしきい値を設けるもの１７／３０）,・・振幅制限によるもの，しきい値によるもの，スライスによるもの，すなわち振幅制限としきい値の結合によるもの（Ｈ０３Ｋ５／０７が優先；１つのパルスと他のパルスとの比較Ｈ０３Ｋ５／２２；スイッチ動作のために所定のしきい値を設けるものＨ０３Ｋ１７／３０）［３］
2016.11,タイトル変更,H03K 5/08 D,H03K 5/08 D,・ダイオ－ドを用いるもの,・ダイオードを用いるもの
2016.11,タイトル変更,H03K 5/08 E,H03K 5/08 E,・・・２入力のうち一方がしきい値となるもの〔例．差動増幅器による比較回路〕,・・・２入力のうち一方がしきい値となるもの，例．差動増幅器による比較回路
2016.11,タイトル変更,H03K 5/08 P,H03K 5/08 P,・・しきい値が２つ以上のもの〔Ｒ優先〕,・・しきい値が２つ以上のもの（Ｈ０３Ｋ５／０８Ｒが優先）
2016.11,タイトル変更,H03K 5/08 S,H03K 5/08 S,・・しきい値が１つのもの〔Ｒ優先〕,・・しきい値が１つのもの（Ｈ０３Ｋ５／０８Ｒが優先）
2016.11,タイトル変更,H03K 5/08 W,H03K 5/08 W,・・・ウインド型,・・・ウィンド型
2016.11,タイトル変更,H03K 5/12,H03K 5/12,・・立ち上りまたは立ち下りのしゅん度の増大によるもの,・・立上りまたは立下りの峻度の増大によるもの
2016.11,タイトル変更,H03K 5/13,H03K 5/13,・単一の出力をもち，かつ入力信号を変換して所望の時間間隔を有するパルスを与える配置,・単一の出力をもち，かつ入力信号を変換して所望の時間間隔を有するパルスを与える配置［１，２０１４．０１］
2016.11,タイトル変更,H03K 5/135,H03K 5/135,・・時間参照信号，例．クロック信号，を用いるもの,・・時間参照信号，例．クロック信号の使用によるもの［３］
2016.11,タイトル変更,H03K 5/14,H03K 5/14,・・遅延線を用いるもの,・・遅延線の使用によるもの（Ｈ０３Ｋ５／１３３が優先）［３，２０１４．０１］
2016.11,タイトル変更,H03K 5/145,H03K 5/145,・・共振回路を用いるもの,・・共振回路の使用によるもの［３］
2016.11,タイトル変更,H03K 5/15,H03K 5/15,・パルスを異った時間にいくつかの出力に発生させる装置，すなわちパルス分配器（分配，スイッチングまたはゲート装置１７／００）,・パルスを異った時間にいくつかの出力に発生させる装置，すなわちパルス分配器（分配，スイッチングまたはゲート装置Ｈ０３Ｋ１７／００）［２］
2016.11,タイトル変更,H03K 5/153,H03K 5/153,・入力信号が予定された特性にきたとき瞬時にまたはある時間間隔をもって１つのパルスを与える配置（零交叉でのスイッチング１７／１３）,・入力信号が予定された特性にきたとき瞬時にまたはある時間間隔をもって１つのパルスを与える配置（零交叉でのスイッチングＨ０３Ｋ１７／１３）
