改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,B29C 48/14,,・特殊な押出条件に特徴のあるもの，例．調整された雰囲気条件または振動を使用するもの［２０１９．０１］
uploaded,新設,,B29C 48/15,,・あらかじめ形成された部品または層状物品と一体化するもの，例．挿入物の周囲の押出成形［２０１９．０１］
uploaded,新設,,B29C 48/151,,・・中空物品の被覆［２０１９．０１］
uploaded,新設,,B29C 48/152,,・・・内面の被覆［２０１９．０１］
uploaded,新設,,B29C 48/153,,・・・・内外両面の被覆［２０１９．０１］
uploaded,新設,,B29C 48/154,,・・中実物品の被覆，すなわち非中空物品［２０１９．０１］
uploaded,新設,,B29C 48/155,,・・・部分被覆［２０１９．０１］
uploaded,新設,,B29C 48/156,,・・２つ以上の物品の同時被覆［２０１９．０１］
uploaded,新設,,B29C 48/157,,・・連結された挿入物の被覆，例．チェーン［２０１９．０１］
uploaded,新設,,B29C 48/16,,・２つ以上の構成要素を含むもの，例．共押出層［２０１９．０１］
uploaded,新設,,B29C 48/17,,・・異なる色を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/18,,・・複数の層を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/19,,・・・層が互いに縁で接合されたもの［２０１９．０１］
uploaded,新設,,B29C 48/02,,・・・層の１つがストリップであるもの，例．部分的に埋め込まれたストリップ［２０１９．０１］
uploaded,新設,,B29C 48/21,,・・・層が互いに面で接合されたもの［２０１９．０１］
uploaded,新設,,B29C 48/22,,・・・層を結合する手段，例．結合層または切り込み，を用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/23,,・・・層の付着を防ぐための手段，例．剥離可能な層の形成のための手段，を用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/25,,・構成部品，細部または付属装置；補助操作［２０１９．０１］
uploaded,新設,,B29C 48/255,,・・流量制御手段，例．弁（分配器Ｂ２９Ｃ４８／６９５）［２０１９．０１］
uploaded,新設,,B29C 48/265,,・・支持構造または装置用基台，例．フレーム［２０１９．０１］
uploaded,新設,,B29C 48/27,,・・洗浄；パージ；汚染防止［２０１９．０１］
uploaded,新設,,B29C 48/275,,・・エネルギーまたは材料の再生または再利用［２０１９．０１］
uploaded,新設,,B29C 48/28,,・・押出された材料の保管，例．巻き上げまたは積み重ね［２０１９．０１］
uploaded,新設,,B29C 48/285,,・・押出機への押出材料の供給［２０１９．０１］
uploaded,新設,,B29C 48/29,,・・・液体で［２０１９．０１］
uploaded,新設,,B29C 48/295,,・・・気体で［２０１９．０１］
uploaded,新設,,B29C 48/03,,・・押出ノズルまたはダイ（押出物品の形状または断面に特徴のある押出Ｂ２９Ｃ４８／０３）［２０１９．０１］
uploaded,新設,,B29C 48/305,,・・・広い開口部を有するもの，例．シート成形用［２０１９．０１］
uploaded,新設,,B29C 48/31,,・・・・調節可能なもの［２０１９．０１］
uploaded,新設,,B29C 48/315,,・・・・互いに振動する部分を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/32,,・・・管状開口を有するもの，例．管状物品を成形するためのもの［２０１９．０１］
uploaded,新設,,B29C 48/325,,・・・・調節可能なもの［２０１９．０１］
uploaded,新設,,B29C 48/33,,・・・・互いに回転する部分を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/335,,・・・・同軸配置された多層管状押出ノズル，例．多層管状物品の製造のためのもの［２０１９．０１］
uploaded,新設,,B29C 48/34,,・・・・クロスヘッド管状押出ノズル，すなわち成形材料を受けると同時に予備成形品を被覆するためのもの［２０１９．０１］
uploaded,新設,,B29C 48/345,,・・・同時に複数のストランドを押し出すために近接して配置された２つ以上のポートを含む押出ノズル，例．ペレット化のためのもの［２０１９．０１］
uploaded,新設,,B29C 48/35,,・・・ローラを有するもの［２０１９．０１］
uploaded,新設,,B29C 48/355,,・・押出された物品用コンベアー［２０１９．０１］
uploaded,新設,,B29C 48/36,,・・成形材料を可塑化もしくは均質化するためまたは押出ノズルもしくはダイに通すための手段［２０１９．０１］
uploaded,新設,,B29C 48/365,,・・・ポンプを用いるもの，例．ピストンポンプ［２０１９．０１］
uploaded,新設,,B29C 48/37,,・・・・ギアポンプ［２０１９．０１］
uploaded,新設,,B29C 48/375,,・・・２つ以上の段階を含む可塑化装置，均質化装置または供給装置［２０１９．０１］
uploaded,新設,,B29C 48/38,,・・・・同一バレル内にある２つ以上の連続して配置されたスクリューを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/385,,・・・・異なるバレル内にある２つ以上の連続して配置されたスクリューを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/39,,・・・・第１の押出機により溶融物が第２の押出機の中間位置に供給されるもの［２０１９．０１］
uploaded,新設,,B29C 48/395,,・・・協働するバレルに囲まれたスクリューを用いるもの，例．一軸スクリュー押出機［２０１９．０１］
uploaded,新設,,B29C 48/04,,・・・・２つ以上の平行なスクリューを用いるもの，例．二軸スクリュー押出機［２０１９．０１］
uploaded,新設,,B29C 48/405,,・・・・・かみ合う同方向回転スクリュー［２０１９．０１］
uploaded,新設,,B29C 48/41,,・・・・・かみ合う反対方向回転スクリュー［２０１９．０１］
uploaded,新設,,B29C 48/415,,・・・・・部分的にかみ合わないスクリューを有するもの［２０１９．０１］
uploaded,新設,,B29C 48/42,,・・・・・同一でないまたは酷似していないスクリュー［２０１９．０１］
uploaded,新設,,B29C 48/425,,・・・・・３つ以上のスクリューを用いるもの（連続して配置されたスクリューＢ２９Ｃ４８／３８，Ｂ２９Ｃ４８／３８５）［２０１９．０１］
uploaded,新設,,B29C 48/43,,・・・・・・リング押出機［２０１９．０１］
uploaded,新設,,B29C 48/435,,・・・・・補助スクリュー［２０１９．０１］
uploaded,新設,,B29C 48/44,,・・・・・・遊星スクリュー［２０１９．０１］
uploaded,新設,,B29C 48/445,,・・・・同軸に配置されたスクリュー，すなわち一方が他方の内部に配置されたもの［２０１９．０１］
uploaded,新設,,B29C 48/45,,・・・・軸方向に可動なスクリュー［２０１９．０１］
uploaded,新設,,B29C 48/455,,・・・・材料を互いの方向に運ぶように配置されたスクリュー，例．別々のスクリューが向き合って配置され，かつ反対方向に供給するもの［２０１９．０１］
uploaded,新設,,B29C 48/46,,・・・羽根を用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/465,,・・・ローラを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/47,,・・・ディスクを用いるもの，例．同軸に配置された固定ディスク及び回転ディスクの間を通過させることにより成形材料を可塑化するもの［２０１９．０１］
uploaded,新設,,B29C 48/475,,・・・ピストン，アキュムレータまたはプレスラムを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/48,,・・・・２つ以上のラムまたはピストンを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/485,,・・・・静水圧による押出［２０１９．０１］
uploaded,新設,,B29C 48/49,,・・・１つのダイまたはノズルに供給する２つ以上の押出機を用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/495,,・・・・フィードブロック（複数の構成要素の押出成形Ｂ２９Ｃ４８／１６）［２０１９．０１］
uploaded,新設,,B29C 48/05,,・・・押出機の細部［２０１９．０１］
uploaded,新設,,B29C 48/505,,・・・・スクリュー［２０１９．０１］
uploaded,新設,,B29C 48/51,,・・・・・内部流路を有するもの，例．溶融材料用［２０１９．０１］
uploaded,新設,,B29C 48/515,,・・・・・・補助流体用，例．発泡剤［２０１９．０１］
uploaded,新設,,B29C 48/52,,・・・・・長手方向に沿って変化する外径を有するもの，例．異なるネジ山クリアランスを得るためのもの［２０１９．０１］
uploaded,新設,,B29C 48/525,,・・・・・・円錐形スクリュー［２０１９．０１］
uploaded,新設,,B29C 48/53,,・・・・・深さが変化するチャンネルを有するもの，例．長手方向のスクリュー幹の直径が変わるもの［２０１９．０１］
uploaded,新設,,B29C 48/535,,・・・・・長手方向に沿ってネジ山ピッチが変化するもの［２０１９．０１］
uploaded,新設,,B29C 48/54,,・・・・・供給促進要素を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/55,,・・・・・逆流要素を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/56,,・・・・・ネジ山またはチャンネル以外に溝または空洞を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/565,,・・・・・ネジ山以外に突出部を有するもの，例．ピン［２０１９．０１］
uploaded,新設,,B29C 48/57,,・・・・・混錬するディスク状要素を有するもの，例．楕円形状要素［２０１９．０１］
uploaded,新設,,B29C 48/575,,・・・・・溶融物をせん断するための概して円形の断面要素，すなわちせん断リング要素，を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/58,,・・・・・シールリング要素，すなわち溶融物の逆流防止のための概して円形状及びテーパー形状の要素，を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/585,,・・・・・流れと相互作用するギアを有するもの［２０１９．０１］
uploaded,新設,,B29C 48/59,,・・・・・ネジ山の細部，すなわち材料供給スクリューの単一のネジ山形状，に特徴のあるもの［２０１９．０１］
uploaded,新設,,B29C 48/595,,・・・・・・不均一な幅を有するネジ山［２０１９．０１］
uploaded,新設,,B29C 48/06,,・・・・・・ネジ山の頂部［２０１９．０１］
uploaded,新設,,B29C 48/605,,・・・・・・断続的なネジ山［２０１９．０１］
uploaded,新設,,B29C 48/61,,・・・・・・波状プロファイルを有するネジ山［２０１９．０１］
uploaded,新設,,B29C 48/615,,・・・・・・変化するらせん角を有するネジ山［２０１９．０１］
uploaded,新設,,B29C 48/62,,・・・・・ネジ山チャンネルの形状に特徴のあるもの，例．Ｕ形状のもの［２０１９．０１］
uploaded,新設,,B29C 48/625,,・・・・・スクリューの外径に対するスクリューのねじ山部の長さの比率に特徴があるもの［Ｌ／Ｄ比率］［２０１９．０１］
uploaded,新設,,B29C 48/63,,・・・・・混合要素またはネジ山を含まない部分を有するもの，すなわち円筒状部を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/635,,・・・・・偏心回転スクリュー；中心軸以外の軸の周りを回転するスクリュー［２０１９．０１］
uploaded,新設,,B29C 48/64,,・・・・・２条以上のネジ山を有するスクリュー［２０１９．０１］
uploaded,新設,,B29C 48/645,,・・・・・・隣接するネジ山およびチャンネルが同一の構造形状であるもの［２０１９．０１］
uploaded,新設,,B29C 48/65,,・・・・・・隣接するネジ山およびチャンネルが異なる構造形状であるもの，例．１つのネジ山が隣接したネジ山より低いもの［２０１９．０１］
uploaded,新設,,B29C 48/655,,・・・・・・３条以上のネジ山を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/66,,・・・・・・バリアネジ山，すなわち主ネジ山と副ネジ山とを含み，副ネジ山が材料移動のためにバレルにクリアランスを与えるもの［２０１９．０１］
uploaded,新設,,B29C 48/67,,・・・・・グループＢ２９Ｃ４８／５２～Ｂ２９Ｃ４８／６６に分類されない混合手段と組み合わされたもの［２０１９．０１］
uploaded,新設,,B29C 48/68,,・・・・バレルまたはシリンダ［２０１９．０１］
uploaded,新設,,B29C 48/685,,・・・・・それらの内面に特徴のあるもの，例．溝，突出部またはネジ山を有するもの［２０１９．０１］
uploaded,新設,,B29C 48/69,,・・・・成形材料用フィルターまたはスクリーン［２０１９．０１］
uploaded,新設,,B29C 48/691,,・・・・・フィルター取り換えのための配置，例．交互に使用するための二つの並列に設けられたフィルターを有するもの［２０１９．０１］
uploaded,新設,,B29C 48/692,,・・・・・隣接する領域を連続して使用するために置換可能なウェブ形状のもの［２０１９．０１］
uploaded,新設,,B29C 48/693,,・・・・・押出機のスクリューの端部に取り付けられ，スクリュー軸に垂直な実質的に平坦なフィルター［２０１９．０１］
uploaded,新設,,B29C 48/694,,・・・・・円筒形または円錐形フィルター［２０１９．０１］
uploaded,新設,,B29C 48/695,,・・・・分配器，例．ブレーカープレート［２０１９．０１］
uploaded,新設,,B29C 48/07,,・・・・・溶融流れを分割，配分および再結合するための手段を含むもの［２０１９．０１］
uploaded,新設,,B29C 48/71,,・・・・・・多層化のためのもの（複数の構成要素の押出成形Ｂ２９Ｃ４８／１６）［２０１９．０１］
uploaded,新設,,B29C 48/72,,・・・・フィードバック手段，すなわち溶融材料の一部を押出機の上流にフィードバックするもの［２０１９．０１］
uploaded,新設,,B29C 48/74,,・・・・バイパス手段，すなわち溶融材料の一部を押出機の下流へ迂回するもの［２０１９．０１］
uploaded,新設,,B29C 48/76,,・・・・ベント手段；ガス抜き手段［２０１９．０１］
uploaded,新設,,B29C 48/78,,・・押出成形材料またはあらかじめ形成された部品もしくは層状物品の熱処理，例．加熱または冷却［２０１９．０１］
uploaded,新設,,B29C 48/79,,・・・あらかじめ形成された部品または層状物品の熱処理［２０１９．０１］
uploaded,新設,,B29C 48/793,,・・・可塑化部の上流における熱処理，例．ホッパー内での加熱［２０１９．０１］
uploaded,新設,,B29C 48/797,,・・・・冷却［２０１９．０１］
uploaded,新設,,B29C 48/08,,・・・可塑化部における熱処理，例．シリンダの加熱［２０１９．０１］
uploaded,新設,,B29C 48/82,,・・・・冷却（Ｂ２９Ｃ４８／８４が優先）［２０１９．０１］
uploaded,新設,,B29C 48/84,,・・・・スクリューの加熱または冷却によるもの（中空スクリュー用Ｂ２９Ｃ４８／５１５）［２０１９．０１］
uploaded,新設,,B29C 48/85,,・・・・・冷却［２０１９．０１］
uploaded,新設,,B29C 48/86,,・・・ノズル部における熱処理［２０１９．０１］
uploaded,新設,,B29C 48/87,,・・・・冷却［２０１９．０１］
uploaded,新設,,B29C 48/875,,・・・不均一温度分布を達成するためのもの，例．冷却部と加熱部とを有するバレルを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/88,,・・押出された材料の流れの熱処理，例．冷却［２０１９．０１］
uploaded,新設,,B29C 48/885,,・・・外側からの処理，例．管状フィルムの冷却のためにエアーリングを用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/89,,・・・内側からの処理，例．内部冷却流体を用いるもの［２０１９．０１］
uploaded,新設,,B29C 48/09,,・・・キャリブレーションまたはサイジングをおこなうもの，すなわち押出物品の最終寸法の固定または調整と組み合わせたもの［２０１９．０１］
uploaded,新設,,B29C 48/91,,・・・加熱，例．架橋のためのもの［２０１９．０１］
uploaded,新設,,B29C 48/92,,・・計量，制御または調整［２０１９．０１］
uploaded,新設,,B29C 48/94,,・・潤滑［２０１９．０１］
uploaded,新設,,B29C 48/95,,・・・成形材料に潤滑剤を加えるもの［２０１９．０１］
uploaded,新設,,B29C 48/96,,・・安全装置［２０１９．０１］
uploaded,新設,,B32B 7/022,,・・機械的性質［２０１９．０１］
uploaded,新設,,B32B 7/023,,・・光学的性質［２０１９．０１］
uploaded,新設,,B32B 7/025,,・・電気的または磁気的性質［２０１９．０１］
uploaded,新設,,B32B 7/027,,・・熱的性質［２０１９．０１］
uploaded,新設,,B32B 7/028,,・・・熱収縮性［２０１９．０１］
uploaded,新設,,B32B 7/03,,・特性の方向性に関するもの（繊維または繊条の方向Ｂ３２Ｂ５／１２）［２０１９．０１］
uploaded,新設,,B32B 7/035,,・・延伸フィルムの配置によるもの，例．一軸延伸フィルムを交叉配置したもの［２０１９．０１］
uploaded,新設,,B32B 7/05,,・・層が表面全面にわたっては結合されていないもの，例．不連続な結合またはパターン化された結合（層間に間隔をあけた配置に適用された接着剤または結合材料を用いるものＢ３２Ｂ７／１４）［２０１９．０１］
uploaded,新設,,B32B 7/09,,・・・縫合，ニードリングまたは縫製によるもの（繊維層のニードリングＢ３２Ｂ５／０６）［２０１９．０１］
uploaded,新設,,B60L 50/00,,車両内で動力供給する電気的推進（自然力，例．太陽または風，を動力供給源とするものＢ６０Ｌ８／００；モノレール車両，懸垂車両またはラック式鉄道用Ｂ６０Ｌ１３／００）［２０１９．０１］
uploaded,新設,,B60L 50/01,,・機関駆動発電機，例．燃焼機関駆動発電機，によって動力供給される推進力を用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/11,,・・直流発電機と直流モータを用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/12,,・・交流発電機と直流モータを用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/13,,・・交流発電機と交流モータを用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/14,,・・直流発電機と交流モータを用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/15,,・・付加的な電力供給を有するもの（機関駆動発電機により充電されるコンデンサを有するものＢ６０Ｌ５０／４０；機関駆動発電機により充電されるバッテリーを有するものＢ６０Ｌ５０／６１）［２０１９．０１］
uploaded,新設,,B60L 50/16,,・・独立した直接機械的に推進される設備をもつもの［２０１９．０１］
uploaded,新設,,B60L 50/02,,・人間または動物により発生する推進力を用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/03,,・機械的に蓄積された推進力を用いるもの，例．はずみ車［２０１９．０１］
uploaded,新設,,B60L 50/04,,・コンデンサから供給される推進力を用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/05,,・バッテリーまたは燃料電池から供給される推進力を用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/51,,・・交流モータに特徴のあるもの［２０１９．０１］
uploaded,新設,,B60L 50/52,,・・直流モータに特徴のあるもの［２０１９．０１］
uploaded,新設,,B60L 50/53,,・・外部からの動力供給，例．架空電車線から，との組み合わせ［２０１９．０１］
uploaded,新設,,B60L 50/06,,・・バッテリーによる電力供給を用いるもの（燃料電池との組み合わせによるものＢ６０Ｌ５０／７５）［２０１９．０１］
uploaded,新設,,B60L 50/61,,・・・機関駆動発電機により充電されたバッテリーによるもの，例．シリーズハイブリッド電気車両［２０１９．０１］
uploaded,新設,,B60L 50/62,,・・・・バッテリーをサポートすることを主な目的とする低電力発電機によって充電されるもの，例．レンジエクステンダー［２０１９．０１］
uploaded,新設,,B60L 50/64,,・・・電気車両に特に適したバッテリーの構造の細部［２０１９．０１］
uploaded,新設,,B60L 50/07,,・・燃料電池による電力供給を用いるもの（バッテリーとの組み合わせによるものＢ６０Ｌ５０／７５）［２０１９．０１］
uploaded,新設,,B60L 50/71,,・・・電気車両に特に適した車内における燃料電池の配置［２０１９．０１］
uploaded,新設,,B60L 50/72,,・・・電気車両に特に適した燃料電池の構造の細部［２０１９．０１］
uploaded,新設,,B60L 50/75,,・・燃料電池とバッテリーとの両方により供給される推進力を用いるもの［２０１９．０１］
uploaded,新設,,B60L 50/09,,・Ｂ６０Ｌ５０／１０～Ｂ６０Ｌ５０／５０のグループに包含されない特殊な手段により供給される推進力を用いるもの，例．熱原子力の電気への直接変換によるもの［２０１９．０１］
uploaded,新設,,B60L 53/00,,電気車両に特に適したバッテリー充電手段；そのための充電ステーションまたは車内搭載充電装置；電気車両におけるエネルギー蓄積要素の交換［２０１９．０１］
uploaded,新設,,B60L 53/01,,・充電ステーションと車両との間のエネルギー転送に特徴のあるもの［２０１９．０１］
uploaded,新設,,B60L 53/12,,・・誘導エネルギーの転送［２０１９．０１］
uploaded,新設,,B60L 53/122,,・・・一次コイルを駆動するための回路または方法，すなわちコイルへの電力供給［２０１９．０１］
uploaded,新設,,B60L 53/124,,・・・異物の検出または除去［２０１９．０１］
uploaded,新設,,B60L 53/126,,・・・車両と充電ステーションとのペアリング方法，例．無線電力送信機と無線電力受信機との間に１対１の関係を構築する［２０１９．０１］
uploaded,新設,,B60L 53/14,,・・伝導性のエネルギーの転送［２０１９．０１］
uploaded,新設,,B60L 53/16,,・・・コネクタ，例．電気車両の充電に特に適したプラグまたはソケット［２０１９．０１］
uploaded,新設,,B60L 53/18,,・・・電気車両の充電に特に適したケーブル［２０１９．０１］
uploaded,新設,,B60L 53/02,,・車両内にあるコンバータに特徴のあるもの［２０１９．０１］
uploaded,新設,,B60L 53/22,,・・電気車両の充電に特に適した充電コンバータの構造の細部または配置［２０１９．０１］
uploaded,新設,,B60L 53/24,,・・充電のために車両の推進コンバータを用いるもの［２０１９．０１］
uploaded,新設,,B60L 53/03,,・充電ステーションの構造の細部［２０１９．０１］
uploaded,新設,,B60L 53/302,,・・充電装置の冷却［２０１９．０１］
uploaded,新設,,B60L 53/31,,・・電気車両に特に適した充電塔［２０１９．０１］
uploaded,新設,,B60L 53/34,,・・電気車両の非接触誘導充電に特に適したプラグ様またはソケット様の装置（誘導エネルギーの転送を用いて装置に充電するための位置決め手段Ｂ６０Ｌ５３／３８）［２０１９．０１］
uploaded,新設,,B60L 53/35,,・・充電装置と車両との相対位置の調整を自動的に行うまたは支援するための手段［２０１９．０１］
uploaded,新設,,B60L 53/36,,・・・車両の位置を決めることによるもの［２０１９．０１］
uploaded,新設,,B60L 53/37,,・・・光学的に位置決定を行うもの，例．カメラを用いるもの［２０１９．０１］
uploaded,新設,,B60L 53/38,,・・・誘導エネルギーの転送による充電に特に適したもの［２０１９．０１］
uploaded,新設,,B60L 53/39,,・・・・一次コイルの位置応答性作動を有するもの［２０１９．０１］
uploaded,新設,,B60L 53/05,,・エネルギー蓄積手段または発電手段に特徴のある充電ステーション［２０１９．０１］
uploaded,新設,,B60L 53/51,,・・光起電手段［２０１９．０１］
uploaded,新設,,B60L 53/52,,・・風力駆動発電機［２０１９．０１］
uploaded,新設,,B60L 53/53,,・・バッテリー［２０１９．０１］
uploaded,新設,,B60L 53/54,,・・燃料電池［２０１９．０１］
uploaded,新設,,B60L 53/55,,・・コンデンサ［２０１９．０１］
