改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A61B 5/291,,・・・・脳波検査［ＥＥＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/293,,・・・・・侵襲的［２０２１．０１］
uploaded,新設,,A61B 5/294,,・・・・神経伝導検査［ＮＣＳ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/296,,・・・・筋電図検査［ＥＭＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/297,,・・・・眼電図検査［ＥＯＧ］のためのもの；網膜電図検査［ＥＲＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/03,,・・そのための入力回路［２０２１．０１］
uploaded,新設,,A61B 5/301,,・・・電気的分離を提供するもの，例．絶縁トランスまたはオプトカプラの使用によるもの［２０２１．０１］
uploaded,新設,,A61B 5/302,,・・・容量性電極またはイオン化電極のためのもの，例．金属酸化膜半導体電界効果トランジスタ［ＭＯＳＦＥＴ］［２０２１．０１］
uploaded,新設,,A61B 5/304,,・・・切換回路［２０２１．０１］
uploaded,新設,,A61B 5/305,,・・・同相信号除去［２０２１．０１］
uploaded,新設,,A61B 5/307,,・・・特定の用途に特に適合したもの［２０２１．０１］
uploaded,新設,,A61B 5/308,,・・・・心電図検査［ＥＣＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/31,,・・・・脳波検査［ＥＥＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/311,,・・・・神経伝導検査［ＮＣＳ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/313,,・・・・筋電図検査［ＥＭＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/315,,・・・・眼電図検査［ＥＯＧ］のためのもの；網膜電図検査［ＥＲＧ］のためのもの［２０２１．０１］
uploaded,新設,,A61B 5/316,,・・モダリティ，すなわち特定の診断方法［２０２１．０１］
uploaded,新設,,A61B 5/318,,・・・心臓に関連する電気的モダリティ，例．心電図検査［ＥＣＧ］［２０２１．０１］
uploaded,新設,,A61B 5/319,,・・・・心電信号のシミュレーションのための回路［２０２１．０１］
uploaded,新設,,A61B 5/321,,・・・・そのための付属品または補助具，例．コードハンガ［２０２１．０１］
