改正時期,改正種別,改正前FI,改正後FI,改正前タイトル,改正後タイトル
uploaded,新設,,A61B 5/02 631,,・・・・血圧の検出
uploaded,新設,,A61B 5/02 631 A,,カフ圧検出，例．流体圧→トランスジューサ
uploaded,新設,,A61B 5/02 631 B,,動脈検出，例．動脈→トランスジューサ
uploaded,新設,,A61B 5/02 631 C,,・カフ帯に用いる点に特徴を有するもの
uploaded,新設,,A61B 5/02 631 D,,検出回路
uploaded,新設,,A61B 5/02 631 Z,,その他のもの
uploaded,新設,,A61B 5/02 632,,・・・・コロトコフ音の検出
uploaded,新設,,A61B 5/02 632 A,,検出部（聴診器はＡ６１Ｂ７／００，マイクロホンはＨ０４Ｒ）
uploaded,新設,,A61B 5/02 632 B,,・カフ帯に用いる点に特徴を有するもの
uploaded,新設,,A61B 5/02 632 C,,検出回路，コロトコフ音の表示
uploaded,新設,,A61B 5/02 632 D,,コロトコフ音の識別
uploaded,新設,,A61B 5/02 632 E,,・フィルタを用いるもの
uploaded,新設,,A61B 5/02 632 F,,・参照信号を用いるもの
uploaded,新設,,A61B 5/02 632 G,,・・脈波を参照信号とするもの
uploaded,新設,,A61B 5/02 632 H,,・２個のマイクロホンを用いるもの
uploaded,新設,,A61B 5/02 632 J,,・その他の回路を用いるもの
uploaded,新設,,A61B 5/02 632 Z,,その他のもの
uploaded,新設,,A61B 5/02 633,,・・・・カフ装置
uploaded,新設,,A61B 5/02 633 A,,阻血用カフ帯（Ａ６１Ｂ５／０２　６３３Ｂが優先）
uploaded,新設,,A61B 5/02 633 B,,集音用カフ帯
uploaded,新設,,A61B 5/02 633 C,,カフ帯の製造
uploaded,新設,,A61B 5/02 633 D,,コロトコフ音検出部の取付け
uploaded,新設,,A61B 5/02 633 E,,コロトコフ音検出部の位置の表示
uploaded,新設,,A61B 5/02 633 F,,血圧計本体を取付けたカフ装置
uploaded,新設,,A61B 5/02 633 G,,カフ帯の巻付け装置
uploaded,新設,,A61B 5/02 633 H,,・面ファスナを用いたもの
uploaded,新設,,A61B 5/02 633 J,,・・折返しリングを有するもの
uploaded,新設,,A61B 5/02 633 K,,・自動式
uploaded,新設,,A61B 5/02 633 L,,肘受け装置
uploaded,新設,,A61B 5/02 633 Z,,その他のもの
uploaded,新設,,A61B 5/02 634,,・・・・血圧の測定
uploaded,新設,,A61B 5/02 634 A,,最高，最低，平均血圧値の決定手段
uploaded,新設,,A61B 5/02 634 B,,・コロトコフ音を用いるもの
uploaded,新設,,A61B 5/02 634 C,,・・最高血圧値の決定
uploaded,新設,,A61B 5/02 634 D,,・・最低血圧値の決定
uploaded,新設,,A61B 5/02 634 E,,・脈波を用いるもの
uploaded,新設,,A61B 5/02 634 F,,・・容積脈波によるもの
uploaded,新設,,A61B 5/02 634 H,,・・位相差によるもの
uploaded,新設,,A61B 5/02 634 L,,血圧値の監視
uploaded,新設,,A61B 5/02 634 M,,血圧値の補正
uploaded,新設,,A61B 5/02 634 N,,装置の検査，異常時の対策
uploaded,新設,,A61B 5/02 634 Z,,その他のもの
uploaded,新設,,A61B 5/02 635,,・・・・表示，記録
uploaded,新設,,A61B 5/02 635 A,,血圧値の表示，記録
uploaded,新設,,A61B 5/02 635 B,,・最高，最低血圧値の表示，記録
uploaded,新設,,A61B 5/02 635 C,,・・同時にコロトコフ音又は脈波信号を表示するもの
uploaded,新設,,A61B 5/02 635 D,,・・切換表示
uploaded,新設,,A61B 5/02 635 G,,アネロイド型（アネロイド気圧計Ｇ０１Ｌ７／１２）
uploaded,新設,,A61B 5/02 635 H,,・表示，記録
uploaded,新設,,A61B 5/02 635 L,,測定状態の表示（Ａ６１Ｂ５／０２　６３５Ｍが優先）
uploaded,新設,,A61B 5/02 635 M,,測定異常の表示
uploaded,新設,,A61B 5/02 635 N,,装置異常の表示
uploaded,新設,,A61B 5/02 635 Z,,その他のもの
uploaded,新設,,A61B 5/02 636,,・・・・圧力が電気信号によって制御されるもの，例．コロトコフ音から導き出された電気信号
uploaded,新設,,A61B 5/02 636 A,,加減圧装置
uploaded,新設,,A61B 5/02 636 B,,・加圧装置
uploaded,新設,,A61B 5/02 636 C,,・減圧装置（特に適合した弁Ａ６１Ｂ５／０２　６３９，弁一般Ｆ１６Ｋ）
uploaded,新設,,A61B 5/02 636 E,,・・定速排気弁（特に適合した弁Ａ６１Ｂ５／０２　６３９）
uploaded,新設,,A61B 5/02 636 F,,加減圧制御
uploaded,新設,,A61B 5/02 636 G,,・加圧制御
uploaded,新設,,A61B 5/02 636 H,,・減圧制御
uploaded,新設,,A61B 5/02 636 Z,,その他のもの
uploaded,新設,,A61B 5/02 638,,・・・・液体柱からなる圧力変換器
uploaded,新設,,A61B 5/02 638 E,,水銀柱型（水銀柱計Ｇ０１Ｌ１３／０４）
uploaded,新設,,A61B 5/02 638 F,,・表示，記録
uploaded,新設,,A61B 5/02 638 Z,,その他のもの
uploaded,新設,,A61B 5/02 639,,・・・・そのために特に適合した弁
uploaded,新設,,A61B 5/02 700,,・・脈拍または心拍を測定するもの（Ａ６１Ｂ５／０２　５００，Ａ６１Ｂ５／０２　６００が優先）
uploaded,新設,,A61B 5/02 710,,・・・電気信号を発生する検知手段を用いるもの
uploaded,新設,,A61B 5/02 710 A,,脈拍計装置（Ａ６１Ｂ５／０２　３１０Ａ，Ａ６１Ｂ５／０２　３１０Ｊが優先）
uploaded,新設,,A61B 5/02 710 B,,・手首用脈拍計（Ａ６１Ｂ５／０２　７１０Ｐが優先）
uploaded,新設,,A61B 5/02 710 C,,・自動車に取付けられたもの
uploaded,新設,,A61B 5/02 710 D,,・自転車に取付けられたもの（Ａ６１Ｂ５／０２　７１０Ｐが優先）
uploaded,新設,,A61B 5/02 710 E,,・電源スイッチに関するもの
uploaded,新設,,A61B 5/02 710 F,,・信頼性に関するもの
uploaded,新設,,A61B 5/02 710 P,,トレーニング用脈拍計
uploaded,新設,,A61B 5/02 710 Q,,胎児用脈拍計
uploaded,新設,,A61B 5/02 710 Z,,その他のもの
uploaded,新設,,A61B 5/02 711,,・・・・入出力回路（脈波検出トランスジューサー，入力回路はＡ６１Ｂ５／０２　３１０）
uploaded,新設,,A61B 5/02 711 A,,入力回路
uploaded,新設,,A61B 5/02 711 B,,・光電式（Ａ６１Ｂ５／０２　３１０Ｈが優先）
uploaded,新設,,A61B 5/02 711 C,,・圧電式（Ａ６１Ｂ５／０２　３１０Ｊが優先）
uploaded,新設,,A61B 5/02 711 D,,・心電位式
uploaded,新設,,A61B 5/02 711 E,,・心音式
uploaded,新設,,A61B 5/02 711 T,,脈搏数異常の警報
uploaded,新設,,A61B 5/02 711 Z,,その他のもの
uploaded,新設,,A61B 5/02 712,,・・・・脈拍数の計数
uploaded,新設,,A61B 5/02 713,,・・・・閉塞器の内部にあるもの，例．コロトコフ音に感応するもの
uploaded,新設,,A61B 5/02 730,,・・・そのために特に適合した記録機器
uploaded,新設,,A61B 5/02 730 Q,,音声表示
uploaded,新設,,A61B 5/02 730 R,,グラフ表示
uploaded,新設,,A61B 5/02 730 S,,記憶装置
uploaded,新設,,A61B 5/02 730 Z,,その他のもの
uploaded,新設,,A61B 5/02 800,,・・血流を測定するもの
uploaded,新設,,A61B 5/02 800 C,,圧力計を用いるもの
uploaded,新設,,A61B 5/02 800 D,,光センサを用いるもの（Ａ６１Ｂ５／０２　８３０Ｊが優先）
uploaded,新設,,A61B 5/02 800 G,,ＮＭＲ法によるもの（イメージングはＡ６１Ｂ５／０５　３００～Ａ６１Ｂ５／０５　４００）
uploaded,新設,,A61B 5/02 800 Z,,その他のもの
uploaded,新設,,A61B 5/02 810,,・・・電磁手段を用いるもの，例．電磁流量計
uploaded,新設,,A61B 5/02 815,,・・・・カテーテルを用いるもの
uploaded,新設,,A61B 5/02 830,,・・・追跡子を用いるもの，例．染料希釈
uploaded,新設,,A61B 5/02 830 F,,イオンセンサを用いるもの
uploaded,新設,,A61B 5/02 830 J,,指示薬を用いるもの，例．色素，ＲＩまたは気泡を含む
uploaded,新設,,A61B 5/02 830 Z,,その他のもの
uploaded,新設,,A61B 5/02 835,,・・・・熱希釈によるもの
uploaded,新設,,A61B 5/02 840,,・・・血液波動の位相速度を測定するもの
uploaded,新設,,A61B 5/02 840 H,,ドップラー法によるもの（超音波を用いるものＡ６１Ｂ８／０６）
uploaded,新設,,A61B 5/02 840 Z,,その他のもの
uploaded,新設,,A61B 5/02 850,,・・・心臓からの血液拍出量，例．毎分の容積，を測定するもの
uploaded,新設,,A61B 5/02 860,,・・・プレチスモグラフィを用いるもの，すなわち通過する血液の循環によって変更されるような人体部分の容積の変化を測定するもの，例．インビーダンスプレチスモグラフィ
uploaded,新設,,A61J 1/00 400,,・・容器の洗浄または滅菌
uploaded,新設,,A61J 1/00 410,,・・ラベル，医薬品の見本セット
uploaded,新設,,A61J 1/00 420,,・・薬袋，配薬箱
uploaded,新設,,A61J 1/00 430,,・・医療容器，医薬包装体の収納容器
uploaded,新設,,A61J 1/03,,・丸薬または錠剤のためのもの（丸薬，錠剤の取り出しのための特殊手段を有する容器Ｂ６５Ｄ８３／０４）［５］
uploaded,新設,,A61J 1/03 370,,・・シート状または袋状の包装体
uploaded,新設,,A61J 1/05,,・血液，血漿または医療用流体を収集，保存または投与するためのもの［５］
uploaded,新設,,A61J 1/05 310,,・・剛性または準剛性のもの，例．バイアル瓶
uploaded,新設,,A61J 1/05 311,,・・・材質に特徴を有するもの
uploaded,新設,,A61J 1/05 313,,・・・容器構造に特徴を有するもの；栓と一体のもの
uploaded,新設,,A61J 1/05 313 A,,点眼容器（点眼容器以外の点眼器具Ａ６１Ｍ３５／００，スプレ－点眼容器Ａ６１Ｍ１１／００）
uploaded,新設,,A61J 1/05 313 B,,・弾性状容器を押すことにより薬液を滴下するもの
uploaded,新設,,A61J 1/05 313 C,,・容器に薬液滴下手段を有するもの
uploaded,新設,,A61J 1/05 313 D,,・・スポイト式
uploaded,新設,,A61J 1/05 313 E,,・眼瞼押え具を有するもの
uploaded,新設,,A61J 1/05 313 F,,・位置決め手段を有するもの
uploaded,新設,,A61J 1/05 313 G,,・鏡を有するもの
uploaded,新設,,A61J 1/05 313 H,,・その他の点眼容器
uploaded,新設,,A61J 1/05 313 J,,輸液または輸血容器（容器と一体になっている吊具及び容器の吊部構造Ａ６１Ｊ１／１６Ｃ）
uploaded,新設,,A61J 1/05 313 K,,・通気手段を有するもの
uploaded,新設,,A61J 1/05 313 L,,・液量表示手段，流量ストッパーを有するもの
uploaded,新設,,A61J 1/05 313 M,,針を有する容器（アンプル注射器Ａ６１Ｍ５／２４，注射器アンプルＡ６１Ｍ５／２８）
uploaded,新設,,A61J 1/05 313 N,,血液等の採取用または集液用容器
uploaded,新設,,A61J 1/05 313 Z,,その他のもの
uploaded,新設,,A61J 1/05 315,,・・・栓
uploaded,新設,,A61J 1/05 315 A,,材質に特徴を有するもの
uploaded,新設,,A61J 1/05 315 B,,針の挿入が可能なもの
uploaded,新設,,A61J 1/05 315 C,,・針の挿入を容易にする手段，針を支持する手段を有するもの
uploaded,新設,,A61J 1/05 315 D,,外側にキャップ状保護カバーを有するもの
uploaded,新設,,A61J 1/05 315 Z,,その他のもの
uploaded,新設,,A61J 1/05 350,,・・特殊用途を有するもの
uploaded,新設,,A61J 1/05 351,,・・・容器内での薬液調合，例．混合，溶解，に適するもの；２以上の薬液を分離して保存するもの
uploaded,新設,,A61J 1/05 351 A,,除去または破壊可能な仕切りをもつもの
uploaded,新設,,A61J 1/05 351 B,,血液成分を分離するためのもの
uploaded,新設,,A61J 1/05 351 Z,,その他のもの
uploaded,新設,,A61J 1/05 353,,・・・保存に適したもの
uploaded,新設,,A61J 1/01,,・・袋状容器［５］
uploaded,新設,,A61J 1/01 330,,・・・可撓性のもの，例．バック
uploaded,新設,,A61J 1/01 330 A,,材質，構造以外のものを特徴とする輸液または血液バッグ
uploaded,新設,,A61J 1/01 330 B,,バッグの製法
uploaded,新設,,A61J 1/01 330 Z,,その他のもの
uploaded,新設,,A61J 1/01 331,,・・・材質に特徴を有するもの
uploaded,新設,,A61J 1/01 331 A,,ポリオレフイン又はその共重合体からなるもの
uploaded,新設,,A61J 1/01 331 B,,ポリ塩化ビニル又はその共重合体からなるもの
uploaded,新設,,A61J 1/01 331 C,,積層体からなるもの
uploaded,新設,,A61J 1/01 331 Z,,その他のもの
uploaded,新設,,A61J 1/01 333,,・・・構造に特徴を有するもの
uploaded,新設,,A61J 1/01 333 A,,外部の形状または構造
uploaded,新設,,A61J 1/01 333 B,,・目盛
uploaded,新設,,A61J 1/01 333 C,,内部の構造
uploaded,新設,,A61J 1/01 333 E,,内容物の排出を促進するための手段を有するもの，例．加圧手段，ポンプ
uploaded,新設,,A61J 1/01 333 Z,,その他のもの
uploaded,新設,,A61J 1/01 335,,・・・・注入口，注出口
uploaded,新設,,A61J 1/01 335 A,,注入口または注出口一般
uploaded,新設,,A61J 1/01 335 B,,・ポ－トカバ－
uploaded,新設,,A61J 1/01 335 C,,・除去または破壊可能な連通手段を内蔵するもの
uploaded,新設,,A61J 1/01 335 D,,・着脱可能なもの，再密封可能なもの
uploaded,新設,,A61J 1/01 335 Z,,その他のもの
uploaded,新設,,A61J 1/01 337,,・・・・フイルタ－を組込んだもの
uploaded,新設,,A61J 1/12,,・・・内容物のサンプルを保持する手段を有するもの［５］
uploaded,新設,,A61J 1/14,,・・細部；そのための付属品（Ａ６１Ｊ７／００が優先；閉蓋容器をあけるための道具Ｂ６５Ｄ，Ｂ６７Ｂ７／００）［５］
uploaded,新設,,A61J 1/14 390,,・・・医薬用容器の補助具；他に分類されない細部
uploaded,新設,,A61J 1/14 390 A,,輸血または輸液容器の付属具，補助具
uploaded,新設,,A61J 1/14 390 B,,・通気針
uploaded,新設,,A61J 1/14 390 C,,・遮光カバ－
uploaded,新設,,A61J 1/14 390 M,,・連通チューブ及びその接続具
uploaded,新設,,A61J 1/14 390 T,,・輸液バッグ，血液バッグの収納容器
uploaded,新設,,A61J 1/14 390 Z,,その他のもの
uploaded,新設,,A61J 1/16,,・・・容器のホルダー［５］
uploaded,新設,,A61J 1/16 A,,網状吊具
uploaded,新設,,A61J 1/16 B,,袋状吊具
uploaded,新設,,A61J 1/16 C,,容器と一体になっている吊部；容器の吊部構造
uploaded,新設,,A61J 1/16 D,,輸血または輸液容器を支持する器具，例．スタンド，ハンガー
uploaded,新設,,A61J 1/16 Z,,その他のもの
uploaded,新設,,A61J 1/18,,・・・容器の内容物の状態，例．無菌状態，を表示するための装置［５］
uploaded,新設,,A61J 1/02,,・・・流体を移動する，例．バイアルから注射器へ移動する，ための装置［５］
uploaded,新設,,A61J 1/02 314,,・・・・分注，混合によるもの
uploaded,新設,,A61J 1/02 314 B,,２以上の容器の間を連通させて液を移すための，１又は２以上の針を有する用具または装置（注射器を用いるものはＡ６１Ｊ１／２０　３１４Ｃ，両頭針はＡ６１Ｊ３／００　３１６）
uploaded,新設,,A61J 1/02 314 C,,シリンジとプランジャーを有する注射器を用いて液を移すもの；注射器に薬液を移すための装置または補助具（針を有する薬液内蔵容器はＡ６１Ｊ１／００　３１３Ｍ）
uploaded,新設,,A61J 1/02 314 Z,,その他のもの
uploaded,新設,,A61J 1/02 316,,・・・・・混合針
uploaded,新設,,A61J 1/02 316 A,,混合針による移注具
uploaded,新設,,A61J 1/02 316 B,,・針自体の材質，形状，構造に特徴を有するもの
uploaded,新設,,A61J 1/02 316 C,,瓶を保持する手段に特徴を有するもの
uploaded,新設,,A61J 1/02 316 Z,,その他のもの
uploaded,新設,,A61J 1/22,,・・・・流量を計る手段を有するもの［５］
uploaded,新設,,A61N 2/00,,磁気治療［５］
uploaded,新設,,A61N 2/02,,・単巻ループまたは電磁石を含む，コイルにより生じた磁界を用いるもの（Ａ６１Ｎ２／１２が優先）［５］
uploaded,新設,,A61N 2/02 A,,磁石を身体に張り付けるもの
uploaded,新設,,A61N 2/02 B,,他の治療と組み合わされたもの
uploaded,新設,,A61N 2/02 C,,・あんま，マッサージ，指圧等と組み合わされたもの
uploaded,新設,,A61N 2/02 D,,・温熱治療と組み合わされたもの
uploaded,新設,,A61N 2/02 E,,・鍼と組み合わされたもの
uploaded,新設,,A61N 2/02 F,,磁石を物品に組み込んだもの
uploaded,新設,,A61N 2/02 G,,・衣服に組み込んだもの
uploaded,新設,,A61N 2/02 H,,・装身具に組み込んだもの
uploaded,新設,,A61N 2/02 J,,・寝具に組み込んだもの
uploaded,新設,,A61N 2/02 K,,・履物に組み込んだもの
uploaded,新設,,A61N 2/02 L,,・眼鏡に組み込んだもの
uploaded,新設,,A61N 2/02 M,,・イス，クッションに組み込んだもの
uploaded,新設,,A61N 2/02 N,,・浴槽に組み込んだもの
uploaded,新設,,A61N 2/02 Z,,その他のもの
uploaded,新設,,A61N 2/04,,・・可変磁界，例．低周波または脈動磁界，を用いるもの［５］
uploaded,新設,,A61N 2/06,,・永久磁石により生じた磁界を用いるもの（Ａ６１Ｎ２／１２が優先）［５］
uploaded,新設,,A61N 2/08,,・・外部に適用するもの［５］
uploaded,新設,,A61N 2/08 A,,磁石を身体に張り付けるもの
uploaded,新設,,A61N 2/08 B,,他の治療と組み合わされたもの
uploaded,新設,,A61N 2/08 C,,・あんま，マッサージ，指圧等と組み合わされたもの
uploaded,新設,,A61N 2/08 D,,・温熱治療と組み合わされたもの
uploaded,新設,,A61N 2/08 E,,・鍼と組み合わされたもの
uploaded,新設,,A61N 2/08 F,,磁石を物品に組み込んだもの
uploaded,新設,,A61N 2/08 G,,・衣服に組み込んだもの
uploaded,新設,,A61N 2/08 H,,・装身具に組み込んだもの
uploaded,新設,,A61N 2/08 J,,・寝具に組み込んだもの
uploaded,新設,,A61N 2/08 K,,・履物に組み込んだもの
uploaded,新設,,A61N 2/08 L,,・眼鏡に組み込んだもの
uploaded,新設,,A61N 2/08 M,,・イス，クッションに組み込んだもの
uploaded,新設,,A61N 2/08 N,,・浴槽に組み込んだもの
uploaded,新設,,A61N 2/08 Z,,その他のもの
uploaded,新設,,A61N 2/01,,・・人体内に適用するもの，例．注入または植え込み部材を有するもの［５］
uploaded,新設,,A61N 2/12,,・機械的な動きにより得られた変動磁界を用いるもの［５］
uploaded,新設,,B03C 1/00 101,,・高勾配磁気分離
uploaded,新設,,B03C 1/00 C,,固体と気体の分離
uploaded,新設,,B03C 1/00 D,,気体と気体の分離，例．空気から酸素の分離
uploaded,新設,,B03C 1/00 E,,収集された粒子を燃焼させることによる浄化
uploaded,新設,,B03C 1/00 F,,磁界の特別な形状または生成に特徴のあるもの
uploaded,新設,,B03C 1/00 G,,パラメータや効率等を測定または計算するためのもの
uploaded,新設,,B03C 1/00 H,,医療用に用いられるもの
uploaded,新設,,B03C 1/00 J,,清掃のために容易に取り外せる部分
uploaded,新設,,B03C 1/00 K,,車両に用いられるもの
uploaded,新設,,B03C 1/00 L,,装置の動作確認
uploaded,新設,,B03C 1/005,,・磁気分離に特に適合した前処理［６］
uploaded,新設,,B03C 1/01,,・・磁気補助剤の添加によるもの［６］
uploaded,新設,,B03C 1/015,,・・分離すべき物質に磁気特性を付与する化学的処理によるもの，例．焙焼，還元，酸化［６］
uploaded,新設,,B03C 1/021,,・・マイスナー効果を用いる分離，すなわち，磁界における超伝導粒子の偏向［６］
uploaded,新設,,B03C 1/023,,・・ローレンツ力を用いる分離，すなわち，磁界における荷電粒子の偏向［６］
uploaded,新設,,B03C 1/025,,・・高勾配磁気分離装置［５］
uploaded,新設,,B03C 1/027,,・・・往復運動する小型金属容器を有するもの［６］
uploaded,新設,,B03C 1/029,,・・・円運動をするマトリックスまたはマトリックス要素を有するもの（マトリックス要素Ｂ０３Ｃ１／０３４）［６］
uploaded,新設,,B03C 1/03,,・・・・回転するもの，例．円型コンベヤ型［５，６］
uploaded,新設,,B03C 1/031,,・・・構成部品；補助的操作［６］
uploaded,新設,,B03C 1/032,,・・・・マトリックス洗浄装置［６］
uploaded,新設,,B03C 1/033,,・・・・磁気回路に特徴のあるもの［６］
uploaded,新設,,B03C 1/033 101,,・・・・・永久磁石を使用するもの
uploaded,新設,,B03C 1/033 103,,・・・・・コイルを使用するもの
uploaded,新設,,B03C 1/033 105,,・・・・・・超伝導性
uploaded,新設,,B03C 1/034,,・・・・・マトリックス要素に特徴のあるもの［６］
uploaded,新設,,B03C 1/035,,・・開放勾配型磁気分離装置，すなわち間隙をさえぎるものがなく，間隙の形状に特徴のある分離装置［５］
uploaded,新設,,B03C 1/0355,,・・・超伝導コイルを用いるもの［６］
uploaded,新設,,B03C 1/14 101,,・・・・回転する環状または円盤状の材料搬送装置を有するもの
uploaded,新設,,B03C 1/23,,・・材料が振動磁界によって搬送されるもの；材料が移動磁界によって搬送されるもの，例．固定磁石コイルによって発生されるもの；渦電流分離装置，例．スライディング傾斜路［５］
uploaded,新設,,B03C 1/24 101,,・・・・渦電流による非磁性金属の分離
uploaded,新設,,B03C 1/247,,・・・・回転磁気ドラムにより得られるもの［６］
uploaded,新設,,B03C 1/253,,・・・・リニアモーターにより得られるもの［６］
uploaded,新設,,B03C 1/28 101,,・・・堆積物表示器を有するもの，例．ホールセンサー
uploaded,新設,,B03C 1/28 103,,・・・洗浄手段を有するもの，例．引込み式非磁気スリーブ
uploaded,新設,,B03C 1/28 105,,・・・容器の内周に配置されるもの，例．磁気ドレンボルト
uploaded,新設,,B03C 1/28 107,,・・・容器の外周に配置されるもの
uploaded,新設,,B03C 1/32,,・分離される物質を含む媒体に作用するもの，例．磁石式比重分離，磁石式静水力学的分離，または磁石式流体力学的分離［５］
uploaded,新設,,B23P 19/027,,・・油圧または空圧による手段を使うもの（Ｂ２３Ｐ１９／０３３が優先）［７］
uploaded,新設,,B23P 19/033,,・・振動を使うもの［７］
uploaded,新設,,B23P 19/01,,・結合する部品を整列させる［７］
uploaded,新設,,B23P 19/12,,・・孔に挿入する部品の整列［７］
uploaded,新設,,B29D 22/02,,・膨張可能物品［７］
uploaded,新設,,B29D 22/04,,・球形の物品，例．ボール（Ｂ２９Ｄ２２／０２が優先）［７］
uploaded,新設,,B29D 35/00,,履物の製造［２０１０．０１］
uploaded,新設,,B29D 35/02,,・射出成形や注型成形のような成形技術を用いて一体に作られるもの［２０１０．０１］
uploaded,新設,,B29D 35/04,,・・多層部品を有するもの［２０１０．０１］
uploaded,新設,,B29D 35/06,,・射出成形，加圧，加硫などの成形技術を用いてあらかじめ成形してある甲被に，底またはかかとを成形して接合したもの［２０１０．０１］
uploaded,新設,,B29D 35/08,,・・多層部品を有するもの［２０１０．０１］
uploaded,新設,,B29D 35/01,,・プラスチック材料を供給するか，または射出するような成形技術を用いて，あらかじめ成形してある甲被に，あらかじめ形成してある底またはかかとを接合したもの［２０１０．０１］
