改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2020.05,M,A23L 31/15,A23L 31/15,Extracts,Extracts,Compilation of Changes
2020.05,U,A23L 33/00,A23L 33/00,Modifying nutritive qualities of foods; Dietetic products; Preparation or treatment thereof,Modifying nutritive qualities of foods; Dietetic products; Preparation or treatment thereof,Compilation of Changes
2020.05,U,A23L 33/01,A23L 33/01,using additives (A23L33/21 takes precedence),using additives (A23L33/21 takes precedence),Compilation of Changes
2020.05,M,A23L 33/125,A23L 33/125,containing carbohydrate syrups; containing sugars; containing sugar alcohols; containing starch hydrolysates (indigestible substances A23L33/21),containing carbohydrate syrups; containing sugars; containing sugar alcohols; containing starch hydrolysates (indigestible substances A23L33/21),Compilation of Changes
2020.05,U,A41D 1/00,A41D 1/00,Garments (for children A41D11/00),Garments (for children A41D11/00),Compilation of Changes
2020.05,U,A41D 1/06,A41D 1/06,Trousers,Trousers,Compilation of Changes
2020.05,M,A41D 1/08,A41D 1/08,specially adapted for sporting purposes,specially adapted for sporting purposes,Compilation of Changes
2020.05,M,A41D 1/085,A41D 1/085,for playing golf,for playing golf,Compilation of Changes
2020.05,M,A41D 1/089,A41D 1/089,Shorts,Shorts,Compilation of Changes
2020.05,U,A44B 19/00,A44B 19/00,Slide fasteners,Slide fasteners,Compilation of Changes
2020.05,U,A44B 19/24,A44B 19/24,Details,Details,Compilation of Changes
2020.05,U,A44B 19/26,A44B 19/26,Sliders,Sliders,Compilation of Changes
2020.05,,A44B 19/267,A44B 19/267,{for slide fasteners with edges of stringers having uniform section throughout the length thereof (for sacks or bags B65D33/2591B65D33/2508)},{for slide fasteners with edges of stringers having uniform section throughout the length thereof (for sacks or bags B65D33/2591B65D33/2508)},Compilation of Changes
2020.05,U,A47B 3/00,A47B 3/00,"Folding or stowable tables (folded and suspended or hinged, or wall tables A47B5/04)","Folding or stowable tables (folded and suspended or hinged, or wall tables A47B5/04)",Compilation of Changes
2020.05,M,A47B 3/06,A47B 3/06,with separable parts,with separable parts,Compilation of Changes
2020.05,M,A47B 3/063,A47B 3/063,{combined with seats},{combined with seats},Compilation of Changes
2020.05,M,A47B 3/14,A47B 3/14,Foldable table and seat units,Foldable table and seat units,Compilation of Changes
2020.05,M,A47B 39/00,A47B 39/00,"School forms; Benches or forms combined with desks {(table tops supported by the chair, e.g. arm-rest tables A47C7/68)}","School forms; Benches or forms combined with desks {(table tops supported by the chair, e.g. arm-rest tables A47C7/68)}",Compilation of Changes
2020.05,M,A47B 39/02,A47B 39/02,Adjustable forms,Adjustable forms,Compilation of Changes
2020.05,M,A47B 39/023,A47B 39/023,{with adjustable spacing between table and chair},{with adjustable spacing between table and chair},Compilation of Changes
2020.05,U,A47B 83/00,A47B 83/00,Combinations comprising two or more pieces of furniture of different kinds,Combinations comprising two or more pieces of furniture of different kinds,Compilation of Changes
2020.05,M,A47B 83/02,A47B 83/02,Tables combined with seats {(folding or stowable tables with separable parts combined with seats A47B3/063; foldable table and seat units A47B3/14)},Tables combined with seats {(folding or stowable tables with separable parts combined with seats A47B3/063; foldable table and seat units A47B3/14)},Compilation of Changes
2020.05,M,A47B 83/021,A47B 83/021,{with seats stowable beneath table top},{with seats stowable beneath table top},Compilation of Changes
2020.05,M,A47B 83/023,A47B 83/023,{Booth-type arrangements},{Booth-type arrangements},Compilation of Changes
2020.05,M,A47B 83/024,A47B 83/024,"{having opposed benches without backs, e.g. of the picnic type}","{having opposed benches without backs, e.g. of the picnic type}",Compilation of Changes
2020.05,U,A47B 88/00,A47B 88/00,"Drawers for tables, cabinets or like furniture; Guides for drawers (A47B63/02 takes precedence; drawers coupled to doors A47B96/16)","Drawers for tables, cabinets or like furniture; Guides for drawers (A47B63/02 takes precedence; drawers coupled to doors A47B96/16)",Compilation of Changes
2020.05,U,A47B 88/09,A47B 88/09,Constructional details of drawers,Constructional details of drawers,Compilation of Changes
2020.05,U,A47B 88/919,A47B 88/919,"Accessories or additional elements for drawers, e.g. drawer lighting (drawers having organising or sorting means A47B88/969)","Accessories or additional elements for drawers, e.g. drawer lighting (drawers having organising or sorting means A47B88/969)",Compilation of Changes
2020.05,U,A47B 88/931,A47B 88/931,"Rails or rods mounted above the drawer walls, e.g. for stabilisation of the drawer or for suspension of the content","Rails or rods mounted above the drawer walls, e.g. for stabilisation of the drawer or for suspension of the content",Compilation of Changes
2020.05,U,A47B 88/938,A47B 88/938,Means for connecting rails or rods to drawers,Means for connecting rails or rods to drawers,Compilation of Changes
2020.05,,A47B 2088/939,A47B 2088/939,{to the front panel of a drawer},{to the front panel of a drawer},Compilation of Changes
2020.05,,A47B 2088/94,A47B 2088/94,{to the back wall of a drawer},{to the back wall of a drawer},Compilation of Changes
2020.05,U,A47C 7/00,A47C 7/00,"Parts, details, or accessories of chairs or stools (attaching to floor A47B91/08)","Parts, details, or accessories of chairs or stools (attaching to floor A47B91/08)",Compilation of Changes
2020.05,U,A47C 7/62,A47C 7/62,Accessories for chairs,Accessories for chairs,Compilation of Changes
2020.05,M,A47C 7/68,A47C 7/68,Arm-rest tables {; or back-rest tables},Arm-rest tables {; or back-rest tables},Compilation of Changes
2020.05,U,A47D 1/00,A47D 1/00,Children's chairs (chairs generally A47C),Children's chairs (chairs generally A47C),Compilation of Changes
2020.05,M,A47D 1/008,A47D 1/008,{with trays (combinations of chairs and tables A47B83/02; children's chairs combined with tables A47D3/00)},{with trays (combinations of chairs and tables A47B83/02; children's chairs combined with tables A47D3/00)},Compilation of Changes
2020.05,M,A47D 1/0081,A47D 1/0081,{adjustable},{adjustable},Compilation of Changes
2020.05,M,A47D 1/0083,A47D 1/0083,{movable to inoperative position},{movable to inoperative position},Compilation of Changes
2020.05,M,A47D 1/0085,A47D 1/0085,{removable},{removable},Compilation of Changes
2020.05,M,A47D 1/02,A47D 1/02,Foldable chairs {(foldable rocking-chairs A47D13/10)},Foldable chairs {(foldable rocking-chairs A47D13/10)},Compilation of Changes
2020.05,M,A47D 1/023,A47D 1/023,{of high chair type},{of high chair type},Compilation of Changes
2020.05,M,A47D 3/00,A47D 3/00,Children's tables {(school forms A47B39/00; school desks or tables A47B41/00)},Children's tables {(school forms A47B39/00; school desks or tables A47B41/00)},Compilation of Changes
2020.05,M,A47D 3/001,A47D 3/001,{surrounding the seat},{surrounding the seat},Compilation of Changes
2020.05,U,A47J 37/00,A47J 37/00,"Baking; Roasting; Grilling; Frying (bakers' ovens, non-domestic baking apparatus or equipment A21B; domestic stoves or ranges F24B, F24C)","Baking; Roasting; Grilling; Frying (bakers' ovens, non-domestic baking apparatus or equipment A21B; domestic stoves or ranges F24B, F24C)",Compilation of Changes
2020.05,U,A47J 37/06,A47J 37/06,Roasters; Grills; Sandwich grills,Roasters; Grills; Sandwich grills,Compilation of Changes
2020.05,U,A47J 37/0623,A47J 37/0623,"{Small-size cooking ovens, i.e. defining an at least partially closed cooking cavity (A47J37/0605 takes precedence; barbecues A47J37/07)}","{Small-size cooking ovens, i.e. defining an at least partially closed cooking cavity (A47J37/0605 takes precedence; barbecues A47J37/07)}",Compilation of Changes
2020.05,U,A47J 37/0629,A47J 37/0629,{with electric heating elements},{with electric heating elements},Compilation of Changes
2020.05,M,A47J 37/0641,A47J 37/0641,"{with forced air circulation, e.g. air fryers}","{with forced air circulation, e.g. air fryers}",Compilation of Changes
2020.05,M,A47J 37/12,A47J 37/12,"Deep fat fryers, including apparatus specially adapted for frying fish {(frying under pressure A47J27/0817; devices for withdrawing or condensing frying vapours A47J36/38; small-size ovens with forced air circulation, e.g. air fryers, A47J37/0641)}","Deep fat fryers, including apparatus specially adapted for frying fish {(frying under pressure A47J27/0817; devices for withdrawing or condensing frying vapours A47J36/38; small-size ovens with forced air circulation, e.g. air fryers, A47J37/0641)}",Compilation of Changes
2020.05,U,A61B 5/00,A61B 5/00,"Detecting, measuring or recording for diagnostic purposes (radiation diagnosis A61B6/00; diagnosis by ultrasonic, sonic or infrasonic waves A61B8/00); Identification of persons","Detecting, measuring or recording for diagnostic purposes (radiation diagnosis A61B6/00; diagnosis by ultrasonic, sonic or infrasonic waves A61B8/00); Identification of persons",Compilation of Changes
2020.05,M,A61B 5/117,A61B 5/117,"Identification of persons (methods or arrangements for recognising patterns, e.g. fingerprints, G06K9/00; identification of persons by analysing their voice or speech G10L17/00)","Identification of persons (methods or arrangements for recognising patterns, e.g. fingerprints, G06K9/00; identification of persons by analysing their voice or speech G10L17/00)",Compilation of Changes
2020.05,M,A61B 5/1171,A61B 5/1171,based on the shapes or appearances of their bodies or parts thereof,based on the shapes or appearances of their bodies or parts thereof,Compilation of Changes
2020.05,M,A61B 5/16,A61B 5/16,Devices for psychotechnics (using teaching or educational appliances G09B1/00 - G09B7/00); Testing reaction times {; Devices for evaluating the psychological state},Devices for psychotechnics (using teaching or educational appliances G09B1/00 - G09B7/00); Testing reaction times {; Devices for evaluating the psychological state},Compilation of Changes
2020.05,M,A61B 5/163,A61B 5/163,"{by tracking eye movement, gaze, or pupil change}","{by tracking eye movement, gaze, or pupil change}",Compilation of Changes
2020.05,U,A61B 5/68,A61B 5/68,"{Arrangements of detecting, measuring or recording means, e.g. sensors, in relation to patient}","{Arrangements of detecting, measuring or recording means, e.g. sensors, in relation to patient}",Compilation of Changes
2020.05,U,A61B 5/6801,A61B 5/6801,{specially adapted to be attached to or worn on the body surface},{specially adapted to be attached to or worn on the body surface},Compilation of Changes
2020.05,U,A61B 5/683,A61B 5/683,{Means for maintaining contact with the body (A61B5/6802 takes precedence)},{Means for maintaining contact with the body (A61B5/6802 takes precedence)},Compilation of Changes
2020.05,M,A61B 5/6832,A61B 5/6832,{using adhesives (A61B5/04087 takes precedence)},{using adhesives (A61B5/04087 takes precedence)},Compilation of Changes
2020.05,M,A61B 5/68335,A61B 5/68335,{including release sheets or liners},{including release sheets or liners},Compilation of Changes
2020.05,U,A61B 8/00,A61B 8/00,"Diagnosis using ultrasonic, sonic or infrasonic waves (imaging of objects using sonar G01S15/00)","Diagnosis using ultrasonic, sonic or infrasonic waves (imaging of objects using sonar G01S15/00)",Compilation of Changes
2020.05,M,A61B 8/04,A61B 8/04,"{Positioning of patients, e.g. means for holding or immobilising parts of the patient's body}","{Positioning of patients, e.g. means for holding or immobilising parts of the patient's body}",Compilation of Changes
2020.05,M,A61B 8/42,A61B 8/42,{Details of probe positioning or probe attachment to the patient},{Details of probe positioning or probe attachment to the patient},Compilation of Changes
2020.05,M,A61B 8/44,A61B 8/44,"{Constructional features of the ultrasonic, sonic or infrasonic diagnostic device}","{Constructional features of the ultrasonic, sonic or infrasonic diagnostic device}",Compilation of Changes
2020.05,U,A61B 8/4444,A61B 8/4444,{related to the probe},{related to the probe},Compilation of Changes
2020.05,M,A61B 8/445,A61B 8/445,{Details of catheter construction},{Details of catheter construction},Compilation of Changes
2020.05,M,A61B 8/46,A61B 8/46,"{Ultrasonic, sonic or infrasonic diagnostic devices with special arrangements for interfacing with the operator or the patient}","{Ultrasonic, sonic or infrasonic diagnostic devices with special arrangements for interfacing with the operator or the patient}",Compilation of Changes
2020.05,M,A61B 8/48,A61B 8/48,{Diagnostic techniques (A61B8/13 takes precedence)},{Diagnostic techniques (A61B8/13 takes precedence)},Compilation of Changes
2020.05,M,A61B 8/52,A61B 8/52,"{Devices using data or image processing specially adapted for diagnosis using ultrasonic, sonic or infrasonic waves (image processing per se G06T)}","{Devices using data or image processing specially adapted for diagnosis using ultrasonic, sonic or infrasonic waves (image processing per se G06T)}",Compilation of Changes
2020.05,M,A61B 8/56,A61B 8/56,{Details of data transmission or power supply},{Details of data transmission or power supply},Compilation of Changes
2020.05,M,A61B 8/58,A61B 8/58,"{Testing, adjusting or calibrating the diagnostic device}","{Testing, adjusting or calibrating the diagnostic device}",Compilation of Changes
2020.05,U,A61B 17/00,A61B 17/00,"Surgical instruments, devices or methods, e.g. tourniquets (A61B18/00 takes precedence; contraceptive devices, pessaries, or applicators therefor A61F6/00; eye surgery A61F9/007; ear surgery A61F11/00)","Surgical instruments, devices or methods, e.g. tourniquets (A61B18/00 takes precedence; contraceptive devices, pessaries, or applicators therefor A61F6/00; eye surgery A61F9/007; ear surgery A61F11/00)",Compilation of Changes
2020.05,U,A61B 17/32,A61B 17/32,Surgical cutting instruments {(A61B18/042 takes precedence; suture cutters A61B17/0467; instruments for ligaturing or cutting A61B17/128; instruments for rupturing the amniotic membrane A61B17/4208; specially adapted knives for eye surgery A61F9/0133)},Surgical cutting instruments {(A61B18/042 takes precedence; suture cutters A61B17/0467; instruments for ligaturing or cutting A61B17/128; instruments for rupturing the amniotic membrane A61B17/4208; specially adapted knives for eye surgery A61F9/0133)},Compilation of Changes
2020.05,M,A61B 17/320068,A61B 17/320068,"{using mechanical vibrations, e.g. ultrasonic (A61B17/22012 takes precedence; dental tooth drilling devices operated by vibration A61C3/03; removing intra-ocular material using mechanical vibrations A61F9/00745)}","{using mechanical vibrations, e.g. ultrasonic (A61B17/22012 takes precedence; dental tooth drilling devices operated by vibration A61C3/03; removing intra-ocular material using mechanical vibrations A61F9/00745)}",Compilation of Changes
2020.05,M,A61B 2017/320069,A61B 2017/320069,{for ablating tissue},{for ablating tissue},Compilation of Changes
2020.05,M,A61B 2017/32007,A61B 2017/32007,{with suction or vacuum means},{with suction or vacuum means},Compilation of Changes
2020.05,M,A61B 2017/320071,A61B 2017/320071,{with articulating means for working tip},{with articulating means for working tip},Compilation of Changes
2020.05,M,A61B 2017/320072,A61B 2017/320072,"{Working tips with special features, e.g. extending parts}","{Working tips with special features, e.g. extending parts}",Compilation of Changes
2020.05,M,A61B 2017/320073,A61B 2017/320073,{probe},{probe},Compilation of Changes
2020.05,M,A61B 2017/320074,A61B 2017/320074,{blade},{blade},Compilation of Changes
2020.05,M,A61B 2017/320075,A61B 2017/320075,"{single edge blade, e.g. for cutting}","{single edge blade, e.g. for cutting}",Compilation of Changes
2020.05,M,A61B 2017/320077,A61B 2017/320077,"{double edge blade, e.g. reciprocating}","{double edge blade, e.g. reciprocating}",Compilation of Changes
2020.05,M,A61B 2017/320082,A61B 2017/320082,{for incising tissue},{for incising tissue},Compilation of Changes
2020.05,M,A61B 2017/320089,A61B 2017/320089,{node location},{node location},Compilation of Changes
2020.05,M,A61B 2017/32009,A61B 2017/32009,{node at distal end of cutting means},{node at distal end of cutting means},Compilation of Changes
2020.05,M,A61B 17/320092,A61B 17/320092,"{with additional movable means for clamping or cutting tissue, e.g. with a pivoting jaw}","{with additional movable means for clamping or cutting tissue, e.g. with a pivoting jaw}",Compilation of Changes
2020.05,M,A61B 2017/320093,A61B 2017/320093,{additional movable means performing cutting operation},{additional movable means performing cutting operation},Compilation of Changes
2020.05,M,A61B 2017/320094,A61B 2017/320094,{additional movable means performing clamping operation},{additional movable means performing clamping operation},Compilation of Changes
2020.05,M,A61B 2017/320095,A61B 2017/320095,{with sealing or cauterizing means},{with sealing or cauterizing means},Compilation of Changes
2020.05,M,A61B 2017/320097,A61B 2017/320097,{with stapling means},{with stapling means},Compilation of Changes
2020.05,U,A61B 18/00,A61B 18/00,"Surgical instruments, devices or methods for transferring non-mechanical forms of energy to or from the body (eye surgery A61F9/007; ear surgery A61F11/00)","Surgical instruments, devices or methods for transferring non-mechanical forms of energy to or from the body (eye surgery A61F9/007; ear surgery A61F11/00)",Compilation of Changes
2020.05,U,A61B 18/18,A61B 18/18,"by applying electromagnetic radiation, e.g. microwaves (radiation therapy A61N5/00)","by applying electromagnetic radiation, e.g. microwaves (radiation therapy A61N5/00)",Compilation of Changes
2020.05,U,A61B 18/02,A61B 18/02,using laser,using laser,Compilation of Changes
2020.05,U,A61B 2018/2015,A61B 2018/2015,{Miscellaneous features},{Miscellaneous features},Compilation of Changes
2020.05,M,A61B 2018/202,A61B 2018/202,{Laser enclosed in a hand-piece},{Laser enclosed in a hand-piece},Compilation of Changes
2020.05,M,A61B 2018/2023,A61B 2018/2023,"{Self-contained devices, i.e. with power supply in the hand-piece}","{Self-contained devices, i.e. with power supply in the hand-piece}",Compilation of Changes
2020.05,M,A61B 2018/2035,A61B 2018/2035,{Beam shaping or redirecting; Optical components therefor (A61B2018/2255 takes precedence)},{Beam shaping or redirecting; Optical components therefor (A61B2018/2255 takes precedence)},Compilation of Changes
2020.05,M,A61B 2018/20351,A61B 2018/20351,{Scanning mechanisms},{Scanning mechanisms},Compilation of Changes
2020.05,M,A61B 2018/20353,A61B 2018/20353,{Scanning in three dimensions [3D]},{Scanning in three dimensions [3D]},Compilation of Changes
2020.05,M,A61B 2018/20355,A61B 2018/20355,"{Special scanning path or conditions, e.g. spiral, raster or providing spot overlap}","{Special scanning path or conditions, e.g. spiral, raster or providing spot overlap}",Compilation of Changes
2020.05,M,A61B 2018/20361,A61B 2018/20361,"{with redirecting based on sensed condition, e.g. tissue analysis or tissue movement}","{with redirecting based on sensed condition, e.g. tissue analysis or tissue movement}",Compilation of Changes
2020.05,M,A61B 2018/20553,A61B 2018/20553,"{with special lens or reflector arrangement (A61B2018/2255, A61B2018/2261, A61B2018/2266, A61B2018/2272, A61B2018/2277, A61B2018/2283 take precedence)}","{with special lens or reflector arrangement (A61B2018/2255, A61B2018/2261, A61B2018/2266, A61B2018/2272, A61B2018/2277, A61B2018/2283 take precedence)}",Compilation of Changes
2020.05,M,A61B 2018/20554,A61B 2018/20554,"{Arrangements for particular intensity distribution, e.g. tophat}","{Arrangements for particular intensity distribution, e.g. tophat}",Compilation of Changes
2020.05,M,A61B 2018/205545,A61B 2018/205545,"{Arrangements for particular spot shape, e.g. square or annular}","{Arrangements for particular spot shape, e.g. square or annular}",Compilation of Changes
2020.05,M,A61B 2018/205547,A61B 2018/205547,"{Controller with specific architecture or programmatic algorithm for directing scan path, spot size or shape, or spot intensity, fluence or irradiance}","{Controller with specific architecture or programmatic algorithm for directing scan path, spot size or shape, or spot intensity, fluence or irradiance}",Compilation of Changes
2020.05,M,A61B 18/22,A61B 18/22,"the beam being directed along or through a flexible conduit, e.g. an optical fibre; {Couplings or} hand-pieces therefor","the beam being directed along or through a flexible conduit, e.g. an optical fibre; {Couplings or} hand-pieces therefor",Compilation of Changes
2020.05,M,A61B 2018/2247,A61B 2018/2247,{Fibre breakage detection},{Fibre breakage detection},Compilation of Changes
2020.05,M,A61B 2018/225,A61B 2018/225,{Features of hand-pieces (A61B2018/2255 takes precedence)},{Features of hand-pieces (A61B2018/2255 takes precedence)},Compilation of Changes
2020.05,M,A61B 2018/2253,A61B 2018/2253,"{characterised by additional functions, e.g. surface cooling or detecting pathological tissue}","{characterised by additional functions, e.g. surface cooling or detecting pathological tissue}",Compilation of Changes
2020.05,M,A61B 2018/2255,A61B 2018/2255,{Optical elements at the distal end of probe tips},{Optical elements at the distal end of probe tips},Compilation of Changes
2020.05,M,A61B 2018/2285,A61B 2018/2285,"{with removable, replacable, or exchangable tips}","{with removable, replacable, or exchangable tips}",Compilation of Changes
2020.05,M,A61B 2018/22853,A61B 2018/22853,{Means to identify tip configuration},{Means to identify tip configuration},Compilation of Changes
2020.05,M,A61B 42/00,A61B 42/00,Surgical gloves; Finger-stalls specially adapted for surgery; Devices for handling or treatment thereof,Surgical gloves; Finger-stalls specially adapted for surgery; Devices for handling or treatment thereof,Compilation of Changes
2020.05,M,A61B 42/01,A61B 42/01,Surgical gloves,Surgical gloves,Compilation of Changes
2020.05,U,A61B 50/00,A61B 50/00,"Containers, covers, furniture or holders specially adapted for surgical or diagnostic appliances or instruments, e.g. sterile covers (drapes specially adapted for instruments A61B46/10)","Containers, covers, furniture or holders specially adapted for surgical or diagnostic appliances or instruments, e.g. sterile covers (drapes specially adapted for instruments A61B46/10)",Compilation of Changes
2020.05,U,A61B 50/02,A61B 50/02,Holders specially adapted for surgical or diagnostic appliances or instruments (drapes with means to hold surgical instruments A61B46/23; for catheters A61M25/02),Holders specially adapted for surgical or diagnostic appliances or instruments (drapes with means to hold surgical instruments A61B46/23; for catheters A61M25/02),Compilation of Changes
2020.05,M,A61B 50/24,A61B 50/24,Stands (Mayo stands A61B50/15),Stands (Mayo stands A61B50/15),Compilation of Changes
2020.05,M,A61B 50/26,A61B 50/26,floor-based,floor-based,Compilation of Changes
2020.05,M,A61B 50/28,A61B 50/28,suspended from the ceiling,suspended from the ceiling,Compilation of Changes
2020.05,U,A61B 90/00,A61B 90/00,"Instruments, implements or accessories specially adapted for surgery or diagnosis and not covered by any of the groups A61B1/00 - A61B50/00, e.g. for luxation treatment or for protecting wound edges (protective face masks A41D13/11; surgeon's or patient's gowns or dresses A41D13/12; devices for carrying-off, for treatment of, or for carrying-over, body liquids A61M1/00)","Instruments, implements or accessories specially adapted for surgery or diagnosis and not covered by any of the groups A61B1/00 - A61B50/00, e.g. for luxation treatment or for protecting wound edges (protective face masks A41D13/11; surgeon's or patient's gowns or dresses A41D13/12; devices for carrying-off, for treatment of, or for carrying-over, body liquids A61M1/00)",Compilation of Changes
2020.05,M,A61B 90/02,A61B 90/02,Surgical microscopes characterised by non-optical aspects,Surgical microscopes characterised by non-optical aspects,Compilation of Changes
2020.05,M,A61B 90/25,A61B 90/25,Supports therefor,Supports therefor,Compilation of Changes
2020.05,M,A61B 90/03,A61B 90/03,"Devices for illuminating a surgical field, the devices having an interrelation with other surgical devices or with a surgical procedure","Devices for illuminating a surgical field, the devices having an interrelation with other surgical devices or with a surgical procedure",Compilation of Changes
2020.05,M,A61B 90/35,A61B 90/35,Supports therefor,Supports therefor,Compilation of Changes
2020.05,U,A61B 2562/00,A61B 2562/00,Details of sensors; Constructional details of sensor housings or probes; Accessories for sensors,Details of sensors; Constructional details of sensor housings or probes; Accessories for sensors,Compilation of Changes
2020.05,U,A61B 2562/02,A61B 2562/02,Details of sensors specially adapted for in-vivo measurements,Details of sensors specially adapted for in-vivo measurements,Compilation of Changes
2020.05,M,A61B 2562/0209,A61B 2562/0209,"Special features of electrodes classified in A61B5/04001, A61B5/0408, A61B5/042, A61B5/0478, A61B5/0492 or A61B5/053","Special features of electrodes classified in A61B5/04001, A61B5/0408, A61B5/042, A61B5/0478, A61B5/0492 or A61B5/053",Compilation of Changes
2020.05,M,A61B 2562/0215,A61B 2562/0215,Silver or silver chloride containing,Silver or silver chloride containing,Compilation of Changes
2020.05,M,A61B 2562/0217,A61B 2562/0217,Electrolyte containing,Electrolyte containing,Compilation of Changes
2020.05,M,A61B 2562/16,A61B 2562/16,Details of sensor housings or probes; Details of structural supports for sensors (A61B2560/0462 takes precedence),Details of sensor housings or probes; Details of structural supports for sensors (A61B2560/0462 takes precedence),Compilation of Changes
2020.05,M,A61B 2562/17,A61B 2562/17,Comprising radiolucent components,Comprising radiolucent components,Compilation of Changes
2020.05,M,A61C 5/00,A61C 5/00,Filling or capping teeth,Filling or capping teeth,Compilation of Changes
2020.05,M,A61C 5/007,A61C 5/007,{Dental splints; teeth or jaw immobilisation devices; stabilizing retainers bonded to teeth after orthodontic treatments},{Dental splints; teeth or jaw immobilisation devices; stabilizing retainers bonded to teeth after orthodontic treatments},Compilation of Changes
2020.05,M,A61C 5/03,A61C 5/03,"Securing inlays, onlays or crowns","Securing inlays, onlays or crowns",Compilation of Changes
2020.05,M,A61C 5/35,A61C 5/35,Pins; Mounting tools or dispensers therefor,Pins; Mounting tools or dispensers therefor,Compilation of Changes
2020.05,M,A61C 5/06,A61C 5/06,"Devices specially adapted for pressing or mixing capping or filling materials, e.g. amalgam presses","Devices specially adapted for pressing or mixing capping or filling materials, e.g. amalgam presses",Compilation of Changes
2020.05,M,A61C 5/07,A61C 5/07,Tooth crowns; Making thereof,Tooth crowns; Making thereof,Compilation of Changes
2020.05,M,A61C 5/73,A61C 5/73,Composite crowns,Composite crowns,Compilation of Changes
2020.05,M,A61C 5/77,A61C 5/77,Methods or devices for making crowns,Methods or devices for making crowns,Compilation of Changes
2020.05,U,A61C 13/00,A61C 13/00,Dental prostheses; Making same (tooth crowns for capping teeth A61C5/70; dental implants A61C8/00),Dental prostheses; Making same (tooth crowns for capping teeth A61C5/70; dental implants A61C8/00),Compilation of Changes
2020.05,U,A61C 13/0003,A61C 13/0003,"{Making bridge-work, inlays, implants or the like}","{Making bridge-work, inlays, implants or the like}",Compilation of Changes
2020.05,M,A61C 13/0004,A61C 13/0004,{Computer-assisted sizing or machining of dental prostheses},{Computer-assisted sizing or machining of dental prostheses},Compilation of Changes
