改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2021.08,U,A41D 13/00,A41D 13/00,"Professional, industrial or sporting protective garments, e.g. surgeons' gowns or garments protecting against blows or punches (helmets A42B3/00; clothing affording protection against chemical agents or for use at high altitudes A62B17/00; life-saving garments for use at sea, diving suits B63C; bulletproof or armoured clothing F41H; clothing affording protection against radiation G21F3/02)","Professional, industrial or sporting protective garments, e.g. surgeons' gowns or garments protecting against blows or punches (helmets A42B3/00; clothing affording protection against chemical agents or for use at high altitudes A62B17/00; life-saving garments for use at sea, diving suits B63C; bulletproof or armoured clothing F41H; clothing affording protection against radiation G21F3/02)",Compilation of Changes
2021.08,M,A41D 13/0015,A41D 13/0015,{Sports garments other than provided for in groups A41D13/0007 - A41D13/088},{Sports garments other than provided for in groups A41D13/0007 - A41D13/088},Compilation of Changes
2021.08,M,A41D 13/0017,A41D 13/0017,{specially adapted for women},{specially adapted for women},Compilation of Changes
2021.08,M,A41D 13/002,A41D 13/002,with controlled internal environment {(ventilating means A41D27/28)},with controlled internal environment {(ventilating means A41D27/28)},Compilation of Changes
2021.08,M,A41D 13/02,A41D 13/02,"Overalls {, e.g. bodysuits or bib overalls} (sweating suits A61H36/00)","Overalls {, e.g. bodysuits or bib overalls} (sweating suits A61H36/00)",Compilation of Changes
2021.08,U,A41D 15/00,A41D 15/00,Convertible garments,Convertible garments,Compilation of Changes
2021.08,M,A41D 15/04,A41D 15/04,Garments convertible into other articles (for travelling or camp articles A45F4/00),Garments convertible into other articles (for travelling or camp articles A45F4/00),Compilation of Changes
2021.08,U,A41D 17/00,A41D 17/00,Gaiters; Spats,Gaiters; Spats,Compilation of Changes
2021.08,M,A41D 17/02,A41D 17/02,"Leggings {, i.e. worn over lower body garments for protecting the garment underneath}","Leggings {, i.e. worn over lower body garments for protecting the garment underneath}",Compilation of Changes
2021.08,U,A41D 31/00,A41D 31/00,Materials specially adapted for outerwear,Materials specially adapted for outerwear,Compilation of Changes
2021.08,M,A41D 31/02,A41D 31/02,Layered materials (characterised by special function or use A41D31/04),Layered materials (characterised by special function or use A41D31/04),Compilation of Changes
2021.08,M,A41D 31/04,A41D 31/04,characterised by special function or use (protective clothing affording protection against heat or harmful chemical agents or for use at high altitudes A62B17/00; composition of materials for coverings or clothing affording protection against harmful chemical agents A62D5/00),characterised by special function or use (protective clothing affording protection against heat or harmful chemical agents or for use at high altitudes A62B17/00; composition of materials for coverings or clothing affording protection against harmful chemical agents A62D5/00),Compilation of Changes
2021.08,M,A41D 31/01,A41D 31/01,"Impermeable to liquids, e.g. waterproof; Liquid repellent","Impermeable to liquids, e.g. waterproof; Liquid repellent",Compilation of Changes
2021.08,M,A41D 31/102,A41D 31/102,Waterproof and breathable,Waterproof and breathable,Compilation of Changes
2021.08,M,A41D 31/12,A41D 31/12,Hygroscopic; Water retaining,Hygroscopic; Water retaining,Compilation of Changes
2021.08,M,A41D 31/125,A41D 31/125,{Moisture handling or wicking function through layered materials},{Moisture handling or wicking function through layered materials},Compilation of Changes
2021.08,M,A41D 31/14,A41D 31/14,"Air permeable, i.e. capable of being penetrated by gases (waterproof and breathable A41D31/102)","Air permeable, i.e. capable of being penetrated by gases (waterproof and breathable A41D31/102)",Compilation of Changes
2021.08,M,A41D 31/145,A41D 31/145,{using layered materials},{using layered materials},Compilation of Changes
2021.08,M,A41D 31/18,A41D 31/18,Elastic,Elastic,Compilation of Changes
2021.08,M,A41D 31/185,A41D 31/185,{using layered materials},{using layered materials},Compilation of Changes
2021.08,M,A41D 31/03,A41D 31/03,"Antimicrobial, e.g. antibacterial","Antimicrobial, e.g. antibacterial",Compilation of Changes
2021.08,M,A41D 31/305,A41D 31/305,{using layered materials},{using layered materials},Compilation of Changes
2021.08,M,A47B 88/00,A47B 88/00,"Drawers for tables, cabinets or like furniture; Guides for drawers (A47B63/02 takes precedence; drawers coupled to doors A47B96/16)","Drawers for tables, cabinets or like furniture; Guides for drawers (A47B63/02 takes precedence; drawers coupled to doors A47B96/16)",Compilation of Changes
2021.08,M,A47B 88/04,A47B 88/04,Sliding drawers; Slides or guides therefor,Sliding drawers; Slides or guides therefor,Compilation of Changes
2021.08,M,A47B 88/44,A47B 88/44,Sequencing or synchronisation of drawer slides or functional units,Sequencing or synchronisation of drawer slides or functional units,Compilation of Changes
2021.08,M,A47B 88/453,A47B 88/453,Actuated drawers,Actuated drawers,Compilation of Changes
2021.08,M,A47B 88/473,A47B 88/473,"Braking devices, e.g. linear or rotational dampers or friction brakes; Buffers; End stops","Braking devices, e.g. linear or rotational dampers or friction brakes; Buffers; End stops",Compilation of Changes
2021.08,M,A47B 88/483,A47B 88/483,with single extensible guides or parts,with single extensible guides or parts,Compilation of Changes
2021.08,M,A47B 88/487,A47B 88/487,"with rollers, ball bearings, wheels, or the like","with rollers, ball bearings, wheels, or the like",Compilation of Changes
2021.08,M,A47B 88/497,A47B 88/497,"with other guiding mechanisms, e.g. scissor mechanisms","with other guiding mechanisms, e.g. scissor mechanisms",Compilation of Changes
2021.08,M,A47B 88/09,A47B 88/09,Constructional details of drawers,Constructional details of drawers,Compilation of Changes
2021.08,M,A47B 88/969,A47B 88/969,Drawers having means for organising or sorting the content,Drawers having means for organising or sorting the content,Compilation of Changes
2021.08,M,A47B 88/981,A47B 88/981,in the form of vertical separation posts,in the form of vertical separation posts,Compilation of Changes
2021.08,M,A47B 88/988,A47B 88/988,in the form of holders for positioning specific articles,in the form of holders for positioning specific articles,Compilation of Changes
2021.08,M,A47B 88/994,A47B 88/994,in the form of trays or inserts,in the form of trays or inserts,Compilation of Changes
2021.08,U,A47G 29/00,A47G 29/00,"Miscellaneous supports, holders, or containers for household use (for drying towels A47K10/04; stands, racks, or the like for airing beds, garments, or the like, clothes, drying devices D06F57/00)","Miscellaneous supports, holders, or containers for household use (for drying towels A47K10/04; stands, racks, or the like for airing beds, garments, or the like, clothes, drying devices D06F57/00)",Compilation of Changes
2021.08,U,A47G 29/12,A47G 29/12,"Mail or newspaper receptacles, e.g. letter-boxes; Openings in doors or the like for delivering mail or newspapers (A47G29/14 takes precedence {; for desktop use B42F7/10}; chutes for mail in buildings B65G11/04)","Mail or newspaper receptacles, e.g. letter-boxes; Openings in doors or the like for delivering mail or newspapers (A47G29/14 takes precedence {; for desktop use B42F7/10}; chutes for mail in buildings B65G11/04)",Compilation of Changes
2021.08,M,A47G 29/1209,A47G 29/1209,{Rural letter-boxes},{Rural letter-boxes},Compilation of Changes
2021.08,M,A47G 29/12095,A47G 29/12095,{comprising a chute and a separate outlet door},{comprising a chute and a separate outlet door},Compilation of Changes
2021.08,M,A47G 29/12097,A47G 29/12097,{comprising a tray to keep received mail dry},{comprising a tray to keep received mail dry},Compilation of Changes
2021.08,M,A47G 29/121,A47G 29/121,{Signalling devices},{Signalling devices},Compilation of Changes
2021.08,M,A47G 2029/12105,A47G 2029/12105,{activated by the inlet door},{activated by the inlet door},Compilation of Changes
2021.08,U,A47G 29/122,A47G 29/122,"Parts, details, or accessories, e.g. signalling devices, lamps, devices for leaving messages {(A47G29/1201 - A47G29/1218 take precedence)}","Parts, details, or accessories, e.g. signalling devices, lamps, devices for leaving messages {(A47G29/1201 - A47G29/1218 take precedence)}",Compilation of Changes
2021.08,M,A47G 29/1225,A47G 29/1225,{Signalling devices},{Signalling devices},Compilation of Changes
2021.08,M,A47G 2029/1229,A47G 2029/1229,{activated by the letter flap},{activated by the letter flap},Compilation of Changes
2021.08,M,A47G 29/124,A47G 29/124,Appliances to prevent unauthorised removal of contents,Appliances to prevent unauthorised removal of contents,Compilation of Changes
2021.08,M,A47G 29/1248,A47G 29/1248,{comprising trap separation of the storage area},{comprising trap separation of the storage area},Compilation of Changes
2021.08,M,A47G 2029/1257,A47G 2029/1257,{comprising a lock on the outlet door},{comprising a lock on the outlet door},Compilation of Changes
2021.08,U,A61B 5/00,A61B 5/00,"Measuring for diagnostic purposes (radiation diagnosis A61B6/00; diagnosis by ultrasonic, sonic or infrasonic waves A61B8/00); Identification of persons","Measuring for diagnostic purposes (radiation diagnosis A61B6/00; diagnosis by ultrasonic, sonic or infrasonic waves A61B8/00); Identification of persons",Compilation of Changes
2021.08,U,A61B 5/0033,A61B 5/0033,"{Features or image-related aspects of imaging apparatus classified in A61B5/00, e.g. for MRI, optical tomography or impedance tomography apparatus; arrangements of imaging apparatus in a room (image data processing or generation G06T)}","{Features or image-related aspects of imaging apparatus classified in A61B5/00, e.g. for MRI, optical tomography or impedance tomography apparatus; arrangements of imaging apparatus in a room (image data processing or generation G06T)}",Compilation of Changes
2021.08,M,A61B 5/0036,A61B 5/0036,"{including treatment, e.g., using an implantable medical device, ablating, ventilating}","{including treatment, e.g., using an implantable medical device, ablating, ventilating}",Compilation of Changes
2021.08,U,A61B 5/48,A61B 5/48,{Other medical applications},{Other medical applications},Compilation of Changes
2021.08,M,A61B 5/4836,A61B 5/4836,{Diagnosis combined with treatment in closed-loop systems or methods (A61B5/0036 takes precedence)},{Diagnosis combined with treatment in closed-loop systems or methods (A61B5/0036 takes precedence)},Compilation of Changes
2021.08,U,A61B 17/00,A61B 17/00,"Surgical instruments, devices or methods, e.g. tourniquets (A61B18/00 takes precedence; contraceptive devices, pessaries, or applicators therefor A61F6/00; eye surgery A61F9/007; ear surgery A61F11/00)","Surgical instruments, devices or methods, e.g. tourniquets (A61B18/00 takes precedence; contraceptive devices, pessaries, or applicators therefor A61F6/00; eye surgery A61F9/007; ear surgery A61F11/00)",Compilation of Changes
2021.08,U,A61B 17/56,A61B 17/56,Surgical instruments or methods for treatment of bones or joints; Devices specially adapted therefor,Surgical instruments or methods for treatment of bones or joints; Devices specially adapted therefor,Compilation of Changes
2021.08,U,A61B 17/58,A61B 17/58,"for osteosynthesis, e.g. bone plates, screws {, setting implements} or the like (A61B17/14, A61B17/16 take precedence)","for osteosynthesis, e.g. bone plates, screws {, setting implements} or the like (A61B17/14, A61B17/16 take precedence)",Compilation of Changes
2021.08,U,A61B 17/88,A61B 17/88,{Osteosynthesis instruments;} Methods or means for implanting or extracting internal {or external} fixation devices {(A61B17/7074 takes precedence)},{Osteosynthesis instruments;} Methods or means for implanting or extracting internal {or external} fixation devices {(A61B17/7074 takes precedence)},Compilation of Changes
2021.08,U,A61B 17/8897,A61B 17/8897,{Guide wires or guide pins},{Guide wires or guide pins},Compilation of Changes
2021.08,D,A61B 2017/09,A61B 2017/09,{Guides therefor},{Guides therefor},Compilation of Changes
2021.08,N,A61B 17/09,A61B 17/09,Guides therefor,Guides therefor,Compilation of Changes
2021.08,U,A61F 2/00,A61F 2/00,"Filters implantable into blood vessels; Prostheses, i.e. artificial substitutes or replacements for parts of the body; Appliances for connecting them with the body; Devices providing patency to, or preventing collapsing of, tubular structures of the body, e.g. stents (as cosmetic articles, see the relevant subclasses, e.g. wigs, hair pieces, A41G3/00, A41G5/00; artificial nails A45D31/00; dental prostheses A61C13/00; materials for prostheses A61L27/00; artificial hearts A61M60/00; artificial kidneys A61M1/14)","Filters implantable into blood vessels; Prostheses, i.e. artificial substitutes or replacements for parts of the body; Appliances for connecting them with the body; Devices providing patency to, or preventing collapsing of, tubular structures of the body, e.g. stents (as cosmetic articles, see the relevant subclasses, e.g. wigs, hair pieces, A41G3/00, A41G5/00; artificial nails A45D31/00; dental prostheses A61C13/00; materials for prostheses A61L27/00; artificial hearts A61M60/00; artificial kidneys A61M1/14)",Compilation of Changes
2021.08,U,A61F 2/02,A61F 2/02,Prostheses implantable into the body {(closure means for urethra or rectum or for artificial body openings therefor A61F2/0004)},Prostheses implantable into the body {(closure means for urethra or rectum or for artificial body openings therefor A61F2/0004)},Compilation of Changes
2021.08,U,A61F 2/03,A61F 2/03,Joints,Joints,Compilation of Changes
2021.08,U,A61F 2/46,A61F 2/46,"Special tools or methods for implanting or extracting artificial joints, accessories, bone grafts or substitutes, or particular adaptations therefor","Special tools or methods for implanting or extracting artificial joints, accessories, bone grafts or substitutes, or particular adaptations therefor",Compilation of Changes
2021.08,U,A61F 2002/4688,A61F 2002/4688,{having operating or control means},{having operating or control means},Compilation of Changes
2021.08,U,A61F 2002/4698,A61F 2002/4698,{magnetic},{magnetic},Compilation of Changes
2021.08,D,A61F 2002/48,A61F 2002/48,{Operating or control means},{Operating or control means},Compilation of Changes
2021.08,N,A61F 2/48,A61F 2/48,"Operating or control means, e.g. from outside the body, control of sphincters","Operating or control means, e.g. from outside the body, control of sphincters",Compilation of Changes
2021.08,D,A61F 2002/481,A61F 2002/481,{acoustic or audible},{acoustic or audible},Compilation of Changes
2021.08,N,A61F 2/481,A61F 2/481,{Acoustic or audible means},{Acoustic or audible means},Compilation of Changes
2021.08,D,A61F 2002/482,A61F 2002/482,{electrical},{electrical},Compilation of Changes
2021.08,N,A61F 2/482,A61F 2/482,{Electrical means},{Electrical means},Compilation of Changes
2021.08,D,A61F 2002/484,A61F 2002/484,{fluid},{fluid},Compilation of Changes
2021.08,N,A61F 2/484,A61F 2/484,"{Fluid means, i.e. hydraulic or pneumatic}","{Fluid means, i.e. hydraulic or pneumatic}",Compilation of Changes
2021.08,D,A61F 2002/485,A61F 2002/485,{hydraulic},{hydraulic},Compilation of Changes
2021.08,D,A61F 2002/487,A61F 2002/487,{pneumatic},{pneumatic},Compilation of Changes
2021.08,D,A61F 2002/488,A61F 2002/488,{Means for detecting or monitoring wear},{Means for detecting or monitoring wear},Compilation of Changes
2021.08,N,A61F 2/488,A61F 2/488,{Means for detecting or monitoring wear},{Means for detecting or monitoring wear},Compilation of Changes
2021.08,U,A61F 2/05,A61F 2/05,Prostheses not implantable in the body {(closure means for urethra or rectum or for artificial body openings therefor A61F2/0004)},Prostheses not implantable in the body {(closure means for urethra or rectum or for artificial body openings therefor A61F2/0004)},Compilation of Changes
2021.08,M,A61F 2002/501,A61F 2002/501,"{having an inflatable pocket filled with fluid, i.e. liquid or gas (A61F2/602, A61F2002/74, A61F2/7843 take precedence; for lubrication A61F2002/5086)}","{having an inflatable pocket filled with fluid, i.e. liquid or gas (A61F2/602, A61F2002/74, A61F2/7843 take precedence; for lubrication A61F2002/5086)}",Compilation of Changes
2021.08,U,A61F 2002/5016,A61F 2002/5016,{adjustable (for implantable prostheses A61F2002/30537)},{adjustable (for implantable prostheses A61F2002/30537)},Compilation of Changes
2021.08,M,A61F 2002/5032,A61F 2002/5032,"{for adjusting fluid pressure (inflatable pockets A61F2002/501, A61F2/602, A61F2/7843; fluid operating or control means A61F2002/74)}","{for adjusting fluid pressure (inflatable pockets A61F2002/501, A61F2/602, A61F2/7843; fluid operating or control means A61F2002/74)}",Compilation of Changes
2021.08,U,A61F 2/68,A61F 2/68,Operating or control means,Operating or control means,Compilation of Changes
2021.08,U,A61F 2/07,A61F 2/07,electrical,electrical,Compilation of Changes
2021.08,M,A61F 2/72,A61F 2/72,"BioelectricalBioelectric control, e.g. myoelectric","BioelectricalBioelectric control, e.g. myoelectric",Compilation of Changes
2021.08,D,A61F 2002/74,A61F 2002/74,"{fluid, i.e. hydraulic or pneumatic (inflatable pocket filled with fluid A61F2002/501)}","{fluid, i.e. hydraulic or pneumatic (inflatable pocket filled with fluid A61F2002/501)}",Compilation of Changes
2021.08,N,A61F 2/74,A61F 2/74,"fluid {, i.e. hydraulic or pneumatic}","fluid {, i.e. hydraulic or pneumatic}",Compilation of Changes
2021.08,D,A61F 2002/741,A61F 2002/741,"{using powered actuators, e.g. stepper motors or solenoids}","{using powered actuators, e.g. stepper motors or solenoids}",Compilation of Changes
2021.08,N,A61F 2/741,A61F 2/741,"{using powered actuators, e.g. stepper motors or solenoids}","{using powered actuators, e.g. stepper motors or solenoids}",Compilation of Changes
2021.08,D,A61F 2002/742,A61F 2002/742,"{Low pressure systems, e.g. vacuum pump}","{Low pressure systems, e.g. vacuum pump}",Compilation of Changes
2021.08,N,A61F 2/742,A61F 2/742,"{Low pressure systems, e.g. vacuum pump}","{Low pressure systems, e.g. vacuum pump}",Compilation of Changes
2021.08,D,A61F 2002/744,A61F 2002/744,"{Vane- or curved-cylinder type actuators, e.g. actuators using rotary pistons}","{Vane- or curved-cylinder type actuators, e.g. actuators using rotary pistons}",Compilation of Changes
2021.08,N,A61F 2/744,A61F 2/744,"{Vane- or curved-cylinder type actuators, e.g. actuators using rotary pistons}","{Vane- or curved-cylinder type actuators, e.g. actuators using rotary pistons}",Compilation of Changes
2021.08,D,A61F 2002/745,A61F 2002/745,{hydraulic},{hydraulic},Compilation of Changes
2021.08,D,A61F 2002/747,A61F 2002/747,{pneumatic},{pneumatic},Compilation of Changes
2021.08,D,A61F 2002/748,A61F 2002/748,{Valve systems},{Valve systems},Compilation of Changes
2021.08,N,A61F 2/748,A61F 2/748,{Valve systems},{Valve systems},Compilation of Changes
2021.08,M,A61G 17/00,A61G 17/00,Coffins; Funeral wrappings; Funeral urns,Coffins; Funeral wrappings; Funeral urns,Compilation of Changes
2021.08,M,A61G 17/001,A61G 17/001,{Reusable},{Reusable},Compilation of Changes
2021.08,M,A61G 17/007,A61G 17/007,"characterised by the construction material used, e.g. biodegradable material; Use of several materials","characterised by the construction material used, e.g. biodegradable material; Use of several materials",Compilation of Changes
2021.08,M,A61G 17/0106,A61G 17/0106,{Wood},{Wood},Compilation of Changes
2021.08,M,A61G 17/0136,A61G 17/0136,{Plastic material},{Plastic material},Compilation of Changes
2021.08,M,A61G 17/0166,A61G 17/0166,{Glass},{Glass},Compilation of Changes
2021.08,M,A61G 17/02,A61G 17/02,Coffin closures; Packings therefor,Coffin closures; Packings therefor,Compilation of Changes
2021.08,M,A61G 17/024,A61G 17/024,{Sliding closures},{Sliding closures},Compilation of Changes
2021.08,M,A61G 17/028,A61G 17/028,{Swinging closures},{Swinging closures},Compilation of Changes
2021.08,M,A61G 17/032,A61G 17/032,{Support for closures (support for whole coffin A61G19/00)},{Support for closures (support for whole coffin A61G19/00)},Compilation of Changes
2021.08,M,A61G 17/034,A61G 17/034,"{Foldable, pliable or separable closures}","{Foldable, pliable or separable closures}",Compilation of Changes
2021.08,M,A61G 17/036,A61G 17/036,{Packings and seals},{Packings and seals},Compilation of Changes
2021.08,M,A61G 17/04,A61G 17/04,Fittings for coffins,Fittings for coffins,Compilation of Changes
2021.08,M,A61G 17/0405,A61G 17/0405,"{Joints, e.g. hinges}","{Joints, e.g. hinges}",Compilation of Changes
2021.08,M,A61G 17/0407,A61G 17/0407,{Corner structures},{Corner structures},Compilation of Changes
2021.08,M,A61J 17/00,A61J 17/00,Baby-comforters; Teething rings,Baby-comforters; Teething rings,Compilation of Changes
2021.08,M,A61J 17/001,A61J 17/001,{Baby-comforters},{Baby-comforters},Compilation of Changes
2021.08,M,A61J 17/02,A61J 17/02,Teething rings,Teething rings,Compilation of Changes
2021.08,M,A61J 17/01,A61J 17/01,{Details; Accessories therefor},{Details; Accessories therefor},Compilation of Changes
2021.08,M,A61J 17/101,A61J 17/101,"{Emitting means, e.g. for emitting sound, light, scents or flavours}","{Emitting means, e.g. for emitting sound, light, scents or flavours}",Compilation of Changes
2021.08,M,A61J 17/1011,A61J 17/1011,"{Emitting sound, e.g. having rattles or music boxes}","{Emitting sound, e.g. having rattles or music boxes}",Compilation of Changes
2021.08,M,A61J 17/1012,A61J 17/1012,{Emitting light},{Emitting light},Compilation of Changes
2021.08,M,A61J 17/103,A61J 17/103,{Temperature sensing means},{Temperature sensing means},Compilation of Changes
2021.08,M,A61J 17/105,A61J 17/105,{Nipple attachments},{Nipple attachments},Compilation of Changes
2021.08,M,A61J 17/107,A61J 17/107,{having specific orthodontic properties},{having specific orthodontic properties},Compilation of Changes
2021.08,M,A61J 17/109,A61J 17/109,{Decorative elements},{Decorative elements},Compilation of Changes
2021.08,M,A61J 17/111,A61J 17/111,"{Holders therefor, e.g. to prevent loss or to hold in place}","{Holders therefor, e.g. to prevent loss or to hold in place}",Compilation of Changes
2021.08,M,A61J 17/1111,A61J 17/1111,{conjoined with soft cushions or toys},{conjoined with soft cushions or toys},Compilation of Changes
2021.08,M,A61J 17/1115,A61J 17/1115,"{Straps, cords or chains}","{Straps, cords or chains}",Compilation of Changes
2021.08,M,A61J 17/113,A61J 17/113,"{Protective covers therefor, e.g. for protecting during disuse}","{Protective covers therefor, e.g. for protecting during disuse}",Compilation of Changes
2021.08,U,A61K 38/00,A61K 38/00,"Medicinal preparations containing peptides (peptides containing beta-lactam rings A61K31/00; cyclic dipeptides not having in their molecule any other peptide link than those which form their ring, e.g. piperazine-2,5-diones, A61K31/00; ergot alkaloids of the cyclic peptide type A61K31/48; containing macromolecular compounds having statistically distributed amino acid units A61K31/74; medicinal preparations containing antigens or antibodies A61K39/00; medicinal preparations characterised by the non-active ingredients, e.g. peptides as drug carriers, A61K47/00)","Medicinal preparations containing peptides (peptides containing beta-lactam rings A61K31/00; cyclic dipeptides not having in their molecule any other peptide link than those which form their ring, e.g. piperazine-2,5-diones, A61K31/00; ergot alkaloids of the cyclic peptide type A61K31/48; containing macromolecular compounds having statistically distributed amino acid units A61K31/74; medicinal preparations containing antigens or antibodies A61K39/00; medicinal preparations characterised by the non-active ingredients, e.g. peptides as drug carriers, A61K47/00)",Compilation of Changes
2021.08,U,A61K 38/04,A61K 38/04,"Peptides having up to 20 amino acids in a fully defined sequence; Derivatives thereof ({enzyme inhibitors A61K38/005}; gastrins {A61K38/2207} somatostatins A61K38/31, melanotropins A61K38/34; {protease inhibitors A61K38/55})","Peptides having up to 20 amino acids in a fully defined sequence; Derivatives thereof ({enzyme inhibitors A61K38/005}; gastrins {A61K38/2207} somatostatins A61K38/31, melanotropins A61K38/34; {protease inhibitors A61K38/55})",Compilation of Changes
2021.08,M,A61K 38/08,A61K 38/08,Peptides having 5 to 11 amino acids {(A61K38/043 - A61K38/046 take precedence)},Peptides having 5 to 11 amino acids {(A61K38/043 - A61K38/046 take precedence)},Compilation of Changes
2021.08,M,A61K 38/095,A61K 38/095,Oxytocins; Vasopressins; Related peptides,Oxytocins; Vasopressins; Related peptides,Compilation of Changes
2021.08,U,A61K 38/16,A61K 38/16,Peptides having more than 20 amino acids; Gastrins; Somatostatins; Melanotropins; Derivatives thereof {(enzyme inhibitors A61K38/005)},Peptides having more than 20 amino acids; Gastrins; Somatostatins; Melanotropins; Derivatives thereof {(enzyme inhibitors A61K38/005)},Compilation of Changes
