改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2014.06,M,C23C 18/1204,C23C 18/1204,"{inorganic material, e.g. non-oxide and non-metallic such as sulfides, nitrides based compounds}","{inorganic material, e.g. non-oxide and non-metallic such as sulfides, nitrides based compounds}",Compilation of Changes
2014.06,M,E02D 2450/00,E02D 2450/00,{Gaskets},{Gaskets},Compilation of Changes
2014.06,U,F01N 13/00,F01N 13/00,"Exhaust or silencing apparatus characterised by constructional features;{ Exhaust or silencing apparatus, or parts thereof, having pertinent characteristics not provided for in, or of interest apart from, groups F01N1/00 to F01N5/00 , F01N9/00 , F01N11/00 }","Exhaust or silencing apparatus characterised by constructional features;{ Exhaust or silencing apparatus, or parts thereof, having pertinent characteristics not provided for in, or of interest apart from, groups F01N1/00 to F01N5/00 , F01N9/00 , F01N11/00 }",Compilation of Changes
2014.06,U,F01N 13/008,F01N 13/008,{Mounting or arrangement of exhaust sensors in or on exhaust apparatus( sensor arrangements for engine control F02D41/1439 )},{Mounting or arrangement of exhaust sensors in or on exhaust apparatus( sensor arrangements for engine control F02D41/1439 )},Compilation of Changes
2014.06,N,F01N 13/009,F01N 13/009,{having two or more separate purifying devices arranged in series},{having two or more separate purifying devices arranged in series},Compilation of Changes
2014.06,N,F01N 13/0093,F01N 13/0093,{the purifying devices are of the same type},{the purifying devices are of the same type},Compilation of Changes
2014.06,N,F01N 13/0097,F01N 13/0097,{the purifying devices are arranged in a single housing},{the purifying devices are arranged in a single housing},Compilation of Changes
2014.06,N,F01N 13/011,F01N 13/011,{having two or more purifying devices arranged in parallel},{having two or more purifying devices arranged in parallel},Compilation of Changes
2014.06,N,F01N 13/017,F01N 13/017,{the purifying devices are arranged in a single housing},{the purifying devices are arranged in a single housing},Compilation of Changes
2014.06,U,F01N 13/02,F01N 13/02,having two or more separate silencers in series,having two or more separate silencers in series,Compilation of Changes
2014.06,D,F01N 2013/023,F01N 2013/023,with two or more of the same type of purifying devices in series,with two or more of the same type of purifying devices in series,Compilation of Changes
2014.06,D,F01N 2013/026,F01N 2013/026,in a single housing,in a single housing,Compilation of Changes
2014.06,U,F01N 13/04,F01N 13/04,having two or more silencers in parallel e.g. having interconnections for multi-cylinder engines,having two or more silencers in parallel e.g. having interconnections for multi-cylinder engines,Compilation of Changes
2014.06,D,F01N 2013/045,F01N 2013/045,in a single housing,in a single housing,Compilation of Changes
2014.06,M,F02B 2275/00,F02B 2275/00,"{Other engines, components or details, not provided for in other groups of this subclass}","{Other engines, components or details, not provided for in other groups of this subclass}",Compilation of Changes
2014.06,U,F02M 63/00,F02M 63/00,"Other fuel-injection apparatus having pertinent characteristics not provided for in groups F02M39/00 to F02M57/00 or F02M67/00; Details, component parts, or accessories of fuel-injection apparatus, not provided for in, or of interest apart from, the apparatus of groups F02M39/00 to F02M61/00 or F02M67/00; { Combination of fuel pump with other devices, e.g. lubricating oil pump}","Other fuel-injection apparatus having pertinent characteristics not provided for in groups F02M39/00 to F02M57/00 or F02M67/00; Details, component parts, or accessories of fuel-injection apparatus, not provided for in, or of interest apart from, the apparatus of groups F02M39/00 to F02M61/00 or F02M67/00; { Combination of fuel pump with other devices, e.g. lubricating oil pump}",Compilation of Changes
2014.06,D,F02M 2063/0082,F02M 2063/0082,"Details of fuel-injection apparatus, not otherwise provided for","Details of fuel-injection apparatus, not otherwise provided for",Compilation of Changes
2014.06,D,F02M 2063/0084,F02M 2063/0084,Fuel-injection apparatus with piezo-electric or magnetostrictive elements,Fuel-injection apparatus with piezo-electric or magnetostrictive elements,Compilation of Changes
2014.06,D,F02M 2063/0085,F02M 2063/0085,Arrangements of springs for valves used in fuel injectors or fuel injection pumps,Arrangements of springs for valves used in fuel injectors or fuel injection pumps,Compilation of Changes
2014.06,D,F02M 2063/0087,F02M 2063/0087,"Linkage between actuator and actuated element, e.g. between piezoelectric actuator and needle valve or pump plunger","Linkage between actuator and actuated element, e.g. between piezoelectric actuator and needle valve or pump plunger",Compilation of Changes
2014.06,D,F02M 2063/0089,F02M 2063/0089,hydraulic,hydraulic,Compilation of Changes
2014.06,D,F02M 2063/0091,F02M 2063/0091,"with means for filling or emptying hydraulic chamber, e.g. for compensating clearance or thermal expansion","with means for filling or emptying hydraulic chamber, e.g. for compensating clearance or thermal expansion",Compilation of Changes
2014.06,D,F02M 2063/0092,F02M 2063/0092,"Fuel injection apparatus manufacture, repair or assembly","Fuel injection apparatus manufacture, repair or assembly",Compilation of Changes
2014.06,D,F02M 2063/0094,F02M 2063/0094,Mounting of fuel injection apparatus,Mounting of fuel injection apparatus,Compilation of Changes
2014.06,D,F02M 2063/0096,F02M 2063/0096,Selection of particular materials,Selection of particular materials,Compilation of Changes
2014.06,D,F02M 2063/0098,F02M 2063/0098,Fuel-injection apparatus having means for maintaining safety not otherwise provided for,Fuel-injection apparatus having means for maintaining safety not otherwise provided for,Compilation of Changes
2014.06,U,F23G 2900/00,F23G 2900/00,"Special features of, or arrangements for incinerators","Special features of, or arrangements for incinerators",Compilation of Changes
2014.06,U,F23G 2900/07,F23G 2900/07,Incinerating particular products or waste,Incinerating particular products or waste,Compilation of Changes
2014.06,D,F23G 2900/70001,F23G 2900/70001,Air bags or seat belt pre-tensioners,Air bags or seat belt pre-tensioners,Compilation of Changes
2014.06,D,F23G 2900/70002,F23G 2900/70002,"Animal fat, e.g. lard, tallow, stearin","Animal fat, e.g. lard, tallow, stearin",Compilation of Changes
2014.06,D,F23G 2900/70003,F23G 2900/70003,"Incinerating litter from animals, e.g. poultry litter","Incinerating litter from animals, e.g. poultry litter",Compilation of Changes
2014.06,D,F23G 2900/70004,F23G 2900/70004,Incinerating contaminated animal meals,Incinerating contaminated animal meals,Compilation of Changes
2014.06,D,F23G 2900/70005,F23G 2900/70005,Incinerating used asbestos,Incinerating used asbestos,Compilation of Changes
2014.06,D,F23G 2900/70006,F23G 2900/70006,Incinerating used automobiles,Incinerating used automobiles,Compilation of Changes
2014.06,D,F23G 2900/70007,F23G 2900/70007,Incinerating or pyrolysing used batteries,Incinerating or pyrolysing used batteries,Compilation of Changes
2014.06,D,F23G 2900/70008,F23G 2900/70008,"Incinerating remains of building materials after demolishing, e.g. fibreglass asphalt shingles","Incinerating remains of building materials after demolishing, e.g. fibreglass asphalt shingles",Compilation of Changes
2014.06,D,F23G 2900/70009,F23G 2900/70009,Incinerating human or animal corpses or remains,Incinerating human or animal corpses or remains,Compilation of Changes
2014.06,D,F23G 2900/70011,F23G 2900/70011,Incinerating PCB-materials,Incinerating PCB-materials,Compilation of Changes
2014.06,D,F23G 2900/70012,F23G 2900/70012,"Incinerating rice or grain husks, hulls or bran","Incinerating rice or grain husks, hulls or bran",Compilation of Changes
2014.06,D,F23G 2900/70013,F23G 2900/70013,Incinerating oil shales,Incinerating oil shales,Compilation of Changes
2014.06,M,F25D 2303/00,F25D 2303/00,{Details of devices using other cold materials; Details of devices using cold-storage bodies},{Details of devices using other cold materials; Details of devices using cold-storage bodies},Compilation of Changes
2014.06,M,F25D 2317/00,F25D 2317/00,"{Details or arrangements for circulating cooling fluids; Details or arrangements for circulating gas, e.g. air, within refrigerated spaces, not provided for in other groups of this subclass}","{Details or arrangements for circulating cooling fluids; Details or arrangements for circulating gas, e.g. air, within refrigerated spaces, not provided for in other groups of this subclass}",Compilation of Changes
2014.06,M,F25D 2321/00,F25D 2321/00,"{Details or arrangements for defrosting; Preventing frosting; Removing condensed or defrost water, not provided for in other groups of this subclass}","{Details or arrangements for defrosting; Preventing frosting; Removing condensed or defrost water, not provided for in other groups of this subclass}",Compilation of Changes
2014.06,M,F25D 2323/00,F25D 2323/00,{General constructional features not provided for in other groups of this subclass},{General constructional features not provided for in other groups of this subclass},Compilation of Changes
2014.06,M,F25D 2325/00,F25D 2325/00,"{Charging, supporting or discharging the articles to be cooled, not provided for in other groups of this subclass}","{Charging, supporting or discharging the articles to be cooled, not provided for in other groups of this subclass}",Compilation of Changes
2014.06,M,F25D 2327/00,F25D 2327/00,{Lighting arrangements not provided for in other groups of this subclass},{Lighting arrangements not provided for in other groups of this subclass},Compilation of Changes
2014.06,M,F25D 2331/00,F25D 2331/00,{Details or arrangements of other cooling or freezing apparatus not provided for in other groups of this subclass},{Details or arrangements of other cooling or freezing apparatus not provided for in other groups of this subclass},Compilation of Changes
2014.06,U,F41H 11/00,F41H 11/00,"Defence installations; Defence devices (constructional aspects see Section E, e.g. {air-raid shelters} E04H9/04; {protective arrangements for buildings E04B1/92; extinguishing or preventing the spread of fire from, incendiary bombs A62C3/06 ; dynamic armour F41H5/007; ballistically deployed systems for restraining persons or animals F41H13/0006; electronic countermeasures G01S})","Defence installations; Defence devices (constructional aspects see Section E, e.g. {air-raid shelters} E04H9/04; {protective arrangements for buildings E04B1/92; extinguishing or preventing the spread of fire from, incendiary bombs A62C3/06 ; dynamic armour F41H5/007; ballistically deployed systems for restraining persons or animals F41H13/0006; electronic countermeasures G01S})",Compilation of Changes
2014.06,U,F41H 11/12,F41H 11/12,Means for clearing land minefields; Systems specially adapted for detection of landmines,Means for clearing land minefields; Systems specially adapted for detection of landmines,Compilation of Changes
2014.06,U,F41H 11/16,F41H 11/16,Self-propelled mine-clearing vehicles; Mine-clearing devices attachable to vehicles,Self-propelled mine-clearing vehicles; Mine-clearing devices attachable to vehicles,Compilation of Changes
2014.06,D,F41H 11/161,F41H 11/161,"{with ground impacting means, e.g. flails or stamping elements}","{with ground impacting means, e.g. flails or stamping elements}",Compilation of Changes
2014.06,D,F41H 11/162,F41H 11/162,{with ground penetrating elements (F41H11/161 takes precedence)},{with ground penetrating elements (F41H11/161 takes precedence)},Compilation of Changes
2014.06,D,F41H 11/164,F41H 11/164,{the elements being ploughs},{the elements being ploughs},Compilation of Changes
2014.06,D,F41H 11/165,F41H 11/165,{the elements being rotary ground penetrating elements},{the elements being rotary ground penetrating elements},Compilation of Changes
2014.06,D,F41H 11/167,F41H 11/167,"{with surface dosering, brushing or sweeping means or with collecting means}","{with surface dosering, brushing or sweeping means or with collecting means}",Compilation of Changes
2014.06,D,F41H 11/168,F41H 11/168,{with rollers},{with rollers},Compilation of Changes
2014.06,U,G02B 6/00,G02B 6/00,Light guides,Light guides,Compilation of Changes
2014.06,U,G02B 6/24,G02B 6/24,Coupling light guides( for electric waveguides H01P1/00 ),Coupling light guides( for electric waveguides H01P1/00 ),Compilation of Changes
2014.06,U,G02B 6/26,G02B 6/26,"Optical coupling means( G02B6/36 , G02B6/42 take precedence )","Optical coupling means( G02B6/36 , G02B6/42 take precedence )",Compilation of Changes
2014.06,U,G02B 6/28,G02B 6/28,"having data bus means, i.e. plural waveguides interconnected and providing an inherently bidirectional system by mixing and splitting signals","having data bus means, i.e. plural waveguides interconnected and providing an inherently bidirectional system by mixing and splitting signals",Compilation of Changes
2014.06,U,G02B 6/2804,G02B 6/2804,"{forming multipart couplers without wavelength selective elements, e.g. ""T"" couplers, star couplers}","{forming multipart couplers without wavelength selective elements, e.g. ""T"" couplers, star couplers}",Compilation of Changes
2014.06,,G02B 2006/2865,G02B 2006/2865,couplers of the 3x33x3 type,couplers of the 3x33x3 type,Compilation of Changes
2014.06,M,G03B 2215/00,G03B 2215/00,{Special procedures for taking photographs; Apparatus therefor},{Special procedures for taking photographs; Apparatus therefor},Compilation of Changes
2014.06,M,G10K 2200/00,G10K 2200/00,"{Details of methods or devices for transmitting, conducting or directing sound in general}","{Details of methods or devices for transmitting, conducting or directing sound in general}",Compilation of Changes
2014.06,M,H04L 2212/00,H04L 2212/00,{Details not provided for in other groups of this subclass},{Details not provided for in other groups of this subclass},Compilation of Changes
2014.06,M,H04L 2212/002,H04L 2212/002,{Packet embedding},{Packet embedding},Compilation of Changes
2014.06,,A01C 15/00,A01C 15/00,"Fertiliser distributors (7/06 A01C7/06takes precedence; {combined with seeders A01C7/06}; arrangements for driving working parts A01C19/00; {harrows with special additional arrangements A01B19/00}; sand, gravel or salt spreaders for roads E01C19/20)","Fertiliser distributors (7/06 A01C7/06takes precedence; {combined with seeders A01C7/06}; arrangements for driving working parts A01C19/00; {harrows with special additional arrangements A01B19/00}; sand, gravel or salt spreaders for roads E01C19/20)",Compilation of Changes
2014.06,U,A01N 47/00,A01N 47/00,"Biocides, pest repellants or attractants, or plant growth regulators containing organic compounds containing a carbon atom not being member of a ring and having no bond to a carbon or hydrogen atom, e.g. derivatives of carbonic acid (carbon tetrahalides A01N29/02)","Biocides, pest repellants or attractants, or plant growth regulators containing organic compounds containing a carbon atom not being member of a ring and having no bond to a carbon or hydrogen atom, e.g. derivatives of carbonic acid (carbon tetrahalides A01N29/02)",Compilation of Changes
2014.06,U,A01N 47/08,A01N 47/08,the carbon atom having one or more single bonds to nitrogen atoms,the carbon atom having one or more single bonds to nitrogen atoms,Compilation of Changes
2014.06,,A01N 47/28,A01N 47/28,"Ureas or thioureas containing the groups N-CO-N or N-CS-N (isoureas, isothioureas 47/42isoureas, isothioureas A01N47/42)","Ureas or thioureas containing the groups N-CO-N or N-CS-N (isoureas, isothioureas 47/42isoureas, isothioureas A01N47/42)",Compilation of Changes
2014.06,,A23C 9/00,A23C 9/00,"Milk preparations; Milk powder or milk powder preparations( 21/06A23C21/06 takes precedence; preservation A23C3/00 ; chocolate milk A23G1/00 ; ice-cream, mixtures for preparation of ice-cream A23G9/00 ; puddings, dry powder puddings A23L1/187 )","Milk preparations; Milk powder or milk powder preparations( 21/06A23C21/06 takes precedence; preservation A23C3/00 ; chocolate milk A23G1/00 ; ice-cream, mixtures for preparation of ice-cream A23G9/00 ; puddings, dry powder puddings A23L1/187 )",Compilation of Changes
2014.06,U,A23C 19/00,A23C 19/00,Cheese; Cheese preparations; Making thereof( cheese substitutes A23C20/00 ; casein A23J1/20 ),Cheese; Cheese preparations; Making thereof( cheese substitutes A23C20/00 ; casein A23J1/20 ),Compilation of Changes
2014.06,U,A23C 19/02,A23C 19/02,Making cheese curd,Making cheese curd,Compilation of Changes
2014.06,,A23C 19/05,A23C 19/05,"Treating milk before coagulation; Separating whey from curd(19/097A23C19/097,{ A23C19/045 }take precedence)","Treating milk before coagulation; Separating whey from curd(19/097A23C19/097,{ A23C19/045 }take precedence)",Compilation of Changes
2014.06,U,A23F 5/00,A23F 5/00,Coffee; Coffee substitutes; Preparations thereof,Coffee; Coffee substitutes; Preparations thereof,Compilation of Changes
2014.06,U,A23F 5/01,A23F 5/01,"Treating roasted coffee; Preparations produced thereby (removing unwanted substances A23F5/16; reducing or removing alkaloid content A23F5/20; coffee extraction, making instant coffee A23F5/24)","Treating roasted coffee; Preparations produced thereby (removing unwanted substances A23F5/16; reducing or removing alkaloid content A23F5/20; coffee extraction, making instant coffee A23F5/24)",Compilation of Changes
2014.06,,A23F 5/12,A23F 5/12,"Agglomerating, flaking or tabletting (of coffee extract or instant coffee 5/38of coffee extract or instant coffee A23F5/38)","Agglomerating, flaking or tabletting (of coffee extract or instant coffee 5/38of coffee extract or instant coffee A23F5/38)",Compilation of Changes
2014.06,U,A47B 37/00,A47B 37/00,Tables adapted for other particular purposes {(glass cutting tables C03B33/03)},Tables adapted for other particular purposes {(glass cutting tables C03B33/03)},Compilation of Changes
2014.06,,A47B 37/02,A47B 37/02,"Tables specially adapted to be used with domestic photographic projectors, e.g. tables with levelling arrangements (tables with adjustable height 9/00; tables with adjustable height A47B9/00; tables with adjustable inclination of the top A47B13/00, A47B19/06, A47B23/00, A47B27/00)","Tables specially adapted to be used with domestic photographic projectors, e.g. tables with levelling arrangements (tables with adjustable height 9/00; tables with adjustable height A47B9/00; tables with adjustable inclination of the top A47B13/00, A47B19/06, A47B23/00, A47B27/00)",Compilation of Changes
2014.06,,A47B 88/00,A47B 88/00,"Drawers for tables, cabinets or like furniture; Guides for drawers (63/02A47B63/02 takes precedence; drawers coupled to doors A47B96/16; {locks for drawers, e.g. anti-tilt interlock E05B65/46})","Drawers for tables, cabinets or like furniture; Guides for drawers (63/02A47B63/02 takes precedence; drawers coupled to doors A47B96/16; {locks for drawers, e.g. anti-tilt interlock E05B65/46})",Compilation of Changes
2014.06,U,A47B 95/00,A47B 95/00,Fittings for furniture,Fittings for furniture,Compilation of Changes
2014.06,,A47B 95/04,A47B 95/04,Keyplates; Ornaments or the like (rims specially adapted for table tops 13/08; rims specially adapted for table tops A47B13/08; keyplates in general E05B17/14),Keyplates; Ornaments or the like (rims specially adapted for table tops 13/08; rims specially adapted for table tops A47B13/08; keyplates in general E05B17/14),Compilation of Changes
2014.06,,A47C 17/00,A47C 17/00,Sofas; Couches; Beds (bedsteads 19/00; bedsteads A47C19/00; spring mattresses A47C23/00; divan bases A47C23/00; stuffed mattresses A47C27/00; beds with special provisions for nursing A61G7/00),Sofas; Couches; Beds (bedsteads 19/00; bedsteads A47C19/00; spring mattresses A47C23/00; divan bases A47C23/00; stuffed mattresses A47C27/00; beds with special provisions for nursing A61G7/00),Compilation of Changes
2014.06,U,A47J 36/00,A47J 36/00,"Parts, details or accessories of cooking-vessels (A47J27/00 to A47J33/00 take precedence insofar as these parts, details or accessories are restricted to a particular kind of cooking-vessel provided for in a single one of these groups; heating devices for cooking-vessels in general F24)","Parts, details or accessories of cooking-vessels (A47J27/00 to A47J33/00 take precedence insofar as these parts, details or accessories are restricted to a particular kind of cooking-vessel provided for in a single one of these groups; heating devices for cooking-vessels in general F24)",Compilation of Changes
2014.06,U,A47J 36/16,A47J 36/16,Inserts {(for preventing boiling over of milk A47J27/60; for frying pans A47J37/108)},Inserts {(for preventing boiling over of milk A47J27/60; for frying pans A47J37/108)},Compilation of Changes
2014.06,,A47J 36/18,A47J 36/18,"Boilers or utensils with sieves inserted therein, e.g. potato-cookers {(perforated supports 36/20; perforated supports A47J36/20; basting devices in frying-pans A47J37/106)}","Boilers or utensils with sieves inserted therein, e.g. potato-cookers {(perforated supports 36/20; perforated supports A47J36/20; basting devices in frying-pans A47J37/106)}",Compilation of Changes
2014.06,U,A47K 17/00,A47K 17/00,"Other equipment, {e.g. separate apparatus for deodorising, disinfecting or cleaning devices without flushing for toilet bowls, seats or covers; Holders for toilet brushes (portable urinating aids A61F5/4556;)}(devices for receiving spittle A61J19/00; {disinfecting apparatus for medical, surgical or hygienic purposes A61L; cleaning devices with flushing for toilet bowls, seats or covers E03D9/00; for emptying or cleaning chamber-pots, bed pans, bed urinals or the like E03D11/025})","Other equipment, {e.g. separate apparatus for deodorising, disinfecting or cleaning devices without flushing for toilet bowls, seats or covers; Holders for toilet brushes (portable urinating aids A61F5/4556;)}(devices for receiving spittle A61J19/00; {disinfecting apparatus for medical, surgical or hygienic purposes A61L; cleaning devices with flushing for toilet bowls, seats or covers E03D9/00; for emptying or cleaning chamber-pots, bed pans, bed urinals or the like E03D11/025})",Compilation of Changes
2014.06,U,A47K 17/02,A47K 17/02,"Body supports, other than seats, for closets, e.g. handles, back-rests, foot-rests; Accessories for closets, e.g. reading tables; {(devices for lifting patients or disabled persons A61G7/10)}","Body supports, other than seats, for closets, e.g. handles, back-rests, foot-rests; Accessories for closets, e.g. reading tables; {(devices for lifting patients or disabled persons A61G7/10)}",Compilation of Changes
2014.06,,A47K 17/026,A47K 17/026,{ Armrests mounted on or around the toilet (17/02B takes presedenceA47K17/022 takes presedence)},{ Armrests mounted on or around the toilet (17/02B takes presedenceA47K17/022 takes presedence)},Compilation of Changes
2014.06,U,A61B 5/00,A61B 5/00,"Detecting, measuring or recording for diagnostic purposes( radiation diagnosis A61B6/00 ; diagnosis by ultrasonic, sonic or infrasonic waves A61B8/00 ); Identification of persons{( measuring or recording in general subclasses of G01; medical informatics G06F19/30 )}","Detecting, measuring or recording for diagnostic purposes( radiation diagnosis A61B6/00 ; diagnosis by ultrasonic, sonic or infrasonic waves A61B8/00 ); Identification of persons{( measuring or recording in general subclasses of G01; medical informatics G06F19/30 )}",Compilation of Changes
2014.06,U,A61B 5/15,A61B 5/15,Devices for taking samples of blood( hypodermic syringes A61M5/178 ),Devices for taking samples of blood( hypodermic syringes A61M5/178 ),Compilation of Changes
2014.06,,A61B 5/150992,A61B 5/150992,"{Blood sampling from a fluid line external to a patient, such as a catheter line, combined with an infusion line; blood sampling from indwelling needle sets, e.g. sealable ports, luer couplings, valves(tubing connectors and couplings A61M39tubing connectors and couplings A61M39/00)}","{Blood sampling from a fluid line external to a patient, such as a catheter line, combined with an infusion line; blood sampling from indwelling needle sets, e.g. sealable ports, luer couplings, valves(tubing connectors and couplings A61M39tubing connectors and couplings A61M39/00)}",Compilation of Changes
2014.06,U,A61F 9/00,A61F 9/00,"Method or devices for treatment of the eyes; Devices for putting-in contact lenses; Devices to correct squinting; Apparatus to guide the blind; Protective devices for the eyes, carried on the body or in the hand (caps with means for protecting the eyes A42B1/06; visors for helmets A42B3/22; {retractors A61B17/02; manipulators specially adapted for use in surgery A61B19/22}; appliances to aid invalids to move about A61H3/00; {exercisers for the eyes A61H5/00}; eye baths A61H35/02; sunglasses or goggles having the same features as spectacles G02C)","Method or devices for treatment of the eyes; Devices for putting-in contact lenses; Devices to correct squinting; Apparatus to guide the blind; Protective devices for the eyes, carried on the body or in the hand (caps with means for protecting the eyes A42B1/06; visors for helmets A42B3/22; {retractors A61B17/02; manipulators specially adapted for use in surgery A61B19/22}; appliances to aid invalids to move about A61H3/00; {exercisers for the eyes A61H5/00}; eye baths A61H35/02; sunglasses or goggles having the same features as spectacles G02C)",Compilation of Changes
2014.06,U,A61F 9/02,A61F 9/02,Goggles {(breathing masks A62B18/00; swimming goggles A63B33/002; diving masks B63C11/12)},Goggles {(breathing masks A62B18/00; swimming goggles A63B33/002; diving masks B63C11/12)},Compilation of Changes
2014.06,U,A61F 9/022,A61F 9/022,"{Use of special optical filters, e.g. multiple layers, filters for protection against laser light or light from nuclear explosions, screens with different filter properties on different parts of the screen; Rotating slit-discs (optical filters per se G02B5/20)}","{Use of special optical filters, e.g. multiple layers, filters for protection against laser light or light from nuclear explosions, screens with different filter properties on different parts of the screen; Rotating slit-discs (optical filters per se G02B5/20)}",Compilation of Changes
2014.06,,A61F 9/023,A61F 9/023,"{with variable transmission, e.g. photochromic (for welding 9/06F2for welding A61F9/067)}","{with variable transmission, e.g. photochromic (for welding 9/06F2for welding A61F9/067)}",Compilation of Changes
2014.06,U,A61F 13/00,A61F 13/00,"Bandages or dressings (suspensory bandages A61F5/40; { contact-avoiding wound protectors A61F15/00P; bandages or dressings with incorporated medicaments A61L15/44, A61M35/00C; radioactive dressings A61N5/1029}); Absorbent pads (chemical aspects of, or use of materials for, bandages, dressings or absorbent pads A61L15/00; { absorbent pads for tracheostomy A61M16/047})","Bandages or dressings (suspensory bandages A61F5/40; { contact-avoiding wound protectors A61F15/00P; bandages or dressings with incorporated medicaments A61L15/44, A61M35/00C; radioactive dressings A61N5/1029}); Absorbent pads (chemical aspects of, or use of materials for, bandages, dressings or absorbent pads A61L15/00; { absorbent pads for tracheostomy A61M16/047})",Compilation of Changes
2014.06,U,A61F 13/06,A61F 13/06,specially adapted for feet or legs; Corn-pads; Corn-rings,specially adapted for feet or legs; Corn-pads; Corn-rings,Compilation of Changes
2014.06,U,A61F 13/064,A61F 13/064,"{for feet (incorporating non-textile reinforcing elements, e.g. springs or stays A61F5/0111; corn-pads, corn-rings A61F13/063)}","{for feet (incorporating non-textile reinforcing elements, e.g. springs or stays A61F5/0111; corn-pads, corn-rings A61F13/063)}",Compilation of Changes
2014.06,,A61F 13/067,A61F 13/067,{for the sole of the foot (rigid shoe insertions for supporting the sole 5/14rigid shoe insertions for supporting the sole A61F5/14)},{for the sole of the foot (rigid shoe insertions for supporting the sole 5/14rigid shoe insertions for supporting the sole A61F5/14)},Compilation of Changes
2014.06,U,A61F 13/15,A61F 13/15,"Absorbent pads, e.g. sanitary towels, swabs or tampons for external or internal application to the body (non-absorbent catamenial receptacles A61F); Supporting or fastening means therefor; Tampon applicators","Absorbent pads, e.g. sanitary towels, swabs or tampons for external or internal application to the body (non-absorbent catamenial receptacles A61F); Supporting or fastening means therefor; Tampon applicators",Compilation of Changes
2014.06,U,A61F 13/02,A61F 13/02,"Tampons, e.g. catamenial tampons; Accessories therefor","Tampons, e.g. catamenial tampons; Accessories therefor",Compilation of Changes
2014.06,,A61F 13/208,A61F 13/208,{ having means for avoiding leakage e.g. liquid impermeable withdrawal end (13/20B12A61F13/204 takes precedence)},{ having means for avoiding leakage e.g. liquid impermeable withdrawal end (13/20B12A61F13/204 takes precedence)},Compilation of Changes
2014.06,U,A61F 13/53,A61F 13/53,characterised by the absorbing medium (A61F13/20 takes precedence),characterised by the absorbing medium (A61F13/20 takes precedence),Compilation of Changes
2014.06,U,A61F 13/534,A61F 13/534,"having an inhomogeneous composition through the thickness of the pad ({A61F13/538, A61F13/539 take precedence; homogeneous cores with tissue wrapping A61F13/53})","having an inhomogeneous composition through the thickness of the pad ({A61F13/538, A61F13/539 take precedence; homogeneous cores with tissue wrapping A61F13/53})",Compilation of Changes
