改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2020.02,C,A63H 27/08,A63H 27/08,Kites {(other than toy aspects B64C31/06kite-sails or kite-wings specially adapted for water sports boards B63H8/10; kite-sails for wind propelled vessels B63H9/069)},Kites {(other than toy aspects B64C31/06kite-sails or kite-wings specially adapted for water sports boards B63H8/10; kite-sails for wind propelled vessels B63H9/069)},Compilation of Changes
2020.02,C,A63H 27/082,A63H 27/082,{Rotary kites; Kites provided with rotary parts},{Rotary kites; Kites provided with rotary parts},Compilation of Changes
2020.02,C,A63H 27/085,A63H 27/085,{Inflatable kites},{Inflatable kites},Compilation of Changes
2020.02,C,A63H 27/087,A63H 27/087,"{Means for launching objects along the kite string, e.g. with parachutes}","{Means for launching objects along the kite string, e.g. with parachutes}",Compilation of Changes
2020.02,U,B60F 3/00,B60F 3/00,"Amphibious vehicles, i.e. vehicles capable of travelling both on land and on water; Land vehicles capable of travelling under water (buoyant wheels B60B  {; equipment forming part of, or attachable to vessels, facilitating transport over land B63C13/00})","Amphibious vehicles, i.e. vehicles capable of travelling both on land and on water; Land vehicles capable of travelling under water (buoyant wheels B60B  {; equipment forming part of, or attachable to vessels, facilitating transport over land B63C13/00})",Compilation of Changes
2020.02,U,B60F 3/0061,B60F 3/0061,{Amphibious vehicles specially adapted for particular purposes or of a particular type (armoured amphibious vehicles F41H7/00; equipment for working under water B63C11/00; flating bridges designed as or mounted on vehicles E01D15/22)},{Amphibious vehicles specially adapted for particular purposes or of a particular type (armoured amphibious vehicles F41H7/00; equipment for working under water B63C11/00; flating bridges designed as or mounted on vehicles E01D15/22)},Compilation of Changes
2020.02,,B60F 3/0092,B60F 3/0092,{Amphibious trailers (trailers in general B62D63/06; house boats B63B35/732B63B2035/4426)},{Amphibious trailers (trailers in general B62D63/06; house boats B63B35/732B63B2035/4426)},Compilation of Changes
2020.02,C,B60K 16/00,B60K 16/00,"Arrangements in connection with power supply of propulsion units in vehicles from forceforces of nature, e.g. sun or wind (electric propulsion with power supply from forceforces of nature, e.g. sun or wind, B60L8/00; effecting propulsion by wind motors driving water-engaging propulsive elements B63H13/00; marine propulsion by wind motors driving water-engaging propulsive elements B63H13/00; wind motors specially adapted for installation on vehicles F03D9/32)","Arrangements in connection with power supply of propulsion units in vehicles from forceforces of nature, e.g. sun or wind (electric propulsion with power supply from forceforces of nature, e.g. sun or wind, B60L8/00; effecting propulsion by wind motors driving water-engaging propulsive elements B63H13/00; marine propulsion by wind motors driving water-engaging propulsive elements B63H13/00; wind motors specially adapted for installation on vehicles F03D9/32)",Compilation of Changes
2020.02,C,B60K 2016/006,B60K 2016/006,{wind power driven},{wind power driven},Compilation of Changes
2020.02,C,B60K 28/00,B60K 28/00,"Safety devices for propulsion-unit control, specially adapted for, or arranged in, vehicles, e.g. preventing fuel supply or ignition in the event of potentially dangerous conditions (for electrically-propelled vehicles B60L3/00; road vehicle drive control systems for purposes not related to the control of a particular sub-unitsunit B60W30/00; drive control systems specially adapted for autonomous road vehicles B60W60/00)","Safety devices for propulsion-unit control, specially adapted for, or arranged in, vehicles, e.g. preventing fuel supply or ignition in the event of potentially dangerous conditions (for electrically-propelled vehicles B60L3/00; road vehicle drive control systems for purposes not related to the control of a particular sub-unitsunit B60W30/00; drive control systems specially adapted for autonomous road vehicles B60W60/00)",Compilation of Changes
2020.02,C,B60K 2028/003,B60K 2028/003,"{inhibiting the starter motor, e.g. by controlling ignition or park lock circuits}","{inhibiting the starter motor, e.g. by controlling ignition or park lock circuits}",Compilation of Changes
2020.02,C,B60K 2028/006,B60K 2028/006,"{disconnecting the electric power supply, e.g. the vehicle battery}","{disconnecting the electric power supply, e.g. the vehicle battery}",Compilation of Changes
2020.02,C,B60K 28/02,B60K 28/02,responsive to conditions relating to the driver {(see provisionally also B60K28/00)},responsive to conditions relating to the driver {(see provisionally also B60K28/00)},Compilation of Changes
2020.02,C,B60K 28/04,B60K 28/04,"responsive to presence or absence of the driver, e.g. to weight or lack thereof","responsive to presence or absence of the driver, e.g. to weight or lack thereof",Compilation of Changes
2020.02,C,B60K 28/06,B60K 28/06,responsive to incapacity of driver,responsive to incapacity of driver,Compilation of Changes
2020.02,C,B60K 28/063,B60K 28/063,{preventing starting of vehicles},{preventing starting of vehicles},Compilation of Changes
2020.02,C,B60K 28/066,B60K 28/066,{actuating a signalling device (B60K28/063 takes precedence)},{actuating a signalling device (B60K28/063 takes precedence)},Compilation of Changes
2020.02,C,B60K 28/08,B60K 28/08,"responsive to conditions relating to the cargo, e.g. overload {(see provisionally also B60K28/00)}","responsive to conditions relating to the cargo, e.g. overload {(see provisionally also B60K28/00)}",Compilation of Changes
2020.02,C,B60K 28/01,B60K 28/01,responsive to conditions relating to the vehicle {(see provisionally also B60K28/00)},responsive to conditions relating to the vehicle {(see provisionally also B60K28/00)},Compilation of Changes
2020.02,C,B60K 28/12,B60K 28/12,"responsive to conditions relating to doors or doors locks, e.g. open door {(see provisionally also B60K28/00)}","responsive to conditions relating to doors or doors locks, e.g. open door {(see provisionally also B60K28/00)}",Compilation of Changes
2020.02,C,B60K 28/14,B60K 28/14,"responsive to accident or emergency, e.g. deceleration, tilt of vehicle","responsive to accident or emergency, e.g. deceleration, tilt of vehicle",Compilation of Changes
2020.02,C,B60K 28/16,B60K 28/16,"responsive to, or preventing, skidding of wheels (brake control systems for vehicle drive stability B60T8/1755; arrangements responsive to a speed condition for adjusting wheel braking force B60T8/32; control of vehicle driving stability otherwise than by controlling the propulsion unit only B60W30/02; preventing wheel slippage by reducing power in rail vehicles B61C15/00)","responsive to, or preventing, skidding of wheels (brake control systems for vehicle drive stability B60T8/1755; arrangements responsive to a speed condition for adjusting wheel braking force B60T8/32; control of vehicle driving stability otherwise than by controlling the propulsion unit only B60W30/02; preventing wheel slippage by reducing power in rail vehicles B61C15/00)",Compilation of Changes
2020.02,C,B60K 28/165,B60K 28/165,"{acting on elements of the vehicle drive train other than the propulsion unit and brakes, e.g. transmission, clutch, differential (acting on brakes B60T8/17)}","{acting on elements of the vehicle drive train other than the propulsion unit and brakes, e.g. transmission, clutch, differential (acting on brakes B60T8/17)}",Compilation of Changes
2020.02,,B60K 31/00,B60K 31/00,"Vehicle fittings, acting on a single sub-unit only, for automatically controlling vehicle speed, i.e. preventing speed from exceeding an arbitrarily established velocity or maintaining speed at a particular velocity, as selected by the vehicle operator (fittings acting on two or more sub-units B60W30/14; propulsion unit control in general, see the relevant classes or subclasses, e.g. F02D; speedometers G01P; systems or devices for controlling speed in general G05D13/00; {in traffic anti-collision system for road vehicles G08G1/16})","Vehicle fittings, acting on a single sub-unit only, for automatically controlling vehicle speed, i.e. preventing speed from exceeding an arbitrarily established velocity or maintaining speed at a particular velocity, as selected by the vehicle operator (fittings acting on two or more sub-units B60W30/14; propulsion unit control in general, see the relevant classes or subclasses, e.g. F02D; speedometers G01P; systems or devices for controlling speed in general G05D13/00; {in traffic anti-collision system for road vehicles G08G1/16})",Compilation of Changes
2020.02,U,B60P 3/00,B60P 3/00,"Vehicles adapted to transport, to carry or to comprise special loads or objects (ambulances or other vehicles with special provisions for transporting patients or disabled persons, or their personal conveyances A61G3/00; hearses A61G21/00; fire-fighting land vehicles A62C27/00; refuse-collecting vehicles B65F3/00, B65F7/00; snow-removing vehicles E01H; armoured or armed vehicles F41H7/00; self-propelled mine-clearing vehicles F41H11/16)","Vehicles adapted to transport, to carry or to comprise special loads or objects (ambulances or other vehicles with special provisions for transporting patients or disabled persons, or their personal conveyances A61G3/00; hearses A61G21/00; fire-fighting land vehicles A62C27/00; refuse-collecting vehicles B65F3/00, B65F7/00; snow-removing vehicles E01H; armoured or armed vehicles F41H7/00; self-propelled mine-clearing vehicles F41H11/16)",Compilation of Changes
2020.02,U,B60P 3/06,B60P 3/06,"for carrying vehicles (B60P3/12 takes precedence; caravans, camping, or like vehicles with vehicle-carrying means {B60P3/36})","for carrying vehicles (B60P3/12 takes precedence; caravans, camping, or like vehicles with vehicle-carrying means {B60P3/36})",Compilation of Changes
2020.02,,B60P 3/01,B60P 3/01,"for carrying boats {(for carrying sailboards B60R9/08, B63B35/7946B63B32/80; equipment forming part of or attachable to vessels facilitating transport over land, e.g. wheel units, towing units, B63C13/00)}","for carrying boats {(for carrying sailboards B60R9/08, B63B35/7946B63B32/80; equipment forming part of or attachable to vessels facilitating transport over land, e.g. wheel units, towing units, B63C13/00)}",Compilation of Changes
2020.02,T,B60W 10/00,B60W 10/00,Conjoint control of vehicle sub-units of different type or different function (for propulsion of purely electrically-propelled vehicles with power supplied within the vehicle B60L50/00 - B60L58/00),Conjoint control of vehicle sub-units of different type or different function (for propulsion of purely electrically-propelled vehicles with power supplied within the vehicle B60L50/00 - B60L58/00),Compilation of Changes
2020.02,T,B60W 10/02,B60W 10/02,including control of driveline clutches,including control of driveline clutches,Compilation of Changes
2020.02,C,B60W 10/023,B60W 10/023,"{Fluid clutches, e.g. torque converters}","{Fluid clutches, e.g. torque converters}",Compilation of Changes
2020.02,N,B60W 10/0235,B60W 10/0235,{of bridging or lock-up clutches},{of bridging or lock-up clutches},Compilation of Changes
2020.02,N,B60W 10/024,B60W 10/024,{including control of torque converters},{including control of torque converters},Compilation of Changes
2020.02,C,B60W 10/026,B60W 10/026,"{Clutches for bridging a fluid gearing, e.g.of lock-up clutches}","{Clutches for bridging a fluid gearing, e.g.of lock-up clutches}",Compilation of Changes
2020.02,M,B60W 10/04,B60W 10/04,including control of propulsion units,including control of propulsion units,Compilation of Changes
2020.02,M,B60W 10/01,B60W 10/01,including control of change-speed gearings,including control of change-speed gearings,Compilation of Changes
2020.02,M,B60W 10/119,B60W 10/119,"including control of all-wheel-driveline means, e.g. transfer gears or clutches for dividing torque between front and rear axle (B60W10/14 takes precedence)","including control of all-wheel-driveline means, e.g. transfer gears or clutches for dividing torque between front and rear axle (B60W10/14 takes precedence)",Compilation of Changes
2020.02,M,B60W 10/12,B60W 10/12,including control of differentials,including control of differentials,Compilation of Changes
2020.02,M,B60W 10/18,B60W 10/18,including control of braking systems,including control of braking systems,Compilation of Changes
2020.02,M,B60W 10/02,B60W 10/02,including control of steering systems,including control of steering systems,Compilation of Changes
2020.02,M,B60W 10/22,B60W 10/22,including control of suspension systems,including control of suspension systems,Compilation of Changes
2020.02,M,B60W 10/24,B60W 10/24,including control of energy storage means,including control of energy storage means,Compilation of Changes
2020.02,M,B60W 10/28,B60W 10/28,including control of fuel cells,including control of fuel cells,Compilation of Changes
2020.02,M,B60W 10/03,B60W 10/03,"including control of auxiliary equipment, e.g. air-conditioning compressors or oil pumps","including control of auxiliary equipment, e.g. air-conditioning compressors or oil pumps",Compilation of Changes
2020.02,M,B60W 20/00,B60W 20/00,"Control systems specially adapted for hybrid vehicles {(hybrid vehicle design, B60K6/00; electric vehicles B60L)}","Control systems specially adapted for hybrid vehicles {(hybrid vehicle design, B60K6/00; electric vehicles B60L)}",Compilation of Changes
2020.02,M,B60W 30/00,B60W 30/00,"Purposes of road vehicle drive control systems not related to the control of a particular sub-unit, e.g. of systems using conjoint control of vehicle sub-units {, or advanced driver assistance systems for ensuring comfort, stability and safety or drive control systems for propelling or retarding the vehicle (anti-lock brake systems [ABS] B60T8/00)}","Purposes of road vehicle drive control systems not related to the control of a particular sub-unit, e.g. of systems using conjoint control of vehicle sub-units {, or advanced driver assistance systems for ensuring comfort, stability and safety or drive control systems for propelling or retarding the vehicle (anti-lock brake systems [ABS] B60T8/00)}",Compilation of Changes
2020.02,U,B60W 30/01,B60W 30/01,Path keeping {(cruise control for automatically following a preceding vehicle B60W30/165)},Path keeping {(cruise control for automatically following a preceding vehicle B60W30/165)},Compilation of Changes
2020.02,C,B60W 30/12,B60W 30/12,Lane keeping,Lane keeping,Compilation of Changes
2020.02,U,B60W 30/14,B60W 30/14,{Adaptive} cruise control,{Adaptive} cruise control,Compilation of Changes
2020.02,C,B60W 30/16,B60W 30/16,"Control of distance between vehicles, e.g. keeping a distance to preceding vehicle","Control of distance between vehicles, e.g. keeping a distance to preceding vehicle",Compilation of Changes
2020.02,C,B60W 30/162,B60W 30/162,{Speed limiting therefor},{Speed limiting therefor},Compilation of Changes
2020.02,C,B60W 30/165,B60W 30/165,"Automatically following the path of a preceding lead vehicle, e.g. ""electronic tow-bar""","Automatically following the path of a preceding lead vehicle, e.g. ""electronic tow-bar""",Compilation of Changes
2020.02,C,B60W 30/17,B60W 30/17,"with provision for special action when the preceding vehicle comes to a halt, e.g. stop and go","with provision for special action when the preceding vehicle comes to a halt, e.g. stop and go",Compilation of Changes
2020.02,U,B60W 30/18,B60W 30/18,Propelling the vehicle,Propelling the vehicle,Compilation of Changes
2020.02,U,B60W 30/18009,B60W 30/18009,{related to particular drive situations},{related to particular drive situations},Compilation of Changes
2020.02,T,B60W 30/18154,B60W 30/18154,{Approaching an intersection},{Approaching an intersection},Compilation of Changes
2020.02,N,B60W 30/18159,B60W 30/18159,{Traversing an intersection},{Traversing an intersection},Compilation of Changes
2020.02,C,B60W 30/182,B60W 30/182,"Selecting between different operative modes, e.g. comfort and performance modes","Selecting between different operative modes, e.g. comfort and performance modes",Compilation of Changes
2020.02,M,B60W 40/00,B60W 40/00,"Estimation or calculation of {non-directly measurable} driving parameters for road vehicle drive control systems not related to the control of a particular sub unit, {e.g. by using mathematical models}","Estimation or calculation of {non-directly measurable} driving parameters for road vehicle drive control systems not related to the control of a particular sub unit, {e.g. by using mathematical models}",Compilation of Changes
2020.02,M,B60W 50/00,B60W 50/00,"Details of control systems for road vehicle drive control not related to the control of a particular sub-unit {, e.g. process diagnostic or vehicle driver interfaces}","Details of control systems for road vehicle drive control not related to the control of a particular sub-unit {, e.g. process diagnostic or vehicle driver interfaces}",Compilation of Changes
2020.02,U,B60W 50/08,B60W 50/08,Interaction between the driver and the control system,Interaction between the driver and the control system,Compilation of Changes
2020.02,C,B60W 50/082,B60W 50/082,{Selecting or switching between different modes of propelling},{Selecting or switching between different modes of propelling},Compilation of Changes
2020.02,U,B60W 50/14,B60W 50/14,"Means for informing the driver, warning the driver or prompting a driver intervention","Means for informing the driver, warning the driver or prompting a driver intervention",Compilation of Changes
2020.02,T,B60W 50/16,B60W 50/16,"Tactile feedback to the driver, e.g. vibration or force feedback to the driver on the steering wheel or the accelerator pedal","Tactile feedback to the driver, e.g. vibration or force feedback to the driver on the steering wheel or the accelerator pedal",Compilation of Changes
2020.02,N,B60W 60/00,B60W 60/00,Drive control systems specially adapted for autonomous road vehicles,Drive control systems specially adapted for autonomous road vehicles,Compilation of Changes
2020.02,N,B60W 60/001,B60W 60/001,{Planning or execution of driving tasks},{Planning or execution of driving tasks},Compilation of Changes
2020.02,N,B60W 60/0011,B60W 60/0011,"{involving control alternatives for a single driving scenario, e.g. planning several paths to avoid obstacles}","{involving control alternatives for a single driving scenario, e.g. planning several paths to avoid obstacles}",Compilation of Changes
2020.02,N,B60W 60/0013,B60W 60/0013,{specially adapted for occupant comfort},{specially adapted for occupant comfort},Compilation of Changes
2020.02,N,B60W 60/00133,B60W 60/00133,{for resting},{for resting},Compilation of Changes
2020.02,N,B60W 60/00136,B60W 60/00136,"{for intellectual activities, e.g. reading, gaming or working}","{for intellectual activities, e.g. reading, gaming or working}",Compilation of Changes
2020.02,N,B60W 60/00139,B60W 60/00139,{for sight-seeing},{for sight-seeing},Compilation of Changes
2020.02,N,B60W 60/0015,B60W 60/0015,{specially adapted for safety},{specially adapted for safety},Compilation of Changes
2020.02,N,B60W 60/0016,B60W 60/0016,{of the vehicle or its occupants},{of the vehicle or its occupants},Compilation of Changes
2020.02,N,B60W 60/0017,B60W 60/0017,{of other traffic participants},{of other traffic participants},Compilation of Changes
2020.02,N,B60W 60/0018,B60W 60/0018,"{by employing degraded modes, e.g. reducing speed, in response to suboptimal conditions}","{by employing degraded modes, e.g. reducing speed, in response to suboptimal conditions}",Compilation of Changes
2020.02,N,B60W 60/00182,B60W 60/00182,{in response to weather conditions},{in response to weather conditions},Compilation of Changes
2020.02,N,B60W 60/00184,B60W 60/00184,{related to infrastructure},{related to infrastructure},Compilation of Changes
2020.02,N,B60W 60/00186,B60W 60/00186,{related to the vehicle},{related to the vehicle},Compilation of Changes
2020.02,N,B60W 60/00188,B60W 60/00188,"{related to detected security violation of control systems, e.g. hacking of moving vehicle}","{related to detected security violation of control systems, e.g. hacking of moving vehicle}",Compilation of Changes
2020.02,N,B60W 60/0021,B60W 60/0021,{specially adapted for travel time},{specially adapted for travel time},Compilation of Changes
2020.02,N,B60W 60/0023,B60W 60/0023,{in response to energy consumption},{in response to energy consumption},Compilation of Changes
2020.02,N,B60W 60/0024,B60W 60/0024,"{with mediation between passenger and vehicle requirements, e.g. decision between dropping off a passenger or urgent vehicle service}","{with mediation between passenger and vehicle requirements, e.g. decision between dropping off a passenger or urgent vehicle service}",Compilation of Changes
2020.02,N,B60W 60/0025,B60W 60/0025,{specially adapted for specific operations},{specially adapted for specific operations},Compilation of Changes
2020.02,N,B60W 60/00253,B60W 60/00253,{Taxi operations},{Taxi operations},Compilation of Changes
2020.02,N,B60W 60/00256,B60W 60/00256,{Delivery operations},{Delivery operations},Compilation of Changes
2020.02,N,B60W 60/00259,B60W 60/00259,{Surveillance operations},{Surveillance operations},Compilation of Changes
2020.02,N,B60W 60/0027,B60W 60/0027,{using trajectory prediction for other traffic participants},{using trajectory prediction for other traffic participants},Compilation of Changes
2020.02,N,B60W 60/00272,B60W 60/00272,{relying on extrapolation of current movement},{relying on extrapolation of current movement},Compilation of Changes
2020.02,N,B60W 60/00274,B60W 60/00274,{considering possible movement changes},{considering possible movement changes},Compilation of Changes
2020.02,N,B60W 60/00276,B60W 60/00276,{for two or more other traffic participants},{for two or more other traffic participants},Compilation of Changes
2020.02,N,B60W 60/005,B60W 60/005,{Handover processes (between vehicles and remote control entities G05D1/0011)},{Handover processes (between vehicles and remote control entities G05D1/0011)},Compilation of Changes
2020.02,N,B60W 60/0051,B60W 60/0051,{from occupants to vehicle},{from occupants to vehicle},Compilation of Changes
2020.02,N,B60W 60/0053,B60W 60/0053,{from vehicle to occupant},{from vehicle to occupant},Compilation of Changes
2020.02,N,B60W 60/0054,B60W 60/0054,{Selection of occupant to assume driving tasks},{Selection of occupant to assume driving tasks},Compilation of Changes
2020.02,N,B60W 60/0055,B60W 60/0055,{only part of driving tasks shifted to occupants},{only part of driving tasks shifted to occupants},Compilation of Changes
2020.02,N,B60W 60/0057,B60W 60/0057,{Estimation of the time available or required for the handover},{Estimation of the time available or required for the handover},Compilation of Changes
2020.02,N,B60W 60/0059,B60W 60/0059,"{Estimation of the risk associated with autonomous or manual driving, e.g. situation too complex, sensor failure or driver incapacity}","{Estimation of the risk associated with autonomous or manual driving, e.g. situation too complex, sensor failure or driver incapacity}",Compilation of Changes
2020.02,N,B60W 60/0061,B60W 60/0061,{Aborting handover process},{Aborting handover process},Compilation of Changes
2020.02,N,B60W 60/007,B60W 60/007,{Emergency override (remote control G05D1/0011)},{Emergency override (remote control G05D1/0011)},Compilation of Changes
2020.02,M,B60W 2300/00,B60W 2300/00,Indexing codes relating to the type of vehicle,Indexing codes relating to the type of vehicle,Compilation of Changes
2020.02,M,B60W 2400/00,B60W 2400/00,"Indexing codes relating to detected, measured or calculated conditions or factors","Indexing codes relating to detected, measured or calculated conditions or factors",Compilation of Changes
2020.02,M,B60W 2420/00,B60W 2420/00,Indexing codes relating to the type of sensors based on the principle of their operation,Indexing codes relating to the type of sensors based on the principle of their operation,Compilation of Changes
2020.02,M,B60W 2422/00,B60W 2422/00,Indexing codes relating to the special location or mounting of sensors,Indexing codes relating to the special location or mounting of sensors,Compilation of Changes
2020.02,M,B60W 2510/00,B60W 2510/00,Input parameters relating to a particular sub-units,Input parameters relating to a particular sub-units,Compilation of Changes
2020.02,M,B60W 2520/00,B60W 2520/00,Input parameters relating to overall vehicle dynamics,Input parameters relating to overall vehicle dynamics,Compilation of Changes
2020.02,T,B60W 2530/00,B60W 2530/00,"Input parameters relating to other vehicle conditions or values, not covered by groups B60W2510/00 or B60W2520/00","Input parameters relating to other vehicle conditions or values, not covered by groups B60W2510/00 or B60W2520/00",Compilation of Changes
2020.02,T,B60W 2530/02,B60W 2530/02,Tyre data,Tyre data,Compilation of Changes
2020.02,N,B60W 2530/201,B60W 2530/201,Dimensions of vehicle,Dimensions of vehicle,Compilation of Changes
2020.02,N,B60W 2530/203,B60W 2530/203,Presence of trailer,Presence of trailer,Compilation of Changes
2020.02,N,B60W 2530/205,B60W 2530/205,Dimensions of trailer,Dimensions of trailer,Compilation of Changes
2020.02,N,B60W 2530/207,B60W 2530/207,Towing force,Towing force,Compilation of Changes
2020.02,N,B60W 2530/209,B60W 2530/209,Fuel quantity remaining in tank,Fuel quantity remaining in tank,Compilation of Changes
2020.02,N,B60W 2530/211,B60W 2530/211,"Fuel quality, e.g. water content due to age of fuel","Fuel quality, e.g. water content due to age of fuel",Compilation of Changes
2020.02,N,B60W 2530/213,B60W 2530/213,Fuel type,Fuel type,Compilation of Changes
2020.02,D,B60W 2530/22,B60W 2530/22,Towing force,Towing force,Compilation of Changes
2020.02,T,B60W 2540/00,B60W 2540/00,Input parameters relating to the driveroccupants,Input parameters relating to the driveroccupants,Compilation of Changes
2020.02,N,B60W 2540/01,B60W 2540/01,Occupants other than the driver,Occupants other than the driver,Compilation of Changes
2020.02,D,B60W 2540/02,B60W 2540/02,Driver's voice,Driver's voice,Compilation of Changes
2020.02,D,B60W 2540/04,B60W 2540/04,"Driver selection, e.g. driver confirmation","Driver selection, e.g. driver confirmation",Compilation of Changes
2020.02,N,B60W 2540/041,B60W 2540/041,Potential occupants,Potential occupants,Compilation of Changes
2020.02,N,B60W 2540/043,B60W 2540/043,Identity of occupants,Identity of occupants,Compilation of Changes
2020.02,N,B60W 2540/045,B60W 2540/045,Occupant permissions,Occupant permissions,Compilation of Changes
2020.02,N,B60W 2540/047,B60W 2540/047,"Prioritizing desires of multiple occupants, e.g. when setting climate control or driving behaviour","Prioritizing desires of multiple occupants, e.g. when setting climate control or driving behaviour",Compilation of Changes
2020.02,N,B60W 2540/049,B60W 2540/049,Number of occupants,Number of occupants,Compilation of Changes
2020.02,T,B60W 2540/06,B60W 2540/06,Ignition switch,Ignition switch,Compilation of Changes
2020.02,T,B60W 2540/01,B60W 2540/01,Accelerator pedal position,Accelerator pedal position,Compilation of Changes
2020.02,T,B60W 2540/103,B60W 2540/103,"Accelerator thresholds, e.g. kickdown","Accelerator thresholds, e.g. kickdown",Compilation of Changes
2020.02,T,B60W 2540/106,B60W 2540/106,Rate of change,Rate of change,Compilation of Changes
2020.02,T,B60W 2540/12,B60W 2540/12,Brake pedal position,Brake pedal position,Compilation of Changes
2020.02,T,B60W 2540/14,B60W 2540/14,Clutch pedal position,Clutch pedal position,Compilation of Changes
2020.02,T,B60W 2540/16,B60W 2540/16,Ratio selector position,Ratio selector position,Compilation of Changes
2020.02,T,B60W 2540/165,B60W 2540/165,Rate of change,Rate of change,Compilation of Changes
2020.02,T,B60W 2540/18,B60W 2540/18,Steering angle,Steering angle,Compilation of Changes
2020.02,T,B60W 2540/02,B60W 2540/02,Direction indicator values,Direction indicator values,Compilation of Changes
2020.02,N,B60W 2540/21,B60W 2540/21,Voice,Voice,Compilation of Changes
2020.02,N,B60W 2540/215,B60W 2540/215,Selection or confirmation of options,Selection or confirmation of options,Compilation of Changes
2020.02,T,B60W 2540/22,B60W 2540/22,Psychological state; Stress level or workload,Psychological state; Stress level or workload,Compilation of Changes
2020.02,N,B60W 2540/221,B60W 2540/221,"Physiology, e.g. weight, heartbeat, health or special needs","Physiology, e.g. weight, heartbeat, health or special needs",Compilation of Changes
2020.02,N,B60W 2540/223,B60W 2540/223,"Posture, e.g. hand, foot, or seat position, turned or inclined","Posture, e.g. hand, foot, or seat position, turned or inclined",Compilation of Changes
2020.02,N,B60W 2540/225,B60W 2540/225,Direction of gaze,Direction of gaze,Compilation of Changes
2020.02,N,B60W 2540/227,B60W 2540/227,Position in the vehicle,Position in the vehicle,Compilation of Changes
2020.02,N,B60W 2540/229,B60W 2540/229,"Attention level, e.g. attentive to driving, reading or sleeping","Attention level, e.g. attentive to driving, reading or sleeping",Compilation of Changes
2020.02,T,B60W 2540/24,B60W 2540/24,"Drug level, e.g. alcohol","Drug level, e.g. alcohol",Compilation of Changes
2020.02,T,B60W 2540/26,B60W 2540/26,Incapacity of driver,Incapacity of driver,Compilation of Changes
2020.02,D,B60W 2540/28,B60W 2540/28,Identity of driver,Identity of driver,Compilation of Changes
2020.02,T,B60W 2540/03,B60W 2540/03,Driving style,Driving style,Compilation of Changes
2020.02,D,B60W 2550/00,B60W 2550/00,Input parameters relating to exterior conditions,Input parameters relating to exterior conditions,Compilation of Changes
2020.02,D,B60W 2550/01,B60W 2550/01,from obstacle detection,from obstacle detection,Compilation of Changes
2020.02,D,B60W 2550/12,B60W 2550/12,"Ambient conditions, e.g. wind or rain","Ambient conditions, e.g. wind or rain",Compilation of Changes
