改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2022.02,M,A01G 20/18,A01G 20/18,Apparatus for laying sods or turfs,Apparatus for laying sods or turfs,Compilation of Changes
2022.02,M,A01G 20/03,A01G 20/03,Apparatus for treating the lawn or grass surface (machines for aerating lawns A01B45/02),Apparatus for treating the lawn or grass surface (machines for aerating lawns A01B45/02),Compilation of Changes
2022.02,M,A01G 20/35,A01G 20/35,Garden rollers,Garden rollers,Compilation of Changes
2022.02,M,A01G 20/04,A01G 20/04,Apparatus for cleaning the lawn or grass surface,Apparatus for cleaning the lawn or grass surface,Compilation of Changes
2022.02,M,A01G 20/43,A01G 20/43,"for sweeping, collecting or disintegrating lawn debris","for sweeping, collecting or disintegrating lawn debris",Compilation of Changes
2022.02,M,A01G 20/47,A01G 20/47,Vacuum or blower devices,Vacuum or blower devices,Compilation of Changes
2022.02,M,A01G 22/00,A01G 22/00,Cultivation of specific crops or plants not otherwise provided for,Cultivation of specific crops or plants not otherwise provided for,Compilation of Changes
2022.02,M,A01G 22/05,A01G 22/05,"Fruit crops, e.g. strawberries, tomatoes or cucumbers","Fruit crops, e.g. strawberries, tomatoes or cucumbers",Compilation of Changes
2022.02,M,A01G 22/15,A01G 22/15,"Leaf crops, e.g. lettuce or spinach","Leaf crops, e.g. lettuce or spinach",Compilation of Changes
2022.02,M,A01G 22/02,A01G 22/02,Cereals,Cereals,Compilation of Changes
2022.02,M,A01G 22/25,A01G 22/25,"Root crops, e.g. potatoes, yams, beet or wasabi","Root crops, e.g. potatoes, yams, beet or wasabi",Compilation of Changes
2022.02,M,A01G 22/03,A01G 22/03,Moss,Moss,Compilation of Changes
2022.02,M,A01G 22/35,A01G 22/35,"Bulbs; Alliums, e.g. onions or leeks","Bulbs; Alliums, e.g. onions or leeks",Compilation of Changes
2022.02,M,A01G 22/04,A01G 22/04,"Fabaceae, e.g. beans or peas","Fabaceae, e.g. beans or peas",Compilation of Changes
2022.02,M,A01G 22/45,A01G 22/45,Tobacco,Tobacco,Compilation of Changes
2022.02,M,A01G 22/05,A01G 22/05,Cotton,Cotton,Compilation of Changes
2022.02,M,A01G 22/55,A01G 22/55,Sugar cane,Sugar cane,Compilation of Changes
2022.02,M,A01G 22/06,A01G 22/06,Flowers; Ornamental plants,Flowers; Ornamental plants,Compilation of Changes
2022.02,M,A01G 22/63,A01G 22/63,Orchids,Orchids,Compilation of Changes
2022.02,M,A01G 22/67,A01G 22/67,"Dwarf trees, e.g. bonsai","Dwarf trees, e.g. bonsai",Compilation of Changes
2022.02,M,A01G 24/00,A01G 24/00,Growth substrates; Culture media; Apparatus or methods therefor (for mushrooms A01G18/20),Growth substrates; Culture media; Apparatus or methods therefor (for mushrooms A01G18/20),Compilation of Changes
2022.02,M,A01G 24/01,A01G 24/01,based on or containing inorganic material,based on or containing inorganic material,Compilation of Changes
2022.02,M,A01G 24/12,A01G 24/12,containing soil minerals,containing soil minerals,Compilation of Changes
2022.02,M,A01G 24/13,A01G 24/13,Zeolites,Zeolites,Compilation of Changes
2022.02,M,A01G 24/15,A01G 24/15,"Calcined rock, e.g. perlite, vermiculite or clay aggregates","Calcined rock, e.g. perlite, vermiculite or clay aggregates",Compilation of Changes
2022.02,M,A01G 24/17,A01G 24/17,containing slag,containing slag,Compilation of Changes
2022.02,M,A01G 24/18,A01G 24/18,"containing inorganic fibres, e.g. mineral wool","containing inorganic fibres, e.g. mineral wool",Compilation of Changes
2022.02,M,A01G 24/02,A01G 24/02,based on or containing natural organic material,based on or containing natural organic material,Compilation of Changes
2022.02,M,A01G 24/22,A01G 24/22,containing plant material,containing plant material,Compilation of Changes
2022.02,M,A01G 24/23,A01G 24/23,"Wood, e.g. wood chips or sawdust","Wood, e.g. wood chips or sawdust",Compilation of Changes
2022.02,M,A01G 24/25,A01G 24/25,"Dry fruit hulls or husks, e.g. chaff or coir","Dry fruit hulls or husks, e.g. chaff or coir",Compilation of Changes
2022.02,M,A01G 24/27,A01G 24/27,"Pulp, e.g. bagasse","Pulp, e.g. bagasse",Compilation of Changes
2022.02,M,A01G 24/28,A01G 24/28,"containing peat, moss or sphagnum","containing peat, moss or sphagnum",Compilation of Changes
2022.02,M,A01G 24/03,A01G 24/03,based on or containing synthetic organic compounds,based on or containing synthetic organic compounds,Compilation of Changes
2022.02,M,A01G 24/35,A01G 24/35,containing water-absorbing polymers,containing water-absorbing polymers,Compilation of Changes
2022.02,M,A01G 24/04,A01G 24/04,characterised by their structure,characterised by their structure,Compilation of Changes
2022.02,M,A01G 24/42,A01G 24/42,of granular or aggregated structure,of granular or aggregated structure,Compilation of Changes
2022.02,M,A01G 24/44,A01G 24/44,"in block, mat or sheet form","in block, mat or sheet form",Compilation of Changes
2022.02,M,A01G 24/46,A01G 24/46,multi-layered,multi-layered,Compilation of Changes
2022.02,M,A01G 24/48,A01G 24/48,containing foam or presenting a foam structure,containing foam or presenting a foam structure,Compilation of Changes
2022.02,M,A01G 24/05,A01G 24/05,contained within a flexible envelope,contained within a flexible envelope,Compilation of Changes
2022.02,M,A01G 24/06,A01G 24/06,Apparatus for preparing growth substrates or culture media (for mushrooms A01G18/22),Apparatus for preparing growth substrates or culture media (for mushrooms A01G18/22),Compilation of Changes
2022.02,M,A01K 1/00,A01K 1/00,"Animal husbandry in general, especially cattle-raising (devices in connection with harnesses B68B)","Animal husbandry in general, especially cattle-raising (devices in connection with harnesses B68B)",Compilation of Changes
2022.02,M,A01K 47/00,A01K 47/00,Apiculture {(rearing insects in general A01K67/00)},Apiculture {(rearing insects in general A01K67/00)},Compilation of Changes
2022.02,M,A01K 69/00,A01K 69/00,Fishing (fish stringers A01K65/00),Fishing (fish stringers A01K65/00),Compilation of Changes
2022.02,U,A01K 73/00,A01K 73/00,Drawn nets,Drawn nets,Compilation of Changes
2022.02,C,A01K 73/02,A01K 73/02,Trawling nets,Trawling nets,Compilation of Changes
2022.02,C,A01K 73/025,A01K 73/025,{Regulation of net depth},{Regulation of net depth},Compilation of Changes
2022.02,C,A01K 73/04,A01K 73/04,"Devices for spreading or positioning, e.g. control thereof","Devices for spreading or positioning, e.g. control thereof",Compilation of Changes
2022.02,C,A01K 73/045,A01K 73/045,"for lateral sheering, e.g. trawl boards","for lateral sheering, e.g. trawl boards",Compilation of Changes
2022.02,C,A01K 73/05,A01K 73/05,for vertical sheering,for vertical sheering,Compilation of Changes
2022.02,C,A01K 73/053,A01K 73/053,Ground-line rollers,Ground-line rollers,Compilation of Changes
2022.02,C,A01K 73/06,A01K 73/06,"Hauling devices for the headlines {, also for nets; Winches (A01K73/12 takes precedence)}","Hauling devices for the headlines {, also for nets; Winches (A01K73/12 takes precedence)}",Compilation of Changes
2022.02,N,A01K 73/063,A01K 73/063,{having excluder device},{having excluder device},Compilation of Changes
2022.02,N,A01K 73/067,A01K 73/067,{using electrical shock to control fish or aquatic animal},{using electrical shock to control fish or aquatic animal},Compilation of Changes
2022.02,C,A01K 73/01,A01K 73/01,"Determining the quantity of the catch, e.g. by the pull or drag on the lines","Determining the quantity of the catch, e.g. by the pull or drag on the lines",Compilation of Changes
2022.02,C,A01K 75/00,A01K 75/00,"Accessories for fishing nets; Details of fishing nets, e.g. structure","Accessories for fishing nets; Details of fishing nets, e.g. structure",Compilation of Changes
2022.02,N,A01K 75/005,A01K 75/005,"{Net structures, e.g. structural arrangements of net panels}","{Net structures, e.g. structural arrangements of net panels}",Compilation of Changes
2022.02,C,A01K 77/00,A01K 77/00,Landing-nets for fishing; Landing-spoons for fishing,Landing-nets for fishing; Landing-spoons for fishing,Compilation of Changes
2022.02,N,A01K 77/005,A01K 77/005,{foldable},{foldable},Compilation of Changes
2022.02,U,A01K 79/00,A01K 79/00,"Methods or means of catching fish in bulk not provided for in groups A01K69/00 - A01K77/00, {e.g. fish pumps; Detection of fish; Whale fishery}","Methods or means of catching fish in bulk not provided for in groups A01K69/00 - A01K77/00, {e.g. fish pumps; Detection of fish; Whale fishery}",Compilation of Changes
2022.02,C,A01K 79/02,A01K 79/02,by electrocution {; Attracting or stunning fish; Scaring sharks},by electrocution {; Attracting or stunning fish; Scaring sharks},Compilation of Changes
2022.02,C,A01K 80/00,A01K 80/00,"Harvesting oysters, mussels, sponges or the like","Harvesting oysters, mussels, sponges or the like",Compilation of Changes
2022.02,N,A01K 80/005,A01K 80/005,{Sleds running on the bottom for catching ground-living or underground-living aquatic organisms},{Sleds running on the bottom for catching ground-living or underground-living aquatic organisms},Compilation of Changes
2022.02,C,A01K 83/00,A01K 83/00,Fish-hooks {(making fish-hooks B21F45/12)},Fish-hooks {(making fish-hooks B21F45/12)},Compilation of Changes
2022.02,C,A01K 83/02,A01K 83/02,Expanding fish-hook assembly,Expanding fish-hook assembly,Compilation of Changes
2022.02,N,A01K 83/025,A01K 83/025,{pull-actuated},{pull-actuated},Compilation of Changes
2022.02,C,A01K 83/04,A01K 83/04,with special gripping arms,with special gripping arms,Compilation of Changes
2022.02,N,A01K 83/045,A01K 83/045,{pull-actuated},{pull-actuated},Compilation of Changes
2022.02,C,A01K 83/06,A01K 83/06,Devices for holding bait on hooks {(baiting trotlines A01K91/18; non-living bait A01K97/045)},Devices for holding bait on hooks {(baiting trotlines A01K91/18; non-living bait A01K97/045)},Compilation of Changes
2022.02,N,A01K 83/061,A01K 83/061,{bait encircling},{bait encircling},Compilation of Changes
2022.02,N,A01K 83/063,A01K 83/063,{with opposed gripping jaws},{with opposed gripping jaws},Compilation of Changes
2022.02,N,A01K 83/064,A01K 83/064,"{mounted on, integral with, or rigidly connected to the hook}","{mounted on, integral with, or rigidly connected to the hook}",Compilation of Changes
2022.02,N,A01K 83/066,A01K 83/066,"{Guards, e.g. weedless hooks}","{Guards, e.g. weedless hooks}",Compilation of Changes
2022.02,N,A01K 83/067,A01K 83/067,"{shiftable, collapsible, or line-operated}","{shiftable, collapsible, or line-operated}",Compilation of Changes
2022.02,N,A01K 83/069,A01K 83/069,{Hook closing},{Hook closing},Compilation of Changes
2022.02,C,A01K 85/00,A01K 85/00,"Artificial baits, {i.e. Lures}bait for fishing","Artificial baits, {i.e. Lures}bait for fishing",Compilation of Changes
2022.02,C,A01K 85/005,A01K 85/005,{without hooks},{without hooks},Compilation of Changes
2022.02,C,A01K 85/01,A01K 85/01,"with light emission, sound emission, scent dispersal or the like","with light emission, sound emission, scent dispersal or the like",Compilation of Changes
2022.02,N,A01K 85/011,A01K 85/011,"{with ornaments creating visual effects, e.g. colors, patterns}","{with ornaments creating visual effects, e.g. colors, patterns}",Compilation of Changes
2022.02,N,A01K 85/012,A01K 85/012,{transparent; including reflectors or patterns},{transparent; including reflectors or patterns},Compilation of Changes
2022.02,N,A01K 85/013,A01K 85/013,{with projections for simulation and reflecting; with indentations for simulation and reflecting},{with projections for simulation and reflecting; with indentations for simulation and reflecting},Compilation of Changes
2022.02,N,A01K 85/015,A01K 85/015,{with light emission},{with light emission},Compilation of Changes
2022.02,N,A01K 85/017,A01K 85/017,{with sound emission},{with sound emission},Compilation of Changes
2022.02,N,A01K 85/018,A01K 85/018,{with scent dispersal},{with scent dispersal},Compilation of Changes
2022.02,N,A01K 85/019,A01K 85/019,{with water passage},{with water passage},Compilation of Changes
2022.02,C,A01K 85/02,A01K 85/02,"with means for concealing or protecting hooks, e.g. to prevent entanglement with weeds","with means for concealing or protecting hooks, e.g. to prevent entanglement with weeds",Compilation of Changes
2022.02,N,A01K 85/021,A01K 85/021,{flexible bodies housing or guarding hooks},{flexible bodies housing or guarding hooks},Compilation of Changes
2022.02,N,A01K 85/022,A01K 85/022,{with guards},{with guards},Compilation of Changes
2022.02,N,A01K 85/023,A01K 85/023,{Hooks housed within lure body or guarded by lure body},{Hooks housed within lure body or guarded by lure body},Compilation of Changes
2022.02,N,A01K 85/024,A01K 85/024,{projecting out from the lure body},{projecting out from the lure body},Compilation of Changes
2022.02,N,A01K 85/025,A01K 85/025,{Hook point closing or covering},{Hook point closing or covering},Compilation of Changes
2022.02,N,A01K 85/026,A01K 85/026,{with trap hooks},{with trap hooks},Compilation of Changes
2022.02,N,A01K 85/027,A01K 85/027,{expanding},{expanding},Compilation of Changes
2022.02,N,A01K 85/028,A01K 85/028,{pull-actuated},{pull-actuated},Compilation of Changes
2022.02,N,A01K 85/029,A01K 85/029,{Interchangeable body parts},{Interchangeable body parts},Compilation of Changes
2022.02,C,A01K 85/08,A01K 85/08,Artificial flies,Artificial flies,Compilation of Changes
2022.02,C,A01K 85/01,A01K 85/01,"with at least one flat rotating body having its axis of rotation substantially non-coincident with the longitudinal axis of the body {, e.g. spinners}","with at least one flat rotating body having its axis of rotation substantially non-coincident with the longitudinal axis of the body {, e.g. spinners}",Compilation of Changes
2022.02,C,A01K 85/12,A01K 85/12,"comprising a body rotating around its longitudinal axis, e.g. devons","comprising a body rotating around its longitudinal axis, e.g. devons",Compilation of Changes
2022.02,N,A01K 85/122,A01K 85/122,{the body being of the vane type with a cross-section forming an area rather than a line when viewed perpendicularly to the axis of rotation},{the body being of the vane type with a cross-section forming an area rather than a line when viewed perpendicularly to the axis of rotation},Compilation of Changes
2022.02,N,A01K 85/125,A01K 85/125,{the body being of the vane type with a cross-section forming a line rather than an area when viewed perpendicularly to the axis of rotation},{the body being of the vane type with a cross-section forming a line rather than an area when viewed perpendicularly to the axis of rotation},Compilation of Changes
2022.02,N,A01K 85/128,A01K 85/128,{with spiral or oppositely directed vanes},{with spiral or oppositely directed vanes},Compilation of Changes
2022.02,C,A01K 85/14,A01K 85/14,"with flat, or substantially flat, undulating bodies, e.g. spoons","with flat, or substantially flat, undulating bodies, e.g. spoons",Compilation of Changes
2022.02,N,A01K 85/143,A01K 85/143,{with spiral or oppositely directed vanes that are non rotatable with respect to the lure body},{with spiral or oppositely directed vanes that are non rotatable with respect to the lure body},Compilation of Changes
2022.02,N,A01K 85/147,A01K 85/147,{non-marginal hook attachments; non-pivoted hook attachments},{non-marginal hook attachments; non-pivoted hook attachments},Compilation of Changes
2022.02,C,A01K 85/16,A01K 85/16,"with other than flat, or substantially flat, undulating bodies, e.g. plugs","with other than flat, or substantially flat, undulating bodies, e.g. plugs",Compilation of Changes
2022.02,C,A01K 85/18,A01K 85/18,in two or more pieces,in two or more pieces,Compilation of Changes
2022.02,N,A01K 85/1803,A01K 85/1803,{with a diving vane or lip},{with a diving vane or lip},Compilation of Changes
2022.02,N,A01K 85/1807,A01K 85/1807,{with an automatically movable directing vane},{with an automatically movable directing vane},Compilation of Changes
2022.02,N,A01K 85/1811,A01K 85/1811,"{flexible or with flexible appendages, e.g., worms}","{flexible or with flexible appendages, e.g., worms}",Compilation of Changes
2022.02,N,A01K 85/1813,A01K 85/1813,{Bodies with plural side-attached flexible appendages},{Bodies with plural side-attached flexible appendages},Compilation of Changes
2022.02,N,A01K 85/1817,A01K 85/1817,{for simulating wings},{for simulating wings},Compilation of Changes
2022.02,N,A01K 85/1821,A01K 85/1821,{Bodies with trailing flexible appendages},{Bodies with trailing flexible appendages},Compilation of Changes
2022.02,N,A01K 85/1823,A01K 85/1823,{detachable},{detachable},Compilation of Changes
2022.02,N,A01K 85/1827,A01K 85/1827,"{Two rearwardly directed appendages, e.g. for simulating frogs}","{Two rearwardly directed appendages, e.g. for simulating frogs}",Compilation of Changes
2022.02,N,A01K 85/1831,A01K 85/1831,{mounted on hooks},{mounted on hooks},Compilation of Changes
2022.02,N,A01K 85/1833,A01K 85/1833,{Jig head lures},{Jig head lures},Compilation of Changes
2022.02,N,A01K 85/1837,A01K 85/1837,{weighted},{weighted},Compilation of Changes
2022.02,N,A01K 85/1841,A01K 85/1841,{with adjustable direction or buoyancy control},{with adjustable direction or buoyancy control},Compilation of Changes
2022.02,N,A01K 85/1843,A01K 85/1843,{Selective or shiftable lure to line connections},{Selective or shiftable lure to line connections},Compilation of Changes
2022.02,N,A01K 85/1847,A01K 85/1847,{Hollow bodies},{Hollow bodies},Compilation of Changes
2022.02,N,A01K 85/1851,A01K 85/1851,{with hook and line connections extending through or along the body},{with hook and line connections extending through or along the body},Compilation of Changes
2022.02,N,A01K 85/1853,A01K 85/1853,{Lure slidable on line},{Lure slidable on line},Compilation of Changes
2022.02,N,A01K 85/1857,A01K 85/1857,{with a hook to line connection interlocked by the lure},{with a hook to line connection interlocked by the lure},Compilation of Changes
2022.02,N,A01K 85/1861,A01K 85/1861,{shiftable on strike},{shiftable on strike},Compilation of Changes
2022.02,N,A01K 85/1863,A01K 85/1863,{with biasing mechanism generating specific lure motion during line tension},{with biasing mechanism generating specific lure motion during line tension},Compilation of Changes
2022.02,N,A01K 85/1867,A01K 85/1867,{characterised by the line attachments},{characterised by the line attachments},Compilation of Changes
2022.02,N,A01K 85/1871,A01K 85/1871,{with two or more lures or movably connected rigid lure members},{with two or more lures or movably connected rigid lure members},Compilation of Changes
2022.02,N,A01K 85/1873,A01K 85/1873,{with at least one member located within the other in a rotatable arrangement},{with at least one member located within the other in a rotatable arrangement},Compilation of Changes
2022.02,N,A01K 85/1877,A01K 85/1877,"{with two or more movable members arranged offset, e.g. at sides of the body}","{with two or more movable members arranged offset, e.g. at sides of the body}",Compilation of Changes
2022.02,N,A01K 85/1881,A01K 85/1881,{movably connected in series},{movably connected in series},Compilation of Changes
2022.02,N,A01K 85/1883,A01K 85/1883,{with one member rotating},{with one member rotating},Compilation of Changes
2022.02,N,A01K 85/1887,A01K 85/1887,{sheet material preceding and rotating},{sheet material preceding and rotating},Compilation of Changes
2022.02,N,A01K 85/1891,A01K 85/1891,{Lure members made of sheet material},{Lure members made of sheet material},Compilation of Changes
2022.02,N,A01K 85/1893,A01K 85/1893,{Motor-operated artificial bait},{Motor-operated artificial bait},Compilation of Changes
2022.02,N,A01K 85/1897,A01K 85/1897,{Lures characterised by the manufacturing process},{Lures characterised by the manufacturing process},Compilation of Changes
2022.02,C,A01K 87/00,A01K 87/00,RodsFishing rods,RodsFishing rods,Compilation of Changes
2022.02,C,A01K 87/002,A01K 87/002,{with the line passing through the hollow rod},{with the line passing through the hollow rod},Compilation of Changes
2022.02,C,A01K 87/005,A01K 87/005,{comprising internal line guides},{comprising internal line guides},Compilation of Changes
2022.02,U,A01K 87/007,A01K 87/007,"{with built-in accessories, e.g. lighting means or measuring devices}","{with built-in accessories, e.g. lighting means or measuring devices}",Compilation of Changes
2022.02,N,A01K 87/008,A01K 87/008,"{with attached auxiliary devices, e.g. for keeping the rod afloat or for line cutting}","{with attached auxiliary devices, e.g. for keeping the rod afloat or for line cutting}",Compilation of Changes
2022.02,N,A01K 87/009,A01K 87/009,{Hook or tackle holders},{Hook or tackle holders},Compilation of Changes
2022.02,C,A01K 87/02,A01K 87/02,Connecting devices for parts of the rods,Connecting devices for parts of the rods,Compilation of Changes
2022.02,C,A01K 87/025,A01K 87/025,{telescopic},{telescopic},Compilation of Changes
2022.02,C,A01K 87/04,A01K 87/04,"Fishing-line guides on rods {, e.g. tips (internal line guides A01K87/005)}","Fishing-line guides on rods {, e.g. tips (internal line guides A01K87/005)}",Compilation of Changes
2022.02,C,A01K 87/06,A01K 87/06,Devices for fixing reels on rods,Devices for fixing reels on rods,Compilation of Changes
2022.02,C,A01K 87/08,A01K 87/08,Handgrips,Handgrips,Compilation of Changes
2022.02,C,A01K 87/085,A01K 87/085,{Heating devices or other means to protect against the cold},{Heating devices or other means to protect against the cold},Compilation of Changes
2022.02,M,A01K 97/00,A01K 97/00,Accessories for angling (fish stringers A01K65/00; landing-nets or landing-spoons for fishing A01K77/00 ){; fish finder G01S15/96},Accessories for angling (fish stringers A01K65/00; landing-nets or landing-spoons for fishing A01K77/00 ){; fish finder G01S15/96},Compilation of Changes
2022.02,C,A01K 97/06,A01K 97/06,"Containers or holders for hooks, lines, sinkers, flies or the like {(attached to a fishing rod A01K87/009)}","Containers or holders for hooks, lines, sinkers, flies or the like {(attached to a fishing rod A01K87/009)}",Compilation of Changes
2022.02,M,A01N 25/00,A01N 25/00,"Biocides, pest repellants or attractants, or plant growth regulators, characterised by their forms, or by their non-active ingredients or by their methods of application {, e.g. seed treatment or sequential application}; Substances for reducing the noxious effect of the active ingredients to organisms other than pests","Biocides, pest repellants or attractants, or plant growth regulators, characterised by their forms, or by their non-active ingredients or by their methods of application {, e.g. seed treatment or sequential application}; Substances for reducing the noxious effect of the active ingredients to organisms other than pests",Compilation of Changes
2022.02,M,A01N 27/00,A01N 27/00,"Biocides, pest repellants or attractants, or plant growth regulators containing hydrocarbons","Biocides, pest repellants or attractants, or plant growth regulators containing hydrocarbons",Compilation of Changes
2022.02,M,A01N 29/00,A01N 29/00,"Biocides, pest repellants or attractants, or plant growth regulators containing halogenated hydrocarbons","Biocides, pest repellants or attractants, or plant growth regulators containing halogenated hydrocarbons",Compilation of Changes
2022.02,M,A01N 31/00,A01N 31/00,"Biocides, pest repellants or attractants, or plant growth regulators containing organic oxygen or sulfur compounds","Biocides, pest repellants or attractants, or plant growth regulators containing organic oxygen or sulfur compounds",Compilation of Changes
2022.02,M,A01N 33/00,A01N 33/00,"Biocides, pest repellants or attractants, or plant growth regulators containing organic nitrogen compounds","Biocides, pest repellants or attractants, or plant growth regulators containing organic nitrogen compounds",Compilation of Changes
2022.02,M,A01N 35/00,A01N 35/00,"Biocides, pest repellants or attractants, or plant growth regulators containing organic compounds containing a carbon atom having two bonds to hetero atoms with at the most one bond to halogen, e.g. aldehyde radical","Biocides, pest repellants or attractants, or plant growth regulators containing organic compounds containing a carbon atom having two bonds to hetero atoms with at the most one bond to halogen, e.g. aldehyde radical",Compilation of Changes
