改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2014.02,D,A61M 2001/0058,,Suction-irrigation systems   aspiration tips supplying fluids A61M1/0084 ; combined with tracheal tubes A61M16/0463,,Scheme XML差分（推定）
2014.02,D,A61M 2001/006,,"Determination of loss of body fluids due to suction-irrigation, e.g. during surgery",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0066,,"Suction pumps   A61M1/0003 , A61M1/0011 , A61M1/0023 , A61M1/10 take precedence",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0068,,"Piston pumps, e.g. syringes",,Scheme XML差分（推定）
2014.02,D,A61M 2001/007,,"the barrel serving as aspiration container, e.g. in a breast pump",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0072,,"Membrane pumps, e.g. bulbs",,Scheme XML差分（推定）
2014.02,D,A61M 2001/008,,Drainage tubes; Aspiration tips,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0082,,rotating,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0086,,"Connectors therefor, e.g. detachable from handpiece",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0088,,"with a seal, e.g. to stick around a wound for isolating the treatment area",,Scheme XML差分（推定）
2014.02,D,A61M 2001/009,,having pumping means on suction site,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0092,,having venting means on or near the tip,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0094,,having means for processing the drained fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0096,,Draining devices provided with means for releasing antimicrobial or gelation agents in the drained fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0098,,Draining devices provided with means for filtering out the harmless water content before discarding the drainage container,,Scheme XML差分（推定）
2014.02,D,A61M 2001/01,,"Blood pumps   Artificial hearts   Devices for mechanical circulatory assistance, e.g. intra-aortic balloon pumps   artificial heart valves A61F2/24 ; heart stimulation A61H31/00",,Scheme XML差分（推定）
2014.02,D,A61M 2001/02,,Blood transfusion apparatus   blood infusion by syringes A61M5/14,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0204,,"Blood stirrers, e.g. for defibrination",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0209,,Multiple bag systems for separating or storing blood components,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0213,,with isolated sections of the tube used as additive reservoirs,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0218,,with filters,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0222,,and filter bypass,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0227,,"and means for securing the filter against damage, e.g. during centrifugation",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0231,,"with gas separating means, e.g.air outlet through microporous membrane or gas bag",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0236,,"with sampling means, e.g. sample bag or sampling port",,Scheme XML差分（推定）
2014.02,D,A61M 2001/025,,Means for agitating or shaking blood containers   A61M1/0245 takes precedence; shaking in general B01F11/00,,Scheme XML差分（推定）
2014.02,D,A61M 2001/0254,,"with a support plate moving only in one plane, e.g. horizontal",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0272,,"Apparatus for treatment of blood or blood constituents prior to or for conservation, e.g. freezing, drying or centrifuging",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0277,,"Frames constraining or supporting bags, e.g. during freezing",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0286,,"Handling multiple blood product units, e.g. storage cabinets, blood bank administration",,Scheme XML差分（推定）
2014.02,D,A61M 2001/029,,"Separating blood components present in distinct layers in a container, not otherwise provided for   containers for storing blood or blood components A61J1/00T ; sampling or analysing blood by separating blood components G01N33/491",,Scheme XML差分（推定）
2014.02,D,A61M 2001/0295,,Blood container and a solution container being compressed simultaneously by the same means,,Scheme XML差分（推定）
2014.02,D,A61M 2001/03,,"Reciprocating systems, alternately withdrawing blood from and returning it to the patient, e.g. single-lumen-needle dialysis or single needle systems for haemofiltration, pheresis",,Scheme XML差分（推定）
2014.02,D,A61M 2001/06,,Milking pumps   feeding-bottles A61J9/00,,Scheme XML差分（推定）
2014.02,D,A61M 2001/062,,Pump accessories,,Scheme XML差分（推定）
2014.02,D,A61M 2001/064,,Suction cups,,Scheme XML差分（推定）
2014.02,D,A61M 2001/066,,Inserts therefor,,Scheme XML差分（推定）
2014.02,D,A61M 2001/068,,"having means for simultaneous feeding, e.g. with rubber nipple for feeding",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1001,,General aspects of blood pumps irrespective of pump type,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1003,,skeletal muscle-powered,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1005,,with means for making a blood flow pulsatile   pulsatile dialysate flow A61M2001/1649 ; moving filter membranes used for pumping A61M2001/267,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1006,,"Blood pumps incorporated within another functional device, e.g. an oxygenator",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1008,,Tubes   Connections therefor,,Scheme XML差分（推定）
2014.02,D,A61M 2001/101,,"Non-positive displacement pumps, e.g. impeller, centrifugal, vane pumps",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1012,,Constructional features thereof,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1013,,Types of bearings,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1015,,Magnetic bearings,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1017,,Hydrodynamic bearings,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1018,,with occluders preventing backflow,,Scheme XML差分（推定）
2014.02,D,A61M 2001/102,,having a purge fluid supply,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1022,,using filtered blood as purge fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1024,,having a collapsible rotor,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1025,,Blood sealings between rotational parts,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1027,,"with a radial sealing face, e.g. sealing by axial forces",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1029,,Drive systems therefor,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1031,,using a motor with canned rotor,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1032,,with hydraulic or pneumatic driving means,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1034,,using rotating cables for driving,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1036,,using rotating magnets for driving,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1037,,"Pumps having flexible elements, e.g. with membranes, diaphragms, or bladder pumps",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1039,,Peristaltic pumps,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1041,,Linear,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1043,,Constructional features,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1044,,Compliance chamber containing a gas or liquid other than blood to compensate volume variations of a blood chamber,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1046,,"Drive systems therefor, e.g. mechanically, electromechanically or skeletal muscle drive means",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1048,,characterised by way of converting the movement,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1049,,with means converting the rotation of a motor into a translational movement of the flexible element,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1051,,"the axis of both movements being parallel, e.g. roller screw actuator, cylindrical cam transmission",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1053,,using non-rotary electrical means,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1055,,"Electromagnetic means, e.g. solenoids, ferro-fluids, magnetostrictive means",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1056,,"Thermo-electric means, e.g. shaped memory alloys",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1058,,Piezoelectric means,,Scheme XML差分（推定）
2014.02,D,A61M 2001/106,,using hydraulic or pneumatic means,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1062,,"with application of vacuum at the blood pump, e.g. to accelerate filling",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1063,,Diastole or systole switching by stopping or reversing a hydraulic or pneumatic pump operating at a much higher cyclical speed than the heart rate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1065,,Diastole or systole switching by valve means between the blood pump and the hydraulic or pneumatic energy source,,Scheme XML差分（推定）
2014.02,D,A61M 2001/107,,"Pulsating membrane pumps without valves, e.g. for counter pulsation, extra-arterial balloon pumps",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1072,,"Intra-arterial balloon pumps, e.g. intra-aortic",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1074,,Intra-ventrical,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1075,,the pump membrane acting as inlet valve,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1077,,the pump having a compliance chamber containing a gas or liquid other than blood to compensate volume variations of a blood chamber,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1079,,Constructional features not provided for in groups A61M2001/1039 to A61M2001/1077,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1082,,High-frequency pumps,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1084,,"Venturi, jet pumps",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1087,,"Active valves for blood pumps or artificial hearts, i.e. using an external force for actuating the valve",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1089,,where the valve is formed by a flexible tube element which is clamped for restricting the flow,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1091,,by clamping a flexible tube element,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1093,,"Non actuated valves, e.g. non return valves",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1094,,"flexible, resilient, e.g. flap valves",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1096,,"Passive valves for blood pumps or artificial hearts, i.e. valves actuated by the fluid",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1098,,"Valves having flexible or resilient parts, e.g. flap valves",,Scheme XML差分（推定）
2014.02,D,A61M 2001/12,,"implantable into the body   not used, see subgroups",,Scheme XML差分（推定）
2014.02,D,A61M 2001/122,,"Heart assist devices, i.e. for assisting an ailing heart, using additional pumping means in the blood circuit",,Scheme XML差分（推定）
2014.02,D,A61M 2001/125,,"intravascular, i.e. introduced or implanted in an existing blood vessel",,Scheme XML差分（推定）
2014.02,D,A61M 2001/14,,"Dialysis systems   Artificial kidneys   Blood oxygenators;  Reciprocating systems for treatment of body fluids, e.g. single needle systems for haemofiltration, pheris   haemofiltration using non reciprocating systems A61M1/34 ; extracorporeal blood circuit aspects A61M1/36    ;   processes of separation using semi-permeable membranes B01D61/00 ; semi-permeable membranes characterised by the material, manufacturing processes therefor B01D71/00",,Scheme XML差分（推定）
2014.02,D,A61M 2001/16,,"with membranes    A61M1/30 takes precedence; membranes per se B01D69/00 , B01D71/00",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1601,,Control or regulation,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1603,,Regulation parameters,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1605,,Physical characteristics of the dialysate fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1607,,before use,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1609,,after use,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1611,,Weight of the patient,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1613,,Profiling or modeling,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1615,,using measurements made at different flow rates,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1617,,using measurements made during a temporary variation of a characteristic of the fresh dialysis fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1619,,"Sampled collection of used dialysate, i.e. obviating the need for recovery of whole dialysate quantity for post-dialysis analysis",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1621,,Constructional aspects,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1623,,Disposition of membranes,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1625,,"Dialyser of the outside perfusion type, i.e. blood flow outside hollow membrane fibers or tubes",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1627,,"Dialyser of the inside perfusion type, i.e. blood flow inside hollow membrane fibers or tubes",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1629,,with integral heat exchanger,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1631,,"having non-tubular membranes, e.g. sheets",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1633,,with more than one dialyzer unit,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1635,,with volume chamber balancing devices between used and fresh dialysis fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1637,,containing the whole volume of dialysis fluid used during a treatment session,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1639,,linked by membranes,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1641,,linked by pistons,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1643,,with weighing of fresh and used dialysis fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1645,,"with mechanically linked peristaltic dialysis fluid pumps one upstream, the other one downstream of the dialyser",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1647,,"with flow rate measurement of the dialysis fluid, upstream and downstream of the dialyser",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1649,,with pulsatile dialysis fluid flow,,Scheme XML差分（推定）
2014.02,D,A61M 2001/165,,with a dialyser bypass on the dialysis fluid line,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1652,,Holding or locking systems for the membrane unit,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1654,,Dialysates therefor,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1656,,Apparatus for preparing dialysates   with regeneration of dialysates A61M1/1696,,Scheme XML差分（推定）
2014.02,D,A61M 2001/166,,Heating   for sterilisation A61M1/1686,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1662,,with heat exchange between fresh and used dialysate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1664,,with temperature control,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1666,,by dissolving solids,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1668,,Details of containers,,Scheme XML差分（推定）
2014.02,D,A61M 2001/167,,Flexible packagings for solid concentrates,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1672,,"using membrane filters, e.g. for sterilising the dialysate",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1674,,using UV radiation sources for sterilising the dialysate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1676,,"containing proteins, e.g. albumin",,Scheme XML差分（推定）
2014.02,D,A61M 2001/168,,Sterilisation or cleaning before or after use   sterilisation of materials in general A61L ; cleaning or sterilisation of membrane modules apart from the machine B01D65/02,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1682,,"both machine and membrane module, i.e. also the module bloodside",,Scheme XML差分（推定）
2014.02,D,A61M 2001/1684,,Checking the module characterisitics before reuse,,Scheme XML差分（推定）
2014.02,D,A61M 2001/1688,,with recirculation of the sterilising fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/26,,and internal elements  which are moving,,Scheme XML差分（推定）
2014.02,D,A61M 2001/262,,rotating,,Scheme XML差分（推定）
2014.02,D,A61M 2001/265,,inducing TAYLOR vortices,,Scheme XML差分（推定）
2014.02,D,A61M 2001/267,,used for pumping,,Scheme XML差分（推定）
2014.02,D,A61M 2001/28,,"Peritoneal dialysis;  Other peritoneal treatment, e.g. oxygenation",,Scheme XML差分（推定）
2014.02,D,A61M 2001/281,,Instillation other than by gravity,,Scheme XML差分（推定）
2014.02,D,A61M 2001/282,,Operational modes,,Scheme XML差分（推定）
2014.02,D,A61M 2001/284,,Continuous Flow Peritoneal Dialysis (CFPD),,Scheme XML差分（推定）
2014.02,D,A61M 2001/288,,Priming,,Scheme XML差分（推定）
2014.02,D,A61M 2001/301,,Details,,Scheme XML差分（推定）
2014.02,D,A61M 2001/302,,having a reservoir for withdrawn untreated blood,,Scheme XML差分（推定）
2014.02,D,A61M 2001/303,,having a reservoir for treated blood to be returned,,Scheme XML差分（推定）
2014.02,D,A61M 2001/304,,"Treatment chamber used as reservoir, e.g. centrifuge bowl or filter with movable membrane",,Scheme XML差分（推定）
2014.02,D,A61M 2001/305,,Control of inversion point between collection and reinfusion phase,,Scheme XML差分（推定）
2014.02,D,A61M 2001/306,,"Pressure control, i.e. using substantially rigid closed, gas buffered or elastic reservoirs",,Scheme XML差分（推定）
2014.02,D,A61M 2001/307,,Time control,,Scheme XML差分（推定）
2014.02,D,A61M 2001/308,,"Volume control, e.g. with open or flexible containers, by counting the number of pump revolutions, weighing",,Scheme XML差分（推定）
2014.02,D,A61M 2001/309,,with TMP pressure increasing substantially continuously during arterial phase,,Scheme XML差分（推定）
2014.02,D,A61M 2001/32,,Oxygenators without membranes,,Scheme XML差分（推定）
2014.02,D,A61M 2001/322,,Antifoam   Defoaming,,Scheme XML差分（推定）
2014.02,D,A61M 2001/325,,Surfactant coating   Improving wettability,,Scheme XML差分（推定）
2014.02,D,A61M 2001/327,,using catalytic production of oxygen,,Scheme XML差分（推定）
2014.02,D,A61M 2001/34,,"Filtering material out of the blood by passing it through a membrane, i.e. haemofiltration, diafiltration    A61M1/30 takes precedence; extracorporeal blood circuit aspects A61M1/36",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3403,,Regulation parameters,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3406,,"Physical characteristics of the filtrate, e.g. urea",,Scheme XML差分（推定）
2014.02,D,A61M 2001/341,,"by measuring the filtrate rate, volume",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3413,,Diafiltration,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3417,,using distinct filters for dialysis and ultrafiltration,,Scheme XML差分（推定）
2014.02,D,A61M 2001/342,,"Adding solutions to the blood, e.g. substitution solutions   for preventing coagulation A61M1/3672",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3424,,Substitution fluid path,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3427,,"back through the membrane, e.g. by inverted T.M.P.",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3431,,upstream the filter,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3434,,with pre- and postdilution,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3437,,"downstream the filter, e.g. postdilution with filtrate",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3441,,Substitution rate control as a function of the ultrafiltration rate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3444,,in which the collected ultrafiltrate expels an equal volume of substitution fluid from a reservoir,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3448,,by mechanical linked pumps in both ultrafiltrate and substitution flow line,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3451,,the difference in weight between both ultrafiltrate and substitution reservoir being used as control signal,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3455,,Substitution fluids,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3458,,having electrolytes not present in the dialysate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3465,,using dialysate as substitution fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3468,,using treated filtrate as substitution fluid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3472,,with treatment of the filtrate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3475,,with filtrate treatment agent in the same enclosure as the membrane,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3479,,by dialyzing the filtrate,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3482,,"by filtrating the filtrate using another cross-flow filter, e.g. a membrane filter",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3486,,"Biological, chemical treatment, e.g. chemical precipitation   treatment by absorbents",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3489,,by biological cells,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3493,,using treatment agents in suspension,,Scheme XML差分（推定）
2014.02,D,A61M 2001/36,,"Other treatment of blood in a by-pass of the natural circulatory system, e.g. temperature adaptation, irradiation;  Extra-corporeal blood circuits",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3601,,Extra-corporeal circuits in which the blood fluid passes more than once through the treatment unit,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3603,,in the same direction,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3604,,in opposite directions,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3606,,Arrangements for blood-volume reduction of extra-corporeal circuits,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3607,,Regulation parameters,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3609,,"Physical characteristics of the blood, e.g. haematocrit, urea",,Scheme XML差分（推定）
2014.02,D,A61M 2001/361,,before treatment,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3612,,after treatment,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3613,,"Reperfusion, e.g. of the coronary vessels, e.g. retroperfusion",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3615,,Cleaning blood contaminated by local chemotherapy of a body part temporarily isolated from the blood circuit,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3616,,Batch-type treatment,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3618,,Magnetic separation,,Scheme XML差分（推定）
2014.02,D,A61M 2001/362,,"changing physical properties of target cells by binding them to added particles to facilitate their subsequent separation from other cells, e.g. immunoaffinity",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3621,,Extra-corporeal blood circuits   single-needle circuits A61M1/30,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3623,,Defining a parameter indicating the amount of purified blood recirculating in the fistula,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3627,,Degassing devices; Buffer reservoirs; Drip chambers; Blood filters   priming A61M1/3643 ; blood filters for infusion A61M5/165,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3629,,"degassing by changing pump speed, e.g. during priming",,Scheme XML差分（推定）
2014.02,D,A61M 2001/363,,Degassing by using vibrations,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3632,,Combined venous - cardiotomy reservoirs,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3633,,"Blood component filters, e.g. leukocyte filters",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3635,,Constructional details,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3636,,having a flexible housing,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3638,,with a vapor trap,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3639,,"Blood pressure control, pressure transducers specially adapted therefor",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3641,,Pressure isolators,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3643,,"Priming, rinsing before or after use",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3644,,Mode of operation,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3646,,"Expelling the residual body fluid after use, e.g. back to the body",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3647,,with recirculation of the priming solution,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3649,,using dialysate as priming or rinsing liquid,,Scheme XML差分（推定）
2014.02,D,A61M 2001/365,,"through membranes, e.g. by inverted transmembrane pressure (TMP)",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3652,,"using gas, e.g. air",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3653,,Interfaces between patient blood circulation and extra-corporal blood circuit,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3656,,Monitoring patency or flow at connection sites   Detecting disconnections,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3658,,Indicating the amount of purified blood recirculating in the fistula or shunt,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3659,,Cannulae pertaining to extracorporeal circulation,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3661,,for hemodialysis,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3666,,"Cardiac or cardiopulmonary bypass, e.g. heart-lung machines",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3667,,with assisted venous return,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3672,,Means preventing coagulation   aspiration tips with anticoagulant delivery A61M1/0084,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3673,,"Anticoagulant coating, e.g. Heparin coating",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3676,,by interposing a liquid layer between blood and air,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3678,,Separation of cells using wave pressure   Manipulation of individual corpuscules,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3681,,by irradiation,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3683,,using photoactive agents,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3684,,embodied in nanostructures,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3686,,by removing photoactive agents after irradiation,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3687,,Chemical treatment   A61M1/3675 takes precedence,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3689,,by biological cells,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3692,,Washing or rinsing blood or blood constituents,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3693,,"using separation based on different densities of components, e.g. centrifuging",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3695,,with sedimentation by gravity,,Scheme XML差分（推定）
2014.02,D,A61M 2001/3696,,"with means for adding or withdrawing liquid substances during the centrifugation, e.g. continuous centrifugation",,Scheme XML差分（推定）
2014.02,D,A61M 2001/3698,,Expressing processed fluid out from the turning rotor using another fluid compressing the treatment chamber   Variable volume rotors,,Scheme XML差分（推定）
