改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2022.08,U,A61B 17/00,A61B 17/00,"Surgical instruments, devices or methods, e.g. tourniquets (A61B18/00 takes precedence; contraceptive devices, pessaries, or applicators therefor A61F6/00; eye surgery A61F9/007; ear surgery A61F11/00)","Surgical instruments, devices or methods, e.g. tourniquets (A61B18/00 takes precedence; contraceptive devices, pessaries, or applicators therefor A61F6/00; eye surgery A61F9/007; ear surgery A61F11/00)",Compilation of Changes
2022.08,U,A61B 17/12,A61B 17/12,"for ligaturing or otherwise compressing tubular parts of the body, e.g. blood vessels, umbilical cord (specially adapted for vas deferens or fallopian tubes A61F6/20; materials for ligaturing blood vessels A61L17/00)","for ligaturing or otherwise compressing tubular parts of the body, e.g. blood vessels, umbilical cord (specially adapted for vas deferens or fallopian tubes A61F6/20; materials for ligaturing blood vessels A61L17/00)",Compilation of Changes
2022.08,M,A61B 17/132,A61B 17/132,Tourniquets {(sphygometers A61B5/02sphygmomanometer A61B5/022)},Tourniquets {(sphygometers A61B5/02sphygmomanometer A61B5/022)},Compilation of Changes
2022.08,M,A61B 17/42,A61B 17/42,Gynaecological or obstetrical instruments or methods {({ligaturing clamps or clips for the umbilical cord A61B17/122; curettage A61B17/3207} A61B17/320708; dilators A61M29/00)},Gynaecological or obstetrical instruments or methods {({ligaturing clamps or clips for the umbilical cord A61B17/122; curettage A61B17/3207} A61B17/320708; dilators A61M29/00)},Compilation of Changes
2022.08,M,A61B 17/425,A61B 17/425,for reproduction or fertilisation {(specially adapted for use with animals A61D19/00)},for reproduction or fertilisation {(specially adapted for use with animals A61D19/00)},Compilation of Changes
2022.08,U,A61M 60/00,A61M 60/00,Blood pumps; Devices for mechanical circulatory actuation; Balloon pumps for circulatory assistance (heart stimulation A61H31/00; heart stimulators for electrotherapy A61N1/362),Blood pumps; Devices for mechanical circulatory actuation; Balloon pumps for circulatory assistance (heart stimulation A61H31/00; heart stimulators for electrotherapy A61N1/362),Compilation of Changes
2022.08,U,A61M 60/09,A61M 60/09,"Details not provided for in groups A61M60/40, A61M60/50 or A61M60/80","Details not provided for in groups A61M60/40, A61M60/50 or A61M60/80",Compilation of Changes
2022.08,N,A61M 99/00,A61M 99/00,Subject matter not provided for in other groups of this subclass,Subject matter not provided for in other groups of this subclass,Compilation of Changes
2022.08,U,A63B 23/00,A63B 23/00,"Exercising apparatus specially adapted for particular parts of the body (A63B22/00 takes precedence; force-resisting aspects A63B21/00; electric or electronic controls therefor A63B24/00; devices for exercising or strengthening of fingers, or arms in teaching operation of keyboards G09B15/06)","Exercising apparatus specially adapted for particular parts of the body (A63B22/00 takes precedence; force-resisting aspects A63B21/00; electric or electronic controls therefor A63B24/00; devices for exercising or strengthening of fingers, or arms in teaching operation of keyboards G09B15/06)",Compilation of Changes
2022.08,U,A63B 23/035,A63B 23/035,"for limbs, i.e. upper or lower limbs, e.g. simultaneously","for limbs, i.e. upper or lower limbs, e.g. simultaneously",Compilation of Changes
2022.08,U,A63B 23/04,A63B 23/04,for lower limbs {(training appliances for special sports A63B69/00; for the purpose of producing mechanical power F03G5/00)},for lower limbs {(training appliances for special sports A63B69/00; for the purpose of producing mechanical power F03G5/00)},Compilation of Changes
2022.08,U,A63B 23/0405,A63B 23/0405,{involving a bending of the knee and hip joints simultaneously (A63B23/0476 takes precedence)},{involving a bending of the knee and hip joints simultaneously (A63B23/0476 takes precedence)},Compilation of Changes
2022.08,M,A63B 23/047,A63B 23/047,{Walking and pulling or pushing a load (for exercising the player ability for rugby or American football A63B69/345A63B69/34)},{Walking and pulling or pushing a load (for exercising the player ability for rugby or American football A63B69/345A63B69/34)},Compilation of Changes
2022.08,U,A63B 33/00,A63B 33/00,"Swimming equipment attachable to the head, e.g. swim caps or goggles (diving masks B63C11/12; breathing aids, e.g. snorkels, B63C11/18)","Swimming equipment attachable to the head, e.g. swim caps or goggles (diving masks B63C11/12; breathing aids, e.g. snorkels, B63C11/18)",Compilation of Changes
2022.08,M,A63B 33/002,A63B 33/002,{Swimming goggles},{Swimming goggles},Compilation of Changes
2022.08,M,A63B 33/004,A63B 33/004,{comprising two separate lenses joined by a flexible bridge},{comprising two separate lenses joined by a flexible bridge},Compilation of Changes
2022.08,M,A63B 33/006,A63B 33/006,{with means allowing adjustment of the bridge},{with means allowing adjustment of the bridge},Compilation of Changes
2022.08,M,A63B 33/008,A63B 33/008,{with stepless adjustment},{with stepless adjustment},Compilation of Changes
2022.08,U,A63B 37/00,A63B 37/00,Solid balls;{Rigid hollow balls; } Marbles (heavy throwing balls A63B65/06),Solid balls;{Rigid hollow balls; } Marbles (heavy throwing balls A63B65/06),Compilation of Changes
2022.08,U,A63B 37/0003,A63B 37/0003,{Golf balls},{Golf balls},Compilation of Changes
2022.08,M,A63B 37/0004,A63B 37/0004,{Surface depressions or protrusions},{Surface depressions or protrusions},Compilation of Changes
2022.08,M,A63B 37/0006,A63B 37/0006,{Arrangement or layout of dimples},{Arrangement or layout of dimples},Compilation of Changes
2022.08,M,A63B 37/00065,A63B 37/00065,{located around the pole or the equator},{located around the pole or the equator},Compilation of Changes
2022.08,M,A63B 37/0021,A63B 37/0021,"{Occupation ratio, i.e. percentage surface occupied by dimples}","{Occupation ratio, i.e. percentage surface occupied by dimples}",Compilation of Changes
2022.08,M,A63B 37/00215,A63B 37/00215,{Volume ratio},{Volume ratio},Compilation of Changes
2022.08,M,A63B 37/0022,A63B 37/0022,"{Coatings, e.g. paint films; Markings}","{Coatings, e.g. paint films; Markings}",Compilation of Changes
2022.08,M,A63B 37/00221,A63B 37/00221,{characterised by the material},{characterised by the material},Compilation of Changes
2022.08,M,A63B 37/00222,A63B 37/00222,"{Physical properties, e.g. hardness}","{Physical properties, e.g. hardness}",Compilation of Changes
2022.08,M,A63B 37/00223,A63B 37/00223,{Colour tone},{Colour tone},Compilation of Changes
2022.08,M,A63B 37/0023,A63B 37/0023,{Covers},{Covers},Compilation of Changes
2022.08,M,A63B 37/00373,A63B 37/00373,{Colour tone},{Colour tone},Compilation of Changes
2022.08,M,A63B 37/00376,A63B 37/00376,{Transparency or semitransparency},{Transparency or semitransparency},Compilation of Changes
2022.08,M,A63B 37/0038,A63B 37/0038,"{Intermediate layers, e.g. inner cover, outer core, mantle}","{Intermediate layers, e.g. inner cover, outer core, mantle}",Compilation of Changes
2022.08,M,A63B 37/00495,A63B 37/00495,{Colour tone},{Colour tone},Compilation of Changes
2022.08,M,A63B 37/005,A63B 37/005,{Cores},{Cores},Compilation of Changes
2022.08,U,A63B 37/006,A63B 37/006,{Physical properties},{Physical properties},Compilation of Changes
2022.08,M,A63B 37/0062,A63B 37/0062,{Hardness},{Hardness},Compilation of Changes
2022.08,M,A63B 37/00621,A63B 37/00621,{Centre hardness},{Centre hardness},Compilation of Changes
2022.08,M,A63B 37/00622,A63B 37/00622,{Surface hardness},{Surface hardness},Compilation of Changes
2022.08,M,A63B 37/00691,A63B 37/00691,{Colour tone},{Colour tone},Compilation of Changes
2022.08,U,A63B 37/007,A63B 37/007,{Characteristics of the ball as a whole},{Characteristics of the ball as a whole},Compilation of Changes
2022.08,M,A63B 37/0077,A63B 37/0077,{Physical properties},{Physical properties},Compilation of Changes
2022.08,M,A63B 37/00773,A63B 37/00773,{Moment of inertia},{Moment of inertia},Compilation of Changes
2022.08,M,A63B 37/00776,A63B 37/00776,{Slab hardness},{Slab hardness},Compilation of Changes
2022.08,M,A63B 37/0092,A63B 37/0092,{Hardness distribution amongst different ball layers},{Hardness distribution amongst different ball layers},Compilation of Changes
2022.08,M,A63B 37/00921,A63B 37/00921,{whereby hardness of the cover is higher than hardness of the intermediate layers},{whereby hardness of the cover is higher than hardness of the intermediate layers},Compilation of Changes
2022.08,M,A63B 37/00922,A63B 37/00922,{whereby hardness of the cover is lower than hardness of the intermediate layers},{whereby hardness of the cover is lower than hardness of the intermediate layers},Compilation of Changes
2022.08,M,A63B 41/00,A63B 41/00,Hollow inflatable balls,Hollow inflatable balls,Compilation of Changes
2022.08,M,A63B 41/125,A63B 41/125,"{Large inflatable balls primarily used as body supports for exercising, e.g. balancing}","{Large inflatable balls primarily used as body supports for exercising, e.g. balancing}",Compilation of Changes
2022.08,U,A63B 69/00,A63B 69/00,Training appliances or apparatus for special sports (training of parachutists B64D23/00),Training appliances or apparatus for special sports (training of parachutists B64D23/00),Compilation of Changes
2022.08,M,A63B 69/002,A63B 69/002,{for football (American-football dummies A63B69/345A63B69/34)},{for football (American-football dummies A63B69/345A63B69/34)},Compilation of Changes
2022.08,F,A63B 69/004,A63B 69/004,"{for the martial arts, e.g. karate, judo (A63B69/20, A63B69/34 take precedence)}","{for the martial arts, e.g. karate, judo (A63B69/20, A63B69/34 take precedence)}",Compilation of Changes
2022.08,D,A63B 2069/0042,A63B 2069/0042,"{Breaking boards or holders therefore, i.e. devices for destroying exercises}","{Breaking boards or holders therefore, i.e. devices for destroying exercises}",Compilation of Changes
2022.08,D,A63B 2069/0044,A63B 2069/0044,"{Fake or disarmed practise weapons, i.e. for mimicking combat situations}","{Fake or disarmed practise weapons, i.e. for mimicking combat situations}",Compilation of Changes
2022.08,M,A63B 69/0053,A63B 69/0053,{Apparatus generating random stimulus signals for reaction-time training involving a substantial physical effort},{Apparatus generating random stimulus signals for reaction-time training involving a substantial physical effort},Compilation of Changes
2022.08,M,A63B 69/0055,A63B 69/0055,"{with means for distracting the user, e.g. visual or audio means}","{with means for distracting the user, e.g. visual or audio means}",Compilation of Changes
2022.08,M,A63B 69/0057,A63B 69/0057,{Means for physically limiting movements of body parts (A63B23/0211 takes precedence)},{Means for physically limiting movements of body parts (A63B23/0211 takes precedence)},Compilation of Changes
2022.08,M,A63B 69/0062,A63B 69/0062,{Leg restraining devices},{Leg restraining devices},Compilation of Changes
2022.08,M,A63B 69/0093,A63B 69/0093,"{for surfing, i.e. without a sail; for skate or snow boarding}","{for surfing, i.e. without a sail; for skate or snow boarding}",Compilation of Changes
2022.08,C,A63B 69/02,A63B 69/02,"Punching balls {, e.g. for boxing; Other boxing training devicesdevices for striking used during training of combat sports, e.g. bags (A63B69/34 takes precedence)}","Punching balls {, e.g. for boxing; Other boxing training devicesdevices for striking used during training of combat sports, e.g. bags (A63B69/34 takes precedence)}",Compilation of Changes
2022.08,D,A63B 69/201,A63B 69/201,{Hanging heavy punching bags},{Hanging heavy punching bags},Compilation of Changes
2022.08,F,A63B 69/203,A63B 69/203,"{Punching balls, i.e. mainly designed to be hit at resonant frequency}","{Punching balls, i.e. mainly designed to be hit at resonant frequency}",Compilation of Changes
2022.08,F,A63B 69/205,A63B 69/205,{hanging downwards},{hanging downwards},Compilation of Changes
2022.08,F,A63B 69/206,A63B 69/206,{mounted by using attachments at opposite points},{mounted by using attachments at opposite points},Compilation of Changes
2022.08,D,A63B 69/208,A63B 69/208,{mounted on a resilient foot},{mounted on a resilient foot},Compilation of Changes
2022.08,N,A63B 69/215,A63B 69/215,{Anthropomorphic devices},{Anthropomorphic devices},Compilation of Changes
2022.08,N,A63B 69/22,A63B 69/22,"mounted on, or suspended from, a fixed support","mounted on, or suspended from, a fixed support",Compilation of Changes
2022.08,N,A63B 69/222,A63B 69/222,{suspended from a fixed support},{suspended from a fixed support},Compilation of Changes
2022.08,N,A63B 69/224,A63B 69/224,{mounted on a resilient foot},{mounted on a resilient foot},Compilation of Changes
2022.08,C,A63B 69/24,A63B 69/24,"mounted on, or suspended from, a movable support","mounted on, or suspended from, a movable support",Compilation of Changes
2022.08,N,A63B 69/244,A63B 69/244,{suspended from a movable support},{suspended from a movable support},Compilation of Changes
2022.08,T,A63B 69/26,A63B 69/26,attached to the human body,attached to the human body,Compilation of Changes
2022.08,N,A63B 69/28,A63B 69/28,Attachments located on the balls {or other training devices} at opposite points,Attachments located on the balls {or other training devices} at opposite points,Compilation of Changes
2022.08,N,A63B 69/03,A63B 69/03,Resilient attachments,Resilient attachments,Compilation of Changes
2022.08,N,A63B 69/305,A63B 69/305,{Hanging heavy punching bags},{Hanging heavy punching bags},Compilation of Changes
2022.08,C,A63B 69/32,A63B 69/32,with indicating devices,with indicating devices,Compilation of Changes
2022.08,N,A63B 69/322,A63B 69/322,{to instruct user where to strike},{to instruct user where to strike},Compilation of Changes
2022.08,U,A63B 69/325,A63B 69/325,{for vertical blows on a horizontal surface},{for vertical blows on a horizontal surface},Compilation of Changes
2022.08,N,A63B 69/331,A63B 69/331,"{Breaking boards or holders therefore, i.e. devices for destroying exercises}","{Breaking boards or holders therefore, i.e. devices for destroying exercises}",Compilation of Changes
2022.08,N,A63B 69/333,A63B 69/333,"{Fake or disarmed practise weapons, i.e. for mimicking combat situations in martial arts training}","{Fake or disarmed practise weapons, i.e. for mimicking combat situations in martial arts training}",Compilation of Changes
2022.08,C,A63B 69/34,A63B 69/34,"{Dummies,Tackling, blocking or grappling dummies, e.g.} boxing or {wrestling or American-} football dummies","{Dummies,Tackling, blocking or grappling dummies, e.g.} boxing or {wrestling or American-} football dummies",Compilation of Changes
2022.08,D,A63B 69/345,A63B 69/345,"{(American-) football, rugby, wrestling dummies, e.g. for tackling, blocking}","{(American-) football, rugby, wrestling dummies, e.g. for tackling, blocking}",Compilation of Changes
2022.08,M,A63B 69/36,A63B 69/36,for golf,for golf,Compilation of Changes
2022.08,M,A63B 69/3605,A63B 69/3605,{Golf club selection aids informing player of his average or expected shot distance for each club},{Golf club selection aids informing player of his average or expected shot distance for each club},Compilation of Changes
2022.08,M,A63B 69/3617,A63B 69/3617,"{Striking surfaces with impact indicating means, e.g. markers}","{Striking surfaces with impact indicating means, e.g. markers}",Compilation of Changes
2022.08,M,A63B 69/362,A63B 69/362,{electrical or electronic},{electrical or electronic},Compilation of Changes
2022.08,M,A63B 69/3623,A63B 69/3623,"{for driving (A63B69/3608, A63B69/3658, A63B69/3661, A63B69/3667 and A63B69/3691 take precedence)}","{for driving (A63B69/3608, A63B69/3658, A63B69/3661, A63B69/3667 and A63B69/3691 take precedence)}",Compilation of Changes
2022.08,M,A63B 69/3629,A63B 69/3629,"{Visual means not attached to the body for aligning, positioning the trainee's head or for detecting head movement, e.g. by parallax}","{Visual means not attached to the body for aligning, positioning the trainee's head or for detecting head movement, e.g. by parallax}",Compilation of Changes
2022.08,M,A63B 69/3676,A63B 69/3676,"{for putting (A63B69/3608, A63B69/3661, A63B69/3667 and A63B69/3697 take precedence)}","{for putting (A63B69/3608, A63B69/3661, A63B69/3667 and A63B69/3697 take precedence)}",Compilation of Changes
2022.08,M,A63B 69/3682,A63B 69/3682,"{Visual means not attached to the body for aligning, positioning the trainee's head or for detecting head movement, e.g. by parallax}","{Visual means not attached to the body for aligning, positioning the trainee's head or for detecting head movement, e.g. by parallax}",Compilation of Changes
2022.08,U,A63B 71/00,A63B 71/00,Games or sports accessories not covered in groups A63B1/00 - A63B69/00 (starting appliances A63K3/02),Games or sports accessories not covered in groups A63B1/00 - A63B69/00 (starting appliances A63K3/02),Compilation of Changes
2022.08,M,A63B 71/02,A63B 71/02,for large-room or outdoor sporting games,for large-room or outdoor sporting games,Compilation of Changes
2022.08,M,A63B 71/03,A63B 71/03,"{Athletic drills or obstacles for sport training, other than foot obstacles for skipping}","{Athletic drills or obstacles for sport training, other than foot obstacles for skipping}",Compilation of Changes
2022.08,M,A63B 2209/00,A63B 2209/00,Characteristics of used materials,Characteristics of used materials,Compilation of Changes
2022.08,M,A63B 2209/18,A63B 2209/18,biodegradable,biodegradable,Compilation of Changes
2022.08,M,A63B 2214/00,A63B 2214/00,Training methods,Training methods,Compilation of Changes
2022.08,U,A63B 2225/00,A63B 2225/00,"Miscellaneous features of sport apparatus, devices or equipment","Miscellaneous features of sport apparatus, devices or equipment",Compilation of Changes
2022.08,M,A63B 2225/11,A63B 2225/11,specially adapted to be transported on a trailer,specially adapted to be transported on a trailer,Compilation of Changes
2022.08,U,A63B 2230/00,A63B 2230/00,Measuring physiological parameters of the user,Measuring physiological parameters of the user,Compilation of Changes
2022.08,M,A63B 2230/04,A63B 2230/04,"heartbeat characteristics, e.g. E.G.C.ECG, blood pressure modulations","heartbeat characteristics, e.g. E.G.C.ECG, blood pressure modulations",Compilation of Changes
2022.08,U,A63B 2244/00,A63B 2244/00,Sports without balls,Sports without balls,Compilation of Changes
2022.08,C,A63B 2244/01,A63B 2244/01,"Combat sports (Rugby, American football A63B2243/0066)","Combat sports (Rugby, American football A63B2243/0066)",Compilation of Changes
2022.08,T,A63B 2244/102,A63B 2244/102,Boxing,Boxing,Compilation of Changes
2022.08,T,A63B 2244/104,A63B 2244/104,Judo,Judo,Compilation of Changes
2022.08,T,A63B 2244/106,A63B 2244/106,Karate,Karate,Compilation of Changes
2022.08,T,A63B 2244/108,A63B 2244/108,Wrestling,Wrestling,Compilation of Changes
2022.08,M,A63C 5/00,A63C 5/00,"Skis or snowboards (sledges with runners, e.g. ski-bobs, B62B13/00; runners for sledges B62B17/02; runners for carrying wheeled vehicles to facilitate travel on snow or ice B62B19/00)","Skis or snowboards (sledges with runners, e.g. ski-bobs, B62B13/00; runners for sledges B62B17/02; runners for carrying wheeled vehicles to facilitate travel on snow or ice B62B19/00)",Compilation of Changes
2022.08,M,A63C 5/02,A63C 5/02,collapsible; divided,collapsible; divided,Compilation of Changes
2022.08,M,A63C 5/025,A63C 5/025,Short skis,Short skis,Compilation of Changes
2022.08,M,A63C 5/11,A63C 5/11,combined with sails or the like {; Accessories specially adapted for sail-skiing},combined with sails or the like {; Accessories specially adapted for sail-skiing},Compilation of Changes
2022.08,U,A63C 11/00,A63C 11/00,Accessories for skiing or snowboarding (fittings on vehicles for carrying skis B60R9/12),Accessories for skiing or snowboarding (fittings on vehicles for carrying skis B60R9/12),Compilation of Changes
2022.08,U,A63C 11/22,A63C 11/22,Ski-sticks,Ski-sticks,Compilation of Changes
2022.08,M,A63C 11/222,A63C 11/222,{Ski-stick handles or hand-straps},{Ski-stick handles or hand-straps},Compilation of Changes
2022.08,M,A63C 11/2224,A63C 11/2224,{Connection systems for hand-straps},{Connection systems for hand-straps},Compilation of Changes
2022.08,M,A63C 11/2228,A63C 11/2228,{Details of hand-straps},{Details of hand-straps},Compilation of Changes
2022.08,U,A63H 27/00,A63H 27/00,Toy aircraft; Other flying toys (toys with parachutes A63H33/20 ){; Starting or launching devices therefor},Toy aircraft; Other flying toys (toys with parachutes A63H33/20 ){; Starting or launching devices therefor},Compilation of Changes
2022.08,M,A63H 27/08,A63H 27/08,Kites (kite-sails or kite-wings specially adapted for water sports boards B63H8/10; kite-sails for wind propelled vessels B63H9/069),Kites (kite-sails or kite-wings specially adapted for water sports boards B63H8/10; kite-sails for wind propelled vessels B63H9/069),Compilation of Changes
2022.08,M,B01D 61/00,B01D 61/00,"Processes of separation using semi-permeable membranes, e.g. dialysis, osmosis, or ultrafiltration; Apparatus specially adapted therefor; Semi-permeable membranes or their production","Processes of separation using semi-permeable membranes, e.g. dialysis, osmosis, or ultrafiltration; Apparatus specially adapted therefor; Semi-permeable membranes or their production",Compilation of Changes
2022.08,M,B01D 61/00,B01D 61/00,"Processes of separation using semi-permeable membranes, e.g. dialysis, osmosis, or ultrafiltration; Apparatus, accessories or auxiliary operations specially adapted therefor (separation of gases or vapours by diffusion B01D53/22)","Processes of separation using semi-permeable membranes, e.g. dialysis, osmosis, or ultrafiltration; Apparatus, accessories or auxiliary operations specially adapted therefor (separation of gases or vapours by diffusion B01D53/22)",Compilation of Changes
2022.08,C,B01D 61/002,B01D 61/002,"{Forward osmosis, direct osmosis or direct osmosis}(actuators for pressure retarded osmosis F03G7/015)}","{Forward osmosis, direct osmosis or direct osmosis}(actuators for pressure retarded osmosis F03G7/015)}",Compilation of Changes
2022.08,N,B01D 61/0021,B01D 61/0021,{comprising multiple forward osmosis steps},{comprising multiple forward osmosis steps},Compilation of Changes
2022.08,N,B01D 61/0022,B01D 61/0022,{Apparatus therefor},{Apparatus therefor},Compilation of Changes
2022.08,N,B01D 61/0023,B01D 61/0023,{Accessories; Auxiliary operations},{Accessories; Auxiliary operations},Compilation of Changes
2022.08,N,B01D 61/0024,B01D 61/0024,{Controlling or regulating},{Controlling or regulating},Compilation of Changes
2022.08,M,B01D 61/005,B01D 61/005,"{Osmotic agents, draw solutions}; Draw solutions}","{Osmotic agents, draw solutions}; Draw solutions}",Compilation of Changes
2022.08,U,B01D 61/02,B01D 61/02,Reverse osmosis; Hyperfiltration {; Nanofiltration},Reverse osmosis; Hyperfiltration {; Nanofiltration},Compilation of Changes
2022.08,D,B01D 61/022,B01D 61/022,"{comprising multiple reverse osmosis, hyperfiltration or nanofiltration steps}","{comprising multiple reverse osmosis, hyperfiltration or nanofiltration steps}",Compilation of Changes
