改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2021.01,M,A01H 1/06,A01H 1/06,"Processes for producing mutations, e.g. treatment with chemicals or with radiation (mutation or genetic engineering C12N15/00specific mutations prepared by genetic engineering on plant cell or plant tissues C12N15/00 {; process for producing transgenic plants C12N15/82})","Processes for producing mutations, e.g. treatment with chemicals or with radiation (mutation or genetic engineering C12N15/00specific mutations prepared by genetic engineering on plant cell or plant tissues C12N15/00 {; process for producing transgenic plants C12N15/82})",Compilation of Changes
2021.01,C,A01H 1/08,A01H 1/08,Methods or apparatus for producing changes in chromosome number,Methods or apparatus for producing changes in chromosome number,Compilation of Changes
2021.01,N,A01H 1/09,A01H 1/09,{Apparatus for producing changes in chromosome number},{Apparatus for producing changes in chromosome number},Compilation of Changes
2021.01,N,A01H 1/01,A01H 1/01,"{Processes for modifying non-agronomic quality output traits, e.g. for industrial processing; Value added, non-agronomic traits}","{Processes for modifying non-agronomic quality output traits, e.g. for industrial processing; Value added, non-agronomic traits}",Compilation of Changes
2021.01,N,A01H 1/101,A01H 1/101,"{involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine or caffeine}","{involving biosynthetic or metabolic pathways, i.e. metabolic engineering, e.g. nicotine or caffeine}",Compilation of Changes
2021.01,N,A01H 1/102,A01H 1/102,"{involving modified carbohydrate or sugar alcohol metabolism, e.g. starch biosynthesis}","{involving modified carbohydrate or sugar alcohol metabolism, e.g. starch biosynthesis}",Compilation of Changes
2021.01,N,A01H 1/103,A01H 1/103,"{Non-starch polysaccharides, e.g. cellulose, fructans or levans}","{Non-starch polysaccharides, e.g. cellulose, fructans or levans}",Compilation of Changes
2021.01,N,A01H 1/104,A01H 1/104,"{involving modified lipid metabolism, e.g. seed oil composition}","{involving modified lipid metabolism, e.g. seed oil composition}",Compilation of Changes
2021.01,N,A01H 1/105,A01H 1/105,{involving altered sterol composition},{involving altered sterol composition},Compilation of Changes
2021.01,N,A01H 1/106,A01H 1/106,"{involving fruit development, senescence or ethylene biosynthesis, e.g. modified tomato ripening or cut flower shelf-life}","{involving fruit development, senescence or ethylene biosynthesis, e.g. modified tomato ripening or cut flower shelf-life}",Compilation of Changes
2021.01,N,A01H 1/107,A01H 1/107,{involving pigment biosynthesis},{involving pigment biosynthesis},Compilation of Changes
2021.01,N,A01H 1/108,A01H 1/108,"{involving amino acid content, e.g. synthetic storage proteins or altering amino acid biosynthesis}","{involving amino acid content, e.g. synthetic storage proteins or altering amino acid biosynthesis}",Compilation of Changes
2021.01,N,A01H 1/109,A01H 1/109,{involving lignin biosynthesis},{involving lignin biosynthesis},Compilation of Changes
2021.01,N,A01H 1/12,A01H 1/12,"{Processes for modifying agronomic input traits, e.g. crop yield}","{Processes for modifying agronomic input traits, e.g. crop yield}",Compilation of Changes
2021.01,N,A01H 1/1205,A01H 1/1205,{Abscission; Dehiscence; Senescence},{Abscission; Dehiscence; Senescence},Compilation of Changes
2021.01,N,A01H 1/121,A01H 1/121,{Plant growth habits},{Plant growth habits},Compilation of Changes
2021.01,N,A01H 1/1215,A01H 1/1215,"{Flower development or morphology, e.g. flowering promoting factor [FPF]}","{Flower development or morphology, e.g. flowering promoting factor [FPF]}",Compilation of Changes
2021.01,N,A01H 1/122,A01H 1/122,"{for stress resistance, e.g. heavy metal resistance}","{for stress resistance, e.g. heavy metal resistance}",Compilation of Changes
2021.01,N,A01H 1/1225,A01H 1/1225,"{for drought, cold or salt resistance}","{for drought, cold or salt resistance}",Compilation of Changes
2021.01,N,A01H 1/123,A01H 1/123,{for herbicide resistance},{for herbicide resistance},Compilation of Changes
2021.01,N,A01H 1/1235,A01H 1/1235,{to glyphosate},{to glyphosate},Compilation of Changes
2021.01,N,A01H 1/124,A01H 1/124,{to sulfonylurea},{to sulfonylurea},Compilation of Changes
2021.01,N,A01H 1/1245,A01H 1/1245,"{for biotic stress resistance, e.g. pathogen, pest or disease resistance}","{for biotic stress resistance, e.g. pathogen, pest or disease resistance}",Compilation of Changes
2021.01,N,A01H 1/125,A01H 1/125,{for bacterial resistance},{for bacterial resistance},Compilation of Changes
2021.01,N,A01H 1/1255,A01H 1/1255,{for fungal resistance},{for fungal resistance},Compilation of Changes
2021.01,N,A01H 1/126,A01H 1/126,{for virus resistance},{for virus resistance},Compilation of Changes
2021.01,N,A01H 1/1265,A01H 1/1265,{for nematode resistance},{for nematode resistance},Compilation of Changes
2021.01,N,A01H 1/127,A01H 1/127,{for insect resistance},{for insect resistance},Compilation of Changes
2021.01,N,A01H 1/129,A01H 1/129,"{involving hormone-influenced development, e.g. auxin}","{involving hormone-influenced development, e.g. auxin}",Compilation of Changes
2021.01,M,A01H 3/00,A01H 3/00,"Processes for modifying phenotypes, { {, e.g. symbiosis with bacteria} (A01H4/00 takes precedence; influencing the growth of plants without producing new plants, non-chemically A01G7/00, chemically A01N25/00 - A01N65/00)","Processes for modifying phenotypes, { {, e.g. symbiosis with bacteria} (A01H4/00 takes precedence; influencing the growth of plants without producing new plants, non-chemically A01G7/00, chemically A01N25/00 - A01N65/00)",Compilation of Changes
2021.01,U,A01H 4/00,A01H 4/00,Plant reproduction by tissue culture techniques {; Tissue culture techniques therefor},Plant reproduction by tissue culture techniques {; Tissue culture techniques therefor},Compilation of Changes
2021.01,C,A01H 4/001,A01H 4/001,{Culture apparatus for tissue culture}; Culture media therefor},{Culture apparatus for tissue culture}; Culture media therefor},Compilation of Changes
2021.01,N,A01H 4/002,A01H 4/002,{Culture media for tissue culture},{Culture media for tissue culture},Compilation of Changes
2021.01,U,A23C 11/00,A23C 11/00,"Milk substitutes, e.g. coffee whitener compositions (cheese substitutes A23C20/00; butter substitutes A23D; cream substitutes A23L9/20)","Milk substitutes, e.g. coffee whitener compositions (cheese substitutes A23C20/00; butter substitutes A23D; cream substitutes A23L9/20)",Compilation of Changes
2021.01,U,A23C 11/02,A23C 11/02,"containing at least one non-milk component as source of fats or proteins (A23C19/055, A23C21/04 take precedence)","containing at least one non-milk component as source of fats or proteins (A23C19/055, A23C21/04 take precedence)",Compilation of Changes
2021.01,C,A23C 11/01,A23C 11/01,"containing or not lactose but no other milk components as source of fats, carbohydrates or proteins, e.g. soy milk","containing or not lactose but no other milk components as source of fats, carbohydrates or proteins, e.g. soy milk",Compilation of Changes
2021.01,C,A23C 11/103,A23C 11/103,"{containing only proteins from pulses, oilseeds or nuts, e.g. soy or nut milk}","{containing only proteins from pulses, oilseeds or nuts, e.g. soy or nut milk}",Compilation of Changes
2021.01,C,A23C 11/106,A23C 11/106,"{Addition of, or treatment with, microorganisms (A23C20/025 andtakes A23L11/37 take precedence)}","{Addition of, or treatment with, microorganisms (A23C20/025 andtakes A23L11/37 take precedence)}",Compilation of Changes
2021.01,U,A23C 20/00,A23C 20/00,"Cheese substitutes (A23C19/055, A23C19/093 take precedence)","Cheese substitutes (A23C19/055, A23C19/093 take precedence)",Compilation of Changes
2021.01,C,A23C 20/005,A23C 20/005,"{mainly containing proteins from pulses or oilseeds, e.g. soy curd, tofu}","{mainly containing proteins from pulses or oilseeds, e.g. soy curd, tofu}",Compilation of Changes
2021.01,C,A23C 20/02,A23C 20/02,"containing neither milk components, nor caseinate, nor lactose, as sources of fats, proteins or carbohydrates","containing neither milk components, nor caseinate, nor lactose, as sources of fats, proteins or carbohydrates",Compilation of Changes
2021.01,C,A23C 20/025,A23C 20/025,"{mainly containing proteins from pulses or oilseeds, e.g. soy curd, tofu}","{mainly containing proteins from pulses or oilseeds, e.g. soy curd, tofu}",Compilation of Changes
2021.01,M,A23G 1/00,A23G 1/00,"Cocoa; Cocoa products, e.g. chocolate; Substitutes therefor (kitchen equipment for cocoa preparation A47J, e.g. apparatus for making beverages A47J31/00)","Cocoa; Cocoa products, e.g. chocolate; Substitutes therefor (kitchen equipment for cocoa preparation A47J, e.g. apparatus for making beverages A47J31/00)",Compilation of Changes
2021.01,M,A23G 1/02,A23G 1/02,"Preliminary treatment, e.g. fermentation of cocoa (machines for roasting cocoa A23N12/00)","Preliminary treatment, e.g. fermentation of cocoa (machines for roasting cocoa A23N12/00)",Compilation of Changes
2021.01,M,A23G 1/04,A23G 1/04,Apparatus specially adapted for manufacture or treatment of cocoa or cocoa products (machines for roasting cocoa A23N12/00; crushing or grinding apparatus in general B02C),Apparatus specially adapted for manufacture or treatment of cocoa or cocoa products (machines for roasting cocoa A23N12/00; crushing or grinding apparatus in general B02C),Compilation of Changes
2021.01,M,A23G 1/08,A23G 1/08,Cocoa butter presses (presses for squeezing out liquid from liquid-containing material in general B30B),Cocoa butter presses (presses for squeezing out liquid from liquid-containing material in general B30B),Compilation of Changes
2021.01,U,A23G 1/02,A23G 1/02,"Apparatus for moulding, cutting, or dispensing chocolate","Apparatus for moulding, cutting, or dispensing chocolate",Compilation of Changes
2021.01,M,A23G 1/28,A23G 1/28,Apparatus for removing chocolate from the moulds (discharging baked goods from tins A21B3/18),Apparatus for removing chocolate from the moulds (discharging baked goods from tins A21B3/18),Compilation of Changes
2021.01,U,A23G 1/03,A23G 1/03,"Cocoa products, e.g. chocolate; Substitutes therefor","Cocoa products, e.g. chocolate; Substitutes therefor",Compilation of Changes
2021.01,M,A23G 1/305,A23G 1/305,"{Products for covering, coating, finishing, decorating}","{Products for covering, coating, finishing, decorating}",Compilation of Changes
2021.01,M,A23G 1/56,A23G 1/56,"making liquid products, e.g. for making chocolate milk {drinks and the products for their preparation, pastes for spreading, milk crumb, (A23G1/305 takes precedence)}","making liquid products, e.g. for making chocolate milk {drinks and the products for their preparation, pastes for spreading, milk crumb, (A23G1/305 takes precedence)}",Compilation of Changes
2021.01,M,A23G 3/00,A23G 3/00,Sweetmeats; Confectionery; Marzipan; Coated or filled products (chewing gum A23G4/00),Sweetmeats; Confectionery; Marzipan; Coated or filled products (chewing gum A23G4/00),Compilation of Changes
2021.01,U,A23G 3/02,A23G 3/02,Apparatus specially adapted for manufacture or treatment of sweetmeats or confectionery; Accessories therefor,Apparatus specially adapted for manufacture or treatment of sweetmeats or confectionery; Accessories therefor,Compilation of Changes
2021.01,M,A23G 3/28,A23G 3/28,Apparatus for decorating sweetmeats or confectionery (applying liquids to surfaces in general B05),Apparatus for decorating sweetmeats or confectionery (applying liquids to surfaces in general B05),Compilation of Changes
2021.01,M,A23G 3/32,A23G 3/32,ProcessProcesses for preparing caramel or sugar colours (colouring foodstuffs A23L5/40; flavouring foodstuffs A23L27/10),ProcessProcesses for preparing caramel or sugar colours (colouring foodstuffs A23L5/40; flavouring foodstuffs A23L27/10),Compilation of Changes
2021.01,U,A23G 3/34,A23G 3/34,"Sweetmeats, confectionery or marzipan; Processes for the preparation thereof","Sweetmeats, confectionery or marzipan; Processes for the preparation thereof",Compilation of Changes
2021.01,M,A23G 3/343,A23G 3/343,"{Products for covering, coating, finishing, decorating}","{Products for covering, coating, finishing, decorating}",Compilation of Changes
2021.01,M,A23G 3/346,A23G 3/346,"{Finished or semi-finished products in the form of powders, paste or liquids (A23G3/343 takes precedence)}","{Finished or semi-finished products in the form of powders, paste or liquids (A23G3/343 takes precedence)}",Compilation of Changes
2021.01,M,A23G 3/05,A23G 3/05,"characterised by shape, structure or physical form, e.g. products with supported structure (composite structures including chocolate, e.g. as layer, coating or filler A23G1/54)","characterised by shape, structure or physical form, e.g. products with supported structure (composite structures including chocolate, e.g. as layer, coating or filler A23G1/54)",Compilation of Changes
2021.01,M,A23G 4/00,A23G 4/00,Chewing gum (medicinal preparations characterised by chewing gum form {A61K9/0058}),Chewing gum (medicinal preparations characterised by chewing gum form {A61K9/0058}),Compilation of Changes
2021.01,U,A23G 4/06,A23G 4/06,characterised by the composition {containing organic or inorganic compounds},characterised by the composition {containing organic or inorganic compounds},Compilation of Changes
2021.01,M,A23G 4/062,A23G 4/062,"{Products for covering, coating, finishing, decorating}","{Products for covering, coating, finishing, decorating}",Compilation of Changes
2021.01,U,A23G 9/00,A23G 9/00,"Frozen sweets, e.g. ice confectionery, ice-cream; Mixtures therefor","Frozen sweets, e.g. ice confectionery, ice-cream; Mixtures therefor",Compilation of Changes
2021.01,M,A23G 9/04,A23G 9/04,"Production of frozen sweets, e.g. ice-cream (packages B65D85/78)","Production of frozen sweets, e.g. ice-cream (packages B65D85/78)",Compilation of Changes
2021.01,M,A23G 9/08,A23G 9/08,Batch production {({A23G9/06 takes precedence } ; continuous production A23G9/14)},Batch production {({A23G9/06 takes precedence } ; continuous production A23G9/14)},Compilation of Changes
2021.01,U,A23G 9/32,A23G 9/32,characterised by the composition {containing organic or inorganic compounds},characterised by the composition {containing organic or inorganic compounds},Compilation of Changes
2021.01,M,A23G 9/322,A23G 9/322,"{Products for covering, coating, finishing, decorating}","{Products for covering, coating, finishing, decorating}",Compilation of Changes
2021.01,M,A23G 9/52,A23G 9/52,"Liquid products; Solid products in the form of powders, flakes or granules for making liquid products {; Finished or semi-finished solid products, frozen granules}","Liquid products; Solid products in the form of powders, flakes or granules for making liquid products {; Finished or semi-finished solid products, frozen granules}",Compilation of Changes
2021.01,U,A23L 2/00,A23L 2/00,Non-alcoholic beverages; Dry compositions or concentrates therefor; Their preparation (soup concentrates A23L23/10; preparation of non-alcoholic beverages by removal of alcohol {C12H3/00}),Non-alcoholic beverages; Dry compositions or concentrates therefor; Their preparation (soup concentrates A23L23/10; preparation of non-alcoholic beverages by removal of alcohol {C12H3/00}),Compilation of Changes
2021.01,C,A23L 2/38,A23L 2/38,Other non-alcoholic beverages (drinks from legumes A23L11/60),Other non-alcoholic beverages (drinks from legumes A23L11/60),Compilation of Changes
2021.01,U,A23L 3/00,A23L 3/00,"Preservation of foods or foodstuffs, in general, e.g. pasteurising, sterilising, specially adapted for foods or foodstuffs (preservation of flour or bread A21D; processes specially adapted for particular foods or foodstuffs, see the relevant groups for the foods or foodstuffs in A23; preserving foods or foodstuffs in association with packaging B65B55/00; preservation of alcoholic beverages C12H)","Preservation of foods or foodstuffs, in general, e.g. pasteurising, sterilising, specially adapted for foods or foodstuffs (preservation of flour or bread A21D; processes specially adapted for particular foods or foodstuffs, see the relevant groups for the foods or foodstuffs in A23; preserving foods or foodstuffs in association with packaging B65B55/00; preservation of alcoholic beverages C12H)",Compilation of Changes
2021.01,U,A23L 3/34,A23L 3/34,by treatment with chemicals,by treatment with chemicals,Compilation of Changes
2021.01,U,A23L 3/3454,A23L 3/3454,in the form of liquids or solids,in the form of liquids or solids,Compilation of Changes
2021.01,M,A23L 3/3463,A23L 3/3463,Organic compounds; Microorganisms; Enzymes,Organic compounds; Microorganisms; Enzymes,Compilation of Changes
2021.01,M,A23L 7/00,A23L 7/00,Cereal-derived products; Malt products (malt products of pulses A23L11/20A23L11/70); Preparation or treatment thereof (preparation of malt for brewing C12C),Cereal-derived products; Malt products (malt products of pulses A23L11/20A23L11/70); Preparation or treatment thereof (preparation of malt for brewing C12C),Compilation of Changes
2021.01,M,A23L 7/02,A23L 7/02,Malt products (malt products of pulses A23L11/20A23L11/70; preparation of malt for brewing C12C),Malt products (malt products of pulses A23L11/20A23L11/70; preparation of malt for brewing C12C),Compilation of Changes
2021.01,C,A23L 11/00,A23L 11/00,"Pulses, i.e. fruits of leguminous plants, for production of fodder or food; Products from legumes; Preparation or treatment thereof, e.g. treatment with phosphates","Pulses, i.e. fruits of leguminous plants, for production of fodder or food; Products from legumes; Preparation or treatment thereof, e.g. treatment with phosphates",Compilation of Changes
2021.01,M,A23L 11/01,A23L 11/01,"{Pulses or legumes in form of whole pieces or fragments thereof, without mashing or comminuting (A23L11/10 – A23L11/37A23L11/70 take precedence)}","{Pulses or legumes in form of whole pieces or fragments thereof, without mashing or comminuting (A23L11/10 – A23L11/37A23L11/70 take precedence)}",Compilation of Changes
2021.01,U,A23L 11/03,A23L 11/03,"{Soya beans, e.g. full-fat soya bean flakes or grits}","{Soya beans, e.g. full-fat soya bean flakes or grits}",Compilation of Changes
2021.01,M,A23L 11/05,A23L 11/05,{Mashed or comminuted pulses or legumes; Products made therefrom (A23L11/30 takes precedence; soya milk A23C11/103; tofu or soya cheese A23C20/025; tofu or soya cheese A23L11/45; soy drinks A23L11/65)},{Mashed or comminuted pulses or legumes; Products made therefrom (A23L11/30 takes precedence; soya milk A23C11/103; tofu or soya cheese A23C20/025; tofu or soya cheese A23L11/45; soy drinks A23L11/65)},Compilation of Changes
2021.01,U,A23L 11/07,A23L 11/07,"{Soya beans, e.g. oil-extracted soya bean flakes (A23L11/30 takes precedence)}","{Soya beans, e.g. oil-extracted soya bean flakes (A23L11/30 takes precedence)}",Compilation of Changes
2021.01,D,A23L 11/09,A23L 11/09,"{Fermented pulses or legumes, e.g. miso, tempeh; Addition of microorganisms (A23L11/30 takes precedence; soya sauce A23L27/50; fermented soya milk A23C11/103; cheese-like products A23C20/025)}","{Fermented pulses or legumes, e.g. miso, tempeh; Addition of microorganisms (A23L11/30 takes precedence; soya sauce A23L27/50; fermented soya milk A23C11/103; cheese-like products A23C20/025)}",Compilation of Changes
2021.01,U,A23L 11/01,A23L 11/01,Rapid cooking pulses,Rapid cooking pulses,Compilation of Changes
2021.01,D,A23L 11/02,A23L 11/02,Malt products; Fermented malt products (flavouring agents or condiments A23L27/00; malt products of cereals A23L7/20),Malt products; Fermented malt products (flavouring agents or condiments A23L27/00; malt products of cereals A23L7/20),Compilation of Changes
2021.01,U,A23L 11/03,A23L 11/03,"Removing undesirable substances, e.g. bitter substances","Removing undesirable substances, e.g. bitter substances",Compilation of Changes
2021.01,U,A23L 11/37,A23L 11/37,{using microorganisms},{using microorganisms},Compilation of Changes
2021.01,N,A23L 11/04,A23L 11/04,Pulse curds,Pulse curds,Compilation of Changes
2021.01,N,A23L 11/45,A23L 11/45,"Soy bean curds, e.g. tofu","Soy bean curds, e.g. tofu",Compilation of Changes
2021.01,N,A23L 11/05,A23L 11/05,Fermented pulses or legumes; Fermentation of pulses or legumes based on the addition of microorganisms (removing undesirable substances A23L11/30; soy sauce A23L27/50),Fermented pulses or legumes; Fermentation of pulses or legumes based on the addition of microorganisms (removing undesirable substances A23L11/30; soy sauce A23L27/50),Compilation of Changes
2021.01,N,A23L 11/06,A23L 11/06,"Drinks from legumes, e.g. lupine drinks","Drinks from legumes, e.g. lupine drinks",Compilation of Changes
2021.01,N,A23L 11/65,A23L 11/65,Soy drinks,Soy drinks,Compilation of Changes
2021.01,Q,A23L 11/07,A23L 11/07,"Germinated pulse products, e.g. from soy bean sprouts","Germinated pulse products, e.g. from soy bean sprouts",Compilation of Changes
2021.01,U,A24B 15/00,A24B 15/00,"Chemical features or treatment of tobacco; Tobacco substitutes, e.g. in liquid form (A24B3/00 takes precedence)","Chemical features or treatment of tobacco; Tobacco substitutes, e.g. in liquid form (A24B3/00 takes precedence)",Compilation of Changes
2021.01,U,A24B 15/18,A24B 15/18,Treatment of tobacco products or tobacco substitutes,Treatment of tobacco products or tobacco substitutes,Compilation of Changes
2021.01,M,A24B 15/28,A24B 15/28,by chemical substances,by chemical substances,Compilation of Changes
2021.01,C,A42B 1/00,A42B 1/00,Hats; Caps; Hoods,Hats; Caps; Hoods,Compilation of Changes
2021.01,M,A42B 1/002,A42B 1/002,"{DevicesExternal devices or supports adapted to retain the shape of hats, caps or hoods (for changing the size A42C3/00)}","{DevicesExternal devices or supports adapted to retain the shape of hats, caps or hoods (for changing the size A42C3/00)}",Compilation of Changes
2021.01,M,A42B 1/004,A42B 1/004,{with special decorative arrangements or effects}Decorative arrangements or effects,{with special decorative arrangements or effects}Decorative arrangements or effects,Compilation of Changes
2021.01,T,A42B 1/006,A42B 1/006,{convertible or adapted for other uses}convertible or adaptable for uses other than as headgear,{convertible or adapted for other uses}convertible or adaptable for uses other than as headgear,Compilation of Changes
2021.01,M,A42B 1/008,A42B 1/008,"{Head coverings with environmental control, e.g.with means for heating or cooling (ventilating arrangements for head coverings A42C5/04)}","{Head coverings with environmental control, e.g.with means for heating or cooling (ventilating arrangements for head coverings A42C5/04)}",Compilation of Changes
2021.01,N,A42B 1/009,A42B 1/009,with means for light reflection,with means for light reflection,Compilation of Changes
2021.01,N,A42B 1/011,A42B 1/011,Arrangements for deodorising or perfuming,Arrangements for deodorising or perfuming,Compilation of Changes
2021.01,N,A42B 1/012,A42B 1/012,"Sanitary or disposable, e.g. for use in hospitals or food industry","Sanitary or disposable, e.g. for use in hospitals or food industry",Compilation of Changes
2021.01,N,A42B 1/014,A42B 1/014,specially adapted for protection against insects,specially adapted for protection against insects,Compilation of Changes
2021.01,N,A42B 1/017,A42B 1/017,"specially adapted for promoting health, e.g. with means for pressing on acupuncture points","specially adapted for promoting health, e.g. with means for pressing on acupuncture points",Compilation of Changes
2021.01,N,A42B 1/0175,A42B 1/0175,using magnets,using magnets,Compilation of Changes
2021.01,N,A42B 1/018,A42B 1/018,"with means for protecting the eyes, ears or nape, e.g. sun or rain shields; with air-inflated pads or removable linings","with means for protecting the eyes, ears or nape, e.g. sun or rain shields; with air-inflated pads or removable linings",Compilation of Changes
2021.01,N,A42B 1/0181,A42B 1/0181,with means for protecting the eyes,with means for protecting the eyes,Compilation of Changes
2021.01,N,A42B 1/0182,A42B 1/0182,Peaks or visors,Peaks or visors,Compilation of Changes
2021.01,N,A42B 1/0183,A42B 1/0183,with stiffening means,with stiffening means,Compilation of Changes
2021.01,N,A42B 1/0184,A42B 1/0184,"detachable or movable, e.g. rotatable","detachable or movable, e.g. rotatable",Compilation of Changes
2021.01,N,A42B 1/0185,A42B 1/0185,"extendable, e.g. telescopic","extendable, e.g. telescopic",Compilation of Changes
2021.01,Q,A42B 1/0186,A42B 1/0186,with means for protecting the ears or nape,with means for protecting the ears or nape,Compilation of Changes
2021.01,N,A42B 1/0187,A42B 1/0187,"Removable protection for the nape, e.g. sun or rain shields","Removable protection for the nape, e.g. sun or rain shields",Compilation of Changes
2021.01,N,A42B 1/0188,A42B 1/0188,"Protection for the ears, e.g. removable ear muffs","Protection for the ears, e.g. removable ear muffs",Compilation of Changes
2021.01,N,A42B 1/0189,A42B 1/0189,Linings,Linings,Compilation of Changes
2021.01,N,A42B 1/019,A42B 1/019,characterised by their material,characterised by their material,Compilation of Changes
2021.01,N,A42B 1/0192,A42B 1/0192,Paper; Cardboard,Paper; Cardboard,Compilation of Changes
2021.01,N,A42B 1/0195,A42B 1/0195,Antimicrobial or antibacterial,Antimicrobial or antibacterial,Compilation of Changes
2021.01,U,A42B 1/02,A42B 1/02,Hats; Stiff caps,Hats; Stiff caps,Compilation of Changes
2021.01,U,A42B 1/04,A42B 1/04,Soft caps; Hoods,Soft caps; Hoods,Compilation of Changes
2021.01,C,A42B 1/041,A42B 1/041,"{Generally peaklessPeakless soft head coverings, e.g. turbans, or berets (A42B1/045, A42B1/046 take precedence)}","{Generally peaklessPeakless soft head coverings, e.g. turbans, or berets (A42B1/045, A42B1/046 take precedence)}",Compilation of Changes
2021.01,D,A42B 1/043,A42B 1/043,"{for use in hospital or food industries, e.g. sanitary or disposable caps}","{for use in hospital or food industries, e.g. sanitary or disposable caps}",Compilation of Changes
2021.01,C,A42B 1/045,A42B 1/045,"{fastened under the chin, e.g. bonnets} (millinery A42B1/16)","{fastened under the chin, e.g. bonnets} (millinery A42B1/16)",Compilation of Changes
2021.01,M,A42B 1/046,A42B 1/046,{Balaclavas or the like}Balaclavas,{Balaclavas or the like}Balaclavas,Compilation of Changes
2021.01,M,A42B 1/048,A42B 1/048,{characterised by hoods being attachable to garments}Detachable hoods,{characterised by hoods being attachable to garments}Detachable hoods,Compilation of Changes
2021.01,N,A42B 1/049,A42B 1/049,Nightcaps (hair nets or hair-protecting caps A45D8/40),Nightcaps (hair nets or hair-protecting caps A45D8/40),Compilation of Changes
2021.01,C,A42B 1/06,A42B 1/06,"Caps with flaps; Motoring caps; Caps with means for protecting the eyes, ears, or nape of neck (ear and nape protecting devices in general A41D); Caps with airpads or removable linings","Caps with flaps; Motoring caps; Caps with means for protecting the eyes, ears, or nape of neck (ear and nape protecting devices in general A41D); Caps with airpads or removable linings",Compilation of Changes
2021.01,D,A42B 1/061,A42B 1/061,{Caps or soft head coverings with means for protecting the eyes; Uniform caps},{Caps or soft head coverings with means for protecting the eyes; Uniform caps},Compilation of Changes
2021.01,D,A42B 1/062,A42B 1/062,{Peaks; Visors},{Peaks; Visors},Compilation of Changes
2021.01,D,A42B 1/063,A42B 1/063,{with stiffening means},{with stiffening means},Compilation of Changes
2021.01,D,A42B 1/064,A42B 1/064,"{detachable or movable, e.g. rotatable}","{detachable or movable, e.g. rotatable}",Compilation of Changes
2021.01,D,A42B 1/065,A42B 1/065,{extensible or telescopic},{extensible or telescopic},Compilation of Changes
2021.01,D,A42B 1/066,A42B 1/066,{Caps or soft head coverings with means for protecting the ears or nape of neck; Caps with flaps; Motoring caps},{Caps or soft head coverings with means for protecting the ears or nape of neck; Caps with flaps; Motoring caps},Compilation of Changes
2021.01,D,A42B 1/067,A42B 1/067,"{with removable protection of the nape of neck, e.g. sun or rain shields}","{with removable protection of the nape of neck, e.g. sun or rain shields}",Compilation of Changes
2021.01,D,A42B 1/068,A42B 1/068,{with additional protection for the ears; Removable ear muffs},{with additional protection for the ears; Removable ear muffs},Compilation of Changes
2021.01,D,A42B 1/069,A42B 1/069,{Linings},{Linings},Compilation of Changes
2021.01,M,A42B 1/08,A42B 1/08,with protection against blows (head-guards for sporting purposes A63B71/10),with protection against blows (head-guards for sporting purposes A63B71/10),Compilation of Changes
2021.01,M,A42B 1/01,A42B 1/01,Miners' caps {(A42B3/04 takes precedence)},Miners' caps {(A42B3/04 takes precedence)},Compilation of Changes
2021.01,U,A42B 1/14,A42B 1/14,Straw hats; Substitutes therefor,Straw hats; Substitutes therefor,Compilation of Changes
2021.01,M,A42B 1/16,A42B 1/16,Ladies' millineryMillinery,Ladies' millineryMillinery,Compilation of Changes
2021.01,M,A42B 1/18,A42B 1/18,"with coverings for protectingCoverings for protecting hats, caps or hoods against dust, rain, or sunshine","with coverings for protectingCoverings for protecting hats, caps or hoods against dust, rain, or sunshine",Compilation of Changes
