改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2025.08,C,A01K 1/034,A01K 1/034,{Dog-kennels},{Dog-kennels},Compilation of Changes
2025.08,U,A01K 1/035,A01K 1/035,"Devices for use in keeping domestic animals, e.g. fittings in housings or dog beds","Devices for use in keeping domestic animals, e.g. fittings in housings or dog beds",Compilation of Changes
2025.08,M,A01K 1/0353,A01K 1/0353,"{Dog bedsPet beds, e.g. dog beds}","{Dog bedsPet beds, e.g. dog beds}",Compilation of Changes
2025.08,U,A01K 1/04,A01K 1/04,Tethering-poles or the like,Tethering-poles or the like,Compilation of Changes
2025.08,U,A01K 1/06,A01K 1/06,"Devices for fastening animals, e.g. halters, toggles, neck-bars or chain fastenings","Devices for fastening animals, e.g. halters, toggles, neck-bars or chain fastenings",Compilation of Changes
2025.08,M,A01K 1/0613,A01K 1/0613,"{Devices for immobilisation or restraint of animals, e.g. chutes (pens for animals while being shod A01L13/00; appliances for supporting or fettering animals for operative purposes A61D3/00)}","{Devices for immobilisation or restraint of animals, e.g. chutes (pens for animals while being shod A01L13/00; appliances for supporting or fettering animals for operative purposes A61D3/00)}",Compilation of Changes
2025.08,U,A01K 1/064,A01K 1/064,Chain fastenings,Chain fastenings,Compilation of Changes
2025.08,U,A01K 1/08,A01K 1/08,Arrangements for simultaneously releasing several animals,Arrangements for simultaneously releasing several animals,Compilation of Changes
2025.08,C,A01K 1/01,A01K 1/01,Feed racks,Feed racks,Compilation of Changes
2025.08,C,A01K 1/105,A01K 1/105,"{Movable feed barriers, slides or fences}","{Movable feed barriers, slides or fences}",Compilation of Changes
2025.08,M,A01K 5/00,A01K 5/00,Feeding devices for stock or game (A01K1/10 takes precedence; feeding devices for poultry or other birds A01K39/00 ){; Feeding wagons; Feeding stacks},Feeding devices for stock or game (A01K1/10 takes precedence; feeding devices for poultry or other birds A01K39/00 ){; Feeding wagons; Feeding stacks},Compilation of Changes
2025.08,C,A01K 5/01,A01K 5/01,Feed troughs; Feed pails {(A01K1/10 takes precedence)},Feed troughs; Feed pails {(A01K1/10 takes precedence)},Compilation of Changes
2025.08,C,A01K 5/0107,A01K 5/0107,{Transportable fodder pails or troughs},{Transportable fodder pails or troughs},Compilation of Changes
2025.08,N,A01K 5/0108,A01K 5/0108,"{Slow feeders, i.e. feeders provided with means to slow up the ingestion of food (A01K5/0114 takes precedence)}","{Slow feeders, i.e. feeders provided with means to slow up the ingestion of food (A01K5/0114 takes precedence)}",Compilation of Changes
2025.08,C,A01K 5/0114,A01K 5/0114,{Pet food dispensers; Pet food trays (time-controlled A01K5/0291)},{Pet food dispensers; Pet food trays (time-controlled A01K5/0291)},Compilation of Changes
2025.08,U,A01K 5/015,A01K 5/015,Licking-stone holders {; Other dispensers for minerals},Licking-stone holders {; Other dispensers for minerals},Compilation of Changes
2025.08,C,A01K 5/02,A01K 5/02,Automatic devices {(automatic identification devices for stock A01K11/006)},Automatic devices {(automatic identification devices for stock A01K11/006)},Compilation of Changes
2025.08,C,A01K 5/0216,A01K 5/0216,{for the distribution of liquid fodder (A01K9/00 takes precedence)},{for the distribution of liquid fodder (A01K9/00 takes precedence)},Compilation of Changes
2025.08,N,A01K 5/0218,A01K 5/0218,"{Supply of liquid and solid mixture of animal feedstuffs, e.g. water pipe for pig's fodder}","{Supply of liquid and solid mixture of animal feedstuffs, e.g. water pipe for pig's fodder}",Compilation of Changes
2025.08,C,A01K 5/0225,A01K 5/0225,"{Gravity replenishment from a reserve, e.g. a hopper (for poultry A01K39/012)}","{Gravity replenishment from a reserve, e.g. a hopper (for poultry A01K39/012)}",Compilation of Changes
2025.08,U,A01K 5/025,A01K 5/025,{with doors or lids activated by the animals to access feeding place or trough},{with doors or lids activated by the animals to access feeding place or trough},Compilation of Changes
2025.08,U,A01K 5/0266,A01K 5/0266,"{with stable trolleys, e.g. suspended}","{with stable trolleys, e.g. suspended}",Compilation of Changes
2025.08,C,A01K 5/0275,A01K 5/0275,{with mechanisms for delivery of measured doses (A01K5/0233 takes precedence)},{with mechanisms for delivery of measured doses (A01K5/0233 takes precedence)},Compilation of Changes
2025.08,U,A01K 5/0283,A01K 5/0283,{by weight},{by weight},Compilation of Changes
2025.08,N,A01K 5/0287,A01K 5/0287,{for opening food cartridges},{for opening food cartridges},Compilation of Changes
2025.08,C,A01K 5/0291,A01K 5/0291,"{with timing mechanisms, e.g. pet feeders}","{with timing mechanisms, e.g. pet feeders}",Compilation of Changes
2025.08,U,A01K 7/00,A01K 7/00,Watering equipment for stock or game,Watering equipment for stock or game,Compilation of Changes
2025.08,C,A01K 7/02,A01K 7/02,Automatic devices {; Medication dispensers},Automatic devices {; Medication dispensers},Compilation of Changes
2025.08,U,A01K 7/022,A01K 7/022,{Pumps actuated by the drinking animal},{Pumps actuated by the drinking animal},Compilation of Changes
2025.08,U,A01K 7/027,A01K 7/027,"{Drinking equipment with water heaters, coolers or means for preventing freezing}","{Drinking equipment with water heaters, coolers or means for preventing freezing}",Compilation of Changes
2025.08,N,A01K 7/028,A01K 7/028,"{for delivering supplements, medicines or similar}","{for delivering supplements, medicines or similar}",Compilation of Changes
2025.08,U,A01K 11/00,A01K 11/00,Marking of animals (marking poultry or other birds A01K35/00),Marking of animals (marking poultry or other birds A01K35/00),Compilation of Changes
2025.08,U,A01K 11/006,A01K 11/006,"{Automatic identification systems for animals, e.g. electronic devices, transponders for animals (identification systems for access to feeding pens A01K1/0209; ear tags with electronic identification means A01K11/004)}","{Automatic identification systems for animals, e.g. electronic devices, transponders for animals (identification systems for access to feeding pens A01K1/0209; ear tags with electronic identification means A01K11/004)}",Compilation of Changes
2025.08,M,A01K 11/008,A01K 11/008,{incorporating GPSglobal positioning system [GPS]},{incorporating GPSglobal positioning system [GPS]},Compilation of Changes
2025.08,U,A01K 13/00,A01K 13/00,"Devices for grooming or caring of animals, e.g. curry-combs; Fetlock rings; Tail-holders (as part of the harness B68B5/04); Devices for preventing crib-biting; Washing devices; Protection against weather conditions or insects","Devices for grooming or caring of animals, e.g. curry-combs; Fetlock rings; Tail-holders (as part of the harness B68B5/04); Devices for preventing crib-biting; Washing devices; Protection against weather conditions or insects",Compilation of Changes
2025.08,C,A01K 13/002,A01K 13/002,{Curry- combs; Brushes (shearing sheep B26B19/24)},{Curry- combs; Brushes (shearing sheep B26B19/24)},Compilation of Changes
2025.08,N,A01K 13/0021,A01K 13/0021,{brushes with suction attachment},{brushes with suction attachment},Compilation of Changes
2025.08,C,A01K 13/003,A01K 13/003,{Devices for applying insecticides or medication (A01K27/007 takes precedence; for veterinary purposes A61D7/00)},{Devices for applying insecticides or medication (A01K27/007 takes precedence; for veterinary purposes A61D7/00)},Compilation of Changes
2025.08,N,A01K 13/0034,A01K 13/0034,"{Liquid or pasty material dispensers actuated by animal contact, e.g. greasers or lubricators}","{Liquid or pasty material dispensers actuated by animal contact, e.g. greasers or lubricators}",Compilation of Changes
2025.08,C,A01K 13/004,A01K 13/004,{Rubbing- posts},{Rubbing- posts},Compilation of Changes
2025.08,U,A01K 15/00,A01K 15/00,"Devices for taming animals, e.g. nose-rings or hobbles; Devices for overturning animals in general; Training or exercising equipment; Covering boxes","Devices for taming animals, e.g. nose-rings or hobbles; Devices for overturning animals in general; Training or exercising equipment; Covering boxes",Compilation of Changes
2025.08,U,A01K 15/006,A01K 15/006,"{Devices for impeding passage of animals under fences, preventing butting or the like}","{Devices for impeding passage of animals under fences, preventing butting or the like}",Compilation of Changes
2025.08,C,A01K 15/02,A01K 15/02,"Training or exercising equipment, e.g. mazes or labyrinths for animals (A01K15/04 takes precedence) {; Electric shock devices (circuits therefor H03K3/537); Toys specially adapted for animals}","Training or exercising equipment, e.g. mazes or labyrinths for animals (A01K15/04 takes precedence) {; Electric shock devices (circuits therefor H03K3/537); Toys specially adapted for animals}",Compilation of Changes
2025.08,N,A01K 15/0201,A01K 15/0201,{Treat dispensers},{Treat dispensers},Compilation of Changes
2025.08,N,A01K 15/0203,A01K 15/0203,{Labyrinths or mazes},{Labyrinths or mazes},Compilation of Changes
2025.08,N,A01K 15/0207,A01K 15/0207,{for scent training},{for scent training},Compilation of Changes
2025.08,T,A01K 15/021,A01K 15/021,{Electronic training devices specially adapted for dogs or cats},{Electronic training devices specially adapted for dogs or cats},Compilation of Changes
2025.08,T,A01K 15/022,A01K 15/022,{Anti-barking devices},{Anti-barking devices},Compilation of Changes
2025.08,T,A01K 15/023,A01K 15/023,{Anti-evasion devices},{Anti-evasion devices},Compilation of Changes
2025.08,C,A01K 15/025,A01K 15/025,{Toys specially adapted for animals},{Toys specially adapted for animals},Compilation of Changes
2025.08,N,A01K 15/0252,A01K 15/0252,{Fetching toys or devices to throw toys},{Fetching toys or devices to throw toys},Compilation of Changes
2025.08,N,A01K 15/0257,A01K 15/0257,"{specially adapted for cats, e.g. resembling prey}","{specially adapted for cats, e.g. resembling prey}",Compilation of Changes
2025.08,N,A01K 15/0258,A01K 15/0258,{Squeaker toys; Toys that make noise when squeezed},{Squeaker toys; Toys that make noise when squeezed},Compilation of Changes
2025.08,C,A01K 15/027,A01K 15/027,"{Exercising equipment, e.g. tread mills, carousels (equipment for racing or riding sports events A63K)}","{Exercising equipment, e.g. tread mills, carousels (equipment for racing or riding sports events A63K)}",Compilation of Changes
2025.08,N,A01K 15/0275,A01K 15/0275,"{comprising fitness monitoring devices, e.g. for equines or dogs}","{comprising fitness monitoring devices, e.g. for equines or dogs}",Compilation of Changes
2025.08,T,A01K 15/028,A01K 15/028,{Cow trainers},{Cow trainers},Compilation of Changes
2025.08,C,A01K 15/029,A01K 15/029,"{Electric or similar shock devices for livestock, e.g. prods}","{Electric or similar shock devices for livestock, e.g. prods}",Compilation of Changes
2025.08,U,A01K 19/00,A01K 19/00,Weaning apparatus,Weaning apparatus,Compilation of Changes
2025.08,U,A01K 27/00,A01K 27/00,"Leads or collars, e.g. for dogs","Leads or collars, e.g. for dogs",Compilation of Changes
2025.08,U,A01K 27/003,A01K 27/003,"{Leads, leashes}","{Leads, leashes}",Compilation of Changes
2025.08,U,A01K 27/004,A01K 27/004,{Retractable leashes},{Retractable leashes},Compilation of Changes
2025.08,U,A01K 27/008,A01K 27/008,{with pockets or similar for carrying accessories},{with pockets or similar for carrying accessories},Compilation of Changes
2025.08,C,A01K 27/009,A01K 27/009,"{with electric-shock, sound, magnetic- or radio-waves emitting devices}","{with electric-shock, sound, magnetic- or radio-waves emitting devices}",Compilation of Changes
2025.08,C,A01K 29/00,A01K 29/00,Other apparatus for animal husbandry,Other apparatus for animal husbandry,Compilation of Changes
2025.08,N,A01K 29/002,A01K 29/002,"{for monitoring or measuring size or weight of the animal, e.g. monitoring growth}","{for monitoring or measuring size or weight of the animal, e.g. monitoring growth}",Compilation of Changes
2025.08,N,A01K 29/004,A01K 29/004,{for influencing biological activity},{for influencing biological activity},Compilation of Changes
2025.08,C,A01K 29/005,A01K 29/005,"{Monitoring or measuring activity, e.g. detecting heat or mating}","{Monitoring or measuring activity, e.g. detecting heat or mating}",Compilation of Changes
2025.08,N,A01K 29/007,A01K 29/007,{for pets},{for pets},Compilation of Changes
2025.08,U,A01K 31/00,A01K 31/00,Housing birds,Housing birds,Compilation of Changes
2025.08,U,A01K 31/002,A01K 31/002,"{Poultry cages, e.g. transport boxes (Harvesting or transport of poultry A01K45/005)}","{Poultry cages, e.g. transport boxes (Harvesting or transport of poultry A01K45/005)}",Compilation of Changes
2025.08,M,A01K 31/007,A01K 31/007,{Floors (for stables A01K1/015)},{Floors (for stables A01K1/015)},Compilation of Changes
2025.08,U,A01K 31/02,A01K 31/02,Door appliances; Automatic door-openers,Door appliances; Automatic door-openers,Compilation of Changes
2025.08,C,A01K 31/04,A01K 31/04,Dropping-boards; Devices for removing excrement,Dropping-boards; Devices for removing excrement,Compilation of Changes
2025.08,U,A01K 31/06,A01K 31/06,"Cages {, e.g. for singing birds (for poultry A01K31/002)}","Cages {, e.g. for singing birds (for poultry A01K31/002)}",Compilation of Changes
2025.08,M,A01K 31/07,A01K 31/07,Transportable cages (A01K31/08 takes precedence){; Travelling cages for pigeons; Opening or closing of cages},Transportable cages (A01K31/08 takes precedence){; Travelling cages for pigeons; Opening or closing of cages},Compilation of Changes
2025.08,M,A01K 31/22,A01K 31/22,"Poultry runs {; Poultry houses, including auxiliary features, e.g. feeding, watering, demanuring (air-conditioning of poultry runs or houses A01K1/0047air-conditioning, e.g. ventilation, of animal housings A01K1/0047)}","Poultry runs {; Poultry houses, including auxiliary features, e.g. feeding, watering, demanuring (air-conditioning of poultry runs or houses A01K1/0047air-conditioning, e.g. ventilation, of animal housings A01K1/0047)}",Compilation of Changes
2025.08,M,A01K 39/00,A01K 39/00,"Feeding or drinking appliances for poultry or other birds {(A01K31/005, A01K31/06, A01K31/17 take precedence)}","Feeding or drinking appliances for poultry or other birds {(A01K31/005, A01K31/06, A01K31/17 take precedence)}",Compilation of Changes
2025.08,M,A01K 39/01,A01K 39/01,"Feeding devices, {e.g. chainfeeders} (A01K39/04 takes precedence; {panfeeding systems, feeding pans A01K39/0125})","Feeding devices, {e.g. chainfeeders} (A01K39/04 takes precedence; {panfeeding systems, feeding pans A01K39/0125})",Compilation of Changes
2025.08,U,A01M 7/00,A01M 7/00,Special adaptations or arrangements of liquid-spraying apparatus for purposes covered by this subclass,Special adaptations or arrangements of liquid-spraying apparatus for purposes covered by this subclass,Compilation of Changes
2025.08,M,A01M 7/005,A01M 7/005,"{Special arrangements or adaptations of the spraying or distributing parts, e.g. adaptations or mounting of the spray booms, mounting of the nozzles, protection shields (nozzles B05B1/00; nozzles, spray heads or other outlets B05B1/00; spray pistols B05B9/01)}","{Special arrangements or adaptations of the spraying or distributing parts, e.g. adaptations or mounting of the spray booms, mounting of the nozzles, protection shields (nozzles B05B1/00; nozzles, spray heads or other outlets B05B1/00; spray pistols B05B9/01)}",Compilation of Changes
2025.08,U,A01M 9/00,A01M 9/00,Special adaptations or arrangements of powder-spraying apparatus for purposes covered by this subclass,Special adaptations or arrangements of powder-spraying apparatus for purposes covered by this subclass,Compilation of Changes
2025.08,M,A01M 9/0076,A01M 9/0076,"{Special arrangements or adaptations of the dusting or distributing parts, e.g. mounting of the spray booms, the protection shields (nozzles B05B1/00; nozzles, spray heads or other outlets B05B1/00; spray pistols B05B9/01)}","{Special arrangements or adaptations of the dusting or distributing parts, e.g. mounting of the spray booms, the protection shields (nozzles B05B1/00; nozzles, spray heads or other outlets B05B1/00; spray pistols B05B9/01)}",Compilation of Changes
2025.08,U,A47K 3/00,A47K 3/00,"Baths; Douches; Appurtenances therefor (for curative purposes A61H, A61M, e.g. bathing devices for special therapeutic or hygienic purposes A61H33/00; {spray heads B05B; devices for suspending or supporting the supply pipe or supply hose of a shower bath E03C1/06; heated bath tubs F24H1/0072})","Baths; Douches; Appurtenances therefor (for curative purposes A61H, A61M, e.g. bathing devices for special therapeutic or hygienic purposes A61H33/00; {spray heads B05B; devices for suspending or supporting the supply pipe or supply hose of a shower bath E03C1/06; heated bath tubs F24H1/0072})",Compilation of Changes
2025.08,M,A47K 3/28,A47K 3/28,"Showers {or bathing douches} (combined with baths A47K3/20; nozzles, spray heads or other outlets B05B1/00 {; means for suspending or supporting the supply pipe or supply hose E03C1/06})","Showers {or bathing douches} (combined with baths A47K3/20; nozzles, spray heads or other outlets B05B1/00 {; means for suspending or supporting the supply pipe or supply hose E03C1/06})",Compilation of Changes
2025.08,U,A61D 1/00,A61D 1/00,Surgical instruments for veterinary use,Surgical instruments for veterinary use,Compilation of Changes
2025.08,M,A61D 1/08,A61D 1/08,"Veterinary obstetrical instruments or devices (devices for indicating trouble during labour of animals {, methods or instruments for detecting pregnancy-related states of animals} A61D17/00)","Veterinary obstetrical instruments or devices (devices for indicating trouble during labour of animals {, methods or instruments for detecting pregnancy-related states of animals} A61D17/00)",Compilation of Changes
2025.08,M,A61D 17/00,A61D 17/00,Devices for indicating trouble during labour of animals {; Methods or instruments for detecting pregnancy-related states of animals (monitoring or measuring activity of animals A01K29/005)},Devices for indicating trouble during labour of animals {; Methods or instruments for detecting pregnancy-related states of animals (monitoring or measuring activity of animals A01K29/005)},Compilation of Changes
2025.08,U,A61M 5/00,A61M 5/00,"Devices for bringing media into the body in a subcutaneous, intra-vascular or intramuscular way; Accessories therefor, e.g. filling or cleaning devices, arm-rests ({vaccination appliances for veterinary use A61D1/025} ; tube connectors, tube couplings, valves or branch units specially adapted for medical use A61M39/00; containers specially adapted for medical or pharmaceutical purposes A61J1/00; {combinations of vial and syringe for mixing or transferring their contents A61J1/20; holders for containers for collecting, storing or administering blood or medical fluids A61J1/16})","Devices for bringing media into the body in a subcutaneous, intra-vascular or intramuscular way; Accessories therefor, e.g. filling or cleaning devices, arm-rests ({vaccination appliances for veterinary use A61D1/025} ; tube connectors, tube couplings, valves or branch units specially adapted for medical use A61M39/00; containers specially adapted for medical or pharmaceutical purposes A61J1/00; {combinations of vial and syringe for mixing or transferring their contents A61J1/20; holders for containers for collecting, storing or administering blood or medical fluids A61J1/16})",Compilation of Changes
2025.08,U,A61M 5/14,A61M 5/14,"Infusion devices, e.g. infusing by gravity; Blood infusion; Accessories therefor","Infusion devices, e.g. infusing by gravity; Blood infusion; Accessories therefor",Compilation of Changes
2025.08,U,A61M 5/142,A61M 5/142,"Pressure infusion, e.g. using pumps","Pressure infusion, e.g. using pumps",Compilation of Changes
2025.08,U,A61M 5/14212,A61M 5/14212,{Pumping with an aspiration and an expulsion action},{Pumping with an aspiration and an expulsion action},Compilation of Changes
2025.08,M,A61M 5/14228,A61M 5/14228,"{with linear peristaltic action, i.e. comprising at least three pressurising members or a helical member}","{with linear peristaltic action, i.e. comprising at least three pressurising members or a helical member}",Compilation of Changes
2025.08,M,A61M 5/14232,A61M 5/14232,{Roller pumps},{Roller pumps},Compilation of Changes
2025.08,U,A61M 25/00,A61M 25/00,"Catheters; Hollow probes (dilators A61M29/00; {peritoneal catheters A61M1/285; tracheal tubes A61M16/04; for drainage A61M27/00; for uterus, vagina or rectum A61M31/00} ; for measuring or testing A61B; {materials for catheters A61L29/00})","Catheters; Hollow probes (dilators A61M29/00; {peritoneal catheters A61M1/285; tracheal tubes A61M16/04; for drainage A61M27/00; for uterus, vagina or rectum A61M31/00} ; for measuring or testing A61B; {materials for catheters A61L29/00})",Compilation of Changes
2025.08,U,A61M 25/01,A61M 25/01,Balloon catheters ({A61M25/0125 takes precedence; embolectomy A61B17/22032; retractors A61B17/02;} inflatable balloons for placing stents or stent-grafts A61F2/958  {; stomach balloons for treatment of obesity A61F5/0003; oesophagal tubes A61J15/00}),Balloon catheters ({A61M25/0125 takes precedence; embolectomy A61B17/22032; retractors A61B17/02;} inflatable balloons for placing stents or stent-grafts A61F2/958  {; stomach balloons for treatment of obesity A61F5/0003; oesophagal tubes A61J15/00}),Compilation of Changes
2025.08,U,A61M 2025/1043,A61M 2025/1043,{with special features or adapted for special applications},{with special features or adapted for special applications},Compilation of Changes
2025.08,M,A61M 2025/1047,A61M 2025/1047,"{having centering means, e.g. balloons having an appropriate shape}","{having centering means, e.g. balloons having an appropriate shape}",Compilation of Changes
2025.08,M,A63K 3/00,A63K 3/00,Equipment or accessories for racing or riding sports {(training equipment for animals A01K15/02training or exercising equipment for animals A01K15/02)},Equipment or accessories for racing or riding sports {(training equipment for animals A01K15/02training or exercising equipment for animals A01K15/02)},Compilation of Changes
2025.08,U,B01J 23/00,B01J 23/00,"Catalysts comprising metals or metal oxides or hydroxides, not provided for in group B01J21/00 (B01J21/16 takes precedence)","Catalysts comprising metals or metal oxides or hydroxides, not provided for in group B01J21/00 (B01J21/16 takes precedence)",Compilation of Changes
2025.08,M,B01J 23/002,B01J 23/002,"{Mixed oxides other than spinels, e.g. perovskite}","{Mixed oxides other than spinels, e.g. perovskite}",Compilation of Changes
2025.08,M,B01J 39/00,B01J 39/00,"Ion-exchange (treatment of milk A23C9/14; separation by liquid ion-exchangers B01D, e.g. B01D11/00; separation of isotopes B01D59/00; compounds er se, see the relevant classes, e.g. C01, C07, C08; treatment of water C02F1/42; refining of hydrocarbon oils, in the absence of hydrogen, with solid sorbents C10G25/00; purification of sugar juices C13B20/14; extraction of sugar from molasses C13B35/06; extraction of metal compounds from ores or concentrates by wet processes C22B3/00; using ion-exchange for investigating or analysing materials G01N30/96; treating radioactively contaminated material G21F9/12)","Ion-exchange (treatment of milk A23C9/14; separation by liquid ion-exchangers B01D, e.g. B01D11/00; separation of isotopes B01D59/00; compounds er se, see the relevant classes, e.g. C01, C07, C08; treatment of water C02F1/42; refining of hydrocarbon oils, in the absence of hydrogen, with solid sorbents C10G25/00; purification of sugar juices C13B20/14; extraction of sugar from molasses C13B35/06; extraction of metal compounds from ores or concentrates by wet processes C22B3/00; using ion-exchange for investigating or analysing materials G01N30/96; treating radioactively contaminated material G21F9/12)",Compilation of Changes
2025.08,M,B01J 39/00,B01J 39/00,Cation exchange; Use of material as cation exchangers; Treatment of material for improving the cation exchange properties (ion-exchange chromatography processes B01D15/36),Cation exchange; Use of material as cation exchangers; Treatment of material for improving the cation exchange properties (ion-exchange chromatography processes B01D15/36),Compilation of Changes
2025.08,M,B01J 41/00,B01J 41/00,Anion exchange; Use of material as anion exchangers; Treatment of material for improving the anion exchange properties (ion-exchange chromatography processes B01D15/36),Anion exchange; Use of material as anion exchangers; Treatment of material for improving the anion exchange properties (ion-exchange chromatography processes B01D15/36),Compilation of Changes
