改正時期,改正種別,改正前CPC,改正後CPC,改正前標題,改正後標題,資料種別
2026.05,M,A47C 1/035,A47C 1/035,"in combination with movably -coupled seat and back-rest, {i.e. the seat and back-rest being movably coupled in such a way that the extension mechanism of the foot-rest is actuated at least by the relative movements of seat and backrest}","in combination with movably -coupled seat and back-rest, {i.e. the seat and back-rest being movably coupled in such a way that the extension mechanism of the foot-rest is actuated at least by the relative movements of seat and backrest}",Compilation of Changes
2026.05,M,A47C 1/04,A47C 1/04,"Hairdressers' or similar chairs {, e.g. beauty salon chairs}","Hairdressers' or similar chairs {, e.g. beauty salon chairs}",Compilation of Changes
2026.05,U,A47C 1/12,A47C 1/12,"Theatre, auditorium or similar chairs (detachable seats for mounting on stadium benches A47C1/16)","Theatre, auditorium or similar chairs (detachable seats for mounting on stadium benches A47C1/16)",Compilation of Changes
2026.05,M,A47C 1/13,A47C 1/13,Indicators; Devices for reserving or the like {(coin-freed apparatus for seats or footstools G07F17/08)},Indicators; Devices for reserving or the like {(coin-freed apparatus for seats or footstools G07F17/08)},Compilation of Changes
2026.05,U,A47C 3/00,A47C 3/00,"Chairs characterised by structural features; Chairs or stools with rotatable or vertically-adjustable seats (A47C1/00, A47C4/00 take precedence)","Chairs characterised by structural features; Chairs or stools with rotatable or vertically-adjustable seats (A47C1/00, A47C4/00 take precedence)",Compilation of Changes
2026.05,U,A47C 3/02,A47C 3/02,Rocking chairs,Rocking chairs,Compilation of Changes
2026.05,M,A47C 3/025,A47C 3/025,"with seat, or seat and back-rest unit elastically {or pivotally}, elastically mounted in a rigid {base} frame","with seat, or seat and back-rest unit elastically {or pivotally}, elastically mounted in a rigid {base} frame",Compilation of Changes
2026.05,M,A47C 3/026,A47C 3/026,"with a central column, e.g. rocking office chairs; Tilting chairs","with a central column, e.g. rocking office chairs; Tilting chairs",Compilation of Changes
2026.05,M,A47C 3/027,A47C 3/027,with curved rocking members between seat and {base} frame,with curved rocking members between seat and {base} frame,Compilation of Changes
2026.05,M,A47C 3/04,A47C 3/04,Stackable chairs or nesting chairs; Nesting chairs,Stackable chairs or nesting chairs; Nesting chairs,Compilation of Changes
2026.05,M,A47C 3/12,A47C 3/12,"with shell-shapeshaped seat and back-rest unit, e.g. having arm -rests","with shell-shapeshaped seat and back-rest unit, e.g. having arm -rests",Compilation of Changes
2026.05,U,A47C 3/02,A47C 3/02,Chairs or stools with vertically-adjustable seats,Chairs or stools with vertically-adjustable seats,Compilation of Changes
2026.05,M,A47C 3/34,A47C 3/34,with pins coacting with holes {or bolt-and-nut adjustment},with pins coacting with holes {or bolt-and-nut adjustment},Compilation of Changes
2026.05,U,A47C 7/00,A47C 7/00,"Parts, details, or accessories of chairs or stools","Parts, details, or accessories of chairs or stools",Compilation of Changes
2026.05,U,A47C 7/02,A47C 7/02,Seat parts,Seat parts,Compilation of Changes
2026.05,M,A47C 7/14,A47C 7/14,of adjustable shape; elastically mounted {; adaptable to a user contour or ergonomic seating positions (movably-coupled seat and backrests with elastic adjustment means A47C1/03261; elastically-mounted back-rests or backrest-seat units in the base frame A47C7/44)},of adjustable shape; elastically mounted {; adaptable to a user contour or ergonomic seating positions (movably-coupled seat and backrests with elastic adjustment means A47C1/03261; elastically-mounted back-rests or backrest-seat units in the base frame A47C7/44)},Compilation of Changes
2026.05,U,A47C 7/36,A47C 7/36,Supports for the head or the back,Supports for the head or the back,Compilation of Changes
2026.05,U,A47C 7/04,A47C 7/04,for the back,for the back,Compilation of Changes
2026.05,M,A47C 7/44,A47C 7/44,with elastically-mounted {back-rest or backrest-seat unit in the base} frame,with elastically-mounted {back-rest or backrest-seat unit in the base} frame,Compilation of Changes
2026.05,U,A47C 7/56,A47C 7/56,"Parts or details of tipping-up chairs, e.g. of theatre chairs","Parts or details of tipping-up chairs, e.g. of theatre chairs",Compilation of Changes
2026.05,M,A47C 7/06,A47C 7/06,Use of locks or ledges for limiting the seat movement {(coin-freed apparatus for seats or footstools G07F17/08)},Use of locks or ledges for limiting the seat movement {(coin-freed apparatus for seats or footstools G07F17/08)},Compilation of Changes
2026.05,U,A47C 7/62,A47C 7/62,Accessories for chairs,Accessories for chairs,Compilation of Changes
2026.05,U,A47C 7/72,A47C 7/72,"Adaptations for incorporating lamps, radio sets, bars, telephones, ventilation, heating or cooling arrangements or the like","Adaptations for incorporating lamps, radio sets, bars, telephones, ventilation, heating or cooling arrangements or the like",Compilation of Changes
2026.05,M,A47C 7/74,A47C 7/74,"for ventilation, heating or cooling {(actuated by rocking the chair A47C3/02)}","for ventilation, heating or cooling {(actuated by rocking the chair A47C3/02)}",Compilation of Changes
2026.05,U,A47C 9/00,A47C 9/00,Stools for specified purposes,Stools for specified purposes,Compilation of Changes
2026.05,M,A47C 9/007,A47C 9/007,"{High stools, e.g. bar stools (children's high chairs A47D1/00)}","{High stools, e.g. bar stools (children's high chairs A47D1/00)}",Compilation of Changes
2026.05,U,A47C 9/02,A47C 9/02,Office stools; Workshop stools,Office stools; Workshop stools,Compilation of Changes
2026.05,M,A47C 9/022,A47C 9/022,{movably mounted on a working-table or the like (for hairdressers A47C1/08)},{movably mounted on a working-table or the like (for hairdressers A47C1/08)},Compilation of Changes
2026.05,M,A47C 9/06,A47C 9/06,Wall stools {; Stools hingedly mounted against the wall},Wall stools {; Stools hingedly mounted against the wall},Compilation of Changes
2026.05,U,A47C 13/00,A47C 13/00,"Convertible chairs, stools or benches (step-stools requiring conversion between the step and seat functions A47C12/02)","Convertible chairs, stools or benches (step-stools requiring conversion between the step and seat functions A47C12/02)",Compilation of Changes
2026.05,M,A47C 13/005,A47C 13/005,{Modular seating (chairs connectible into a row A47C1/124)},{Modular seating (chairs connectible into a row A47C1/124)},Compilation of Changes
2026.05,U,A47C 15/00,A47C 15/00,Other seating furniture,Other seating furniture,Compilation of Changes
2026.05,M,A47C 15/002,A47C 15/002,"{Corner seating furniture, e.g. corner sofas (changing corner couches into double bed A47C17/36)}","{Corner seating furniture, e.g. corner sofas (changing corner couches into double bed A47C17/36)}",Compilation of Changes
2026.05,U,A47C 15/004,A47C 15/004,{Seating furniture for specified purposes not covered by main groups A47C1/00 or A47C9/00},{Seating furniture for specified purposes not covered by main groups A47C1/00 or A47C9/00},Compilation of Changes
2026.05,M,A47C 15/006,A47C 15/006,{Floating seats (floatable vessel furniture for life-saving B63C9/30)},{Floating seats (floatable vessel furniture for life-saving B63C9/30)},Compilation of Changes
2026.05,M,A47C 17/00,A47C 17/00,Sofas; Beds,Sofas; Beds,Compilation of Changes
2026.05,U,A47C 17/00,A47C 17/00,Sofas; Couches; Beds,Sofas; Couches; Beds,Compilation of Changes
2026.05,U,A47C 17/04,A47C 17/04,"{Seating furniture, e.g.} sofas, couches, settees, or the like, with movable parts {changeable to beds}; Chair beds","{Seating furniture, e.g.} sofas, couches, settees, or the like, with movable parts {changeable to beds}; Chair beds",Compilation of Changes
2026.05,U,A47C 17/16,A47C 17/16,{Seating furniture} changeable to beds by tilting or pivoting the back-rest,{Seating furniture} changeable to beds by tilting or pivoting the back-rest,Compilation of Changes
2026.05,U,A47C 17/02,A47C 17/02,thereby uncovering one or more auxiliary parts previously hidden (A47C17/22 takes precedence),thereby uncovering one or more auxiliary parts previously hidden (A47C17/22 takes precedence),Compilation of Changes
2026.05,M,A47C 17/207,A47C 17/207,"with seat cushion consisting of {multiple} superposed parts, at least one lower {hidden} part being used to form part of the {bed} surface","with seat cushion consisting of {multiple} superposed parts, at least one lower {hidden} part being used to form part of the {bed} surface",Compilation of Changes
2026.05,M,A47C 17/213,A47C 17/213,"the surface, when used for lying down {in a bed position}, consisting of one side of the {seating furniture} seat frame and the back-rest frame","the surface, when used for lying down {in a bed position}, consisting of one side of the {seating furniture} seat frame and the back-rest frame",Compilation of Changes
2026.05,M,A47C 17/22,A47C 17/22,{Seating furniture having non-movable back-rest changeable to beds} with means for uncovering a previously hidden mattress or similar bed part,{Seating furniture having non-movable back-rest changeable to beds} with means for uncovering a previously hidden mattress or similar bed part,Compilation of Changes
2026.05,M,A47C 17/23,A47C 17/23,the lying down {bed} surface partly consisting of one side of the seat,the lying down {bed} surface partly consisting of one side of the seat,Compilation of Changes
2026.05,U,A47C 17/38,A47C 17/38,Wall beds,Wall beds,Compilation of Changes
2026.05,M,A47C 17/48,A47C 17/48,characterised by two or more relatively-movable {mattress-support} parts,characterised by two or more relatively-movable {mattress-support} parts,Compilation of Changes
2026.05,U,A47C 21/00,A47C 21/00,"Attachments for beds, e.g. sheet holders or bed-cover holders (bed tables supported on the bedstead A47B23/02); Ventilating, cooling or heating means in connection with bedsteads or mattresses","Attachments for beds, e.g. sheet holders or bed-cover holders (bed tables supported on the bedstead A47B23/02); Ventilating, cooling or heating means in connection with bedsteads or mattresses",Compilation of Changes
2026.05,M,A47C 21/006,A47C 21/006,"{Oscillating, balancing or vibrating mechanisms connected to the bedstead (for children's beds A47D9/02)}","{Oscillating, balancing or vibrating mechanisms connected to the bedstead (for children's beds A47D9/02)}",Compilation of Changes
2026.05,U,A47C 21/02,A47C 21/02,"{Holders for loose bed elements, e.g.} sheet holders; bed cover holders","{Holders for loose bed elements, e.g.} sheet holders; bed cover holders",Compilation of Changes
2026.05,U,A47C 21/022,A47C 21/022,{Sheet holders; Bed cover holders},{Sheet holders; Bed cover holders},Compilation of Changes
2026.05,M,A47C 21/024,A47C 21/024,{for holding bed covers above the body of the user (bed-clothes supports to alleviate the weight of the bed-clothes on the patient A61G7/0501)},{for holding bed covers above the body of the user (bed-clothes supports to alleviate the weight of the bed-clothes on the patient A61G7/0501)},Compilation of Changes
2026.05,M,A47C 21/06,A47C 21/06,Mattress underlays {(mattress tickings or covers A47C27/002)},Mattress underlays {(mattress tickings or covers A47C27/002)},Compilation of Changes
2026.05,U,A47C 23/00,A47C 23/00,"Spring mattresses with rigid frame or forming part of the bedstead, e.g. box springs; Divan bases; Slatted bed bases","Spring mattresses with rigid frame or forming part of the bedstead, e.g. box springs; Divan bases; Slatted bed bases",Compilation of Changes
2026.05,M,A47C 23/007,A47C 23/007,{Edge stiffeners (for chair seats A47C7/342; for stuffed mattresses A47C27/06)},{Edge stiffeners (for chair seats A47C7/342; for stuffed mattresses A47C27/06)},Compilation of Changes
2026.05,M,A47C 23/06,A47C 23/06,"using wooden springs, e.g. of slat type {; Slatted bed bases}","using wooden springs, e.g. of slat type {; Slatted bed bases}",Compilation of Changes
2026.05,U,A47C 27/00,A47C 27/00,"Spring, stuffed or fluid mattresses {or cushions} specially adapted for chairs, beds or sofas","Spring, stuffed or fluid mattresses {or cushions} specially adapted for chairs, beds or sofas",Compilation of Changes
2026.05,M,A47C 27/002,A47C 27/002,"{Mattress or cushion tickings or covers (bed linen, blankets or counterpanes A47G9/02)}","{Mattress or cushion tickings or covers (bed linen, blankets or counterpanes A47G9/02)}",Compilation of Changes
2026.05,U,A47C 27/04,A47C 27/04,with spring inlays (A47C27/20 takes precedence),with spring inlays (A47C27/20 takes precedence),Compilation of Changes
2026.05,M,A47C 27/06,A47C 27/06,Spring inlays or spring units therefor,Spring inlays or spring units therefor,Compilation of Changes
2026.05,U,A47C 27/14,A47C 27/14,with foamed material inlays,with foamed material inlays,Compilation of Changes
2026.05,M,A47C 27/02,A47C 27/02,"with springs moulded in, or situated in {cavities or} openings in foamed material","with springs moulded in, or situated in {cavities or} openings in foamed material",Compilation of Changes
2026.05,U,A47C 31/00,A47C 31/00,"Details or accessories for chairs, beds, or the like, not provided for in other groups of this subclass, e.g. upholstery fasteners, mattress protectors, stretching devices for mattress nets","Details or accessories for chairs, beds, or the like, not provided for in other groups of this subclass, e.g. upholstery fasteners, mattress protectors, stretching devices for mattress nets",Compilation of Changes
2026.05,M,A47C 31/08,A47C 31/08,"Mattress hand-straps {, hand-grips or the like}","Mattress hand-straps {, hand-grips or the like}",Compilation of Changes
2026.05,U,A47C 31/01,A47C 31/01,Loose {or removable} furniture covers,Loose {or removable} furniture covers,Compilation of Changes
2026.05,M,A47C 31/11,A47C 31/11,for chairs {(for headrests only A47C7/386; removable protective covers for car seats B60N2/60)},for chairs {(for headrests only A47C7/386; removable protective covers for car seats B60N2/60)},Compilation of Changes
2026.05,U,A61L 2/00,A61L 2/00,"Disinfection or sterilisation of materials or objects, in general; Accessories therefor","Disinfection or sterilisation of materials or objects, in general; Accessories therefor",Compilation of Changes
2026.05,U,A61L 2/16,A61L 2/16,using chemical substances,using chemical substances,Compilation of Changes
2026.05,C,A61L 2/18,A61L 2/18,Liquid substances,Liquid substances,Compilation of Changes
2026.05,M,A61L 2/183,A61L 2/183,Ozone dissolved in a liquid,Ozone dissolved in a liquid,Compilation of Changes
2026.05,M,A61L 2/186,A61L 2/186,Peroxide solutions,Peroxide solutions,Compilation of Changes
2026.05,C,A61L 2/02,A61L 2/02,"Gaseous substances, e.g. vapours","Gaseous substances, e.g. vapours",Compilation of Changes
2026.05,M,A61L 2/202,A61L 2/202,Ozone,Ozone,Compilation of Changes
2026.05,M,A61L 2/204,A61L 2/204,Formaldehyde,Formaldehyde,Compilation of Changes
2026.05,M,A61L 2/206,A61L 2/206,Ethylene oxide,Ethylene oxide,Compilation of Changes
2026.05,M,A61L 2/208,A61L 2/208,Hydrogen peroxide,Hydrogen peroxide,Compilation of Changes
2026.05,U,B01J 21/00,B01J 21/00,"Catalysts comprising the elements, oxides, or hydroxides of magnesium, boron, aluminium, carbon, silicon, titanium, zirconium, or hafnium","Catalysts comprising the elements, oxides, or hydroxides of magnesium, boron, aluminium, carbon, silicon, titanium, zirconium, or hafnium",Compilation of Changes
2026.05,M,B01J 21/18,B01J 21/18,Carbon,Carbon,Compilation of Changes
2026.05,M,B01J 29/00,B01J 29/00,Catalysts comprising molecular sieves {(molecular sieves per se C01B)},Catalysts comprising molecular sieves {(molecular sieves per se C01B)},Compilation of Changes
2026.05,M,B01J 35/00,B01J 35/00,"Catalysts, in general, characterised by their form or physical properties","Catalysts, in general, characterised by their form or physical properties",Compilation of Changes
2026.05,M,B01J 35/02,B01J 35/02,characterised by their non-solid state,characterised by their non-solid state,Compilation of Changes
2026.05,M,B01J 35/23,B01J 35/23,in a colloidal state,in a colloidal state,Compilation of Changes
2026.05,M,B01J 35/03,B01J 35/03,characterised by their physical properties,characterised by their physical properties,Compilation of Changes
2026.05,M,B01J 35/31,B01J 35/31,Density,Density,Compilation of Changes
2026.05,M,B01J 35/32,B01J 35/32,Bulk density,Bulk density,Compilation of Changes
2026.05,M,B01J 35/34,B01J 35/34,Mechanical properties,Mechanical properties,Compilation of Changes
2026.05,U,B01J 35/391,B01J 35/391,{Physical properties of the active metal ingredient},{Physical properties of the active metal ingredient},Compilation of Changes
2026.05,M,B01J 35/393,B01J 35/393,{Metal or metal oxide crystallite size},{Metal or metal oxide crystallite size},Compilation of Changes
2026.05,M,B01J 35/395,B01J 35/395,{Thickness of the active catalytic layer},{Thickness of the active catalytic layer},Compilation of Changes
2026.05,M,B01J 35/04,B01J 35/04,"characterised by dimensions, e.g. grain size (in a colloidal state B01J35/23; crystallite size B01J35/77)","characterised by dimensions, e.g. grain size (in a colloidal state B01J35/23; crystallite size B01J35/77)",Compilation of Changes
2026.05,M,B01J 35/45,B01J 35/45,Nanoparticles,Nanoparticles,Compilation of Changes
2026.05,M,B01J 35/05,B01J 35/05,characterised by their shape or configuration,characterised by their shape or configuration,Compilation of Changes
2026.05,M,B01J 35/505,B01J 35/505,{with a non-spherical or unspecified core-shell structure},{with a non-spherical or unspecified core-shell structure},Compilation of Changes
2026.05,M,B01J 35/51,B01J 35/51,Spheres,Spheres,Compilation of Changes
2026.05,M,B01J 35/52,B01J 35/52,Hollow spheres,Hollow spheres,Compilation of Changes
2026.05,M,B01J 35/53,B01J 35/53,with a core-shell structure,with a core-shell structure,Compilation of Changes
2026.05,M,B01J 35/54,B01J 35/54,Bars or plates,Bars or plates,Compilation of Changes
2026.05,M,B01J 35/55,B01J 35/55,Cylinders or rings,Cylinders or rings,Compilation of Changes
2026.05,M,B01J 35/56,B01J 35/56,"Foraminous structures having flow-through passages or channels, e.g. grids or three-dimensional [3D] monoliths","Foraminous structures having flow-through passages or channels, e.g. grids or three-dimensional [3D] monoliths",Compilation of Changes
2026.05,M,B01J 35/57,B01J 35/57,Honeycombs,Honeycombs,Compilation of Changes
2026.05,M,B01J 35/07,B01J 35/07,"characterised by their crystalline properties, e.g. semi-crystalline (catalysts comprising carbon B01J21/18; molecular sieves B01J29/00)","characterised by their crystalline properties, e.g. semi-crystalline (catalysts comprising carbon B01J21/18; molecular sieves B01J29/00)",Compilation of Changes
2026.05,M,B01J 35/73,B01J 35/73,"having a two-dimensional [2D] layered crystalline structure, e.g. layered double hydroxide [LDH]","having a two-dimensional [2D] layered crystalline structure, e.g. layered double hydroxide [LDH]",Compilation of Changes
2026.05,M,B01J 35/733,B01J 35/733,{Perovskite-type},{Perovskite-type},Compilation of Changes
2026.05,M,B01J 35/735,B01J 35/735,{Pyrochlore-type A2B2O7},{Pyrochlore-type A2B2O7},Compilation of Changes
2026.05,M,B01J 35/737,B01J 35/737,{Hexaaluminate-type AB12O19},{Hexaaluminate-type AB12O19},Compilation of Changes
2026.05,M,B01J 35/77,B01J 35/77,Compounds characterised by their crystallite size,Compounds characterised by their crystallite size,Compilation of Changes
2026.05,M,B01J 35/08,B01J 35/08,characterised by their amorphous structures,characterised by their amorphous structures,Compilation of Changes
2026.05,M,B01J 2235/00,B01J 2235/00,"Indexing scheme associated with group B01J35/00, related to the analysis techniques used to determine the catalysts form or properties","Indexing scheme associated with group B01J35/00, related to the analysis techniques used to determine the catalysts form or properties",Compilation of Changes
2026.05,M,B08B 1/00,B08B 1/00,Cleaning by methods involving the use of tools (cleaning hollow articles by methods or apparatus specially adapted thereto B08B9/00),Cleaning by methods involving the use of tools (cleaning hollow articles by methods or apparatus specially adapted thereto B08B9/00),Compilation of Changes
2026.05,M,B08B 1/01,B08B 1/01,characterised by the type of cleaning tool,characterised by the type of cleaning tool,Compilation of Changes
2026.05,M,B08B 1/14,B08B 1/14,"Wipes; Absorbent members, e.g. swabs or sponges (with integrated means for dispensing fluids B08B1/40)","Wipes; Absorbent members, e.g. swabs or sponges (with integrated means for dispensing fluids B08B1/40)",Compilation of Changes
2026.05,M,B08B 1/16,B08B 1/16,"Rigid blades, e.g. scrapers; Flexible blades, e.g. wipers","Rigid blades, e.g. scrapers; Flexible blades, e.g. wipers",Compilation of Changes
2026.05,U,B08B 1/03,B08B 1/03,by movement of cleaning members over a surface,by movement of cleaning members over a surface,Compilation of Changes
2026.05,M,B08B 1/32,B08B 1/32,using rotary cleaning members,using rotary cleaning members,Compilation of Changes
2026.05,M,B08B 1/04,B08B 1/04,"Cleaning tools with integrated means for dispensing fluids, e.g. water, steam or detergents (cleaning by the force of jets or sprays B08B3/02)","Cleaning tools with integrated means for dispensing fluids, e.g. water, steam or detergents (cleaning by the force of jets or sprays B08B3/02)",Compilation of Changes
2026.05,M,B08B 1/05,B08B 1/05,involving cleaning of the cleaning members,involving cleaning of the cleaning members,Compilation of Changes
2026.05,M,B08B 1/52,B08B 1/52,using fluids,using fluids,Compilation of Changes
2026.05,M,B08B 1/54,B08B 1/54,using mechanical tools,using mechanical tools,Compilation of Changes
2026.05,M,B09B 3/00,B09B 3/00,Destroying solid waste or transforming solid waste into something useful or harmless,Destroying solid waste or transforming solid waste into something useful or harmless,Compilation of Changes
2026.05,D,B09B 3/0066,B09B 3/0066,{Disposal of asbestos},{Disposal of asbestos},Compilation of Changes
2026.05,D,B09B 3/0075,B09B 3/0075,"{Disposal of medical waste (casings for used articles, e.g. sharps A61B50/362; sterilisation of refuse A61L11/00; disposal of used needles or syringes A61M5/3205; disintegrating medical waste B02C19/0075)}","{Disposal of medical waste (casings for used articles, e.g. sharps A61B50/362; sterilisation of refuse A61L11/00; disposal of used needles or syringes A61M5/3205; disintegrating medical waste B02C19/0075)}",Compilation of Changes
2026.05,M,B09B 3/02,B09B 3/02,"Agglomeration, binding or encapsulation of solid waste","Agglomeration, binding or encapsulation of solid waste",Compilation of Changes
2026.05,M,B09B 3/21,B09B 3/21,using organic binders or matrix,using organic binders or matrix,Compilation of Changes
2026.05,M,B09B 3/23,B09B 3/23,Binders with asphalt,Binders with asphalt,Compilation of Changes
2026.05,M,B09B 3/24,B09B 3/24,Binders with plastic,Binders with plastic,Compilation of Changes
2026.05,M,B09B 3/25,B09B 3/25,using mineral binders or matrix,using mineral binders or matrix,Compilation of Changes
2026.05,M,B09B 3/27,B09B 3/27,"Binding by sodium silicate, e.g. cement or water glass","Binding by sodium silicate, e.g. cement or water glass",Compilation of Changes
2026.05,M,B09B 3/03,B09B 3/03,involving mechanical treatment (involving an extraction step B09B3/80),involving mechanical treatment (involving an extraction step B09B3/80),Compilation of Changes
2026.05,M,B09B 3/32,B09B 3/32,Compressing or compacting,Compressing or compacting,Compilation of Changes
2026.05,M,B09B 3/35,B09B 3/35,"Shredding, crushing or cutting","Shredding, crushing or cutting",Compilation of Changes
2026.05,M,B09B 3/38,B09B 3/38,Stirring or kneading,Stirring or kneading,Compilation of Changes
2026.05,M,B09B 3/04,B09B 3/04,"involving thermal treatment, e.g. evaporation (processes using mineral binders involving a melting or softening step B09B3/29; involving radiation B09B3/50)","involving thermal treatment, e.g. evaporation (processes using mineral binders involving a melting or softening step B09B3/29; involving radiation B09B3/50)",Compilation of Changes
2026.05,M,B09B 3/05,B09B 3/05,"involving radiation, e.g. electro-magnetic waves","involving radiation, e.g. electro-magnetic waves",Compilation of Changes
2026.05,M,B09B 3/06,B09B 3/06,"Biochemical treatment, e.g. by using enzymes","Biochemical treatment, e.g. by using enzymes",Compilation of Changes
2026.05,M,B09B 3/07,B09B 3/07,"Chemical treatment, e.g. pH adjustment or oxidation (involving an extraction step B09B3/80)","Chemical treatment, e.g. pH adjustment or oxidation (involving an extraction step B09B3/80)",Compilation of Changes
2026.05,M,B09B 3/08,B09B 3/08,involving an extraction step,involving an extraction step,Compilation of Changes
2026.05,M,B09B 5/00,B09B 5/00,Operations not covered by a single other subclass or by a single other group in this subclass,Operations not covered by a single other subclass or by a single other group in this subclass,Compilation of Changes
2026.05,U,B09B 2101/00,B09B 2101/00,Type of solid waste,Type of solid waste,Compilation of Changes
2026.05,M,B09B 2101/02,B09B 2101/02,"Gases or liquids enclosed in discarded articles, e.g. aerosol cans or cooling systems of refrigerators","Gases or liquids enclosed in discarded articles, e.g. aerosol cans or cooling systems of refrigerators",Compilation of Changes
2026.05,M,B09B 2101/35,B09B 2101/35,Asbestos,Asbestos,Compilation of Changes
2026.05,M,B09B 2101/65,B09B 2101/65,Medical waste,Medical waste,Compilation of Changes
2026.05,U,B09B 2101/75,B09B 2101/75,Plastic waste,Plastic waste,Compilation of Changes
