改正前バージョン,改正後バージョン,改正前記号,属性1,改正後記号,属性2
20160101,20170101,A21D0013000000,c,A21D0013330000,n
20160101,20170101,A21D0013000000,c,A21D0013340000,n
20160101,20170101,A21D0013000000,c,A21D0013360000,n
20160101,20170101,A21D0013000000,c,A21D0013370000,n
20160101,20170101,A21D0013000000,c,A21D0013380000,n
20160101,20170101,A21D0013000000,c,A21D0013400000,n
20160101,20170101,A21D0013000000,c,A21D0013410000,n
20160101,20170101,A21D0013000000,c,A21D0013420000,n
20160101,20170101,A21D0013000000,c,A21D0013430000,n
20160101,20170101,A21D0013000000,c,A21D0013440000,n
20160101,20170101,A21D0013000000,c,A21D0013450000,n
20160101,20170101,A21D0013000000,c,A21D0013460000,n
20160101,20170101,A21D0013000000,c,A21D0013470000,n
20160101,20170101,A21D0013000000,c,A21D0013480000,n
20160101,20170101,A21D0013000000,c,A21D0013500000,n
20160101,20170101,A21D0013000000,c,A21D0013600000,n
20160101,20170101,A21D0013040000,c,A21D0013040000,c
20160101,20170101,A21D0013040000,c,A21D0013043000,n
20160101,20170101,A21D0013040000,c,A21D0013045000,n
20160101,20170101,A21D0013040000,c,A21D0013047000,n
20160101,20170101,A21D0013060000,c,A21D0013060000,c
20160101,20170101,A21D0013060000,c,A21D0013062000,n
20160101,20170101,A21D0013060000,c,A21D0013064000,n
20160101,20170101,A21D0013060000,c,A21D0013066000,n
20160101,20170101,A21D0013060000,c,A21D0013068000,n
20160101,20170101,A21D0013080000,d,A21D0013100000,n
20160101,20170101,A21D0013080000,d,A21D0013110000,n
20160101,20170101,A21D0013080000,d,A21D0013130000,n
20160101,20170101,A21D0013080000,d,A21D0013140000,n
20160101,20170101,A21D0013080000,d,A21D0013160000,n
20160101,20170101,A21D0013080000,d,A21D0013170000,n
20160101,20170101,A21D0013080000,d,A21D0013190000,n
20160101,20170101,A21D0013080000,d,A21D0013200000,n
20160101,20170101,A21D0013080000,d,A21D0013220000,n
20160101,20170101,A21D0013080000,d,A21D0013240000,n
20160101,20170101,A21D0013080000,d,A21D0013260000,n
20160101,20170101,A21D0013080000,d,A21D0013280000,n
20160101,20170101,A21D0013080000,d,A21D0013300000,n
20160101,20170101,A21D0013080000,d,A21D0013310000,n
20160101,20170101,A21D0013080000,d,A21D0013320000,n
20160101,20170101,A21D0013080000,d,A21D0013330000,n
20160101,20170101,A21D0013080000,d,A21D0013340000,n
20160101,20170101,A21D0013080000,d,A21D0013360000,n
20160101,20170101,A21D0013080000,d,A21D0013370000,n
20160101,20170101,A21D0013080000,d,A21D0013380000,n
20160101,20170101,A21D0013080000,d,A21D0013400000,n
20160101,20170101,A21D0013080000,d,A21D0013410000,n
20160101,20170101,A21D0013080000,d,A21D0013420000,n
20160101,20170101,A21D0013080000,d,A21D0013430000,n
20160101,20170101,A21D0013080000,d,A21D0013440000,n
20160101,20170101,A21D0013080000,d,A21D0013450000,n
20160101,20170101,A21D0013080000,d,A21D0013460000,n
20160101,20170101,A21D0013080000,d,A21D0013470000,n
20160101,20170101,A21D0013080000,d,A21D0013480000,n
20160101,20170101,A21D0013080000,d,A21D0013500000,n
20160101,20170101,A21D0013080000,d,A21D0013600000,n
20160101,20170101,A21D0013080000,d,A21D0013800000,n
20160101,20170101,A47B0088000000,c,A47B0088000000,c
20160101,20170101,A47B0088000000,c,A47B0088530000,n
20160101,20170101,A47B0088000000,c,A47B0088900000,n
20160101,20170101,A47B0088000000,c,A47B0088906000,n
20160101,20170101,A47B0088000000,c,A47B0088913000,n
20160101,20170101,A47B0088000000,c,A47B0088919000,n
20160101,20170101,A47B0088000000,c,A47B0088925000,n
20160101,20170101,A47B0088000000,c,A47B0088931000,n
20160101,20170101,A47B0088000000,c,A47B0088938000,n
20160101,20170101,A47B0088000000,c,A47B0088944000,n
20160101,20170101,A47B0088000000,c,A47B0088950000,n
20160101,20170101,A47B0088000000,c,A47B0088956000,n
20160101,20170101,A47B0088000000,c,A47B0088963000,n
20160101,20170101,A47B0088020000,d,A47B0088700000,n
20160101,20170101,A47B0088020000,d,A47B0088750000,n
20160101,20170101,A47B0088040000,d,A47B0088400000,n
20160101,20170101,A47B0088040000,d,A47B0088403000,n
20160101,20170101,A47B0088040000,d,A47B0088407000,n
20160101,20170101,A47B0088040000,d,A47B0088410000,n
20160101,20170101,A47B0088040000,d,A47B0088413000,n
20160101,20170101,A47B0088040000,d,A47B0088417000,n
20160101,20170101,A47B0088040000,d,A47B0088420000,n
20160101,20170101,A47B0088040000,d,A47B0088423000,n
20160101,20170101,A47B0088040000,d,A47B0088427000,n
20160101,20170101,A47B0088040000,d,A47B0088430000,n
20160101,20170101,A47B0088040000,d,A47B0088433000,n
20160101,20170101,A47B0088040000,d,A47B0088437000,n
20160101,20170101,A47B0088040000,d,A47B0088440000,n
20160101,20170101,A47B0088040000,d,A47B0088443000,n
20160101,20170101,A47B0088040000,d,A47B0088447000,n
20160101,20170101,A47B0088040000,d,A47B0088450000,n
20160101,20170101,A47B0088040000,d,A47B0088453000,n
20160101,20170101,A47B0088040000,d,A47B0088457000,n
20160101,20170101,A47B0088040000,d,A47B0088460000,n
20160101,20170101,A47B0088040000,d,A47B0088463000,n
20160101,20170101,A47B0088040000,d,A47B0088467000,n
20160101,20170101,A47B0088040000,d,A47B0088470000,n
20160101,20170101,A47B0088040000,d,A47B0088473000,n
20160101,20170101,A47B0088040000,d,A47B0088477000,n
20160101,20170101,A47B0088040000,d,A47B0088500000,n
20160101,20170101,A47B0088040000,d,A47B0088530000,n
20160101,20170101,A47B0088060000,d,A47B0088480000,n
20160101,20170101,A47B0088080000,d,A47B0088490000,n
20160101,20170101,A47B0088100000,d,A47B0088493000,n
20160101,20170101,A47B0088120000,d,A47B0088483000,n
20160101,20170101,A47B0088120000,d,A47B0088497000,n
20160101,20170101,A47B0088140000,d,A47B0088487000,n
20160101,20170101,A47B0088140000,d,A47B0088497000,n
20160101,20170101,A47B0088160000,d,A47B0088500000,n
20160101,20170101,A47B0088160000,d,A47B0088570000,n
20160101,20170101,A47B0088180000,d,A47B0088600000,n
20160101,20170101,A47B0088200000,d,A47B0088969000,n
20160101,20170101,A47B0088200000,d,A47B0088975000,n
20160101,20170101,A47B0088200000,d,A47B0088981000,n
20160101,20170101,A47B0088200000,d,A47B0088988000,n
20160101,20170101,A47B0088200000,d,A47B0088994000,n
20160101,20170101,A47B0088220000,d,A47B0088800000,n
20160101,20170101,A61C0005000000,c,A61C0005000000,c
20160101,20170101,A61C0005000000,c,A61C0005200000,n
20160101,20170101,A61C0005000000,c,A61C0005300000,n
20160101,20170101,A61C0005000000,c,A61C0005350000,n
20160101,20170101,A61C0005020000,d,A61C0005400000,n
20160101,20170101,A61C0005020000,d,A61C0005420000,n
20160101,20170101,A61C0005020000,d,A61C0005440000,n
20160101,20170101,A61C0005020000,d,A61C0005460000,n
20160101,20170101,A61C0005020000,d,A61C0005480000,n
20160101,20170101,A61C0005040000,d,A61C0005500000,n
20160101,20170101,A61C0005040000,d,A61C0005550000,n
20160101,20170101,A61C0005060000,d,A61C0005600000,n
20160101,20170101,A61C0005060000,d,A61C0005620000,n
20160101,20170101,A61C0005060000,d,A61C0005640000,n
20160101,20170101,A61C0005060000,d,A61C0005660000,n
20160101,20170101,A61C0005060000,d,A61C0005680000,n
20160101,20170101,A61C0005080000,d,A61C0005300000,n
20160101,20170101,A61C0005080000,d,A61C0005700000,n
20160101,20170101,A61C0005090000,d,A61C0005730000,n
20160101,20170101,A61C0005100000,d,A61C0005770000,n
20160101,20170101,A61C0005110000,d,A61C0005300000,n
20160101,20170101,A61C0005110000,d,A61C0005350000,n
20160101,20170101,A61C0005120000,d,A61C0005800000,n
20160101,20170101,A61C0005120000,d,A61C0005820000,n
20160101,20170101,A61C0005120000,d,A61C0005850000,n
20160101,20170101,A61C0005120000,d,A61C0005880000,n
20160101,20170101,A61C0005140000,d,A61C0005820000,n
20160101,20170101,A61C0005140000,d,A61C0005900000,n
20160101,20170101,A61K0008970000,c,A61K0008970000,c
20160101,20170101,A61K0008970000,c,A61K0008970600,n
20160101,20170101,A61K0008970000,c,A61K0008971100,n
20160101,20170101,A61K0008970000,c,A61K0008971700,n
20160101,20170101,A61K0008970000,c,A61K0008972200,n
20160101,20170101,A61K0008970000,c,A61K0008972800,n
20160101,20170101,A61K0008970000,c,A61K0008973300,n
20160101,20170101,A61K0008970000,c,A61K0008973900,n
20160101,20170101,A61K0008970000,c,A61K0008974100,n
20160101,20170101,A61K0008970000,c,A61K0008974900,n
20160101,20170101,A61K0008970000,c,A61K0008975500,n
20160101,20170101,A61K0008970000,c,A61K0008976100,n
20160101,20170101,A61K0008970000,c,A61K0008976700,n
20160101,20170101,A61K0008970000,c,A61K0008977100,n
20160101,20170101,A61K0008970000,c,A61K0008977800,n
20160101,20170101,A61K0008970000,c,A61K0008978300,n
20160101,20170101,A61K0008970000,c,A61K0008978900,n
20160101,20170101,A61K0008970000,c,A61K0008979400,n
20160101,20170101,A61K0008990000,c,A61K0008970600,n
20160101,20170101,A61K0008990000,c,A61K0008971100,n
20160101,20170101,A61K0008990000,c,A61K0008971700,n
20160101,20170101,A61K0008990000,c,A61K0008972200,n
20160101,20170101,A61K0008990000,c,A61K0008972800,n
20160101,20170101,A61K0008990000,c,A61K0008990000,c
20160101,20170101,A61K0047340000,c,A61K0047100000,t
20160101,20170101,A61K0047340000,c,A61K0047340000,c
20160101,20170101,A61K0047420000,c,A61K0047180000,t
20160101,20170101,A61K0047420000,c,A61K0047340000,c
20160101,20170101,A61K0047420000,c,A61K0047420000,c
20160101,20170101,A61K0047440000,c,A61K0047140000,t
20160101,20170101,A61K0047440000,c,A61K0047440000,c
20160101,20170101,A61K0047480000,d,A61K0047500000,n
20160101,20170101,A61K0047480000,d,A61K0047510000,n
20160101,20170101,A61K0047480000,d,A61K0047520000,n
20160101,20170101,A61K0047480000,d,A61K0047540000,n
20160101,20170101,A61K0047480000,d,A61K0047550000,n
20160101,20170101,A61K0047480000,d,A61K0047560000,n
20160101,20170101,A61K0047480000,d,A61K0047580000,n
20160101,20170101,A61K0047480000,d,A61K0047590000,n
20160101,20170101,A61K0047480000,d,A61K0047600000,n
20160101,20170101,A61K0047480000,d,A61K0047610000,n
20160101,20170101,A61K0047480000,d,A61K0047620000,n
20160101,20170101,A61K0047480000,d,A61K0047640000,n
20160101,20170101,A61K0047480000,d,A61K0047650000,n
20160101,20170101,A61K0047480000,d,A61K0047660000,n
20160101,20170101,A61K0047480000,d,A61K0047680000,n
20160101,20170101,A61K0047480000,d,A61K0047690000,n
20160101,20170101,B01J0039040000,c,B01J0039040000,c
20160101,20170101,B01J0039040000,c,B01J0039050000,n
20160101,20170101,B01J0039040000,c,B01J0039070000,n
20160101,20170101,B01J0039080000,c,B01J0039080000,c
20160101,20170101,B01J0039080000,c,B01J0039090000,n
20160101,20170101,B01J0039160000,c,B01J0039160000,c
20160101,20170101,B01J0039160000,c,B01J0039170000,n
20160101,20170101,B01J0039180000,c,B01J0039180000,c
20160101,20170101,B01J0039180000,c,B01J0039190000,n
20160101,20170101,B01J0041040000,c,B01J0041040000,c
20160101,20170101,B01J0041040000,c,B01J0041050000,n
20160101,20170101,B01J0041040000,c,B01J0041070000,n
20160101,20170101,B01J0041080000,c,B01J0041080000,c
20160101,20170101,B01J0041080000,c,B01J0041090000,n
20160101,20170101,B01J0041120000,c,B01J0041120000,c
20160101,20170101,B01J0041120000,c,B01J0041130000,n
20160101,20170101,B01J0047000000,c,B01J0047000000,c
20160101,20170101,B01J0047000000,c,B01J0047011000,n
20160101,20170101,B01J0047000000,c,B01J0047012000,n
20160101,20170101,B01J0047000000,c,B01J0047014000,n
20160101,20170101,B01J0047000000,c,B01J0047015000,n
20160101,20170101,B01J0047000000,c,B01J0047016000,n
20160101,20170101,B01J0047000000,c,B01J0047018000,n
20160101,20170101,B01J0047000000,c,B01J0047019000,n
20160101,20170101,B01J0047020000,c,B01J0047020000,c
20160101,20170101,B01J0047020000,c,B01J0047022000,n
20160101,20170101,B01J0047020000,c,B01J0047024000,n
20160101,20170101,B01J0047020000,c,B01J0047026000,n
20160101,20170101,B01J0047020000,c,B01J0047028000,n
20160101,20170101,B01J0047100000,c,B01J0047100000,c
20160101,20170101,B01J0047100000,c,B01J0047110000,n
20160101,20170101,B01J0047120000,c,B01J0047120000,c
20160101,20170101,B01J0047120000,c,B01J0047127000,n
20160101,20170101,B01J0047120000,c,B01J0047133000,n
20160101,20170101,B01J0047140000,c,B01J0047140000,c
20160101,20170101,B01J0047140000,c,B01J0047150000,n
20160101,20170101,B01J0049000000,c,B01J0049000000,c
20160101,20170101,B01J0049000000,c,B01J0049050000,n
20160101,20170101,B01J0049000000,c,B01J0049060000,n
20160101,20170101,B01J0049000000,c,B01J0049070000,n
20160101,20170101,B01J0049000000,c,B01J0049080000,n
20160101,20170101,B01J0049000000,c,B01J0049090000,n
20160101,20170101,B01J0049000000,c,B01J0049100000,n
20160101,20170101,B01J0049000000,c,B01J0049120000,n
20160101,20170101,B01J0049000000,c,B01J0049140000,n
20160101,20170101,B01J0049000000,c,B01J0049160000,n
20160101,20170101,B01J0049000000,c,B01J0049180000,n
20160101,20170101,B01J0049000000,c,B01J0049200000,n
20160101,20170101,B01J0049000000,c,B01J0049300000,n
20160101,20170101,B01J0049000000,c,B01J0049400000,n
20160101,20170101,B01J0049000000,c,B01J0049450000,n
20160101,20170101,B01J0049000000,c,B01J0049500000,n
20160101,20170101,B01J0049000000,c,B01J0049530000,n
20160101,20170101,B01J0049000000,c,B01J0049570000,n
20160101,20170101,B01J0049000000,c,B01J0049600000,n
20160101,20170101,B01J0049000000,c,B01J0049700000,n
20160101,20170101,B01J0049000000,c,B01J0049750000,n
20160101,20170101,B01J0049000000,c,B01J0049800000,n
20160101,20170101,B01J0049000000,c,B01J0049850000,n
20160101,20170101,B01J0049020000,d,B01J0049900000,n
20160101,20170101,B29C0067000000,c,B29C0064000000,n
20160101,20170101,B29C0067000000,c,B29C0064100000,n
20160101,20170101,B29C0067000000,c,B29C0064106000,n
20160101,20170101,B29C0067000000,c,B29C0064112000,n
20160101,20170101,B29C0067000000,c,B29C0064118000,n
20160101,20170101,B29C0067000000,c,B29C0064124000,n
20160101,20170101,B29C0067000000,c,B29C0064129000,n
20160101,20170101,B29C0067000000,c,B29C0064135000,n
20160101,20170101,B29C0067000000,c,B29C0064141000,n
20160101,20170101,B29C0067000000,c,B29C0064147000,n
20160101,20170101,B29C0067000000,c,B29C0064153000,n
20160101,20170101,B29C0067000000,c,B29C0064159000,n
20160101,20170101,B29C0067000000,c,B29C0064165000,n
20160101,20170101,B29C0067000000,c,B29C0064171000,n
20160101,20170101,B29C0067000000,c,B29C0064176000,n
20160101,20170101,B29C0067000000,c,B29C0064182000,n
20160101,20170101,B29C0067000000,c,B29C0064188000,n
20160101,20170101,B29C0067000000,c,B29C0064194000,n
20160101,20170101,B29C0067000000,c,B29C0064200000,n
20160101,20170101,B29C0067000000,c,B29C0064205000,n
20160101,20170101,B29C0067000000,c,B29C0064209000,n
20160101,20170101,B29C0067000000,c,B29C0064214000,n
20160101,20170101,B29C0067000000,c,B29C0064218000,n
20160101,20170101,B29C0067000000,c,B29C0064223000,n
20160101,20170101,B29C0067000000,c,B29C0064227000,n
20160101,20170101,B29C0067000000,c,B29C0064232000,n
20160101,20170101,B29C0067000000,c,B29C0064236000,n
20160101,20170101,B29C0067000000,c,B29C0064241000,n
20160101,20170101,B29C0067000000,c,B29C0064245000,n
20160101,20170101,B29C0067000000,c,B29C0064250000,n
20160101,20170101,B29C0067000000,c,B29C0064255000,n
20160101,20170101,B29C0067000000,c,B29C0064259000,n
20160101,20170101,B29C0067000000,c,B29C0064264000,n
20160101,20170101,B29C0067000000,c,B29C0064268000,n
20160101,20170101,B29C0067000000,c,B29C0064273000,n
20160101,20170101,B29C0067000000,c,B29C0064277000,n
20160101,20170101,B29C0067000000,c,B29C0064282000,n
20160101,20170101,B29C0067000000,c,B29C0064286000,n
20160101,20170101,B29C0067000000,c,B29C0064291000,n
20160101,20170101,B29C0067000000,c,B29C0064295000,n
20160101,20170101,B29C0067000000,c,B29C0064300000,n
20160101,20170101,B29C0067000000,c,B29C0064307000,n
20160101,20170101,B29C0067000000,c,B29C0064314000,n
20160101,20170101,B29C0067000000,c,B29C0064321000,n
20160101,20170101,B29C0067000000,c,B29C0064329000,n
20160101,20170101,B29C0067000000,c,B29C0064336000,n
20160101,20170101,B29C0067000000,c,B29C0064343000,n
20160101,20170101,B29C0067000000,c,B29C0064350000,n
20160101,20170101,B29C0067000000,c,B29C0064357000,n
20160101,20170101,B29C0067000000,c,B29C0064364000,n
20160101,20170101,B29C0067000000,c,B29C0064371000,n
20160101,20170101,B29C0067000000,c,B29C0064379000,n
20160101,20170101,B29C0067000000,c,B29C0064386000,n
20160101,20170101,B29C0067000000,c,B29C0064393000,n
20160101,20170101,B29C0067000000,c,B29C0064400000,n
20160101,20170101,B29C0067000000,c,B29C0067000000,c
20160101,20170101,B29C0067020000,c,B29C0064000000,n
20160101,20170101,B29C0067020000,c,B29C0064100000,n
20160101,20170101,B29C0067020000,c,B29C0064106000,n
20160101,20170101,B29C0067020000,c,B29C0064112000,n
20160101,20170101,B29C0067020000,c,B29C0064118000,n
20160101,20170101,B29C0067020000,c,B29C0064124000,n
20160101,20170101,B29C0067020000,c,B29C0064129000,n
20160101,20170101,B29C0067020000,c,B29C0064135000,n
20160101,20170101,B29C0067020000,c,B29C0064141000,n
20160101,20170101,B29C0067020000,c,B29C0064147000,n
20160101,20170101,B29C0067020000,c,B29C0064153000,n
20160101,20170101,B29C0067020000,c,B29C0064159000,n
20160101,20170101,B29C0067020000,c,B29C0064165000,n
20160101,20170101,B29C0067020000,c,B29C0064171000,n
20160101,20170101,B29C0067020000,c,B29C0064176000,n
20160101,20170101,B29C0067020000,c,B29C0064182000,n
20160101,20170101,B29C0067020000,c,B29C0064188000,n
20160101,20170101,B29C0067020000,c,B29C0064194000,n
20160101,20170101,B29C0067020000,c,B29C0064200000,n
20160101,20170101,B29C0067020000,c,B29C0064205000,n
20160101,20170101,B29C0067020000,c,B29C0064209000,n
20160101,20170101,B29C0067020000,c,B29C0064214000,n
20160101,20170101,B29C0067020000,c,B29C0064218000,n
20160101,20170101,B29C0067020000,c,B29C0064223000,n
20160101,20170101,B29C0067020000,c,B29C0064227000,n
20160101,20170101,B29C0067020000,c,B29C0064232000,n
20160101,20170101,B29C0067020000,c,B29C0064236000,n
20160101,20170101,B29C0067020000,c,B29C0064241000,n
20160101,20170101,B29C0067020000,c,B29C0064245000,n
20160101,20170101,B29C0067020000,c,B29C0064250000,n
20160101,20170101,B29C0067020000,c,B29C0064255000,n
20160101,20170101,B29C0067020000,c,B29C0064259000,n
20160101,20170101,B29C0067020000,c,B29C0064264000,n
20160101,20170101,B29C0067020000,c,B29C0064268000,n
20160101,20170101,B29C0067020000,c,B29C0064273000,n
20160101,20170101,B29C0067020000,c,B29C0064277000,n
20160101,20170101,B29C0067020000,c,B29C0064282000,n
20160101,20170101,B29C0067020000,c,B29C0064286000,n
20160101,20170101,B29C0067020000,c,B29C0064291000,n
20160101,20170101,B29C0067020000,c,B29C0064295000,n
20160101,20170101,B29C0067020000,c,B29C0064300000,n
20160101,20170101,B29C0067020000,c,B29C0064307000,n
20160101,20170101,B29C0067020000,c,B29C0064314000,n
20160101,20170101,B29C0067020000,c,B29C0064321000,n
20160101,20170101,B29C0067020000,c,B29C0064329000,n
20160101,20170101,B29C0067020000,c,B29C0064336000,n
20160101,20170101,B29C0067020000,c,B29C0064343000,n
20160101,20170101,B29C0067020000,c,B29C0064350000,n
20160101,20170101,B29C0067020000,c,B29C0064357000,n
20160101,20170101,B29C0067020000,c,B29C0064364000,n
20160101,20170101,B29C0067020000,c,B29C0064371000,n
20160101,20170101,B29C0067020000,c,B29C0064379000,n
20160101,20170101,B29C0067020000,c,B29C0064386000,n
20160101,20170101,B29C0067020000,c,B29C0064393000,n
20160101,20170101,B29C0067020000,c,B29C0064400000,n
20160101,20170101,B29C0067020000,c,B29C0067020000,c
20160101,20170101,B29C0067040000,c,B29C0064000000,n
20160101,20170101,B29C0067040000,c,B29C0064100000,n
20160101,20170101,B29C0067040000,c,B29C0064106000,n
20160101,20170101,B29C0067040000,c,B29C0064112000,n
20160101,20170101,B29C0067040000,c,B29C0064118000,n
20160101,20170101,B29C0067040000,c,B29C0064124000,n
20160101,20170101,B29C0067040000,c,B29C0064129000,n
20160101,20170101,B29C0067040000,c,B29C0064135000,n
20160101,20170101,B29C0067040000,c,B29C0064141000,n
20160101,20170101,B29C0067040000,c,B29C0064147000,n
20160101,20170101,B29C0067040000,c,B29C0064153000,n
20160101,20170101,B29C0067040000,c,B29C0064159000,n
20160101,20170101,B29C0067040000,c,B29C0064165000,n
20160101,20170101,B29C0067040000,c,B29C0064171000,n
20160101,20170101,B29C0067040000,c,B29C0064176000,n
20160101,20170101,B29C0067040000,c,B29C0064182000,n
20160101,20170101,B29C0067040000,c,B29C0064188000,n
20160101,20170101,B29C0067040000,c,B29C0064194000,n
20160101,20170101,B29C0067040000,c,B29C0064200000,n
20160101,20170101,B29C0067040000,c,B29C0064205000,n
20160101,20170101,B29C0067040000,c,B29C0064209000,n
20160101,20170101,B29C0067040000,c,B29C0064214000,n
20160101,20170101,B29C0067040000,c,B29C0064218000,n
20160101,20170101,B29C0067040000,c,B29C0064223000,n
20160101,20170101,B29C0067040000,c,B29C0064227000,n
20160101,20170101,B29C0067040000,c,B29C0064232000,n
20160101,20170101,B29C0067040000,c,B29C0064236000,n
20160101,20170101,B29C0067040000,c,B29C0064241000,n
20160101,20170101,B29C0067040000,c,B29C0064245000,n
20160101,20170101,B29C0067040000,c,B29C0064250000,n
20160101,20170101,B29C0067040000,c,B29C0064255000,n
20160101,20170101,B29C0067040000,c,B29C0064259000,n
20160101,20170101,B29C0067040000,c,B29C0064264000,n
20160101,20170101,B29C0067040000,c,B29C0064268000,n
20160101,20170101,B29C0067040000,c,B29C0064273000,n
20160101,20170101,B29C0067040000,c,B29C0064277000,n
20160101,20170101,B29C0067040000,c,B29C0064282000,n
20160101,20170101,B29C0067040000,c,B29C0064286000,n
20160101,20170101,B29C0067040000,c,B29C0064291000,n
20160101,20170101,B29C0067040000,c,B29C0064295000,n
20160101,20170101,B29C0067040000,c,B29C0064300000,n
20160101,20170101,B29C0067040000,c,B29C0064307000,n
20160101,20170101,B29C0067040000,c,B29C0064314000,n
20160101,20170101,B29C0067040000,c,B29C0064321000,n
20160101,20170101,B29C0067040000,c,B29C0064329000,n
20160101,20170101,B29C0067040000,c,B29C0064336000,n
20160101,20170101,B29C0067040000,c,B29C0064343000,n
20160101,20170101,B29C0067040000,c,B29C0064350000,n
20160101,20170101,B29C0067040000,c,B29C0064357000,n
20160101,20170101,B29C0067040000,c,B29C0064364000,n
20160101,20170101,B29C0067040000,c,B29C0064371000,n
20160101,20170101,B29C0067040000,c,B29C0064379000,n
20160101,20170101,B29C0067040000,c,B29C0064386000,n
20160101,20170101,B29C0067040000,c,B29C0064393000,n
20160101,20170101,B29C0067040000,c,B29C0064400000,n
20160101,20170101,B29C0067040000,c,B29C0067040000,c
20160101,20170101,B29C0067060000,c,B29C0064000000,n
20160101,20170101,B29C0067060000,c,B29C0064100000,n
20160101,20170101,B29C0067060000,c,B29C0064106000,n
20160101,20170101,B29C0067060000,c,B29C0064112000,n
20160101,20170101,B29C0067060000,c,B29C0064118000,n
20160101,20170101,B29C0067060000,c,B29C0064124000,n
20160101,20170101,B29C0067060000,c,B29C0064129000,n
20160101,20170101,B29C0067060000,c,B29C0064135000,n
20160101,20170101,B29C0067060000,c,B29C0064141000,n
20160101,20170101,B29C0067060000,c,B29C0064147000,n
20160101,20170101,B29C0067060000,c,B29C0064153000,n
20160101,20170101,B29C0067060000,c,B29C0064159000,n
20160101,20170101,B29C0067060000,c,B29C0064165000,n
20160101,20170101,B29C0067060000,c,B29C0064171000,n
20160101,20170101,B29C0067060000,c,B29C0064176000,n
20160101,20170101,B29C0067060000,c,B29C0064182000,n
20160101,20170101,B29C0067060000,c,B29C0064188000,n
20160101,20170101,B29C0067060000,c,B29C0064194000,n
20160101,20170101,B29C0067060000,c,B29C0064200000,n
20160101,20170101,B29C0067060000,c,B29C0064205000,n
20160101,20170101,B29C0067060000,c,B29C0064209000,n
20160101,20170101,B29C0067060000,c,B29C0064214000,n
20160101,20170101,B29C0067060000,c,B29C0064218000,n
20160101,20170101,B29C0067060000,c,B29C0064223000,n
20160101,20170101,B29C0067060000,c,B29C0064227000,n
20160101,20170101,B29C0067060000,c,B29C0064232000,n
20160101,20170101,B29C0067060000,c,B29C0064236000,n
20160101,20170101,B29C0067060000,c,B29C0064241000,n
20160101,20170101,B29C0067060000,c,B29C0064245000,n
20160101,20170101,B29C0067060000,c,B29C0064250000,n
20160101,20170101,B29C0067060000,c,B29C0064255000,n
20160101,20170101,B29C0067060000,c,B29C0064259000,n
20160101,20170101,B29C0067060000,c,B29C0064264000,n
20160101,20170101,B29C0067060000,c,B29C0064268000,n
