改正前バージョン,改正後バージョン,改正前記号,属性1,改正後記号,属性2
20100101,20110101,B60R0021260000,c,B60R0021262000,n
20100101,20110101,B60R0021260000,c,B60R0021263000,n
20100101,20110101,B60R0021268000,c,B60R0021268000,c
20100101,20110101,B60R0021268000,c,B60R0021274000,n
20100101,20110101,B60R0021340000,c,B60R0021340000,c
20100101,20110101,B60R0021340000,c,B60R0021360000,n
20100101,20110101,B60R0021340000,c,B60R0021380000,n
20100101,20110101,C07B0061020000,d,C07B0060000000,t
20100101,20110101,C07G0001000000,c,C07G0001000000,c
20100101,20110101,C07G0001000000,c,C08H0007000000,n
20100101,20110101,C13C0001000000,d,C13B0005000000,n
20100101,20110101,C13C0001020000,d,C13B0005020000,n
20100101,20110101,C13C0001040000,d,C13B0005040000,n
20100101,20110101,C13C0001060000,d,C13B0005060000,n
20100101,20110101,C13C0001080000,d,C13B0005080000,n
20100101,20110101,C13C0003000000,d,C13B0015000000,n
20100101,20110101,C13C0003020000,d,C13B0015020000,n
20100101,20110101,C13D0001000000,d,C13B0010000000,n
20100101,20110101,C13D0001020000,d,C13B0010020000,n
20100101,20110101,C13D0001040000,d,C13B0010040000,n
20100101,20110101,C13D0001060000,d,C13B0010060000,n
20100101,20110101,C13D0001080000,d,C13B0010080000,n
20100101,20110101,C13D0001100000,d,C13B0010100000,n
20100101,20110101,C13D0001120000,d,C13B0010120000,n
20100101,20110101,C13D0001140000,d,C13B0010140000,n
20100101,20110101,C13D0003000000,d,C13B0020000000,n
20100101,20110101,C13D0003020000,d,C13B0020020000,n
20100101,20110101,C13D0003040000,d,C13B0020040000,n
20100101,20110101,C13D0003060000,d,C13B0020060000,n
20100101,20110101,C13D0003080000,d,C13B0020080000,n
20100101,20110101,C13D0003100000,d,C13B0020100000,n
20100101,20110101,C13D0003120000,d,C13B0020120000,n
20100101,20110101,C13D0003140000,d,C13B0020140000,n
20100101,20110101,C13D0003160000,d,C13B0020160000,n
20100101,20110101,C13D0003180000,d,C13B0020180000,n
20100101,20110101,C13F0001000000,d,C13B0025000000,n
20100101,20110101,C13F0001020000,d,C13B0030020000,n
20100101,20110101,C13F0001040000,d,C13B0030040000,n
20100101,20110101,C13F0001060000,d,C13B0030060000,n
20100101,20110101,C13F0001080000,d,C13B0030080000,n
20100101,20110101,C13F0001100000,d,C13B0030100000,n
20100101,20110101,C13F0001120000,d,C13B0030120000,n
20100101,20110101,C13F0001140000,d,C13B0030140000,n
20100101,20110101,C13F0003000000,d,C13B0050000000,n
20100101,20110101,C13F0003020000,d,C13B0050020000,n
20100101,20110101,C13F0005000000,d,C13B0040000000,n
20100101,20110101,C13F0099000000,d,C13B0099000000,n
20100101,20110101,C13G0001000000,d,C13B0025000000,n
20100101,20110101,C13G0001020000,d,C13B0025040000,n
20100101,20110101,C13G0001040000,d,C13B0025020000,n
20100101,20110101,C13G0001060000,d,C13B0025060000,n
20100101,20110101,C13H0001000000,d,C13B0045020000,n
20100101,20110101,C13H0003000000,d,C13B0045000000,n
20100101,20110101,C13J0001000000,d,C13B0035000000,n
20100101,20110101,C13J0001020000,d,C13B0035020000,n
20100101,20110101,C13J0001040000,d,C13B0035040000,n
20100101,20110101,C13J0001060000,d,C13B0035060000,n
20100101,20110101,C13J0001080000,d,C13B0035080000,n
20100101,20110101,F16D0003223000,c,F16D0003223000,c
20100101,20110101,F16D0003223000,c,F16D0003223300,n
20100101,20110101,F16D0003223000,c,F16D0003223700,n
20100101,20110101,F16D0003224000,c,F16D0003224000,c
20100101,20110101,F16D0003224000,c,F16D0003224500,n
20100101,20110101,F23B0010000000,c,F23B0010000000,c
20100101,20110101,F23B0010000000,c,F23B0010020000,n
20100101,20110101,F23B0090000000,c,F23B0090000000,c
20100101,20110101,F23B0090000000,c,F23B0090020000,n
20100101,20110101,F23B0090000000,c,F23B0090040000,n
20100101,20110101,F23B0090000000,c,F23B0090060000,n
20100101,20110101,F23B0090000000,c,F23B0090080000,n
20100101,20110101,F24F0001000000,c,F24F0001000000,c
20100101,20110101,F24F0001000000,c,F24F0001010000,c
20100101,20110101,F24F0001000000,c,F24F0001020000,c
20100101,20110101,F24F0001000000,c,F24F0001040000,c
20100101,20110101,F24F0001000000,c,F24F0001060000,n
20100101,20110101,F24F0001000000,c,F24F0001080000,n
20100101,20110101,F24F0001000000,c,F24F0001100000,n
20100101,20110101,F24F0001000000,c,F24F0001120000,n
20100101,20110101,F24F0001000000,c,F24F0001140000,n
20100101,20110101,F24F0001000000,c,F24F0001160000,n
20100101,20110101,F24F0001000000,c,F24F0001180000,n
20100101,20110101,F24F0001000000,c,F24F0001200000,n
20100101,20110101,F24F0001000000,c,F24F0001220000,n
20100101,20110101,F24F0001000000,c,F24F0001240000,n
20100101,20110101,F24F0001000000,c,F24F0001260000,n
20100101,20110101,F24F0001000000,c,F24F0001280000,n
20100101,20110101,F24F0001000000,c,F24F0001300000,n
20100101,20110101,F24F0001000000,c,F24F0001320000,n
20100101,20110101,F24F0001000000,c,F24F0001340000,n
20100101,20110101,F24F0001000000,c,F24F0001360000,n
20100101,20110101,F24F0001000000,c,F24F0001380000,n
20100101,20110101,F24F0001000000,c,F24F0001400000,n
20100101,20110101,F24F0001000000,c,F24F0001420000,n
20100101,20110101,F24F0001000000,c,F24F0001440000,n
20100101,20110101,F24F0001000000,c,F24F0001460000,n
20100101,20110101,F24F0001000000,c,F24F0001480000,n
20100101,20110101,F24F0001000000,c,F24F0001500000,n
20100101,20110101,F24F0001000000,c,F24F0001520000,n
20100101,20110101,F24F0001000000,c,F24F0001540000,n
20100101,20110101,F24F0001000000,c,F24F0001560000,n
20100101,20110101,F24F0001000000,c,F24F0001580000,n
20100101,20110101,F24F0001000000,c,F24F0001600000,n
20100101,20110101,F24F0001000000,c,F24F0001620000,n
20100101,20110101,F24F0001000000,c,F24F0001640000,n
20100101,20110101,F24F0001000000,c,F24F0001660000,n
20100101,20110101,F24F0001000000,c,F24F0001680000,n
20100101,20110101,F24F0001010000,c,F24F0001000000,c
20100101,20110101,F24F0001010000,c,F24F0001010000,c
20100101,20110101,F24F0001010000,c,F24F0001020000,c
20100101,20110101,F24F0001010000,c,F24F0001040000,c
20100101,20110101,F24F0001010000,c,F24F0001060000,n
20100101,20110101,F24F0001010000,c,F24F0001080000,n
20100101,20110101,F24F0001010000,c,F24F0001100000,n
20100101,20110101,F24F0001010000,c,F24F0001120000,n
20100101,20110101,F24F0001010000,c,F24F0001140000,n
20100101,20110101,F24F0001010000,c,F24F0001160000,n
20100101,20110101,F24F0001010000,c,F24F0001180000,n
20100101,20110101,F24F0001010000,c,F24F0001200000,n
20100101,20110101,F24F0001010000,c,F24F0001220000,n
20100101,20110101,F24F0001010000,c,F24F0001240000,n
20100101,20110101,F24F0001010000,c,F24F0001260000,n
20100101,20110101,F24F0001010000,c,F24F0001280000,n
20100101,20110101,F24F0001010000,c,F24F0001300000,n
20100101,20110101,F24F0001010000,c,F24F0001320000,n
20100101,20110101,F24F0001010000,c,F24F0001340000,n
20100101,20110101,F24F0001010000,c,F24F0001360000,n
20100101,20110101,F24F0001010000,c,F24F0001380000,n
20100101,20110101,F24F0001010000,c,F24F0001400000,n
20100101,20110101,F24F0001010000,c,F24F0001420000,n
20100101,20110101,F24F0001010000,c,F24F0001440000,n
20100101,20110101,F24F0001010000,c,F24F0001460000,n
20100101,20110101,F24F0001010000,c,F24F0001480000,n
20100101,20110101,F24F0001010000,c,F24F0001500000,n
20100101,20110101,F24F0001010000,c,F24F0001520000,n
20100101,20110101,F24F0001010000,c,F24F0001540000,n
20100101,20110101,F24F0001010000,c,F24F0001560000,n
20100101,20110101,F24F0001010000,c,F24F0001580000,n
20100101,20110101,F24F0001010000,c,F24F0001600000,n
20100101,20110101,F24F0001010000,c,F24F0001620000,n
20100101,20110101,F24F0001010000,c,F24F0001640000,n
20100101,20110101,F24F0001010000,c,F24F0001660000,n
20100101,20110101,F24F0001010000,c,F24F0001680000,n
20100101,20110101,F24F0001020000,c,F24F0001000000,c
20100101,20110101,F24F0001020000,c,F24F0001010000,c
20100101,20110101,F24F0001020000,c,F24F0001020000,c
20100101,20110101,F24F0001020000,c,F24F0001040000,c
20100101,20110101,F24F0001020000,c,F24F0001060000,n
20100101,20110101,F24F0001020000,c,F24F0001080000,n
20100101,20110101,F24F0001020000,c,F24F0001100000,n
20100101,20110101,F24F0001020000,c,F24F0001120000,n
20100101,20110101,F24F0001020000,c,F24F0001140000,n
20100101,20110101,F24F0001020000,c,F24F0001160000,n
20100101,20110101,F24F0001020000,c,F24F0001180000,n
20100101,20110101,F24F0001020000,c,F24F0001200000,n
20100101,20110101,F24F0001020000,c,F24F0001220000,n
20100101,20110101,F24F0001020000,c,F24F0001240000,n
20100101,20110101,F24F0001020000,c,F24F0001260000,n
20100101,20110101,F24F0001020000,c,F24F0001280000,n
20100101,20110101,F24F0001020000,c,F24F0001300000,n
20100101,20110101,F24F0001020000,c,F24F0001320000,n
20100101,20110101,F24F0001020000,c,F24F0001340000,n
20100101,20110101,F24F0001020000,c,F24F0001360000,n
20100101,20110101,F24F0001020000,c,F24F0001380000,n
20100101,20110101,F24F0001020000,c,F24F0001400000,n
20100101,20110101,F24F0001020000,c,F24F0001420000,n
20100101,20110101,F24F0001020000,c,F24F0001440000,n
20100101,20110101,F24F0001020000,c,F24F0001460000,n
20100101,20110101,F24F0001020000,c,F24F0001480000,n
20100101,20110101,F24F0001020000,c,F24F0001500000,n
20100101,20110101,F24F0001020000,c,F24F0001520000,n
20100101,20110101,F24F0001020000,c,F24F0001540000,n
20100101,20110101,F24F0001020000,c,F24F0001560000,n
20100101,20110101,F24F0001020000,c,F24F0001580000,n
20100101,20110101,F24F0001020000,c,F24F0001600000,n
20100101,20110101,F24F0001020000,c,F24F0001620000,n
20100101,20110101,F24F0001020000,c,F24F0001640000,n
20100101,20110101,F24F0001020000,c,F24F0001660000,n
20100101,20110101,F24F0001020000,c,F24F0001680000,n
20100101,20110101,F24F0001040000,c,F24F0001000000,c
20100101,20110101,F24F0001040000,c,F24F0001010000,c
20100101,20110101,F24F0001040000,c,F24F0001020000,c
20100101,20110101,F24F0001040000,c,F24F0001040000,c
20100101,20110101,F24F0001040000,c,F24F0001060000,n
20100101,20110101,F24F0001040000,c,F24F0001080000,n
20100101,20110101,F24F0001040000,c,F24F0001100000,n
20100101,20110101,F24F0001040000,c,F24F0001120000,n
20100101,20110101,F24F0001040000,c,F24F0001140000,n
20100101,20110101,F24F0001040000,c,F24F0001160000,n
20100101,20110101,F24F0001040000,c,F24F0001180000,n
20100101,20110101,F24F0001040000,c,F24F0001200000,n
20100101,20110101,F24F0001040000,c,F24F0001220000,n
20100101,20110101,F24F0001040000,c,F24F0001240000,n
20100101,20110101,F24F0001040000,c,F24F0001260000,n
20100101,20110101,F24F0001040000,c,F24F0001280000,n
20100101,20110101,F24F0001040000,c,F24F0001300000,n
20100101,20110101,F24F0001040000,c,F24F0001320000,n
20100101,20110101,F24F0001040000,c,F24F0001340000,n
20100101,20110101,F24F0001040000,c,F24F0001360000,n
20100101,20110101,F24F0001040000,c,F24F0001380000,n
20100101,20110101,F24F0001040000,c,F24F0001400000,n
20100101,20110101,F24F0001040000,c,F24F0001420000,n
20100101,20110101,F24F0001040000,c,F24F0001440000,n
20100101,20110101,F24F0001040000,c,F24F0001460000,n
20100101,20110101,F24F0001040000,c,F24F0001480000,n
20100101,20110101,F24F0001040000,c,F24F0001500000,n
20100101,20110101,F24F0001040000,c,F24F0001520000,n
20100101,20110101,F24F0001040000,c,F24F0001540000,n
20100101,20110101,F24F0001040000,c,F24F0001560000,n
20100101,20110101,F24F0001040000,c,F24F0001580000,n
20100101,20110101,F24F0001040000,c,F24F0001600000,n
20100101,20110101,F24F0001040000,c,F24F0001620000,n
20100101,20110101,F24F0001040000,c,F24F0001640000,n
20100101,20110101,F24F0001040000,c,F24F0001660000,n
20100101,20110101,F24F0001040000,c,F24F0001680000,n
20100101,20110101,F41H0011120000,c,F41H0011120000,c
20100101,20110101,F41H0011120000,c,F41H0011130000,n
20100101,20110101,F41H0011120000,c,F41H0011132000,n
20100101,20110101,F41H0011120000,c,F41H0011134000,n
20100101,20110101,F41H0011120000,c,F41H0011136000,n
20100101,20110101,F41H0011120000,c,F41H0011138000,n
20100101,20110101,F41H0011160000,c,F41H0011160000,c
20100101,20110101,F41H0011160000,c,F41H0011180000,n
20100101,20110101,F41H0011160000,c,F41H0011200000,n
20100101,20110101,F41H0011160000,c,F41H0011220000,n
20100101,20110101,F41H0011160000,c,F41H0011240000,n
20100101,20110101,G01M0019000000,d,G01M0099000000,n
20100101,20110101,G01M0019020000,d,H01T0013580000,n
20100101,20110101,G01R0031380000,d,H01T0013600000,n
20100101,20110101,G06F0019000000,c,G06F0019000000,c
20100101,20110101,G06F0019000000,c,G06F0019100000,n
20100101,20110101,G06F0019000000,c,G06F0019120000,n
20100101,20110101,G06F0019000000,c,G06F0019140000,n
20100101,20110101,G06F0019000000,c,G06F0019160000,n
20100101,20110101,G06F0019000000,c,G06F0019180000,n
20100101,20110101,G06F0019000000,c,G06F0019200000,n
20100101,20110101,G06F0019000000,c,G06F0019220000,n
20100101,20110101,G06F0019000000,c,G06F0019240000,n
20100101,20110101,G06F0019000000,c,G06F0019260000,n
20100101,20110101,G06F0019000000,c,G06F0019280000,n
20100101,20110101,G06T0013000000,c,G06T0013000000,c
20100101,20110101,G06T0013000000,c,G06T0013800000,n
20100101,20110101,G06T0015000000,c,G06T0015000000,c
20100101,20110101,G06T0015000000,c,G06T0015020000,n
20100101,20110101,G06T0015000000,c,G06T0015040000,n
20100101,20110101,G06T0015000000,c,G06T0015060000,n
20100101,20110101,G06T0015000000,c,G06T0015080000,n
20100101,20110101,G06T0015100000,c,G06T0015040000,n
20100101,20110101,G06T0015100000,c,G06T0015060000,n
20100101,20110101,G06T0015100000,c,G06T0015080000,n
20100101,20110101,G06T0015100000,c,G06T0015100000,c
20100101,20110101,G06T0015200000,c,G06T0015040000,n
20100101,20110101,G06T0015200000,c,G06T0015060000,n
20100101,20110101,G06T0015200000,c,G06T0015080000,n
20100101,20110101,G06T0015200000,c,G06T0015200000,c
20100101,20110101,G06T0015300000,c,G06T0015040000,n
20100101,20110101,G06T0015300000,c,G06T0015060000,n
20100101,20110101,G06T0015300000,c,G06T0015080000,n
20100101,20110101,G06T0015300000,c,G06T0015300000,c
20100101,20110101,G06T0015400000,c,G06T0015040000,n
20100101,20110101,G06T0015400000,c,G06T0015060000,n
20100101,20110101,G06T0015400000,c,G06T0015080000,n
20100101,20110101,G06T0015400000,c,G06T0015400000,c
20100101,20110101,G06T0015500000,c,G06T0015500000,c
20100101,20110101,G06T0015500000,c,G06T0015550000,n
20100101,20110101,G06T0015500000,c,G06T0015800000,n
20100101,20110101,G06T0015500000,c,G06T0015830000,n
20100101,20110101,G06T0015500000,c,G06T0015870000,n
20100101,20110101,G06T0015700000,d,G06T0013000000,c
20100101,20110101,G06T0015700000,d,G06T0013200000,n
20100101,20110101,G06T0015700000,d,G06T0013400000,n
20100101,20110101,G06T0015700000,d,G06T0013600000,n
20100101,20110101,G06T0017400000,d,G06T0019000000,n
20100101,20110101,G06T0017400000,d,G06T0019200000,n
20100101,20110101,G06T0017500000,d,G06T0017050000,n
20100101,20110101,G07B0015000000,c,G07B0015000000,c
20100101,20110101,G07B0015000000,c,G07B0015060000,n
20100101,20110101,G07B0015020000,c,G07B0015020000,c
20100101,20110101,G07B0015020000,c,G07B0015060000,n
20100101,20110101,H01R0012020000,d,H01R0012500000,n
20100101,20110101,H01R0012040000,d,H01R0012510000,n
20100101,20110101,H01R0012040000,d,H01R0012520000,n
20100101,20110101,H01R0012040000,d,H01R0012530000,n
20100101,20110101,H01R0012060000,d,H01R0012510000,n
20100101,20110101,H01R0012080000,d,H01R0012590000,n
20100101,20110101,H01R0012080000,d,H01R0012630000,n
20100101,20110101,H01R0012100000,d,H01R0012610000,n
20100101,20110101,H01R0012120000,d,H01R0012620000,n
20100101,20110101,H01R0012140000,d,H01R0012700000,n
20100101,20110101,H01R0012140000,d,H01R0012820000,n
20100101,20110101,H01R0012140000,d,H01R0012830000,n
20100101,20110101,H01R0012140000,d,H01R0012850000,n
20100101,20110101,H01R0012140000,d,H01R0012870000,n
20100101,20110101,H01R0012140000,d,H01R0012880000,n
20100101,20110101,H01R0012140000,d,H01R0012890000,n
20100101,20110101,H01R0012140000,d,H01R0012910000,n
20100101,20110101,H01R0012160000,d,H01R0012710000,n
20100101,20110101,H01R0012160000,d,H01R0012750000,n
20100101,20110101,H01R0012180000,d,H01R0012720000,n
20100101,20110101,H01R0012180000,d,H01R0012730000,n
20100101,20110101,H01R0012200000,d,H01R0012710000,n
20100101,20110101,H01R0012220000,d,H01R0012710000,n
20100101,20110101,H01R0012240000,d,H01R0012770000,n
20100101,20110101,H01R0012240000,d,H01R0012810000,n
20100101,20110101,H01R0012260000,d,H01R0012780000,n
20100101,20110101,H01R0012280000,d,H01R0012790000,n
20100101,20110101,H01R0012300000,d,H01R0012550000,n
20100101,20110101,H01R0012300000,d,H01R0012570000,n
20100101,20110101,H01R0012300000,d,H01R0012580000,n
20100101,20110101,H01R0012300000,d,H01R0012650000,n
20100101,20110101,H01R0012300000,d,H01R0012670000,n
20100101,20110101,H01R0012300000,d,H01R0012680000,n
20100101,20110101,H01R0012300000,d,H01R0012690000,n
20100101,20110101,H01R0012320000,d,H01R0012550000,n
20100101,20110101,H01R0012340000,d,H01R0012580000,n
20100101,20110101,H01R0012360000,d,H01R0012570000,n
20100101,20110101,H01R0012380000,d,H01R0012650000,n
20100101,20110101,H01R0012380000,d,H01R0012670000,n
20100101,20110101,H01R0012380000,d,H01R0012680000,n
20100101,20110101,H01R0012380000,d,H01R0012690000,n
20100101,20110101,H01R0013646000,c,H01R0013646000,c
20100101,20110101,H01R0013646000,c,H01R0013646100,n
20100101,20110101,H01R0013646000,c,H01R0013646300,n
20100101,20110101,H01R0013646000,c,H01R0013646400,n
20100101,20110101,H01R0013646000,c,H01R0013646600,n
20100101,20110101,H01R0013646000,c,H01R0013646700,n
20100101,20110101,H01R0013646000,c,H01R0013646900,n
20100101,20110101,H01R0013646000,c,H01R0013647100,n
20100101,20110101,H01R0013646000,c,H01R0013647300,n
20100101,20110101,H01R0013646000,c,H01R0013647400,n
20100101,20110101,H01R0013646000,c,H01R0013647600,n
20100101,20110101,H01R0013646000,c,H01R0013647700,n
20100101,20110101,H01R0013658000,c,H01R0013658000,c
20100101,20110101,H01R0013658000,c,H01R0013658100,n
20100101,20110101,H01R0013658000,c,H01R0013658200,n
20100101,20110101,H01R0013658000,c,H01R0013658300,n
20100101,20110101,H01R0013658000,c,H01R0013658400,n
20100101,20110101,H01R0013658000,c,H01R0013658500,n
20100101,20110101,H01R0013658000,c,H01R0013658600,n
20100101,20110101,H01R0013658000,c,H01R0013658700,n
20100101,20110101,H01R0013658000,c,H01R0013658800,n
20100101,20110101,H01R0013658000,c,H01R0013658900,n
20100101,20110101,H01R0013658000,c,H01R0013659000,n
20100101,20110101,H01R0013658000,c,H01R0013659100,n
20100101,20110101,H01R0013658000,c,H01R0013659200,n
20100101,20110101,H01R0013658000,c,H01R0013659300,n
20100101,20110101,H01R0013658000,c,H01R0013659400,n
20100101,20110101,H01R0013658000,c,H01R0013659500,n
20100101,20110101,H01R0013658000,c,H01R0013659600,n
20100101,20110101,H01R0013658000,c,H01R0013659700,n
20100101,20110101,H01R0013658000,c,H01R0013659800,n
20100101,20110101,H01R0013658000,c,H01R0013659900,n
20100101,20110101,H01R0013680000,c,H01R0013680000,c
20100101,20110101,H01R0013680000,c,H01R0013684000,n
20100101,20110101,H01R0013680000,c,H01R0013688000,n
20100101,20110101,H01R0013680000,c,H01R0013692000,n
20100101,20110101,H01R0013680000,c,H01R0013696000,n
20100101,20110101,H01R0013719000,c,H01R0013719000,c
20100101,20110101,H01R0013719000,c,H01R0013719300,n
20100101,20110101,H01R0013719000,c,H01R0013719500,n
20100101,20110101,H01R0013719000,c,H01R0013719700,n
20100101,20110101,H01R0024020000,d,H01R0024380000,n
20100101,20110101,H01R0024020000,d,H01R0024400000,n
20100101,20110101,H01R0024020000,d,H01R0024420000,n
20100101,20110101,H01R0024020000,d,H01R0024440000,n
20100101,20110101,H01R0024020000,d,H01R0024460000,n
20100101,20110101,H01R0024020000,d,H01R0024480000,n
20100101,20110101,H01R0024020000,d,H01R0024500000,n
20100101,20110101,H01R0024020000,d,H01R0024520000,n
20100101,20110101,H01R0024020000,d,H01R0024540000,n
20100101,20110101,H01R0024020000,d,H01R0024560000,n
20100101,20110101,H01R0024040000,d,H01R0024580000,n
20100101,20110101,H01R0024060000,d,H01R0024280000,n
20100101,20110101,H01R0024060000,d,H01R0024660000,n
20100101,20110101,H01R0024060000,d,H01R0024680000,n
20100101,20110101,H01R0024080000,d,H01R0024300000,n
20100101,20110101,H01R0024080000,d,H01R0024700000,n
20100101,20110101,H01R0024100000,d,H01R0024200000,n
20100101,20110101,H01R0024100000,d,H01R0024600000,n
20100101,20110101,H01R0024100000,d,H01R0024620000,n
20100101,20110101,H01R0024100000,d,H01R0024640000,n
20100101,20110101,H01R0024100000,d,H01R0024860000,n
20100101,20110101,H01R0024120000,d,H01R0024220000,n
20100101,20110101,H01R0024120000,d,H01R0024780000,n
20100101,20110101,H01R0024140000,d,H01R0024660000,n
20100101,20110101,H01R0024140000,d,H01R0024680000,n
20100101,20110101,H01R0024140000,d,H01R0024700000,n
20100101,20110101,H01R0024160000,d,H01R0024760000,n
20100101,20110101,H01R0024180000,d,H01R0024840000,n
20100101,20110101,H04B0001690000,c,H04B0001690000,c
20100101,20110101,H04B0001690000,c,H04B0001692000,n
20100101,20110101,H04B0001690000,c,H04B0001716300,n
20100101,20110101,H04B0001690000,c,H04B0001717000,n
20100101,20110101,H04B0001690000,c,H04B0001717600,n
20100101,20110101,H04B0001690000,c,H04B0001718300,n
20100101,20110101,H04B0001690000,c,H04B0001719000,n
20100101,20110101,H04B0001707000,c,H04B0001707000,c
20100101,20110101,H04B0001707000,c,H04B0001707300,n
20100101,20110101,H04B0001707000,c,H04B0001707500,n
20100101,20110101,H04B0001707000,c,H04B0001707700,n
20100101,20110101,H04B0001707000,c,H04B0001708000,n
20100101,20110101,H04B0001707000,c,H04B0001708300,n
20100101,20110101,H04B0001707000,c,H04B0001708500,n
20100101,20110101,H04B0001707000,c,H04B0001708700,n
20100101,20110101,H04B0001707000,c,H04B0001709000,n
20100101,20110101,H04B0001707000,c,H04B0001709300,n
20100101,20110101,H04B0001707000,c,H04B0001709500,n
20100101,20110101,H04B0001707000,c,H04B0001709700,n
20100101,20110101,H04B0001707000,c,H04B0001710000,n
20100101,20110101,H04B0001707000,c,H04B0001710300,n
20100101,20110101,H04B0001707000,c,H04B0001710500,n
20100101,20110101,H04B0001707000,c,H04B0001710700,n
20100101,20110101,H04B0001707000,c,H04B0001711000,n
20100101,20110101,H04B0001707000,c,H04B0001711300,n
20100101,20110101,H04B0001707000,c,H04B0001711500,n
20100101,20110101,H04B0001707000,c,H04B0001711700,n
20100101,20110101,H04B0001707000,c,H04B0001712000,n
20100101,20110101,H04B0001713000,c,H04B0001713000,c
20100101,20110101,H04B0001713000,c,H04B0001713600,n
20100101,20110101,H04B0001713000,c,H04B0001714300,n
20100101,20110101,H04B0001713000,c,H04B0001715000,n
20100101,20110101,H04B0001713000,c,H04B0001715600,n
20100101,20110101,H04J0013000000,c,H04B0001690000,c
20100101,20110101,H04J0013000000,c,H04B0001692000,n
20100101,20110101,H04J0013000000,c,H04B0001716300,n
20100101,20110101,H04J0013000000,c,H04B0001717000,n
20100101,20110101,H04J0013000000,c,H04B0001717600,n
20100101,20110101,H04J0013000000,c,H04B0001718300,n
20100101,20110101,H04J0013000000,c,H04B0001719000,n
20100101,20110101,H04J0013000000,c,H04J0013000000,c
20100101,20110101,H04J0013000000,c,H04J0013100000,n
20100101,20110101,H04J0013000000,c,H04J0013120000,n
20100101,20110101,H04J0013000000,c,H04J0013140000,n
20100101,20110101,H04J0013000000,c,H04J0013160000,n
20100101,20110101,H04J0013000000,c,H04J0013180000,n
20100101,20110101,H04J0013000000,c,H04J0013200000,n
20100101,20110101,H04J0013000000,c,H04J0013220000,n
20100101,20110101,H04J0013020000,d,H04B0001690000,c
20100101,20110101,H04J0013020000,d,H04B0001692000,n
20100101,20110101,H04J0013020000,d,H04B0001716300,n
