改正前バージョン,改正後バージョン,改正前記号,属性1,改正後記号,属性2
from-version,to-version,from-symbol,modification,to-symbol,modification2
20090101,20100101,A01F0009000000,d,A01F0007700000,n
20090101,20100101,A01F0029200000,d,A01F0029090000,n
20090101,20100101,A44B0021000000,d,A44B0099000000,n
20090101,20100101,A62C0039000000,d,A62C0099000000,n
20090101,20100101,B01L0011000000,d,B01L0099000000,n
20090101,20100101,B01L0011020000,d,B01L0007040000,n
20090101,20100101,B24D0017000000,d,B24D0099000000,n
20090101,20100101,B29D0031000000,d,B29D0099000000,n
20090101,20100101,B29D0031020000,d,B29D0033000000,n
20090101,20100101,B29D0031500000,d,B29D0035000000,n
20090101,20100101,B29D0031502000,d,B29D0035020000,n
20090101,20100101,B29D0031505000,d,B29D0035040000,n
20090101,20100101,B29D0031508000,d,B29D0035060000,n
20090101,20100101,B29D0031510000,d,B29D0035080000,n
20090101,20100101,B29D0031512000,d,B29D0035100000,n
20090101,20100101,B29D0031515000,d,B29D0035120000,n
20090101,20100101,B29D0031518000,d,B29D0035140000,n
20090101,20100101,B43M0017000000,d,B43M0099000000,n
20090101,20100101,B60G0025000000,d,B60G0099000000,n
20090101,20100101,B62M0001000000,c,B62M0001000000,c
20090101,20100101,B62M0001000000,c,B62M0006000000,n
20090101,20100101,B62M0001000000,c,B62M0006100000,n
20090101,20100101,B62M0001000000,c,B62M0006150000,n
20090101,20100101,B62M0001000000,c,B62M0006200000,n
20090101,20100101,B62M0001000000,c,B62M0006250000,n
20090101,20100101,B62M0001000000,c,B62M0006300000,n
20090101,20100101,B62M0001000000,c,B62M0006350000,n
20090101,20100101,B62M0001000000,c,B62M0006400000,n
20090101,20100101,B62M0001000000,c,B62M0006450000,n
20090101,20100101,B62M0001000000,c,B62M0006500000,n
20090101,20100101,B62M0001000000,c,B62M0006550000,n
20090101,20100101,B62M0001000000,c,B62M0006600000,n
20090101,20100101,B62M0001000000,c,B62M0006650000,n
20090101,20100101,B62M0001000000,c,B62M0006700000,n
20090101,20100101,B62M0001000000,c,B62M0006750000,n
20090101,20100101,B62M0001000000,c,B62M0006800000,n
20090101,20100101,B62M0001000000,c,B62M0006850000,n
20090101,20100101,B62M0001000000,c,B62M0006900000,n
20090101,20100101,B62M0001100000,c,B62M0001100000,c
20090101,20100101,B62M0001100000,c,B62M0006900000,n
20090101,20100101,B62M0007000000,c,B62M0006000000,n
20090101,20100101,B62M0007000000,c,B62M0006100000,n
20090101,20100101,B62M0007000000,c,B62M0006150000,n
20090101,20100101,B62M0007000000,c,B62M0006200000,n
20090101,20100101,B62M0007000000,c,B62M0006250000,n
20090101,20100101,B62M0007000000,c,B62M0006300000,n
20090101,20100101,B62M0007000000,c,B62M0006350000,n
20090101,20100101,B62M0007000000,c,B62M0006400000,n
20090101,20100101,B62M0007000000,c,B62M0006450000,n
20090101,20100101,B62M0007000000,c,B62M0006500000,n
20090101,20100101,B62M0007000000,c,B62M0006550000,n
20090101,20100101,B62M0007000000,c,B62M0006600000,n
20090101,20100101,B62M0007000000,c,B62M0006650000,n
20090101,20100101,B62M0007000000,c,B62M0006700000,n
20090101,20100101,B62M0007000000,c,B62M0006750000,n
20090101,20100101,B62M0007000000,c,B62M0006800000,n
20090101,20100101,B62M0007000000,c,B62M0006850000,n
20090101,20100101,B62M0007000000,c,B62M0006900000,n
20090101,20100101,B62M0007000000,c,B62M0007000000,c
20090101,20100101,B62M0009120000,s,B62M0009120000,t
20090101,20100101,B62M0009120000,s,B62M0009121000,n
20090101,20100101,B62M0009120000,s,B62M0009122000,n
20090101,20100101,B62M0009120000,s,B62M0009123000,n
20090101,20100101,B62M0009120000,s,B62M0009124000,n
20090101,20100101,B62M0009120000,s,B62M0009124200,n
20090101,20100101,B62M0009120000,s,B62M0009124400,n
20090101,20100101,B62M0009120000,s,B62M0009124600,n
20090101,20100101,B62M0009120000,s,B62M0009124800,n
20090101,20100101,B62M0009120000,s,B62M0009125000,n
20090101,20100101,B62M0009120000,s,B62M0009126000,n
20090101,20100101,B62M0009120000,s,B62M0009127000,n
20090101,20100101,B62M0009120000,s,B62M0009128000,n
20090101,20100101,B62M0009120000,s,B62M0009131000,n
20090101,20100101,B62M0009120000,s,B62M0009132000,n
20090101,20100101,B62M0009120000,s,B62M0009133000,n
20090101,20100101,B62M0009120000,s,B62M0009134000,n
20090101,20100101,B62M0009120000,s,B62M0009134200,n
20090101,20100101,B62M0009120000,s,B62M0009134400,n
20090101,20100101,B62M0009120000,s,B62M0009134600,n
20090101,20100101,B62M0009120000,s,B62M0009134800,n
20090101,20100101,B62M0009120000,s,B62M0009135000,n
20090101,20100101,B62M0009120000,s,B62M0009136000,n
20090101,20100101,B62M0009120000,s,B62M0009137000,n
20090101,20100101,B62M0009120000,s,B62M0009138000,n
