from-version,to-version,from-symbol,modification,to-symbol,modification2
20240101,20250101,C01G0051120000,d,C01G0051200000,n
20240101,20250101,C01G0045000000,c,C01G0045000000,c
20240101,20250101,C01G0045000000,c,C01G0045010000,n
20240101,20250101,C01G0045000000,c,C01G0045030000,n
20240101,20250101,C01G0045000000,c,C01G0045050000,n
20240101,20250101,C01G0045000000,c,C01G0045200000,n
20240101,20250101,C01G0045000000,c,C01G0045220000,n
20240101,20250101,C01G0045000000,c,C01G0045240000,n
20240101,20250101,C01G0045020000,c,C01G0045020000,c
20240101,20250101,C01G0045020000,c,C01G0045022000,n
20240101,20250101,C01G0045020000,c,C01G0045024000,n
20240101,20250101,C01G0045020000,c,C01G0045026000,n
20240101,20250101,C01G0045020000,c,C01G0045028000,n
20240101,20250101,C01G0045060000,c,C01G0045060000,c
20240101,20250101,C01G0045060000,c,C01G0045070000,n
20240101,20250101,C01G0051000000,c,C01G0051000000,c
20240101,20250101,C01G0051000000,c,C01G0051010000,n
20240101,20250101,C01G0051000000,c,C01G0051050000,n
20240101,20250101,C01G0051000000,c,C01G0051150000,n
20240101,20250101,C01G0051000000,c,C01G0051400000,n
20240101,20250101,C01G0051000000,c,C01G0051420000,n
20240101,20250101,C01G0051000000,c,C01G0051440000,n
20240101,20250101,C01G0051000000,c,C01G0051500000,n
20240101,20250101,C01G0051000000,c,C01G0051520000,n
20240101,20250101,C01G0051000000,c,C01G0051540000,n
20240101,20250101,C01G0051000000,c,C01G0051560000,n
20240101,20250101,C01G0051000000,c,C01G0051660000,n
20240101,20250101,C01G0051000000,c,C01G0051680000,n
20240101,20250101,C01G0051000000,c,C01G0051700000,n
20240101,20250101,C01G0051000000,c,C01G0051800000,n
20240101,20250101,C01G0051000000,c,C01G0051820000,n
20240101,20250101,C01G0051000000,c,C01G0051840000,n
20240101,20250101,C01G0051040000,c,C01G0051040000,c
20240101,20250101,C01G0051040000,c,C01G0051050000,n
20240101,20250101,C01G0053000000,c,C01G0053000000,c
20240101,20250101,C01G0053000000,c,C01G0053010000,n
20240101,20250101,C01G0053000000,c,C01G0053050000,n
20240101,20250101,C01G0053000000,c,C01G0053400000,n
20240101,20250101,C01G0053000000,c,C01G0053420000,n
20240101,20250101,C01G0053000000,c,C01G0053440000,n
20240101,20250101,C01G0053000000,c,C01G0053500000,n
20240101,20250101,C01G0053000000,c,C01G0053502000,n
20240101,20250101,C01G0053000000,c,C01G0053504000,n
20240101,20250101,C01G0053000000,c,C01G0053506000,n
20240101,20250101,C01G0053000000,c,C01G0053510000,n
20240101,20250101,C01G0053000000,c,C01G0053520000,n
20240101,20250101,C01G0053000000,c,C01G0053540000,n
20240101,20250101,C01G0053000000,c,C01G0053560000,n
20240101,20250101,C01G0053000000,c,C01G0053660000,n
20240101,20250101,C01G0053000000,c,C01G0053680000,n
20240101,20250101,C01G0053000000,c,C01G0053700000,n
20240101,20250101,C01G0053000000,c,C01G0053800000,n
20240101,20250101,C01G0053000000,c,C01G0053820000,n
20240101,20250101,C01G0053000000,c,C01G0053840000,n
20240101,20250101,C01G0053040000,c,C01G0053040000,c
20240101,20250101,C01G0053040000,c,C01G0053050000,n
20240101,20250101,H02K0015000000,c,H02K0015000000,c
20240101,20250101,H02K0015000000,c,H02K0015130000,n
20240101,20250101,H02K0015000000,c,H02K0015200000,n
20240101,20250101,H02K0015000000,c,H02K0015220000,n
20240101,20250101,H02K0015000000,c,H02K0015240000,n
20240101,20250101,H02K0015000000,c,H02K0015260000,n
20240101,20250101,H02K0015000000,c,H02K0015280000,n
20240101,20250101,H02K0015000000,c,H02K0015300000,n
20240101,20250101,H02K0015000000,c,H02K0015320000,n
20240101,20250101,H02K0015000000,c,H02K0015330000,n
20240101,20250101,H02K0015000000,c,H02K0015340000,n
20240101,20250101,H02K0015000000,c,H02K0015350000,n
20240101,20250101,H02K0015000000,c,H02K0015360000,n
20240101,20250101,H02K0015000000,c,H02K0015380000,n
20240101,20250101,H02K0015000000,c,H02K0015400000,n
20240101,20250101,H02K0015000000,c,H02K0015500000,n
20240101,20250101,H02K0015000000,c,H02K0015600000,n
20240101,20250101,H02K0015000000,c,H02K0015700000,n
20240101,20250101,H02K0015000000,c,H02K0015800000,n
20240101,20250101,H02K0015000000,c,H02K0015900000,n
20240101,20250101,H02K0015000000,c,H02K0015950000,n
20240101,20250101,H02K0015020000,c,H02K0015020000,c
20240101,20250101,H02K0015020000,c,H02K0015021000,n
20240101,20250101,H02K0015020000,c,H02K0015022000,n
20240101,20250101,H02K0015020000,c,H02K0015022500,n
20240101,20250101,H02K0015020000,c,H02K0015023000,n
20240101,20250101,H02K0015020000,c,H02K0015025000,n
20240101,20250101,H02K0015020000,c,H02K0015026000,n
20240101,20250101,H02K0015020000,c,H02K0015027000,n
20240101,20250101,H02K0015020000,c,H02K0015027300,n
20240101,20250101,H02K0015020000,c,H02K0015027500,n
20240101,20250101,H02K0015020000,c,H02K0015027800,n
20240101,20250101,H02K0015020000,c,H02K0015028000,n
20240101,20250101,H02K0015030000,c,H02K0015030000,c
20240101,20250101,H02K0015030000,c,H02K0015035000,n
20240101,20250101,H02K0015030000,c,H02K0015038000,n
20240101,20250101,H02K0015040000,c,H02K0015040000,c
20240101,20250101,H02K0015040000,c,H02K0015040700,n
20240101,20250101,H02K0015040000,c,H02K0015041400,n
20240101,20250101,H02K0015040000,c,H02K0015042100,n
20240101,20250101,H02K0015040000,c,H02K0015042800,n
20240101,20250101,H02K0015040000,c,H02K0015043000,n
20240101,20250101,H02K0015040000,c,H02K0015044000,n
20240101,20250101,H02K0015040000,c,H02K0015046000,n
20240101,20250101,H02K0015040000,c,H02K0015047000,n
20240101,20250101,H02K0015040000,c,H02K0015048000,n
20240101,20250101,H02K0015060000,c,H02K0015060000,c
20240101,20250101,H02K0015060000,c,H02K0015061000,n
20240101,20250101,H02K0015060000,c,H02K0015062000,n
20240101,20250101,H02K0015060000,c,H02K0015064000,n
20240101,20250101,H02K0015060000,c,H02K0015064300,n
20240101,20250101,H02K0015060000,c,H02K0015064600,n
20240101,20250101,H02K0015060000,c,H02K0015065000,n
20240101,20250101,H02K0015060000,c,H02K0015066000,n
20240101,20250101,H02K0015060000,c,H02K0015067000,n
20240101,20250101,H02K0015060000,c,H02K0015068000,n
20240101,20250101,H02K0015100000,c,H02K0015100000,c
20240101,20250101,H02K0015100000,c,H02K0015104000,n
20240101,20250101,H02K0015100000,c,H02K0015106000,n
20240101,20250101,H02K0015100000,c,H02K0015108000,n
20240101,20250101,H02K0015120000,c,H02K0015120000,c
20240101,20250101,H02K0015120000,c,H02K0015121000,n
20240101,20250101,H02K0015120000,c,H02K0015122000,n
20240101,20250101,H02K0015120000,c,H02K0015123000,n
20240101,20250101,H02K0015120000,c,H02K0015125000,n
20240101,20250101,H02K0015140000,c,H02K0015140000,c
20240101,20250101,H02K0015140000,c,H02K0015142000,n
20240101,20250101,H02K0015140000,c,H02K0015144000,n
20240101,20250101,H02K0015140000,c,H02K0015146000,n
20240101,20250101,H02K0015140000,c,H02K0015148000,n
20240101,20250101,H02K0015160000,c,H02K0015160000,c
20240101,20250101,H02K0015160000,c,H02K0015165000,n
20240101,20250101,G08G0005020000,d,G08G0005540000,n
20240101,20250101,G08G0005040000,d,G08G0005800000,n
20240101,20250101,G08G0005060000,d,G08G0005510000,n
20240101,20250101,G06F0011360000,c,G06F0011360000,c
20240101,20250101,G06F0011360000,c,G06F0011360400,n
20240101,20250101,G06F0011360000,c,G06F0011362000,n
20240101,20250101,G06F0011360000,c,G06F0011366800,n
20240101,20250101,G06F0016330000,c,G06F0016330000,c
20240101,20250101,G06F0016330000,c,G06F0016333100,n
20240101,20250101,G06F0016330000,c,G06F0016333200,n
20240101,20250101,G06F0016330000,c,G06F0016334000,n
20240101,20250101,G06F0016330000,c,G06F0016334900,n
20240101,20250101,G06F0016332000,c,G06F0016332000,c
20240101,20250101,G06F0016332000,c,G06F0016332900,n
20240101,20250101,G06F0016350000,c,G06F0016350000,c
20240101,20250101,G06F0016350000,c,G06F0016353000,n
20240101,20250101,G06F0016350000,c,G06F0016355000,n
20240101,20250101,G06F0016350000,c,G06F0016358000,n
20240101,20250101,G06F0016340000,c,G06F0016340000,c
20240101,20250101,G06F0016340000,c,G06F0016358000,n
20240101,20250101,C01G0045120000,c,C01G0045120000,c
20240101,20250101,C01G0045120000,c,C01G0045120700,n
20240101,20250101,C01G0045120000,c,C01G0045121400,n
20240101,20250101,C01G0045120000,c,C01G0045122100,n
20240101,20250101,C01G0045120000,c,C01G0045122800,n
20240101,20250101,C01G0045120000,c,C01G0045123500,n
20240101,20250101,C01G0045120000,c,C01G0045124200,n
20240101,20250101,C01G0045120000,c,C01G0045125000,n
20240101,20250101,C01G0045120000,c,C01G0045125700,n
20240101,20250101,C01G0045120000,c,C01G0045126400,n
20240101,20250101,C08L0023020000,c,C08L0023020000,c
20240101,20250101,C08L0023020000,c,C08L0023025000,n
20240101,20250101,C08L0023080000,c,C08L0023080000,c
20240101,20250101,C08L0023080000,c,C08L0023080700,n
20240101,20250101,C08L0023080000,c,C08L0023084600,n
20240101,20250101,C08L0023080000,c,C08L0023085300,n
20240101,20250101,C08L0023080000,c,C08L0023086100,n
20240101,20250101,C08L0023080000,c,C08L0023086900,n
20240101,20250101,C08L0023080000,c,C08L0023087600,n
20240101,20250101,C08L0023080000,c,C08L0023088400,n
20240101,20250101,C08L0023080000,c,C08L0023089200,n
20240101,20250101,C08L0023180000,c,C08L0023180000,c
20240101,20250101,C08L0023180000,c,C08L0023220000,t
20240101,20250101,C08L0023200000,c,C08L0023200000,c
20240101,20250101,C08L0023200000,c,C08L0023220000,t
20240101,20250101,C08L0023260000,c,C08L0023086100,n
20240101,20250101,C08L0023260000,c,C08L0023087600,n
20240101,20250101,C08L0023260000,c,C08L0023260000,c
20240101,20250101,C08L0023280000,c,C08L0023280000,c
20240101,20250101,C08L0023280000,c,C08L0023283000,n
20240101,20250101,C08L0023280000,c,C08L0023286000,n
20240101,20250101,B65D0083220000,c,B65D0083220000,c
20240101,20250101,B65D0083220000,c,B65D0083222000,n
20240101,20250101,B65D0083220000,c,B65D0083224000,n
20240101,20250101,B65D0083300000,c,B65D0083300000,c
20240101,20250101,B65D0083300000,c,B65D0083303000,n
20240101,20250101,B65D0083660000,c,B65D0083660000,c
20240101,20250101,B65D0083660000,c,B65D0083666000,n
20240101,20250101,B65D0083760000,c,B65D0083760000,c
20240101,20250101,B65D0083760000,c,B65D0083761000,n
20240101,20250101,B65D0083760000,c,B65D0083762000,n
20240101,20250101,B65D0083760000,c,B65D0083763000,n
20240101,20250101,B65D0083760000,c,B65D0083764000,n
20240101,20250101,B65D0083760000,c,B65D0083766000,n
20240101,20250101,B65D0083760000,c,B65D0083767000,n
20240101,20250101,B65D0083540000,d,B65D0083520000,c
20240101,20250101,B65D0083540000,d,B65D0083530000,n
20240101,20250101,B65D0083520000,c,B65D0083520000,c
20240101,20250101,B65D0083520000,c,B65D0083530000,n
20240101,20250101,H01L0027140000,d,H10F0099000000,n
20240101,20250101,H01L0027142000,d,H10F0019500000,n
20240101,20250101,H01L0027144000,d,H10F0039100000,n
20240101,20250101,H01L0031000000,d,H10F0099000000,n
20240101,20250101,H01L0031020000,d,H10F0077000000,n
20240101,20250101,H01L0031020300,d,H10F0077500000,n
20240101,20250101,H01L0031021600,d,H10F0077300000,n
20240101,20250101,H01L0031022400,d,H10F0077200000,n
20240101,20250101,H01L0031023200,d,H10F0077400000,n
20240101,20250101,H01L0031023600,d,H10F0077700000,n
20240101,20250101,H01L0031024000,d,H10F0077600000,n
20240101,20250101,H01L0031024800,d,H10F0077100000,n
20240101,20250101,H01L0031025600,d,H10F0077120000,n
20240101,20250101,H01L0031026400,d,H10F0077120000,n
20240101,20250101,H01L0031027200,d,H10F0077121000,n
20240101,20250101,H01L0031028000,d,H10F0077122000,n
20240101,20250101,H01L0031028800,d,H10F0077122300,n
20240101,20250101,H01L0031029600,d,H10F0077123000,n
20240101,20250101,H01L0031030400,d,H10F0077124000,n
20240101,20250101,H01L0031031200,d,H10F0077122600,n
20240101,20250101,H01L0031032000,d,H10F0077120000,n
20240101,20250101,H01L0031032800,d,H10F0077120000,n
20240101,20250101,H01L0031033600,d,H10F0077120000,n
20240101,20250101,H01L0031035200,d,H10F0077140000,n
20240101,20250101,H01L0031036000,d,H10F0077160000,n
20240101,20250101,H01L0031036800,d,H10F0077164000,n
20240101,20250101,H01L0031037600,d,H10F0077166000,n
20240101,20250101,H01L0031038400,d,H10F0077162000,n
20240101,20250101,H01L0031039200,d,H10F0077169000,n
20240101,20250101,H01L0031040000,d,H10F0010000000,n
20240101,20250101,H01L0031042000,d,H10F0019000000,n
20240101,20250101,H01L0031043000,d,H10F0019400000,n
20240101,20250101,H01L0031044000,d,H10F0019700000,n
20240101,20250101,H01L0031044500,d,H10F0019300000,n
20240101,20250101,H01L0031046000,d,H10F0019310000,n
20240101,20250101,H01L0031046300,d,H10F0019330000,n
20240101,20250101,H01L0031046500,d,H10F0019350000,n
20240101,20250101,H01L0031046800,d,H10F0019370000,n
20240101,20250101,H01L0031047000,d,H10F0019100000,n
20240101,20250101,H01L0031047500,d,H10F0019200000,n
20240101,20250101,H01L0031048000,d,H10F0019800000,n
20240101,20250101,H01L0031060000,d,H10F0010100000,n
20240101,20250101,H01L0031061000,d,H10F0010110000,n
20240101,20250101,H01L0031062000,d,H10F0010120000,n
20240101,20250101,H01L0031065000,d,H10F0010130000,n
20240101,20250101,H01L0031068000,d,H10F0010140000,n
20240101,20250101,H01L0031068700,d,H10F0010142000,n
20240101,20250101,H01L0031069300,d,H10F0010144000,n
20240101,20250101,H01L0031070000,d,H10F0010180000,n
20240101,20250101,H01L0031072000,d,H10F0010160000,n
20240101,20250101,H01L0031072500,d,H10F0010161000,n
20240101,20250101,H01L0031073000,d,H10F0010162000,n
20240101,20250101,H01L0031073500,d,H10F0010163000,n
20240101,20250101,H01L0031074000,d,H10F0010164000,n
20240101,20250101,H01L0031074500,d,H10F0010165000,n
20240101,20250101,H01L0031074700,d,H10F0010166000,n
20240101,20250101,H01L0031074900,d,H10F0010167000,n
20240101,20250101,H01L0031075000,d,H10F0010170000,n
20240101,20250101,H01L0031076000,d,H10F0010172000,n
20240101,20250101,H01L0031077000,d,H10F0010174000,n
20240101,20250101,H01L0031078000,d,H10F0010190000,n
20240101,20250101,H01L0031080000,d,H10F0030000000,n
20240101,20250101,H01L0031090000,d,H10F0030100000,n
20240101,20250101,H01L0031102000,d,H10F0030220000,n
20240101,20250101,H01L0031103000,d,H10F0030221000,n
20240101,20250101,H01L0031105000,d,H10F0030223000,n
20240101,20250101,H01L0031107000,d,H10F0030225000,n
20240101,20250101,H01L0031108000,d,H10F0030227000,n
20240101,20250101,H01L0031109000,d,H10F0030222000,n
20240101,20250101,H01L0031110000,d,H10F0030240000,n
20240101,20250101,H01L0031111000,d,H10F0030260000,n
20240101,20250101,H01L0031112000,d,H10F0030280000,n
20240101,20250101,H01L0031113000,d,H10F0030282000,n
20240101,20250101,H01L0031120000,d,H10F0055000000,n
20240101,20250101,H01L0031140000,d,H10F0055100000,n
20240101,20250101,H01L0031147000,d,H10F0055150000,n
20240101,20250101,H01L0031153000,d,H10F0055155000,n
20240101,20250101,H01L0031160000,d,H10F0055200000,n
20240101,20250101,H01L0031167000,d,H10F0055250000,n
20240101,20250101,H01L0031173000,d,H10F0055255000,n
20240101,20250101,H01L0031180000,d,H10F0071000000,n
20240101,20250101,H01L0031200000,d,H10F0071100000,n
20240101,20250101,H05K0005000000,c,H05K0005000000,c
20240101,20250101,H05K0005000000,c,H05K0005100000,n
20240101,20250101,H05K0005000000,c,H05K0005130000,n
20240101,20250101,H05K0005000000,c,H05K0005150000,n
20240101,20250101,H05K0005000000,c,H05K0005300000,n
20240101,20250101,B23K0037000000,c,B23K0037000000,c
20240101,20250101,B23K0037000000,c,B23K0037003000,n
20240101,20250101,B23K0037000000,c,B23K0037006000,n
20240101,20250101,B23K0037053000,c,B23K0037053000,c
20240101,20250101,B23K0037053000,c,B23K0037053100,n
20240101,20250101,B23K0037053000,c,B23K0037053300,n
20240101,20250101,B23K0037053000,c,B23K0037053500,n
20240101,20250101,B23K0037053000,c,B23K0037053600,n
20240101,20250101,B23K0037053000,c,B23K0037053800,n
20240101,20250101,H01L0027150000,d,H10H0029010000,n
20240101,20250101,H01L0027150000,d,H10H0029100000,n
20240101,20250101,H01L0027150000,d,H10H0029140000,n
20240101,20250101,H01L0027150000,d,H10H0029300000,n
20240101,20250101,H01L0027150000,d,H10H0029320000,n
20240101,20250101,H01L0027150000,d,H10H0029340000,n
20240101,20250101,H01L0027150000,d,H10H0029370000,n
20240101,20250101,H01L0027150000,d,H10H0029390000,n
20240101,20250101,H01L0027150000,d,H10H0029410000,n
20240101,20250101,H01L0027150000,d,H10H0029450000,n
20240101,20250101,H01L0027150000,d,H10H0029490000,n
20240101,20250101,H01L0027150000,d,H10H0029800000,n
20240101,20250101,H01L0027150000,d,H10H0029850000,n
20240101,20250101,H01L0027150000,d,H10H0029851000,n
20240101,20250101,H01L0027150000,d,H10H0029852000,n
20240101,20250101,H01L0027150000,d,H10H0029853000,n
20240101,20250101,H01L0027150000,d,H10H0029854000,n
20240101,20250101,H01L0027150000,d,H10H0029855000,n
20240101,20250101,H01L0027150000,d,H10H0029856000,n
20240101,20250101,H01L0033020000,d,H10H0020810000,n
20240101,20250101,H01L0033040000,d,H10H0020811000,n
20240101,20250101,H01L0033060000,d,H10H0020812000,n
20240101,20250101,H01L0033080000,d,H10H0020813000,n
20240101,20250101,H01L0033100000,d,H10H0020814000,n
20240101,20250101,H01L0033120000,d,H10H0020815000,n
20240101,20250101,H01L0033140000,d,H10H0020816000,n
20240101,20250101,H01L0033160000,d,H10H0020817000,n
20240101,20250101,H01L0033180000,d,H10H0020818000,n
20240101,20250101,H01L0033200000,d,H10H0020819000,n
20240101,20250101,H01L0033220000,d,H10H0020820000,n
20240101,20250101,H01L0033240000,d,H10H0020821000,n
20240101,20250101,H01L0033260000,d,H10H0020822000,n
20240101,20250101,H01L0033280000,d,H10H0020823000,n
20240101,20250101,H01L0033300000,d,H10H0020824000,n
20240101,20250101,H01L0033320000,d,H10H0020825000,n
20240101,20250101,H01L0033340000,d,H10H0020826000,n
20240101,20250101,H01L0033360000,d,H10H0020830000,n
20240101,20250101,H01L0033380000,d,H10H0020831000,n
20240101,20250101,H01L0033400000,d,H10H0020832000,n
20240101,20250101,H01L0033420000,d,H10H0020833000,n
20240101,20250101,H01L0033440000,d,H10H0020840000,n
20240101,20250101,H01L0033460000,d,H10H0020841000,n
20240101,20250101,H01L0033480000,d,H10H0020850000,n
20240101,20250101,H01L0033500000,d,H10H0020851000,n
20240101,20250101,H01L0033520000,d,H10H0020852000,n
20240101,20250101,H01L0033540000,d,H10H0020853000,n
20240101,20250101,H01L0033560000,d,H10H0020854000,n
20240101,20250101,H01L0033580000,d,H10H0020855000,n
20240101,20250101,H01L0033600000,d,H10H0020856000,n
20240101,20250101,H01L0033620000,d,H10H0020857000,n
20240101,20250101,H01L0033640000,d,H10H0020858000,n
20240101,20250101,F27D0017000000,c,F27D0017000000,c
20240101,20250101,F27D0017000000,c,F27D0017100000,n
20240101,20250101,F27D0017000000,c,F27D0017120000,n
20240101,20250101,F27D0017000000,c,F27D0017130000,n
20240101,20250101,F27D0017000000,c,F27D0017150000,n
20240101,20250101,F27D0017000000,c,F27D0017170000,n
20240101,20250101,F27D0017000000,c,F27D0017180000,n
20240101,20250101,F27D0017000000,c,F27D0017200000,n
20240101,20250101,F27D0017000000,c,F27D0017220000,n
20240101,20250101,F27D0017000000,c,F27D0017250000,n
20240101,20250101,F27D0017000000,c,F27D0017280000,n
20240101,20250101,F27D0017000000,c,F27D0017300000,n
20240101,20250101,B64D0035080000,c,B64D0035022000,t
20240101,20250101,B64D0035080000,c,B64D0035023000,t
20240101,20250101,B64D0035080000,c,B64D0035024000,t
20240101,20250101,B64D0035080000,c,B64D0035025000,t
20240101,20250101,B64D0035080000,c,B64D0035026000,t
20240101,20250101,B64D0035080000,c,B64D0035080000,c
20240101,20250101,A61K0009127000,c,A61K0009127000,c
20240101,20250101,A61K0009127000,c,A61K0009127100,n
20240101,20250101,A61K0009127000,c,A61K0009127200,n
20240101,20250101,A61K0009127000,c,A61K0009127300,n
20240101,20250101,A61K0009127000,c,A61K0009127400,n
20240101,20250101,A61K0009127000,c,A61K0009127500,n
20240101,20250101,A61K0009127000,c,A61K0009127600,n
20240101,20250101,A61K0009127000,c,A61K0009127700,n
20240101,20250101,A61K0009127000,c,A61K0009127800,n
20240101,20250101,A61K0009133000,d,A61K0009127000,c
20240101,20250101,A61K0009133000,d,A61K0009127100,n
20240101,20250101,A61K0009133000,d,A61K0009127200,n
20240101,20250101,A61K0009133000,d,A61K0009127300,n
20240101,20250101,A61K0009133000,d,A61K0009127700,n
20240101,20250101,A61K0009133000,d,A61K0009127800,n
20240101,20250101,A01G0013040000,d,A01G0013260000,n
20240101,20250101,A01G0013020000,d,A01G0013200000,n
20240101,20250101,A01G0013020000,d,A01G0013210000,n
20240101,20250101,A01G0013020000,d,A01G0013220000,n
20240101,20250101,A01G0013020000,d,A01G0013230000,n
20240101,20250101,A01G0013020000,d,A01G0013240000,n
20240101,20250101,A01G0013020000,d,A01G0013270000,n
20240101,20250101,A01G0013020000,d,A01G0013280000,n
20240101,20250101,A01G0013020000,d,A01G0013290000,n
20240101,20250101,A01G0013020000,d,A01G0013300000,n
20240101,20250101,A01G0013020000,d,A01G0013310000,n
20240101,20250101,A01G0013020000,d,A01G0013320000,n
20240101,20250101,A01G0013020000,d,A01G0013330000,n
20240101,20250101,A01G0013020000,d,A01G0013350000,n
20240101,20250101,A01G0013020000,d,A01G0013370000,n
20240101,20250101,A01G0013020000,d,A01G0013380000,n
20240101,20250101,A01G0013020000,d,A01G0013390000,n
20240101,20250101,H01L0033000000,d,H10H0020000000,n
20240101,20250101,H01L0033000000,d,H10H0020010000,n
20240101,20250101,H01L0033000000,d,H10H0020800000,n
20240101,20250101,H01L0033000000,d,H10H0099000000,n
20240101,20250101,A23C0003000000,d,A23B0011100000,n
20240101,20250101,A23C0003020000,d,A23B0011120000,n
20240101,20250101,A23C0003023000,d,A23B0011123000,n
20240101,20250101,A23C0003027000,d,A23B0011127000,n
20240101,20250101,A23C0003030000,d,A23B0011130000,n
20240101,20250101,A23C0003033000,d,A23B0011133000,n
20240101,20250101,A23C0003037000,d,A23B0011137000,n
20240101,20250101,A23C0003040000,d,A23B0011140000,n
20240101,20250101,A23C0003050000,d,A23B0011145000,n
20240101,20250101,A23C0003070000,d,A23B0011160000,n
20240101,20250101,A23C0003080000,d,A23B0011180000,n
20240101,20250101,A23C0013080000,d,A23B0011300000,n
20240101,20250101,A23C0013100000,d,A23B0011350000,n
20240101,20250101,A21D0004000000,d,A23B0040000000,n
20240101,20250101,A23D0007060000,d,A23B0020100000,n
20240101,20250101,A23D0009060000,d,A23B0020300000,n
20240101,20250101,A23L0002420000,d,A23B0070000000,n
20240101,20250101,A23L0002440000,d,A23B0070100000,n
20240101,20250101,A23L0002460000,d,A23B0070300000,n
20240101,20250101,A23L0002480000,d,A23B0070350000,n
20240101,20250101,A23L0002500000,d,A23B0070500000,n
20240101,20250101,A23L0003000000,d,A23B0002000000,n
20240101,20250101,A23L0003005000,d,A23B0002050000,n
20240101,20250101,A23C0015180000,d,A23B0011400000,n
20240101,20250101,A23C0015200000,d,A23B0011450000,n
20240101,20250101,A23C0019097000,d,A23B0011600000,n
20240101,20250101,A23C0019100000,d,A23B0011650000,n
20240101,20250101,A23C0019110000,d,A23B0011670000,n
20240101,20250101,A23L0003010000,d,A23B0002080000,n
20240101,20250101,A23L0003015000,d,A23B0002100000,n
