from-version,to-version,from-symbol,modification,to-symbol,modification2
20200101,20210101,G01K0011320000,c,G01K0011320000,c
20200101,20210101,G01K0011320000,c,G01K0011320600,n
20200101,20210101,G01K0011320000,c,G01K0011321300,n
20200101,20210101,G01K0011320000,c,G01K0011322000,n
20200101,20210101,G01K0011320000,c,G01K0011324000,n
20200101,20210101,G01K0013000000,c,G01K0013000000,c
20200101,20210101,G01K0013000000,c,G01K0013200000,n
20200101,20210101,A42B0001200000,d,A42B0001000000,c
20200101,20210101,A42B0001200000,d,A42B0001201000,n
20200101,20210101,A42B0001200000,d,A42B0001203000,n
20200101,20210101,A42B0001200000,d,A42B0001205000,n
20200101,20210101,A42B0001200000,d,A42B0001206000,n
20200101,20210101,A42B0001200000,d,A42B0001208000,n
20200101,20210101,H04M0001247000,c,H04M0001247000,c
20200101,20210101,H04M0001247000,c,H04M0001724000,n
20200101,20210101,H04M0001247000,c,H04M0001724030,n
20200101,20210101,H04M0001247000,c,H04M0001724060,n
20200101,20210101,H04M0001247000,c,H04M0001724090,n
20200101,20210101,H04M0001247000,c,H04M0001724120,n
20200101,20210101,H04M0001247000,c,H04M0001724150,n
20200101,20210101,H04M0001247000,c,H04M0001724180,n
20200101,20210101,H04M0001247000,c,H04M0001724210,n
20200101,20210101,H04M0001247000,c,H04M0001724240,n
20200101,20210101,H04M0001247000,c,H04M0001724270,n
20200101,20210101,H04M0001247000,c,H04M0001724300,n
20200101,20210101,H04M0001247000,c,H04M0001724330,n
20200101,20210101,H04M0001247000,c,H04M0001724360,n
20200101,20210101,H04M0001247000,c,H04M0001724390,n
20200101,20210101,H04M0001247000,c,H04M0001724420,n
20200101,20210101,H04M0001247000,c,H04M0001724450,n
20200101,20210101,H04M0001247000,c,H04M0001724480,n
20200101,20210101,H04M0001247000,c,H04M0001724510,n
20200101,20210101,H04M0001247000,c,H04M0001724540,n
20200101,20210101,H04M0001247000,c,H04M0001724570,n
20200101,20210101,H04M0001247000,c,H04M0001724600,n
20200101,20210101,H04M0001247000,c,H04M0001724630,n
20200101,20210101,H04M0001247000,c,H04M0001724660,n
20200101,20210101,H04M0001247000,c,H04M0001724690,n
20200101,20210101,H04M0001247000,c,H04M0001724720,n
20200101,20210101,H04M0001247000,c,H04M0001724750,n
20200101,20210101,H04M0001247000,c,H04M0001724780,n
20200101,20210101,H04M0001247000,c,H04M0001724810,n
20200101,20210101,H04M0001247000,c,H04M0001724840,n
20200101,20210101,H04M0001725000,c,H04M0001724000,n
20200101,20210101,H04M0001725000,c,H04M0001724030,n
20200101,20210101,H04M0001725000,c,H04M0001724060,n
20200101,20210101,H04M0001725000,c,H04M0001724090,n
20200101,20210101,H04M0001725000,c,H04M0001724120,n
20200101,20210101,H04M0001725000,c,H04M0001724150,n
20200101,20210101,H04M0001725000,c,H04M0001724180,n
20200101,20210101,H04M0001725000,c,H04M0001724210,n
20200101,20210101,H04M0001725000,c,H04M0001724240,n
20200101,20210101,H04M0001725000,c,H04M0001724270,n
20200101,20210101,H04M0001725000,c,H04M0001724300,n
20200101,20210101,H04M0001725000,c,H04M0001724330,n
20200101,20210101,H04M0001725000,c,H04M0001724360,n
20200101,20210101,H04M0001725000,c,H04M0001724390,n
20200101,20210101,H04M0001725000,c,H04M0001724420,n
20200101,20210101,H04M0001725000,c,H04M0001724450,n
20200101,20210101,H04M0001725000,c,H04M0001724480,n
20200101,20210101,H04M0001725000,c,H04M0001724510,n
20200101,20210101,H04M0001725000,c,H04M0001724540,n
20200101,20210101,H04M0001725000,c,H04M0001724570,n
20200101,20210101,H04M0001725000,c,H04M0001724600,n
20200101,20210101,H04M0001725000,c,H04M0001724630,n
20200101,20210101,H04M0001725000,c,H04M0001724660,n
20200101,20210101,H04M0001725000,c,H04M0001724690,n
20200101,20210101,H04M0001725000,c,H04M0001724720,n
20200101,20210101,H04M0001725000,c,H04M0001724750,n
20200101,20210101,H04M0001725000,c,H04M0001724780,n
20200101,20210101,H04M0001725000,c,H04M0001724810,n
20200101,20210101,H04M0001725000,c,H04M0001724840,n
20200101,20210101,H04M0001725000,c,H04M0001725000,c
20200101,20210101,H04M0001725000,c,H04M0001725020,n
20200101,20210101,H04M0001725000,c,H04M0001725050,n
20200101,20210101,H04M0001725000,c,H04M0001725080,n
20200101,20210101,H04M0001725000,c,H04M0001725110,n
20200101,20210101,H04M0001725000,c,H04M0001725130,n
20200101,20210101,H04M0001725000,c,H04M0001725160,n
20200101,20210101,H04W0012000000,c,H04W0012000000,c
20200101,20210101,H04W0012000000,c,H04W0012030000,n
20200101,20210101,H04W0012000000,c,H04W0012033000,n
20200101,20210101,H04W0012000000,c,H04W0012037000,n
20200101,20210101,H04W0012000000,c,H04W0012300000,n
20200101,20210101,H04W0012000000,c,H04W0012330000,n
20200101,20210101,H04W0012000000,c,H04W0012370000,n
20200101,20210101,H04W0012000000,c,H04W0012400000,n
20200101,20210101,H04W0012000000,c,H04W0012420000,n
20200101,20210101,H04W0012000000,c,H04W0012430000,n
20200101,20210101,H04W0012000000,c,H04W0012450000,n
20200101,20210101,H04W0012000000,c,H04W0012470000,n
20200101,20210101,H04W0012000000,c,H04W0012480000,n
20200101,20210101,H04W0012000000,c,H04W0012500000,n
20200101,20210101,H04W0012000000,c,H04W0012550000,n
20200101,20210101,H04W0012000000,c,H04W0012600000,n
20200101,20210101,H04W0012000000,c,H04W0012610000,n
20200101,20210101,H04W0012000000,c,H04W0012630000,n
20200101,20210101,H04W0012000000,c,H04W0012640000,n
20200101,20210101,H04W0012000000,c,H04W0012650000,n
20200101,20210101,H04W0012000000,c,H04W0012670000,n
20200101,20210101,H04W0012000000,c,H04W0012680000,n
20200101,20210101,H04W0012000000,c,H04W0012690000,n
20200101,20210101,H04W0012000000,c,H04W0012710000,n
20200101,20210101,H04W0012000000,c,H04W0012720000,n
20200101,20210101,H04W0012000000,c,H04W0012730000,n
20200101,20210101,H04W0012000000,c,H04W0012750000,n
20200101,20210101,H04W0012000000,c,H04W0012760000,n
20200101,20210101,H04W0012000000,c,H04W0012770000,n
20200101,20210101,H04W0012000000,c,H04W0012790000,n
20200101,20210101,H04W0012000000,c,H04W0012800000,n
20200101,20210101,H04W0012120000,c,H04W0012120000,c
20200101,20210101,H04W0012120000,c,H04W0012121000,n
20200101,20210101,H04W0012120000,c,H04W0012122000,n
20200101,20210101,H04W0012120000,c,H04W0012125000,n
20200101,20210101,H04W0012120000,c,H04W0012126000,n
20200101,20210101,H04W0012120000,c,H04W0012128000,n
20200101,20210101,F01L0009040000,d,F01L0009200000,n
20200101,20210101,F01L0009040000,d,F01L0009210000,n
20200101,20210101,F01L0009040000,d,F01L0009220000,n
20200101,20210101,F01L0009040000,d,F01L0009240000,n
20200101,20210101,F01L0009040000,d,F01L0009260000,n
20200101,20210101,F01L0009040000,d,F01L0009300000,n
20200101,20210101,F01L0009040000,d,F01L0009400000,n
20200101,20210101,F01L0009000000,c,F01L0009000000,c
20200101,20210101,F01L0009000000,c,F01L0009100000,n
20200101,20210101,F01L0009000000,c,F01L0009110000,n
20200101,20210101,F01L0009000000,c,F01L0009120000,n
20200101,20210101,F01L0009000000,c,F01L0009140000,n
20200101,20210101,F01L0009000000,c,F01L0009160000,n
20200101,20210101,F01L0009000000,c,F01L0009180000,n
20200101,20210101,F01L0009000000,c,F01L0009200000,n
20200101,20210101,F01L0009000000,c,F01L0009210000,n
20200101,20210101,F01L0009000000,c,F01L0009220000,n
20200101,20210101,F01L0009000000,c,F01L0009240000,n
20200101,20210101,F01L0009000000,c,F01L0009260000,n
20200101,20210101,F01L0009000000,c,F01L0009300000,n
20200101,20210101,F01L0009000000,c,F01L0009400000,n
20200101,20210101,A42B0001240000,c,A42B0001240000,c
20200101,20210101,A42B0001240000,c,A42B0001241000,n
20200101,20210101,A42B0001240000,c,A42B0001242000,n
20200101,20210101,A42B0001240000,c,A42B0001244000,n
20200101,20210101,A42B0001240000,c,A42B0001245000,n
20200101,20210101,A42B0001240000,c,A42B0001247000,n
20200101,20210101,A42B0001240000,c,A42B0001248000,n
20200101,20210101,C25B0001380000,d,C25B0001360000,t
20200101,20210101,C25B0001400000,d,C25B0001360000,t
20200101,20210101,C25B0009060000,d,C25B0009170000,n
20200101,20210101,C25B0009080000,d,C25B0009190000,n
20200101,20210101,C25B0009100000,d,C25B0009230000,n
20200101,20210101,F01L0009020000,d,F01L0009100000,n
20200101,20210101,F01L0009020000,d,F01L0009110000,n
20200101,20210101,F01L0009020000,d,F01L0009120000,n
20200101,20210101,F01L0009020000,d,F01L0009140000,n
20200101,20210101,F01L0009020000,d,F01L0009160000,n
20200101,20210101,F01L0009020000,d,F01L0009180000,n
20200101,20210101,F01L0009020000,d,F01L0009300000,n
20200101,20210101,F01L0009020000,d,F01L0009400000,n
20200101,20210101,H04W0012040000,c,H04W0012040000,c
20200101,20210101,H04W0012040000,c,H04W0012041000,n
20200101,20210101,H04W0012040000,c,H04W0012043000,n
20200101,20210101,H04W0012040000,c,H04W0012043100,n
20200101,20210101,H04W0012040000,c,H04W0012043300,n
20200101,20210101,H04W0012040000,c,H04W0012047000,n
20200101,20210101,H04W0012040000,c,H04W0012047100,n
20200101,20210101,H04M0001723000,d,H04M0001715000,n
20200101,20210101,A23L0011200000,d,A23L0011500000,n
20200101,20210101,A23L0011200000,d,A23L0011700000,n
20200101,20210101,H01S0005100000,c,H01S0005100000,c
20200101,20210101,H01S0005100000,c,H01S0005110000,n
20200101,20210101,H01S0005022000,c,H01S0005022000,c
20200101,20210101,H01S0005022000,c,H01S0005022080,n
20200101,20210101,H01S0005022000,c,H01S0005022120,n
20200101,20210101,H01S0005022000,c,H01S0005022160,n
20200101,20210101,H01S0005022000,c,H01S0005022180,n
20200101,20210101,H01S0005022000,c,H01S0005022200,n
20200101,20210101,H01S0005022000,c,H01S0005022240,n
20200101,20210101,H01S0005022000,c,H01S0005022320,n
20200101,20210101,H01S0005022000,c,H01S0005022340,n
20200101,20210101,H01S0005022000,c,H01S0005022350,n
20200101,20210101,H01S0005022000,c,H01S0005022500,n
20200101,20210101,H01S0005022000,c,H01S0005022510,n
20200101,20210101,H01S0005022000,c,H01S0005022530,n
20200101,20210101,H01S0005022000,c,H01S0005022550,n
20200101,20210101,H01S0005022000,c,H01S0005022570,n
20200101,20210101,H01S0005022000,c,H01S0005023000,n
20200101,20210101,H01S0005022000,c,H01S0005023100,n
20200101,20210101,H01S0005022000,c,H01S0005023150,n
20200101,20210101,H01S0005022000,c,H01S0005023200,n
20200101,20210101,H01S0005022000,c,H01S0005023250,n
20200101,20210101,H01S0005022000,c,H01S0005023260,n
20200101,20210101,H01S0005022000,c,H01S0005023300,n
20200101,20210101,H01S0005022000,c,H01S0005023350,n
20200101,20210101,H01S0005022000,c,H01S0005023400,n
20200101,20210101,H01S0005022000,c,H01S0005023450,n
20200101,20210101,H01S0005022000,c,H01S0005023500,n
20200101,20210101,H01S0005022000,c,H01S0005023550,n
20200101,20210101,H01S0005022000,c,H01S0005023600,n
20200101,20210101,H01S0005022000,c,H01S0005023650,n
20200101,20210101,H01S0005022000,c,H01S0005023700,n
20200101,20210101,H01S0005022000,c,H01S0005023750,n
20200101,20210101,H01S0005022000,c,H01S0005023800,n
20200101,20210101,H01S0005022000,c,H01S0005023850,n
20200101,20210101,H01S0005022000,c,H01S0005023900,n
20200101,20210101,H01S0005180000,c,H01S0005110000,n
20200101,20210101,H01S0005180000,c,H01S0005180000,c
20200101,20210101,H01S0005180000,c,H01S0005185000,n
20200101,20210101,C25B0009140000,d,C25B0011000000,t
20200101,20210101,C25B0009140000,d,C25B0011020000,c
20200101,20210101,C25B0009140000,d,C25B0011033000,n
20200101,20210101,C25B0011030000,c,C25B0011030000,c
20200101,20210101,C25B0011030000,c,C25B0011031000,n
20200101,20210101,C25B0011030000,c,C25B0011032000,n
20200101,20210101,C25B0011160000,d,C25B0011040000,c
20200101,20210101,C25B0011160000,d,C25B0011051000,n
20200101,20210101,C25B0011160000,d,C25B0011073000,n
20200101,20210101,C25B0011160000,d,C25B0011075000,n
20200101,20210101,C25B0011160000,d,C25B0011077000,n
20200101,20210101,C25B0011160000,d,C25B0011079000,n
20200101,20210101,C25B0013040000,c,C25B0013040000,c
20200101,20210101,C25B0013040000,c,C25B0013050000,n
20200101,20210101,C25B0013040000,c,C25B0013070000,n
20200101,20210101,C25B0015020000,c,C25B0015020000,c
20200101,20210101,C25B0015020000,c,C25B0015021000,n
20200101,20210101,C25B0015020000,c,C25B0015023000,n
20200101,20210101,C25B0015020000,c,C25B0015025000,n
20200101,20210101,C25B0015020000,c,C25B0015027000,n
20200101,20210101,C25B0015020000,c,C25B0015029000,n
20200101,20210101,C25B0015020000,c,C25B0015031000,n
20200101,20210101,C25B0015020000,c,C25B0015033000,n
20200101,20210101,G01N0027620000,c,G01N0027620000,c
20200101,20210101,G01N0027620000,c,G01N0027622000,n
20200101,20210101,G01N0027620000,c,G01N0027623000,n
20200101,20210101,G01N0027620000,c,G01N0027624000,n
20200101,20210101,G01N0027620000,c,G01N0027626000,n
20200101,20210101,G01N0027900000,c,G01N0027900000,c
20200101,20210101,G01N0027900000,c,G01N0027901300,n
20200101,20210101,G01N0027900000,c,G01N0027904000,n
20200101,20210101,G01N0027900000,c,G01N0027909300,n
20200101,20210101,H04M0001720000,c,H04M0001710000,n
20200101,20210101,H04M0001720000,c,H04M0001720000,c
20200101,20210101,H04M0001720000,c,H04M0001724000,n
20200101,20210101,H04M0001720000,c,H04M0001724030,n
20200101,20210101,H04M0001720000,c,H04M0001724060,n
20200101,20210101,H04M0001720000,c,H04M0001724090,n
20200101,20210101,H04M0001720000,c,H04M0001724120,n
20200101,20210101,H04M0001720000,c,H04M0001724150,n
20200101,20210101,H04M0001720000,c,H04M0001724180,n
20200101,20210101,H04M0001720000,c,H04M0001724210,n
20200101,20210101,H04M0001720000,c,H04M0001724240,n
20200101,20210101,H04M0001720000,c,H04M0001724270,n
20200101,20210101,H04M0001720000,c,H04M0001724300,n
20200101,20210101,H04M0001720000,c,H04M0001724330,n
20200101,20210101,H04M0001720000,c,H04M0001724360,n
20200101,20210101,H04M0001720000,c,H04M0001724390,n
20200101,20210101,H04M0001720000,c,H04M0001724420,n
20200101,20210101,H04M0001720000,c,H04M0001724450,n
20200101,20210101,H04M0001720000,c,H04M0001724480,n
20200101,20210101,H04M0001720000,c,H04M0001724510,n
20200101,20210101,H04M0001720000,c,H04M0001724540,n
20200101,20210101,H04M0001720000,c,H04M0001724570,n
20200101,20210101,H04M0001720000,c,H04M0001724600,n
20200101,20210101,H04M0001720000,c,H04M0001724630,n
20200101,20210101,H04M0001720000,c,H04M0001724660,n
20200101,20210101,H04M0001720000,c,H04M0001724690,n
20200101,20210101,H04M0001720000,c,H04M0001724720,n
20200101,20210101,H04M0001720000,c,H04M0001724750,n
20200101,20210101,H04M0001720000,c,H04M0001724780,n
20200101,20210101,H04M0001720000,c,H04M0001724810,n
20200101,20210101,H04M0001720000,c,H04M0001724840,n
20200101,20210101,C25B0003120000,d,C25B0003130000,n
20200101,20210101,C25B0011100000,d,C25B0011040000,c
20200101,20210101,C25B0011100000,d,C25B0011051000,n
20200101,20210101,C25B0011100000,d,C25B0011055000,n
20200101,20210101,C25B0011100000,d,C25B0011057000,n
20200101,20210101,C25B0011100000,d,C25B0011061000,n
20200101,20210101,C25B0011100000,d,C25B0011063000,n
20200101,20210101,C25B0011120000,d,C25B0011040000,c
20200101,20210101,C25B0011120000,d,C25B0011051000,n
20200101,20210101,C25B0011120000,d,C25B0011055000,n
20200101,20210101,C25B0011120000,d,C25B0011057000,n
20200101,20210101,C25B0011120000,d,C25B0011065000,n
20200101,20210101,H01S0005120000,c,H01S0005110000,n
20200101,20210101,H01S0005120000,c,H01S0005120000,c
20200101,20210101,D03D0015020000,d,D03D0015593000,n
20200101,20210101,D03D0015020000,d,D03D0015670000,n
20200101,20210101,D03D0015040000,d,D03D0015567000,n
20200101,20210101,D03D0015060000,d,D03D0015680000,n
20200101,20210101,D03D0015080000,d,D03D0015560000,n
20200101,20210101,D03D0015100000,d,D03D0015580000,n
20200101,20210101,D03D0015120000,d,D03D0015513000,n
20200101,20210101,D03D0015120000,d,D03D0015520000,n
20200101,20210101,D03D0015000000,c,D03D0015000000,c
20200101,20210101,D03D0015000000,c,D03D0015200000,n
20200101,20210101,D03D0015000000,c,D03D0015208000,n
20200101,20210101,D03D0015000000,c,D03D0015217000,n
20200101,20210101,D03D0015000000,c,D03D0015225000,n
20200101,20210101,D03D0015000000,c,D03D0015233000,n
20200101,20210101,D03D0015000000,c,D03D0015242000,n
20200101,20210101,D03D0015000000,c,D03D0015250000,n
20200101,20210101,D03D0015000000,c,D03D0015258000,n
20200101,20210101,D03D0015000000,c,D03D0015267000,n
20200101,20210101,D03D0015000000,c,D03D0015275000,n
20200101,20210101,D03D0015000000,c,D03D0015283000,n
20200101,20210101,D03D0015000000,c,D03D0015292000,n
20200101,20210101,D03D0015000000,c,D03D0015300000,n
20200101,20210101,D03D0015000000,c,D03D0015330000,n
20200101,20210101,D03D0015000000,c,D03D0015370000,n
20200101,20210101,D03D0015000000,c,D03D0015400000,n
20200101,20210101,D03D0015000000,c,D03D0015410000,n
20200101,20210101,D03D0015000000,c,D03D0015430000,n
20200101,20210101,D03D0015000000,c,D03D0015440000,n
20200101,20210101,D03D0015000000,c,D03D0015460000,n
20200101,20210101,D03D0015000000,c,D03D0015470000,n
20200101,20210101,D03D0015000000,c,D03D0015490000,n
20200101,20210101,D03D0015000000,c,D03D0015500000,n
