from-version,to-version,from-symbol,modification,to-symbol,modification2
20190101,20200101,H05B0037020000,d,H05B0045370000,n
20190101,20200101,H05B0037020000,d,H05B0045372500,n
20190101,20200101,H05B0037020000,d,H05B0045375000,n
20190101,20200101,H05B0037020000,d,H05B0045380000,n
20190101,20200101,H05B0037020000,d,H05B0045382000,n
20190101,20200101,H05B0037020000,d,H05B0045385000,n
20190101,20200101,H05B0037020000,d,H05B0045390000,n
20190101,20200101,H05B0037020000,d,H05B0045392000,n
20190101,20200101,H05B0037020000,d,H05B0045395000,n
20190101,20200101,H05B0037020000,d,H05B0045397000,n
20190101,20200101,H05B0037020000,d,H05B0045400000,n
20190101,20200101,H05B0037020000,d,H05B0045420000,n
20190101,20200101,H05B0037020000,d,H05B0045440000,n
20190101,20200101,H05B0037020000,d,H05B0045460000,n
20190101,20200101,H05B0037020000,d,H05B0045480000,n
20190101,20200101,H05B0037020000,d,H05B0045500000,n
20190101,20200101,H05B0037020000,d,H05B0045520000,n
20190101,20200101,H05B0037020000,d,H05B0045540000,n
20190101,20200101,H05B0037020000,d,H05B0045560000,n
20190101,20200101,H05B0037020000,d,H05B0045580000,n
20190101,20200101,H05B0037020000,d,H05B0047100000,n
20190101,20200101,H05B0037020000,d,H05B0047105000,n
20190101,20200101,H05B0037020000,d,H05B0047110000,n
20190101,20200101,H05B0037020000,d,H05B0047115000,n
20190101,20200101,H05B0037020000,d,H05B0047120000,n
20190101,20200101,H05B0037020000,d,H05B0047125000,n
20190101,20200101,H05B0037020000,d,H05B0047130000,n
20190101,20200101,H05B0037020000,d,H05B0047135000,n
20190101,20200101,H05B0037020000,d,H05B0047140000,n
20190101,20200101,H05B0037020000,d,H05B0047155000,n
20190101,20200101,H05B0037020000,d,H05B0047160000,n
20190101,20200101,H05B0037020000,d,H05B0047165000,n
20190101,20200101,H05B0037020000,d,H05B0047170000,n
20190101,20200101,H05B0037020000,d,H05B0047175000,n
20190101,20200101,H05B0037020000,d,H05B0047180000,n
20190101,20200101,H05B0037020000,d,H05B0047185000,n
20190101,20200101,H05B0037020000,d,H05B0047190000,n
20190101,20200101,H05B0037020000,d,H05B0047195000,n
20190101,20200101,H05B0037030000,d,H05B0045000000,n
20190101,20200101,H05B0037030000,d,H05B0045100000,n
20190101,20200101,H05B0037030000,d,H05B0045120000,n
20190101,20200101,H05B0037030000,d,H05B0045140000,n
20190101,20200101,H05B0037030000,d,H05B0045180000,n
20190101,20200101,H05B0037030000,d,H05B0045200000,n
20190101,20200101,H05B0037030000,d,H05B0045220000,n
20190101,20200101,H05B0037030000,d,H05B0045240000,n
20190101,20200101,H05B0037030000,d,H05B0045280000,n
20190101,20200101,H05B0037030000,d,H05B0045300000,n
20190101,20200101,H05B0037030000,d,H05B0045305000,n
20190101,20200101,H05B0037030000,d,H05B0045310000,n
20190101,20200101,H05B0037030000,d,H05B0045315000,n
20190101,20200101,H05B0037030000,d,H05B0045320000,n
20190101,20200101,H05B0037030000,d,H05B0045325000,n
20190101,20200101,H05B0037030000,d,H05B0045327000,n
20190101,20200101,H05B0037030000,d,H05B0045330000,n
20190101,20200101,H05B0037030000,d,H05B0045335000,n
20190101,20200101,H05B0037030000,d,H05B0045340000,n
20190101,20200101,H05B0037030000,d,H05B0045345000,n
20190101,20200101,H05B0037030000,d,H05B0045347000,n
20190101,20200101,H05B0037030000,d,H05B0045350000,n
20190101,20200101,H05B0037030000,d,H05B0045355000,n
20190101,20200101,H05B0037030000,d,H05B0045357000,n
20190101,20200101,H05B0037030000,d,H05B0045357400,n
20190101,20200101,H05B0037030000,d,H05B0045357500,n
20190101,20200101,H05B0037030000,d,H05B0045357700,n
20190101,20200101,H05B0037030000,d,H05B0045357800,n
20190101,20200101,H05B0037030000,d,H05B0045360000,n
20190101,20200101,H05B0037030000,d,H05B0045370000,n
20190101,20200101,H05B0037030000,d,H05B0045372500,n
20190101,20200101,H05B0037030000,d,H05B0045375000,n
20190101,20200101,H05B0037030000,d,H05B0045380000,n
20190101,20200101,H05B0037030000,d,H05B0045382000,n
20190101,20200101,H05B0037030000,d,H05B0045385000,n
20190101,20200101,H05B0037030000,d,H05B0045390000,n
20190101,20200101,H05B0037030000,d,H05B0045392000,n
20190101,20200101,H05B0037030000,d,H05B0045395000,n
20190101,20200101,H05B0037030000,d,H05B0045397000,n
20190101,20200101,H05B0037030000,d,H05B0045400000,n
20190101,20200101,H05B0037030000,d,H05B0045420000,n
20190101,20200101,H05B0037030000,d,H05B0045440000,n
20190101,20200101,H05B0037030000,d,H05B0045460000,n
20190101,20200101,H05B0037030000,d,H05B0045480000,n
20190101,20200101,H05B0037030000,d,H05B0045500000,n
20190101,20200101,H05B0037030000,d,H05B0045520000,n
20190101,20200101,H05B0037030000,d,H05B0045540000,n
20190101,20200101,H05B0037030000,d,H05B0045560000,n
20190101,20200101,H05B0037030000,d,H05B0045580000,n
20190101,20200101,H05B0037030000,d,H05B0047200000,n
20190101,20200101,H05B0037030000,d,H05B0047210000,n
20190101,20200101,H05B0037030000,d,H05B0047230000,n
20190101,20200101,H05B0037030000,d,H05B0047240000,n
20190101,20200101,H05B0037030000,d,H05B0047250000,n
20190101,20200101,H05B0037030000,d,H05B0047260000,n
20190101,20200101,H05B0037030000,d,H05B0047280000,n
20190101,20200101,H05B0037040000,d,H05B0045000000,n
20190101,20200101,H05B0037040000,d,H05B0045100000,n
20190101,20200101,H05B0037040000,d,H05B0045120000,n
20190101,20200101,H05B0037040000,d,H05B0045140000,n
20190101,20200101,H05B0037040000,d,H05B0045180000,n
20190101,20200101,H05B0037040000,d,H05B0045200000,n
20190101,20200101,H05B0037040000,d,H05B0045220000,n
20190101,20200101,H05B0037040000,d,H05B0045240000,n
20190101,20200101,H05B0037040000,d,H05B0045280000,n
20190101,20200101,H05B0037040000,d,H05B0045300000,n
20190101,20200101,H05B0037040000,d,H05B0045305000,n
20190101,20200101,H05B0037040000,d,H05B0045310000,n
20190101,20200101,H05B0037040000,d,H05B0045315000,n
20190101,20200101,H05B0037040000,d,H05B0045320000,n
20190101,20200101,H05B0037040000,d,H05B0045325000,n
20190101,20200101,H05B0037040000,d,H05B0045327000,n
20190101,20200101,H05B0037040000,d,H05B0045330000,n
20190101,20200101,H05B0037040000,d,H05B0045335000,n
20190101,20200101,H05B0037040000,d,H05B0045340000,n
20190101,20200101,H05B0037040000,d,H05B0045345000,n
20190101,20200101,H05B0037040000,d,H05B0045347000,n
20190101,20200101,H05B0037040000,d,H05B0045350000,n
20190101,20200101,H05B0037040000,d,H05B0045355000,n
20190101,20200101,H05B0037040000,d,H05B0045357000,n
20190101,20200101,H05B0037040000,d,H05B0045357400,n
20190101,20200101,H05B0037040000,d,H05B0045357500,n
20190101,20200101,H05B0037040000,d,H05B0045357700,n
20190101,20200101,H05B0037040000,d,H05B0045357800,n
20190101,20200101,H05B0037040000,d,H05B0045360000,n
20190101,20200101,H05B0037040000,d,H05B0045370000,n
20190101,20200101,H05B0037040000,d,H05B0045372500,n
20190101,20200101,H05B0037040000,d,H05B0045375000,n
20190101,20200101,H05B0037040000,d,H05B0045380000,n
20190101,20200101,H05B0037040000,d,H05B0045382000,n
20190101,20200101,H05B0037040000,d,H05B0045385000,n
20190101,20200101,H05B0037040000,d,H05B0045390000,n
20190101,20200101,H05B0037040000,d,H05B0045392000,n
20190101,20200101,H05B0037040000,d,H05B0045395000,n
20190101,20200101,H05B0037040000,d,H05B0045397000,n
20190101,20200101,H05B0037040000,d,H05B0045400000,n
20190101,20200101,H05B0037040000,d,H05B0045420000,n
20190101,20200101,H05B0037040000,d,H05B0045440000,n
20190101,20200101,H05B0037040000,d,H05B0045460000,n
20190101,20200101,H05B0037040000,d,H05B0045480000,n
20190101,20200101,H05B0037040000,d,H05B0045500000,n
20190101,20200101,H05B0037040000,d,H05B0045520000,n
20190101,20200101,H05B0037040000,d,H05B0045540000,n
20190101,20200101,H05B0037040000,d,H05B0045560000,n
20190101,20200101,H05B0037040000,d,H05B0045580000,n
20190101,20200101,H05B0037040000,d,H05B0047290000,n
20190101,20200101,D06F0033020000,d,D06F0033300000,n
20190101,20200101,D06F0033020000,d,D06F0033320000,n
20190101,20200101,D06F0033020000,d,D06F0033340000,n
20190101,20200101,D06F0033020000,d,D06F0033360000,n
20190101,20200101,D06F0033020000,d,D06F0033370000,n
20190101,20200101,D06F0033020000,d,D06F0033380000,n
20190101,20200101,D06F0033020000,d,D06F0033400000,n
20190101,20200101,D06F0033020000,d,D06F0033420000,n
20190101,20200101,D06F0033020000,d,D06F0033430000,n
20190101,20200101,D06F0033020000,d,D06F0033440000,n
20190101,20200101,D06F0033020000,d,D06F0033460000,n
20190101,20200101,D06F0033020000,d,D06F0033470000,n
20190101,20200101,D06F0033020000,d,D06F0033480000,n
20190101,20200101,D06F0033020000,d,D06F0033500000,n
20190101,20200101,D06F0033020000,d,D06F0033520000,n
20190101,20200101,D06F0033020000,d,D06F0033540000,n
20190101,20200101,D06F0033020000,d,D06F0033560000,n
20190101,20200101,D06F0033020000,d,D06F0033570000,n
20190101,20200101,D06F0033020000,d,D06F0033580000,n
20190101,20200101,D06F0033020000,d,D06F0033600000,n
20190101,20200101,D06F0033020000,d,D06F0033620000,n
20190101,20200101,D06F0033020000,d,D06F0033630000,n
20190101,20200101,D06F0033020000,d,D06F0033640000,n
20190101,20200101,D06F0033020000,d,D06F0033650000,n
20190101,20200101,D06F0033020000,d,D06F0033680000,n
20190101,20200101,D06F0033020000,d,D06F0033690000,n
20190101,20200101,D06F0033020000,d,D06F0033700000,n
20190101,20200101,D06F0033020000,d,D06F0033720000,n
20190101,20200101,D06F0033020000,d,D06F0033740000,n
20190101,20200101,D06F0033020000,d,D06F0033760000,n
20190101,20200101,D06F0058280000,d,D06F0034000000,n
20190101,20200101,D06F0058280000,d,D06F0034040000,n
20190101,20200101,D06F0058280000,d,D06F0034050000,n
20190101,20200101,D06F0058280000,d,D06F0034060000,n
20190101,20200101,D06F0058280000,d,D06F0034080000,n
20190101,20200101,D06F0058280000,d,D06F0034100000,n
20190101,20200101,D06F0058280000,d,D06F0034140000,n
20190101,20200101,D06F0058280000,d,D06F0034160000,n
20190101,20200101,D06F0058280000,d,D06F0034180000,n
20190101,20200101,D06F0058280000,d,D06F0034200000,n
20190101,20200101,D06F0058280000,d,D06F0034220000,n
20190101,20200101,D06F0058280000,d,D06F0034240000,n
20190101,20200101,D06F0058280000,d,D06F0034260000,n
20190101,20200101,D06F0058280000,d,D06F0034280000,n
20190101,20200101,D06F0058280000,d,D06F0034300000,n
20190101,20200101,D06F0058280000,d,D06F0034320000,n
20190101,20200101,D06F0058280000,d,D06F0034340000,n
20190101,20200101,D06F0058280000,d,D06F0058300000,n
20190101,20200101,D06F0058280000,d,D06F0058320000,n
20190101,20200101,D06F0058280000,d,D06F0058340000,n
20190101,20200101,D06F0058280000,d,D06F0058360000,n
20190101,20200101,D06F0058280000,d,D06F0058380000,n
20190101,20200101,D06F0058280000,d,D06F0058400000,n
20190101,20200101,D06F0058280000,d,D06F0058420000,n
20190101,20200101,D06F0058280000,d,D06F0058440000,n
20190101,20200101,D06F0058280000,d,D06F0058450000,n
20190101,20200101,D06F0058280000,d,D06F0058460000,n
20190101,20200101,D06F0058280000,d,D06F0058480000,n
20190101,20200101,D06F0058280000,d,D06F0058500000,n
20190101,20200101,D06F0058280000,d,D06F0058520000,n
20190101,20200101,D06F0037000000,c,D06F0034000000,n
20190101,20200101,D06F0037000000,c,D06F0034040000,n
20190101,20200101,D06F0037000000,c,D06F0034050000,n
20190101,20200101,D06F0037000000,c,D06F0034060000,n
20190101,20200101,D06F0037000000,c,D06F0034080000,n
20190101,20200101,D06F0037000000,c,D06F0034100000,n
20190101,20200101,D06F0037000000,c,D06F0034140000,n
20190101,20200101,D06F0037000000,c,D06F0034160000,n
20190101,20200101,D06F0037000000,c,D06F0034180000,n
20190101,20200101,D06F0037000000,c,D06F0034200000,n
20190101,20200101,D06F0037000000,c,D06F0034220000,n
20190101,20200101,D06F0037000000,c,D06F0034240000,n
20190101,20200101,D06F0037000000,c,D06F0034260000,n
20190101,20200101,D06F0037000000,c,D06F0034280000,n
20190101,20200101,D06F0037000000,c,D06F0034300000,n
20190101,20200101,D06F0037000000,c,D06F0034320000,n
20190101,20200101,D06F0037000000,c,D06F0034340000,n
20190101,20200101,D06F0037000000,c,D06F0037000000,c
20190101,20200101,D06F0037300000,c,D06F0034080000,n
20190101,20200101,D06F0037300000,c,D06F0037300000,c
20190101,20200101,D06F0058000000,c,D06F0058000000,c
20190101,20200101,D06F0058000000,c,D06F0058300000,n
20190101,20200101,D06F0058000000,c,D06F0058320000,n
20190101,20200101,D06F0058000000,c,D06F0058340000,n
20190101,20200101,D06F0058000000,c,D06F0058360000,n
20190101,20200101,D06F0058000000,c,D06F0058380000,n
20190101,20200101,D06F0058000000,c,D06F0058400000,n
20190101,20200101,D06F0058000000,c,D06F0058420000,n
20190101,20200101,D06F0058000000,c,D06F0058440000,n
20190101,20200101,D06F0058000000,c,D06F0058450000,n
20190101,20200101,D06F0058000000,c,D06F0058460000,n
20190101,20200101,D06F0058000000,c,D06F0058480000,n
20190101,20200101,D06F0058000000,c,D06F0058500000,n
20190101,20200101,D06F0058000000,c,D06F0058520000,n
20190101,20200101,D06F0033000000,c,D06F0033000000,c
20190101,20200101,D06F0033000000,c,D06F0034000000,n
20190101,20200101,F04B0001000000,c,F04B0001000000,c
20190101,20200101,F04B0001000000,c,F04B0001030000,n
20190101,20200101,F04B0001040000,c,F04B0001040000,c
20190101,20200101,F04B0001040000,c,F04B0001040400,n
20190101,20200101,F04B0001040000,c,F04B0001040800,n
20190101,20200101,F04B0001040000,c,F04B0001041300,n
20190101,20200101,F04B0001040000,c,F04B0001041700,n
20190101,20200101,F04B0001040000,c,F04B0001042100,n
20190101,20200101,F04B0001040000,c,F04B0001042600,n
20190101,20200101,F04B0001040000,c,F04B0001043000,n
20190101,20200101,F04B0001040000,c,F04B0001043500,n
20190101,20200101,F04B0001040000,c,F04B0001043900,n
20190101,20200101,F04B0001040000,c,F04B0001044300,n
20190101,20200101,F04B0001040000,c,F04B0001044800,n
20190101,20200101,F04B0001040000,c,F04B0001045200,n
20190101,20200101,F04B0001040000,c,F04B0001045600,n
20190101,20200101,F04B0001040000,c,F04B0001046100,n
20190101,20200101,F04B0001040000,c,F04B0001046500,n
20190101,20200101,F04B0001047000,c,F04B0001047000,c
20190101,20200101,F04B0001047000,c,F04B0001047200,n
20190101,20200101,F04B0001047000,c,F04B0001047400,n
20190101,20200101,F04B0001047000,c,F04B0001047600,n
20190101,20200101,F04B0001047000,c,F04B0001047800,n
20190101,20200101,F04B0001053000,c,F04B0001053000,c
20190101,20200101,F04B0001053000,c,F04B0001053100,n
20190101,20200101,F04B0001053000,c,F04B0001053300,n
20190101,20200101,F04B0001053000,c,F04B0001053500,n
20190101,20200101,F04B0001053000,c,F04B0001053600,n
20190101,20200101,F04B0001053000,c,F04B0001053800,n
20190101,20200101,F04B0001060000,c,F04B0001060000,c
20190101,20200101,F04B0001060000,c,F04B0001063000,n
20190101,20200101,F04B0001060000,c,F04B0001066000,n
20190101,20200101,F04B0001107000,c,F04B0001107000,c
20190101,20200101,F04B0001107000,c,F04B0001107100,n
20190101,20200101,F04B0001107000,c,F04B0001107200,n
20190101,20200101,F04B0001107000,c,F04B0001107400,n
20190101,20200101,F04B0001107000,c,F04B0001107500,n
20190101,20200101,F04B0001107000,c,F04B0001107700,n
20190101,20200101,F04B0001107000,c,F04B0001107800,n
20190101,20200101,F04B0001120000,c,F04B0001120000,c
20190101,20200101,F04B0001120000,c,F04B0001122000,n
20190101,20200101,F04B0001120000,c,F04B0001124000,n
20190101,20200101,F04B0001120000,c,F04B0001126000,n
20190101,20200101,F04B0001120000,c,F04B0001128000,n
20190101,20200101,F04B0001180000,c,F04B0001180000,c
20190101,20200101,F04B0001180000,c,F04B0001182000,n
20190101,20200101,F04B0001180000,c,F04B0001184000,n
20190101,20200101,F04B0001180000,c,F04B0001186000,n
20190101,20200101,F04B0001180000,c,F04B0001188000,n
20190101,20200101,F04B0001290000,c,F04B0001290000,c
20190101,20200101,F04B0001290000,c,F04B0001295000,n
20190101,20200101,F04B0001300000,c,F04B0001300000,c
20190101,20200101,F04B0001300000,c,F04B0001303000,n
20190101,20200101,F04B0001300000,c,F04B0001306000,n
20190101,20200101,F04B0001320000,c,F04B0001320000,c
20190101,20200101,F04B0001320000,c,F04B0001322000,n
20190101,20200101,F04B0001320000,c,F04B0001324000,n
20190101,20200101,F04B0001320000,c,F04B0001326000,n
20190101,20200101,F04B0001320000,c,F04B0001328000,n
20190101,20200101,F04B0001113000,c,F04B0001113000,c
20190101,20200101,F04B0001113000,c,F04B0001113300,n
20190101,20200101,F04B0001113000,c,F04B0001113600,n
20190101,20200101,B63B0009020000,d,B63B0071200000,n
20190101,20200101,B63B0009040000,d,B63B0083000000,n
20190101,20200101,B63B0009040000,d,B63B0083100000,n
20190101,20200101,B63B0009040000,d,B63B0083200000,n
20190101,20200101,B63B0009040000,d,B63B0083300000,n
20190101,20200101,B63B0009040000,d,B63B0083400000,n
20190101,20200101,B62J0006160000,c,B62J0006160000,c
20190101,20200101,B62J0006160000,c,B62J0006165000,n
20190101,20200101,B62J0017000000,c,B62J0017000000,c
20190101,20200101,B62J0017000000,c,B62J0017100000,n
20190101,20200101,A63C0005110000,c,A63C0005110000,c
20190101,20200101,A63C0005110000,c,B63H0008100000,n
20190101,20200101,A63C0005110000,c,B63H0008120000,n
20190101,20200101,A63C0005110000,c,B63H0008140000,n
20190101,20200101,A63C0005110000,c,B63H0008160000,n
20190101,20200101,A63C0005110000,c,B63H0008180000,n
20190101,20200101,A63C0005110000,c,B63H0009060000,c
20190101,20200101,A63C0005110000,c,B63H0009061000,n
20190101,20200101,A63C0005110000,c,B63H0009065000,n
20190101,20200101,A63C0005110000,c,B63H0009067000,n
20190101,20200101,A63C0005110000,c,B63H0009068000,n
20190101,20200101,A63C0005110000,c,B63H0009069000,n
20190101,20200101,A63C0005110000,c,B63H0009071000,n
20190101,20200101,A63C0005110000,c,B63H0009072000,n
20190101,20200101,B62B0015000000,c,B62B0015000000,c
20190101,20200101,B62B0015000000,c,B63H0008000000,n
20190101,20200101,B62B0015000000,c,B63H0008100000,n
20190101,20200101,B62B0015000000,c,B63H0008120000,n
20190101,20200101,B62B0015000000,c,B63H0008140000,n
20190101,20200101,B62B0015000000,c,B63H0008160000,n
20190101,20200101,B62B0015000000,c,B63H0008180000,n
20190101,20200101,B62B0015000000,c,B63H0008200000,n
20190101,20200101,B62B0015000000,c,B63H0008210000,n
20190101,20200101,B62B0015000000,c,B63H0008220000,n
20190101,20200101,B62B0015000000,c,B63H0008230000,n
20190101,20200101,B62B0015000000,c,B63H0008240000,n
20190101,20200101,B62B0015000000,c,B63H0008250000,n
20190101,20200101,B62B0015000000,c,B63H0008400000,n
20190101,20200101,B62B0015000000,c,B63H0008500000,n
20190101,20200101,B62B0015000000,c,B63H0008520000,n
20190101,20200101,B62B0015000000,c,B63H0008540000,n
20190101,20200101,B62B0015000000,c,B63H0008560000,n
20190101,20200101,B62B0015000000,c,B63H0008580000,n
20190101,20200101,B62B0015000000,c,B63H0008700000,n
20190101,20200101,B62B0015000000,c,B63H0009060000,c
20190101,20200101,B62B0015000000,c,B63H0009061000,n
20190101,20200101,B62B0015000000,c,B63H0009065000,n
20190101,20200101,B62B0015000000,c,B63H0009067000,n
20190101,20200101,B62B0015000000,c,B63H0009068000,n
20190101,20200101,B62B0015000000,c,B63H0009069000,n
20190101,20200101,B62B0015000000,c,B63H0009071000,n
20190101,20200101,B62B0015000000,c,B63H0009072000,n
20190101,20200101,B62J0006180000,d,B62J0011190000,n
20190101,20200101,B62J0009020000,d,B62J0009400000,n
20190101,20200101,B62J0017080000,c,B62J0017080000,c
20190101,20200101,B62J0017080000,c,B62J0017083000,n
20190101,20200101,B62J0017080000,c,B62J0017086000,n
20190101,20200101,B62J0011000000,c,B62J0011000000,c
20190101,20200101,B62J0011000000,c,B62J0011040000,n
20190101,20200101,B62J0011000000,c,B62J0011050000,n
20190101,20200101,B62J0011000000,c,B62J0011100000,n
20190101,20200101,B62J0011000000,c,B62J0011130000,n
20190101,20200101,B62J0011000000,c,B62J0011160000,n
20190101,20200101,B62J0011000000,c,B62J0011190000,n
20190101,20200101,B62J0011000000,c,B62J0011200000,n
20190101,20200101,B62J0011000000,c,B62J0011220000,n
20190101,20200101,B62J0011000000,c,B62J0011240000,n
20190101,20200101,B62J0011000000,c,B62J0011260000,n
20190101,20200101,B62J0027000000,c,B62J0027000000,c
20190101,20200101,B62J0027000000,c,B62J0027100000,n
20190101,20200101,B62J0027000000,c,B62J0027200000,n
20190101,20200101,B62J0027000000,c,B62J0027300000,n
20190101,20200101,B62J0025000000,c,B62J0025000000,c
20190101,20200101,B62J0025000000,c,B62J0025020000,n
20190101,20200101,B62J0025000000,c,B62J0025040000,n
20190101,20200101,B62J0025000000,c,B62J0025060000,n
20190101,20200101,B62J0025000000,c,B62J0025080000,n
20190101,20200101,G01R0031070000,d,G01R0031740000,n
20190101,20200101,G01R0031020000,d,G01R0031080000,t
20190101,20200101,G01R0031020000,d,G01R0031240000,t
20190101,20200101,G01R0031020000,d,G01R0031260000,t
20190101,20200101,G01R0031020000,d,G01R0031340000,t
20190101,20200101,G01R0031020000,d,G01R0031360000,t
20190101,20200101,G01R0031020000,d,G01R0031400000,t
20190101,20200101,G01R0031020000,d,G01R0031440000,t
20190101,20200101,G01R0031020000,d,G01R0031500000,n
20190101,20200101,G01R0031020000,d,G01R0031560000,n
20190101,20200101,G01R0031020000,d,G01R0031580000,n
20190101,20200101,G01R0031020000,d,G01R0031590000,n
20190101,20200101,G01R0031020000,d,G01R0031600000,n
20190101,20200101,G01R0031020000,d,G01R0031620000,n
20190101,20200101,G01R0031020000,d,G01R0031640000,n
20190101,20200101,G01R0031020000,d,H01T0013580000,t
20190101,20200101,G01R0031060000,d,G01R0031620000,n
20190101,20200101,G01R0031060000,d,G01R0031720000,n
20190101,20200101,G01R0031040000,d,G01R0031550000,n
20190101,20200101,G01R0031040000,d,G01R0031660000,n
20190101,20200101,G01R0031040000,d,G01R0031680000,n
20190101,20200101,G01R0031040000,d,G01R0031690000,n
20190101,20200101,G01R0031040000,d,G01R0031700000,n
20190101,20200101,G01R0031040000,d,G01R0031710000,n
20190101,20200101,G10D0009040000,c,G10D0009040000,c
20190101,20200101,G10D0009040000,c,G10D0009047000,n
20190101,20200101,G10D0009040000,c,G10D0009053000,n
20190101,20200101,G10D0003040000,c,G10D0003040000,c
20190101,20200101,G10D0003040000,c,G10D0003046000,n
20190101,20200101,G10D0003040000,c,G10D0003053000,n
20190101,20200101,G10D0003140000,c,G10D0003140000,c
20190101,20200101,G10D0003140000,c,G10D0003147000,n
20190101,20200101,G10D0003140000,c,G10D0003153000,n
20190101,20200101,G10D0003160000,c,G10D0003160000,c
20190101,20200101,G10D0003160000,c,G10D0003166000,n
20190101,20200101,G10D0003160000,c,G10D0003173000,n
20190101,20200101,G10D0007060000,c,G10D0007060000,c
20190101,20200101,G10D0007060000,c,G10D0007063000,n
20190101,20200101,G10D0007060000,c,G10D0007066000,n
20190101,20200101,G10D0007120000,c,G10D0007120000,c
20190101,20200101,G10D0007120000,c,G10D0007140000,n
20190101,20200101,G10D0007120000,c,G10D0007160000,n
20190101,20200101,G10D0009020000,c,G10D0009020000,c
20190101,20200101,G10D0009020000,c,G10D0009025000,n
20190101,20200101,G10D0009020000,c,G10D0009030000,n
20190101,20200101,G10D0009020000,c,G10D0009035000,n
20190101,20200101,G10D0013020000,c,G10D0013020000,c
20190101,20200101,G10D0013020000,c,G10D0013060000,c
20190101,20200101,G10D0013020000,c,G10D0013100000,n
20190101,20200101,G10D0013020000,c,G10D0013110000,n
20190101,20200101,G10D0013020000,c,G10D0013120000,n
20190101,20200101,G10D0013020000,c,G10D0013140000,n
20190101,20200101,G10D0013020000,c,G10D0013160000,n
20190101,20200101,G10D0013020000,c,G10D0013180000,n
20190101,20200101,G10D0013020000,c,G10D0013200000,n
20190101,20200101,G10D0013020000,c,G10D0013220000,n
20190101,20200101,G10D0013020000,c,G10D0013240000,n
20190101,20200101,G10D0013080000,c,G10D0001140000,n
20190101,20200101,G10D0013080000,c,G10D0013080000,c
20190101,20200101,G10D0013080000,c,G10D0013090000,n
20190101,20200101,G10D0013080000,c,G10D0013100000,n
20190101,20200101,G10D0013080000,c,G10D0013110000,n
20190101,20200101,G10D0013080000,c,G10D0013120000,n
20190101,20200101,G10D0013080000,c,G10D0013140000,n
20190101,20200101,G10D0013080000,c,G10D0013160000,n
20190101,20200101,G10D0013080000,c,G10D0013180000,n
20190101,20200101,G10D0013080000,c,G10D0013200000,n
20190101,20200101,G10D0013080000,c,G10D0013220000,n
20190101,20200101,G10D0013080000,c,G10D0013240000,n
20190101,20200101,F04B0001140000,c,F04B0001140000,c
20190101,20200101,F04B0001140000,c,F04B0001141000,n
20190101,20200101,F04B0001140000,c,F04B0001143000,n
20190101,20200101,F04B0001140000,c,F04B0001145000,n
20190101,20200101,F04B0001140000,c,F04B0001146000,n
20190101,20200101,F04B0001140000,c,F04B0001148000,n
20190101,20200101,F04B0001200000,c,F04B0001200000,c
20190101,20200101,F04B0001200000,c,F04B0001200700,n
20190101,20200101,F04B0001200000,c,F04B0001201400,n
20190101,20200101,F04B0001200000,c,F04B0001202100,n
20190101,20200101,F04B0001200000,c,F04B0001202800,n
20190101,20200101,F04B0001200000,c,F04B0001203500,n
20190101,20200101,F04B0001200000,c,F04B0001204200,n
20190101,20200101,F04B0001200000,c,F04B0001205000,n
20190101,20200101,F04B0001200000,c,F04B0001205700,n
